Team,Team_ID,FG%,3P%,FT%,TRB,ORB,AST,STL,BLK,turnovers,team_turnovers,TOV,technical_fouls,total_technical_fouls,flagrant_fouls,PF,Game_ID,Season,Season_Type,Date,Datetime,Team_Score,Team_Win,field_goals_made,field_goals_attempted,free_throws_made,free_throws_attempted,three_point_field_goals_made,three_point_field_goals_attempted,Opponent,Opp_Score,Largest_Lead,Site,opponent_id_combined,season_type_encoded,home_away_encoded,team_winner_encoded,FGM,FGA,3PM,3PA,FTM,FTA,oFGM,oFGA,oFG%,o3PM,o3PA,o3P%,oFTM,oFTA,oFT%,oORB,oTRB,oAST,oSTL,oBLK,oTOV,oPF
Iowa State,66,33.3,26.1,87.5,31,9,9,6,6,17,1,17,0,0,0,14,401252512,2021,2,2021-02-16,,58.0,False,19.0,57.0,14.0,16.0,6.0,23.0,Oklahoma State,76.0,3.0,home,197.0,0,1,0,19.0,57.0,6.0,23.0,14.0,16.0,29.0,60.0,48.3,7.0,19.0,36.8,11.0,15.0,73.3,10,39,20,13,4,13,14
Oklahoma State,197,48.3,36.8,73.3,39,10,20,13,4,13,0,13,1,1,0,14,401252512,2021,2,2021-02-16,,76.0,True,29.0,60.0,11.0,15.0,7.0,19.0,Iowa State,58.0,16.0,away,66.0,0,0,1,29.0,60.0,7.0,19.0,11.0,15.0,19.0,57.0,33.3,6.0,23.0,26.1,14.0,16.0,87.5,9,31,9,6,6,17,14
Idaho,70,42.0,42.9,58.3,24,6,12,3,1,17,0,17,0,0,0,18,401252577,2021,2,2020-12-04,,55.0,False,21.0,50.0,7.0,12.0,6.0,14.0,Sacramento State,77.0,5.0,home,16.0,0,1,0,21.0,50.0,6.0,14.0,7.0,12.0,29.0,57.0,50.9,5.0,15.0,33.3,14.0,18.0,77.8,11,38,13,11,2,12,18
Sacramento State,16,50.9,33.3,77.8,38,11,13,11,2,12,0,12,0,0,0,18,401252577,2021,2,2020-12-04,,77.0,True,29.0,57.0,14.0,18.0,5.0,15.0,Idaho,55.0,22.0,away,70.0,0,0,1,29.0,57.0,5.0,15.0,14.0,18.0,21.0,50.0,42.0,6.0,14.0,42.9,7.0,12.0,58.3,6,24,12,3,1,17,18
Idaho State,304,45.1,42.9,66.7,30,6,10,3,0,13,0,13,0,0,0,23,401252578,2021,2,2020-12-22,,64.0,False,23.0,51.0,12.0,18.0,6.0,14.0,Northern Colorado,69.0,,home,2458.0,0,1,0,23.0,51.0,6.0,14.0,12.0,18.0,24.0,47.0,51.1,7.0,17.0,41.2,14.0,27.0,51.9,3,23,11,5,1,11,16
Northern Colorado,2458,51.1,41.2,51.9,23,3,11,5,1,11,0,11,0,0,0,16,401252578,2021,2,2020-12-22,,69.0,True,24.0,47.0,14.0,27.0,7.0,17.0,Idaho State,64.0,,away,304.0,0,0,1,24.0,47.0,7.0,17.0,14.0,27.0,23.0,51.0,45.1,6.0,14.0,42.9,12.0,18.0,66.7,6,30,10,3,0,13,23
Montana,149,49.0,37.5,52.9,32,5,14,5,2,13,0,13,0,0,0,28,401252579,2021,2,2020-12-04,,63.0,False,24.0,49.0,9.0,17.0,6.0,16.0,Southern Utah,64.0,11.0,home,253.0,0,1,0,24.0,49.0,6.0,16.0,9.0,17.0,16.0,49.0,32.7,6.0,21.0,28.6,26.0,40.0,65.0,13,36,7,6,1,9,19
Southern Utah,253,32.7,28.6,65.0,36,13,7,6,1,9,0,9,0,0,0,19,401252579,2021,2,2020-12-04,,64.0,True,16.0,49.0,26.0,40.0,6.0,21.0,Montana,63.0,3.0,away,149.0,0,0,1,16.0,49.0,6.0,21.0,26.0,40.0,24.0,49.0,49.0,6.0,16.0,37.5,9.0,17.0,52.9,5,32,14,5,2,13,28
Weber State,2692,48.4,52.6,78.6,46,12,18,11,3,17,0,17,0,0,0,18,401252580,2021,2,2020-12-19,,94.0,True,31.0,64.0,22.0,28.0,10.0,19.0,Portland State,66.0,34.0,home,2502.0,0,1,1,31.0,64.0,10.0,19.0,22.0,28.0,21.0,64.0,32.8,7.0,29.0,24.1,17.0,24.0,70.8,11,34,11,10,0,19,23
Portland State,2502,32.8,24.1,70.8,34,11,11,10,0,19,1,19,0,0,0,23,401252580,2021,2,2020-12-19,,66.0,False,21.0,64.0,17.0,24.0,7.0,29.0,Weber State,94.0,0.0,away,2692.0,0,0,0,21.0,64.0,7.0,29.0,17.0,24.0,31.0,64.0,48.4,10.0,19.0,52.6,22.0,28.0,78.6,12,46,18,11,3,17,18
Eastern Washington,331,58.8,47.1,63.2,42,7,18,1,2,14,0,14,0,0,0,22,401252581,2021,2,2020-12-19,,80.0,True,30.0,51.0,12.0,19.0,8.0,17.0,Northern Arizona,64.0,22.0,home,2464.0,0,1,1,30.0,51.0,8.0,17.0,12.0,19.0,22.0,59.0,37.3,7.0,21.0,33.3,13.0,23.0,56.5,8,26,12,6,2,6,21
Northern Arizona,2464,37.3,33.3,56.5,26,8,12,6,2,6,0,6,0,0,0,21,401252581,2021,2,2020-12-19,,64.0,False,22.0,59.0,13.0,23.0,7.0,21.0,Eastern Washington,80.0,8.0,away,331.0,0,0,0,22.0,59.0,7.0,21.0,13.0,23.0,30.0,51.0,58.8,8.0,17.0,47.1,12.0,19.0,63.2,7,42,18,1,2,14,22
Idaho,70,43.5,30.8,68.4,29,6,16,6,3,17,1,17,0,0,0,12,401252582,2021,2,2020-12-05,,57.0,False,20.0,46.0,13.0,19.0,4.0,13.0,Sacramento State,73.0,6.0,home,16.0,0,1,0,20.0,46.0,4.0,13.0,13.0,19.0,28.0,60.0,46.7,8.0,20.0,40.0,9.0,11.0,81.8,11,35,13,10,3,11,20
Sacramento State,16,46.7,40.0,81.8,35,11,13,10,3,11,0,11,0,0,0,20,401252582,2021,2,2020-12-05,,73.0,True,28.0,60.0,9.0,11.0,8.0,20.0,Idaho,57.0,22.0,away,70.0,0,0,1,28.0,60.0,8.0,20.0,9.0,11.0,20.0,46.0,43.5,4.0,13.0,30.8,13.0,19.0,68.4,6,29,16,6,3,17,12
Idaho State,304,57.1,33.3,74.1,32,5,10,6,4,20,0,20,0,0,0,24,401252583,2021,2,2020-12-23,,71.0,True,24.0,42.0,20.0,27.0,3.0,9.0,Northern Colorado,56.0,20.0,home,2458.0,0,1,1,24.0,42.0,3.0,9.0,20.0,27.0,20.0,55.0,36.4,1.0,11.0,9.1,15.0,24.0,62.5,10,25,3,9,1,15,21
Northern Colorado,2458,36.4,9.1,62.5,25,10,3,9,1,15,0,15,0,0,0,21,401252583,2021,2,2020-12-23,,56.0,False,20.0,55.0,15.0,24.0,1.0,11.0,Idaho State,71.0,2.0,away,304.0,0,0,0,20.0,55.0,1.0,11.0,15.0,24.0,24.0,42.0,57.1,3.0,9.0,33.3,20.0,27.0,74.1,5,32,10,6,4,20,24
Montana,149,50.9,57.1,80.0,28,3,17,4,1,13,0,13,0,0,0,16,401252584,2021,2,2020-12-05,,74.0,False,27.0,53.0,12.0,15.0,8.0,14.0,Southern Utah,75.0,13.0,home,253.0,0,1,0,27.0,53.0,8.0,14.0,12.0,15.0,26.0,60.0,43.3,10.0,33.0,30.3,13.0,16.0,81.3,10,34,13,9,4,11,13
Southern Utah,253,43.3,30.3,81.3,34,10,13,9,4,11,0,11,0,0,0,13,401252584,2021,2,2020-12-05,,75.0,True,26.0,60.0,13.0,16.0,10.0,33.0,Montana,74.0,9.0,away,149.0,0,0,1,26.0,60.0,10.0,33.0,13.0,16.0,27.0,53.0,50.9,8.0,14.0,57.1,12.0,15.0,80.0,3,28,17,4,1,13,16
Weber State,2692,47.3,9.1,70.4,29,6,18,9,4,15,0,15,0,0,0,22,401252585,2021,2,2020-12-20,,72.0,False,26.0,55.0,19.0,27.0,1.0,11.0,Portland State,74.0,5.0,home,2502.0,0,1,0,26.0,55.0,1.0,11.0,19.0,27.0,25.0,60.0,41.7,8.0,22.0,36.4,16.0,23.0,69.6,16,43,10,10,5,20,27
Portland State,2502,41.7,36.4,69.6,43,16,10,10,5,20,1,20,0,0,0,27,401252585,2021,2,2020-12-20,,74.0,True,25.0,60.0,16.0,23.0,8.0,22.0,Weber State,72.0,17.0,away,2692.0,0,0,1,25.0,60.0,8.0,22.0,16.0,23.0,26.0,55.0,47.3,1.0,11.0,9.1,19.0,27.0,70.4,6,29,18,9,4,15,22
Northern Arizona,2464,46.0,42.9,68.8,34,8,13,3,2,6,0,6,0,0,0,20,401252587,2021,2,2021-01-01,,78.0,True,29.0,63.0,11.0,16.0,9.0,21.0,Idaho,65.0,18.0,home,70.0,0,1,1,29.0,63.0,9.0,21.0,11.0,16.0,24.0,54.0,44.4,7.0,22.0,31.8,10.0,18.0,55.6,9,38,15,0,2,15,21
Idaho,70,44.4,31.8,55.6,38,9,15,0,2,15,2,15,0,0,0,21,401252587,2021,2,2021-01-01,,65.0,False,24.0,54.0,10.0,18.0,7.0,22.0,Northern Arizona,78.0,7.0,away,2464.0,0,0,0,24.0,54.0,7.0,22.0,10.0,18.0,29.0,63.0,46.0,9.0,21.0,42.9,11.0,16.0,68.8,8,34,13,3,2,6,20
Northern Colorado,2458,42.0,26.7,80.0,35,6,9,6,4,16,2,16,1,1,0,14,401252589,2021,2,2021-01-04,,54.0,False,21.0,50.0,8.0,10.0,4.0,15.0,Montana,56.0,3.0,home,149.0,0,1,0,21.0,50.0,4.0,15.0,8.0,10.0,22.0,62.0,35.5,2.0,10.0,20.0,10.0,13.0,76.9,11,34,13,6,3,11,15
Montana,149,35.5,20.0,76.9,34,11,13,6,3,11,0,11,1,1,0,15,401252589,2021,2,2021-01-04,,56.0,True,22.0,62.0,10.0,13.0,2.0,10.0,Northern Colorado,54.0,7.0,away,2458.0,0,0,1,22.0,62.0,2.0,10.0,10.0,13.0,21.0,50.0,42.0,4.0,15.0,26.7,8.0,10.0,80.0,6,35,9,6,4,16,14
Northern Arizona,2464,46.8,40.0,83.3,33,8,13,11,2,13,0,13,0,0,0,16,401252592,2021,2,2021-01-02,,83.0,True,29.0,62.0,15.0,18.0,10.0,25.0,Idaho,78.0,12.0,home,70.0,0,1,1,29.0,62.0,10.0,25.0,15.0,18.0,29.0,57.0,50.9,8.0,21.0,38.1,12.0,15.0,80.0,5,32,16,6,3,15,17
Idaho,70,50.9,38.1,80.0,32,5,16,6,3,15,0,15,0,0,0,17,401252592,2021,2,2021-01-02,,78.0,False,29.0,57.0,12.0,15.0,8.0,21.0,Northern Arizona,83.0,4.0,away,2464.0,0,0,0,29.0,57.0,8.0,21.0,12.0,15.0,29.0,62.0,46.8,10.0,25.0,40.0,15.0,18.0,83.3,8,33,13,11,2,13,16
Northern Colorado,2458,46.2,45.0,41.2,31,6,13,2,2,11,0,11,0,0,0,21,401252594,2021,2,2021-01-03,,64.0,True,24.0,52.0,7.0,17.0,9.0,20.0,Montana,62.0,13.0,home,149.0,0,1,1,24.0,52.0,9.0,20.0,7.0,17.0,20.0,49.0,40.8,1.0,5.0,20.0,21.0,22.0,95.5,4,28,5,4,7,10,16
Montana,149,40.8,20.0,95.5,28,4,5,4,7,10,0,10,0,0,0,16,401252594,2021,2,2021-01-03,,62.0,False,20.0,49.0,21.0,22.0,1.0,5.0,Northern Colorado,64.0,5.0,away,2458.0,0,0,0,20.0,49.0,1.0,5.0,21.0,22.0,24.0,52.0,46.2,9.0,20.0,45.0,7.0,17.0,41.2,6,31,13,2,2,11,21
Idaho,70,54.9,50.0,85.0,33,5,17,5,2,14,0,14,0,0,0,23,401252597,2021,2,2021-01-08,,80.0,False,28.0,51.0,17.0,20.0,7.0,14.0,Southern Utah,85.0,3.0,home,253.0,0,1,0,28.0,51.0,7.0,14.0,17.0,20.0,27.0,60.0,45.0,10.0,29.0,34.5,21.0,31.0,67.7,12,32,13,10,1,7,17
Southern Utah,253,45.0,34.5,67.7,32,12,13,10,1,7,1,7,0,0,0,17,401252597,2021,2,2021-01-08,,85.0,True,27.0,60.0,21.0,31.0,10.0,29.0,Idaho,80.0,14.0,away,70.0,0,0,1,27.0,60.0,10.0,29.0,21.0,31.0,28.0,51.0,54.9,7.0,14.0,50.0,17.0,20.0,85.0,5,33,17,5,2,14,23
Idaho State,304,46.0,23.8,84.6,35,11,13,4,2,13,2,13,0,0,0,19,401252598,2021,2,2021-01-08,,73.0,True,23.0,50.0,22.0,26.0,5.0,21.0,Northern Arizona,69.0,8.0,home,2464.0,0,1,1,23.0,50.0,5.0,21.0,22.0,26.0,23.0,57.0,40.4,8.0,18.0,44.4,15.0,17.0,88.2,12,31,12,4,2,8,25
Northern Arizona,2464,40.4,44.4,88.2,31,12,12,4,2,8,0,8,0,0,0,25,401252598,2021,2,2021-01-08,,69.0,False,23.0,57.0,15.0,17.0,8.0,18.0,Idaho State,73.0,7.0,away,304.0,0,0,0,23.0,57.0,8.0,18.0,15.0,17.0,23.0,50.0,46.0,5.0,21.0,23.8,22.0,26.0,84.6,11,35,13,4,2,13,19
Montana State,147,53.6,38.5,87.5,32,4,9,6,2,11,0,11,0,0,0,17,401252599,2021,2,2021-01-08,,79.0,True,30.0,56.0,14.0,16.0,5.0,13.0,Northern Colorado,67.0,12.0,home,2458.0,0,1,1,30.0,56.0,5.0,13.0,14.0,16.0,24.0,58.0,41.4,11.0,30.0,36.7,8.0,17.0,47.1,11,33,12,5,3,17,20
Northern Colorado,2458,41.4,36.7,47.1,33,11,12,5,3,17,0,17,0,0,0,20,401252599,2021,2,2021-01-08,,67.0,False,24.0,58.0,8.0,17.0,11.0,30.0,Montana State,79.0,9.0,away,147.0,0,0,0,24.0,58.0,11.0,30.0,8.0,17.0,30.0,56.0,53.6,5.0,13.0,38.5,14.0,16.0,87.5,4,32,9,6,2,11,17
Idaho,70,52.9,14.3,91.7,26,5,14,6,2,19,1,19,4,4,0,23,401252602,2021,2,2021-01-09,,67.0,False,27.0,51.0,11.0,12.0,2.0,14.0,Southern Utah,83.0,2.0,home,253.0,0,1,0,27.0,51.0,2.0,14.0,11.0,12.0,26.0,55.0,47.3,10.0,26.0,38.5,21.0,26.0,80.8,10,28,12,9,1,17,15
Southern Utah,253,47.3,38.5,80.8,28,10,12,9,1,17,1,17,0,0,0,15,401252602,2021,2,2021-01-09,,83.0,True,26.0,55.0,21.0,26.0,10.0,26.0,Idaho,67.0,16.0,away,70.0,0,0,1,26.0,55.0,10.0,26.0,21.0,26.0,27.0,51.0,52.9,2.0,14.0,14.3,11.0,12.0,91.7,5,26,14,6,2,19,23
Idaho State,304,53.8,45.5,71.4,22,8,17,5,2,7,0,7,0,0,0,19,401252603,2021,2,2021-01-09,,76.0,True,28.0,52.0,10.0,14.0,10.0,22.0,Northern Arizona,70.0,22.0,home,2464.0,0,1,1,28.0,52.0,10.0,22.0,10.0,14.0,25.0,50.0,50.0,6.0,17.0,35.3,14.0,19.0,73.7,14,31,10,3,2,13,17
Northern Arizona,2464,50.0,35.3,73.7,31,14,10,3,2,13,3,13,1,1,0,17,401252603,2021,2,2021-01-09,,70.0,False,25.0,50.0,14.0,19.0,6.0,17.0,Idaho State,76.0,0.0,away,304.0,0,0,0,25.0,50.0,6.0,17.0,14.0,19.0,28.0,52.0,53.8,10.0,22.0,45.5,10.0,14.0,71.4,8,22,17,5,2,7,19
Montana State,147,43.1,16.0,72.7,40,10,4,4,1,8,0,8,1,1,0,21,401252604,2021,2,2021-01-09,,76.0,True,28.0,65.0,16.0,22.0,4.0,25.0,Northern Colorado,74.0,5.0,home,2458.0,0,1,1,28.0,65.0,4.0,25.0,16.0,22.0,23.0,56.0,41.1,9.0,35.0,25.7,19.0,22.0,86.4,4,34,6,1,2,11,28
Northern Colorado,2458,41.1,25.7,86.4,34,4,6,1,2,11,0,11,2,2,0,28,401252604,2021,2,2021-01-09,,74.0,False,23.0,56.0,19.0,22.0,9.0,35.0,Montana State,76.0,13.0,away,147.0,0,0,0,23.0,56.0,9.0,35.0,19.0,22.0,28.0,65.0,43.1,4.0,25.0,16.0,16.0,22.0,72.7,10,40,4,4,1,8,21
Southern Utah,253,34.3,20.6,62.5,43,15,11,3,3,16,1,16,0,0,0,22,401252606,2021,2,2021-01-15,,63.0,False,23.0,67.0,10.0,16.0,7.0,34.0,Eastern Washington,75.0,0.0,home,331.0,0,1,0,23.0,67.0,7.0,34.0,10.0,16.0,24.0,60.0,40.0,6.0,22.0,27.3,21.0,24.0,87.5,9,40,14,7,4,13,19
Eastern Washington,331,40.0,27.3,87.5,40,9,14,7,4,13,0,13,0,0,0,19,401252606,2021,2,2021-01-15,,75.0,True,24.0,60.0,21.0,24.0,6.0,22.0,Southern Utah,63.0,13.0,away,253.0,0,0,1,24.0,60.0,6.0,22.0,21.0,24.0,23.0,67.0,34.3,7.0,34.0,20.6,10.0,16.0,62.5,15,43,11,3,3,16,22
Northern Colorado,2458,42.3,50.0,78.3,38,9,15,4,1,10,1,10,0,0,0,18,401252607,2021,2,2021-01-15,,74.0,True,22.0,52.0,18.0,23.0,12.0,24.0,Idaho,54.0,24.0,home,70.0,0,1,1,22.0,52.0,12.0,24.0,18.0,23.0,21.0,53.0,39.6,4.0,13.0,30.8,8.0,13.0,61.5,6,30,10,4,6,10,20
Idaho,70,39.6,30.8,61.5,30,6,10,4,6,10,0,10,0,0,0,20,401252607,2021,2,2021-01-15,,54.0,False,21.0,53.0,8.0,13.0,4.0,13.0,Northern Colorado,74.0,2.0,away,2458.0,0,0,0,21.0,53.0,4.0,13.0,8.0,13.0,22.0,52.0,42.3,12.0,24.0,50.0,18.0,23.0,78.3,9,38,15,4,1,10,18
Northern Arizona,2464,37.0,46.2,58.8,30,14,10,6,3,10,1,10,0,0,0,20,401252609,2021,2,2021-01-15,,56.0,False,20.0,54.0,10.0,17.0,6.0,13.0,Montana,67.0,0.0,home,149.0,0,1,0,20.0,54.0,6.0,13.0,10.0,17.0,22.0,43.0,51.2,8.0,20.0,40.0,15.0,21.0,71.4,9,34,15,2,4,13,17
Montana,149,51.2,40.0,71.4,34,9,15,2,4,13,2,13,0,0,0,17,401252609,2021,2,2021-01-15,,67.0,True,22.0,43.0,15.0,21.0,8.0,20.0,Northern Arizona,56.0,27.0,away,2464.0,0,0,1,22.0,43.0,8.0,20.0,15.0,21.0,20.0,54.0,37.0,6.0,13.0,46.2,10.0,17.0,58.8,14,30,10,6,3,10,20
Portland State,2502,36.5,31.8,55.0,38,15,4,9,4,14,0,14,2,2,0,22,401252610,2021,2,2021-01-15,,64.0,False,23.0,63.0,11.0,20.0,7.0,22.0,Montana State,71.0,5.0,home,147.0,0,1,0,23.0,63.0,7.0,22.0,11.0,20.0,23.0,52.0,44.2,6.0,22.0,27.3,19.0,24.0,79.2,10,40,13,5,6,18,18
Montana State,147,44.2,27.3,79.2,40,10,13,5,6,18,1,18,0,0,0,18,401252610,2021,2,2021-01-15,,71.0,True,23.0,52.0,19.0,24.0,6.0,22.0,Portland State,64.0,10.0,away,2502.0,0,0,1,23.0,52.0,6.0,22.0,19.0,24.0,23.0,63.0,36.5,7.0,22.0,31.8,11.0,20.0,55.0,15,38,4,9,4,14,22
Southern Utah,253,56.1,41.7,88.2,37,4,7,3,2,8,0,8,0,0,0,13,401252611,2021,2,2021-01-16,,99.0,True,32.0,57.0,30.0,34.0,5.0,12.0,Eastern Washington,94.0,9.0,home,331.0,0,1,1,32.0,57.0,5.0,12.0,30.0,34.0,33.0,77.0,42.9,19.0,43.0,44.2,9.0,12.0,75.0,10,33,18,4,4,7,26
Eastern Washington,331,42.9,44.2,75.0,33,10,18,4,4,7,0,7,2,2,0,26,401252611,2021,2,2021-01-16,,94.0,False,33.0,77.0,9.0,12.0,19.0,43.0,Southern Utah,99.0,10.0,away,253.0,0,0,0,33.0,77.0,19.0,43.0,9.0,12.0,32.0,57.0,56.1,5.0,12.0,41.7,30.0,34.0,88.2,4,37,7,3,2,8,13
Northern Colorado,2458,48.2,44.0,76.9,31,8,13,8,5,11,0,11,0,0,0,17,401252612,2021,2,2021-01-16,,75.0,True,27.0,56.0,10.0,13.0,11.0,25.0,Idaho,61.0,16.0,home,70.0,0,1,1,27.0,56.0,11.0,25.0,10.0,13.0,21.0,50.0,42.0,1.0,10.0,10.0,18.0,20.0,90.0,7,31,6,5,0,13,16
Idaho,70,42.0,10.0,90.0,31,7,6,5,0,13,0,13,0,0,0,16,401252612,2021,2,2021-01-16,,61.0,False,21.0,50.0,18.0,20.0,1.0,10.0,Northern Colorado,75.0,5.0,away,2458.0,0,0,0,21.0,50.0,1.0,10.0,18.0,20.0,27.0,56.0,48.2,11.0,25.0,44.0,10.0,13.0,76.9,8,31,13,8,5,11,17
Northern Arizona,2464,43.9,35.7,77.8,30,9,10,6,2,9,1,9,0,0,0,10,401252614,2021,2,2021-01-16,,62.0,True,25.0,57.0,7.0,9.0,5.0,14.0,Montana,58.0,4.0,home,149.0,0,1,1,25.0,57.0,5.0,14.0,7.0,9.0,21.0,45.0,46.7,8.0,16.0,50.0,8.0,9.0,88.9,4,29,11,4,1,14,16
Montana,149,46.7,50.0,88.9,29,4,11,4,1,14,1,14,0,0,0,16,401252614,2021,2,2021-01-16,,58.0,False,21.0,45.0,8.0,9.0,8.0,16.0,Northern Arizona,62.0,17.0,away,2464.0,0,0,0,21.0,45.0,8.0,16.0,8.0,9.0,25.0,57.0,43.9,5.0,14.0,35.7,7.0,9.0,77.8,9,30,10,6,2,9,10
Portland State,2502,36.1,32.3,58.8,43,17,13,7,2,18,0,18,0,0,0,25,401252615,2021,2,2021-01-16,,64.0,False,22.0,61.0,10.0,17.0,10.0,31.0,Montana State,69.0,6.0,home,147.0,0,1,0,22.0,61.0,10.0,31.0,10.0,17.0,19.0,45.0,42.2,6.0,16.0,37.5,25.0,36.0,69.4,4,30,10,8,2,13,16
Montana State,147,42.2,37.5,69.4,30,4,10,8,2,13,0,13,0,0,0,16,401252615,2021,2,2021-01-16,,69.0,True,19.0,45.0,25.0,36.0,6.0,16.0,Portland State,64.0,8.0,away,2502.0,0,0,1,19.0,45.0,6.0,16.0,25.0,36.0,22.0,61.0,36.1,10.0,31.0,32.3,10.0,17.0,58.8,17,43,13,7,2,18,25
Eastern Washington,331,49.2,18.8,88.2,32,7,13,4,2,11,0,11,0,0,0,15,401252616,2021,2,2021-01-22,,76.0,False,29.0,59.0,15.0,17.0,3.0,16.0,Northern Colorado,78.0,3.0,home,2458.0,0,1,0,29.0,59.0,3.0,16.0,15.0,17.0,29.0,63.0,46.0,13.0,30.0,43.3,7.0,11.0,63.6,12,35,12,6,1,12,17
Northern Colorado,2458,46.0,43.3,63.6,35,12,12,6,1,12,0,12,0,0,0,17,401252616,2021,2,2021-01-22,,78.0,True,29.0,63.0,7.0,11.0,13.0,30.0,Eastern Washington,76.0,11.0,away,331.0,0,0,1,29.0,63.0,13.0,30.0,7.0,11.0,29.0,59.0,49.2,3.0,16.0,18.8,15.0,17.0,88.2,7,32,13,4,2,11,15
Idaho State,304,48.8,47.6,70.6,36,9,14,2,3,17,1,17,0,0,0,20,401252617,2021,2,2021-01-22,,64.0,True,21.0,43.0,12.0,17.0,10.0,21.0,Portland State,57.0,8.0,home,2502.0,0,1,1,21.0,43.0,10.0,21.0,12.0,17.0,19.0,56.0,33.9,6.0,14.0,42.9,13.0,19.0,68.4,13,29,11,11,3,8,20
