Team,Team_ID,FG%,3P%,FT%,TRB,ORB,AST,STL,BLK,turnovers,team_turnovers,TOV,technical_fouls,total_technical_fouls,flagrant_fouls,PF,Game_ID,Season,Season_Type,Date,Datetime,Team_Score,Team_Win,field_goals_made,field_goals_attempted,free_throws_made,free_throws_attempted,three_point_field_goals_made,three_point_field_goals_attempted,Opponent,Opp_Score,Largest_Lead,Site,opponent_id_combined,season_type_encoded,home_away_encoded,team_winner_encoded,FGM,FGA,3PM,3PA,FTM,FTA,oFGM,oFGA,oFG%,o3PM,o3PA,o3P%,oFTM,oFTA,oFT%,oORB,oTRB,oAST,oSTL,oBLK,oTOV,oPF
Air Force,2005,52.8,33.3,62.5,23,3,12,4,2,12,1,12,0,0,0,20,283662005,2009,2,2008-12-31,2008-12-31 22:00:00+00:00,64.0,False,19.0,36.0,20.0,32.0,6.0,18.0,Stony Brook,67.0,6.0,home,2619.0,0,1,0,19.0,36.0,6.0,18.0,20.0,32.0,23.0,55.0,41.8,7.0,24.0,29.2,14.0,22.0,63.6,14,37,9,8,0,9,27
Air Force,2005,32.0,31.3,63.6,31,11,7,1,2,6,0,6,0,0,0,17,290032005,2009,2,2009-01-03,2009-01-04 02:00:00+00:00,44.0,False,16.0,50.0,7.0,11.0,5.0,16.0,San Diego State,61.0,1.0,home,21.0,0,1,0,16.0,50.0,5.0,16.0,7.0,11.0,21.0,46.0,45.7,8.0,21.0,38.1,11.0,17.0,64.7,13,43,16,3,7,10,14
Air Force,2005,39.1,33.3,52.4,38,11,12,3,0,16,2,16,0,0,0,20,290100167,2009,2,2009-01-10,2009-01-11 02:30:00+00:00,53.0,False,18.0,46.0,11.0,21.0,6.0,18.0,New Mexico,78.0,1.0,away,167.0,0,0,0,18.0,46.0,6.0,18.0,11.0,21.0,25.0,46.0,54.3,9.0,16.0,56.3,19.0,25.0,76.0,4,29,21,8,6,8,21
Air Force,2005,23.8,10.5,58.3,23,4,6,4,1,8,0,8,0,0,0,19,290142005,2009,2,2009-01-14,2009-01-15 03:00:00+00:00,36.0,False,10.0,42.0,14.0,24.0,2.0,19.0,Utah,57.0,0.0,home,254.0,0,1,0,10.0,42.0,2.0,19.0,14.0,24.0,17.0,46.0,37.0,6.0,24.0,25.0,17.0,18.0,94.4,10,46,9,4,5,14,23
Air Force,2005,44.7,38.5,75.0,26,6,10,5,1,14,1,14,0,0,0,13,290172005,2009,2,2009-01-17,2009-01-17 20:00:00+00:00,54.0,False,17.0,38.0,15.0,20.0,5.0,13.0,TCU,57.0,5.0,home,2628.0,0,1,0,17.0,38.0,5.0,13.0,15.0,20.0,20.0,42.0,47.6,9.0,21.0,42.9,8.0,11.0,72.7,6,23,12,2,4,14,22
Air Force,2005,42.2,39.1,40.9,27,9,9,9,2,14,0,14,0,0,0,23,290200036,2009,2,2009-01-20,2009-01-21 03:00:00+00:00,56.0,False,19.0,45.0,9.0,22.0,9.0,23.0,Colorado State,67.0,7.0,away,36.0,0,0,0,19.0,45.0,9.0,23.0,9.0,22.0,20.0,39.0,51.3,9.0,18.0,50.0,18.0,23.0,78.3,6,31,14,6,5,15,22
Air Force,2005,45.3,30.0,55.6,33,5,11,1,6,7,1,7,0,0,0,23,290272751,2009,2,2009-01-27,2009-01-28 01:00:00+00:00,59.0,False,24.0,53.0,5.0,9.0,6.0,20.0,Wyoming,72.0,1.0,away,2751.0,0,0,0,24.0,53.0,6.0,20.0,5.0,9.0,20.0,41.0,48.8,6.0,17.0,35.3,26.0,35.0,74.3,7,37,11,3,4,9,17
Air Force,2005,35.1,25.0,58.3,26,2,11,2,0,16,1,16,0,0,0,13,290312005,2009,2,2009-01-31,2009-01-31 21:00:00+00:00,38.0,False,13.0,37.0,7.0,12.0,5.0,20.0,Nevada-Las Vegas,59.0,0.0,home,2439.0,0,1,0,13.0,37.0,5.0,20.0,7.0,12.0,20.0,48.0,41.7,12.0,30.0,40.0,7.0,11.0,63.6,8,35,17,5,2,9,13
Air Force,2005,37.8,22.7,61.1,26,3,8,5,3,14,1,14,0,0,0,17,290342005,2009,2,2009-02-03,2009-02-04 01:00:00+00:00,50.0,False,17.0,45.0,11.0,18.0,5.0,22.0,Brigham Young,71.0,2.0,home,252.0,0,1,0,17.0,45.0,5.0,22.0,11.0,18.0,24.0,48.0,50.0,7.0,13.0,53.8,16.0,19.0,84.2,5,40,15,7,5,10,17
Air Force,2005,31.0,20.0,38.5,37,11,8,3,6,19,0,19,0,0,0,17,290380021,2009,2,2009-02-07,2009-02-08 03:00:00+00:00,34.0,False,13.0,42.0,5.0,13.0,3.0,15.0,San Diego State,65.0,0.0,away,21.0,0,0,0,13.0,42.0,3.0,15.0,5.0,13.0,23.0,54.0,42.6,7.0,25.0,28.0,12.0,16.0,75.0,12,40,15,11,2,6,14
Air Force,2005,52.4,44.4,77.8,29,6,15,4,1,16,1,16,0,0,0,26,290422005,2009,2,2009-02-11,2009-02-12 03:00:00+00:00,66.0,False,22.0,42.0,14.0,18.0,8.0,18.0,New Mexico,76.0,4.0,home,167.0,0,1,0,22.0,42.0,8.0,18.0,14.0,18.0,22.0,40.0,55.0,9.0,19.0,47.4,23.0,36.0,63.9,5,23,17,6,3,9,20
Air Force,2005,50.0,56.3,57.1,22,6,10,7,0,11,0,11,0,0,0,19,290450254,2009,2,2009-02-14,2009-02-14 21:00:00+00:00,59.0,False,21.0,42.0,8.0,14.0,9.0,16.0,Utah,74.0,6.0,away,254.0,0,0,0,21.0,42.0,9.0,16.0,8.0,14.0,25.0,40.0,62.5,10.0,19.0,52.6,14.0,16.0,87.5,4,23,18,4,4,11,15
Air Force,2005,42.5,30.4,81.8,27,4,12,2,1,14,0,14,0,0,0,20,290492628,2009,2,2009-02-18,2009-02-19 01:00:00+00:00,50.0,False,17.0,40.0,9.0,11.0,7.0,23.0,TCU,62.0,5.0,away,2628.0,0,0,0,17.0,40.0,7.0,23.0,9.0,11.0,18.0,41.0,43.9,8.0,20.0,40.0,18.0,23.0,78.3,4,25,13,8,0,7,15
Air Force,2005,55.3,58.8,77.8,23,2,14,7,3,14,0,14,0,0,0,14,290522005,2009,2,2009-02-21,2009-02-21 23:00:00+00:00,66.0,False,21.0,38.0,14.0,18.0,10.0,17.0,Colorado State,71.0,3.0,home,36.0,0,1,0,21.0,38.0,10.0,17.0,14.0,18.0,25.0,50.0,50.0,9.0,19.0,47.4,12.0,15.0,80.0,9,30,14,7,4,12,20
Air Force,2005,40.0,32.0,62.5,20,4,15,8,6,6,0,6,0,0,0,16,290592005,2009,2,2009-02-28,2009-02-28 23:00:00+00:00,62.0,False,22.0,55.0,10.0,16.0,8.0,25.0,Wyoming,65.0,5.0,home,2751.0,0,1,0,22.0,55.0,8.0,25.0,10.0,16.0,19.0,39.0,48.7,10.0,21.0,47.6,17.0,24.0,70.8,8,43,11,2,5,20,12
Air Force,2005,33.3,36.8,75.0,34,8,11,4,5,15,1,15,0,0,0,16,290632439,2009,2,2009-03-04,2009-03-05 03:00:00+00:00,43.0,False,15.0,45.0,6.0,8.0,7.0,19.0,Nevada-Las Vegas,46.0,8.0,away,2439.0,0,0,0,15.0,45.0,7.0,19.0,6.0,8.0,15.0,50.0,30.0,6.0,23.0,26.1,10.0,16.0,62.5,13,41,6,8,5,11,15
Air Force,2005,43.6,44.4,70.0,32,4,13,5,1,22,0,22,0,0,0,22,290660252,2009,2,2009-03-07,2009-03-08 02:00:00+00:00,49.0,False,17.0,39.0,7.0,10.0,8.0,18.0,Brigham Young,54.0,6.0,away,252.0,0,0,0,17.0,39.0,8.0,18.0,7.0,10.0,15.0,44.0,34.1,3.0,22.0,13.6,21.0,25.0,84.0,5,25,8,12,4,10,15
Air Force,2005,60.5,31.3,73.7,21,3,12,6,4,9,0,9,0,0,0,19,290700036,2009,2,2009-03-11,2009-03-11 21:00:00+00:00,71.0,True,26.0,43.0,14.0,19.0,5.0,16.0,Colorado State,67.0,8.0,away,36.0,0,0,1,26.0,43.0,5.0,16.0,14.0,19.0,21.0,46.0,45.7,9.0,23.0,39.1,16.0,22.0,72.7,7,28,14,1,1,12,22
Air Force,2005,40.0,38.9,81.8,31,10,11,1,1,9,0,9,0,0,0,25,290710252,2009,2,2009-03-12,2009-03-12 19:00:00+00:00,69.0,False,22.0,55.0,18.0,22.0,7.0,18.0,Brigham Young,80.0,7.0,away,252.0,0,0,0,22.0,55.0,7.0,18.0,18.0,22.0,21.0,45.0,46.7,9.0,22.0,40.9,29.0,37.0,78.4,10,37,16,6,7,8,18
Akron,2006,35.0,27.6,50.0,32,10,12,14,2,10,0,10,0,0,0,15,283202006,2009,2,2008-11-15,2008-11-16 00:00:00+00:00,56.0,True,21.0,60.0,6.0,12.0,8.0,29.0,Canisius,46.0,10.0,home,2099.0,0,1,1,21.0,60.0,8.0,29.0,6.0,12.0,17.0,48.0,35.4,6.0,22.0,27.3,6.0,6.0,100.0,14,51,8,4,4,30,16
Akron,2006,41.4,31.8,81.0,37,13,13,7,2,7,0,7,0,0,0,15,283232006,2009,2,2008-11-18,2008-11-19 00:00:00+00:00,72.0,True,24.0,58.0,17.0,21.0,7.0,22.0,Winthrop,58.0,14.0,home,2737.0,0,1,1,24.0,58.0,7.0,22.0,17.0,21.0,19.0,43.0,44.2,9.0,19.0,47.4,11.0,14.0,78.6,6,30,12,2,3,17,18
Akron,2006,50.0,33.3,78.6,27,8,11,2,4,12,0,12,0,0,0,30,283260221,2009,2,2008-11-21,2008-11-22 00:00:00+00:00,67.0,False,25.0,50.0,11.0,14.0,6.0,18.0,Pittsburgh,86.0,1.0,away,221.0,0,0,0,25.0,50.0,6.0,18.0,11.0,14.0,27.0,60.0,45.0,5.0,13.0,38.5,27.0,37.0,73.0,22,45,13,7,4,7,16
Akron,2006,46.0,36.4,75.0,27,7,15,7,2,18,0,18,0,0,0,17,283342198,2009,2,2008-11-29,2008-11-30 00:00:00+00:00,57.0,False,23.0,50.0,3.0,4.0,8.0,22.0,Eastern Kentucky,69.0,5.0,away,2198.0,0,0,0,23.0,50.0,8.0,22.0,3.0,4.0,25.0,50.0,50.0,7.0,20.0,35.0,12.0,13.0,92.3,11,33,18,10,1,19,11
Akron,2006,47.1,45.5,84.6,47,16,20,7,5,10,1,10,0,0,0,26,283350161,2009,2,2008-11-30,2008-12-01 00:00:00+00:00,85.0,True,32.0,68.0,11.0,13.0,10.0,22.0,FDU,41.0,44.0,away,161.0,0,0,1,32.0,68.0,10.0,22.0,11.0,13.0,10.0,44.0,22.7,1.0,9.0,11.1,20.0,27.0,74.1,11,33,4,4,3,22,13
Akron,2006,41.4,25.0,75.0,46,16,10,9,4,15,0,15,0,0,0,16,283380315,2009,2,2008-12-03,2008-12-04 00:00:00+00:00,63.0,True,24.0,58.0,9.0,12.0,6.0,24.0,Niagara,59.0,10.0,away,315.0,0,0,1,24.0,58.0,6.0,24.0,9.0,12.0,21.0,52.0,40.4,5.0,18.0,27.8,12.0,21.0,57.1,15,36,10,11,1,18,15
Akron,2006,25.0,28.6,88.9,41,15,5,7,0,16,0,16,2,2,0,18,283412006,2009,2,2008-12-06,2008-12-07 00:00:00+00:00,50.0,False,14.0,56.0,16.0,18.0,6.0,21.0,Dayton,54.0,8.0,home,2168.0,0,1,0,14.0,56.0,6.0,21.0,16.0,18.0,17.0,50.0,34.0,1.0,16.0,6.3,19.0,23.0,82.6,11,41,5,11,4,15,20
Akron,2006,41.0,36.1,60.0,34,17,16,10,3,13,0,13,0,0,0,17,283482006,2009,2,2008-12-13,2008-12-14 00:00:00+00:00,78.0,True,25.0,61.0,15.0,25.0,13.0,36.0,North Carolina A&T,61.0,19.0,home,2448.0,0,1,1,25.0,61.0,13.0,36.0,15.0,25.0,19.0,38.0,50.0,6.0,11.0,54.5,17.0,20.0,85.0,6,28,9,5,2,29,22
Akron,2006,44.6,37.5,71.4,31,10,11,2,3,14,1,14,0,0,0,24,283522670,2009,2,2008-12-17,2008-12-18 00:30:00+00:00,69.0,False,25.0,56.0,10.0,14.0,9.0,24.0,Virginia Commonwealth,73.0,3.0,away,2670.0,0,0,0,25.0,56.0,9.0,24.0,10.0,14.0,23.0,47.0,48.9,4.0,16.0,25.0,23.0,28.0,82.1,11,34,11,9,5,16,15
Akron,2006,43.1,25.9,76.5,34,11,12,8,2,11,0,11,0,0,0,14,283632006,2009,2,2008-12-28,2008-12-29 00:00:00+00:00,77.0,True,22.0,51.0,26.0,34.0,7.0,27.0,St. Francis (NY),70.0,13.0,home,2597.0,0,1,1,22.0,51.0,7.0,27.0,26.0,34.0,27.0,59.0,45.8,10.0,27.0,37.0,6.0,11.0,54.5,14,36,12,7,1,16,23
Akron,2006,41.3,45.8,80.0,49,18,15,12,2,14,0,14,0,0,0,19,283662430,2009,2,2008-12-31,2008-12-31 19:00:00+00:00,75.0,True,26.0,63.0,12.0,15.0,11.0,24.0,UNC Greensboro,53.0,22.0,away,2430.0,0,0,1,26.0,63.0,11.0,24.0,12.0,15.0,18.0,45.0,40.0,4.0,18.0,22.2,13.0,20.0,65.0,12,36,10,9,5,22,16
Akron,2006,35.0,24.0,50.0,28,11,9,7,2,16,0,16,0,0,0,20,290030227,2009,2,2009-01-03,2009-01-03 19:00:00+00:00,50.0,False,21.0,60.0,2.0,4.0,6.0,25.0,Rhode Island,79.0,5.0,away,227.0,0,0,0,21.0,60.0,6.0,25.0,2.0,4.0,29.0,52.0,55.8,8.0,14.0,57.1,13.0,19.0,68.4,11,42,24,10,4,19,13
Akron,2006,31.6,27.3,75.0,34,9,8,7,2,17,0,17,0,0,0,20,290100193,2009,2,2009-01-10,2009-01-10 21:00:00+00:00,51.0,False,18.0,57.0,9.0,12.0,6.0,22.0,Miami (OH),64.0,1.0,away,193.0,0,0,0,18.0,57.0,6.0,22.0,9.0,12.0,23.0,55.0,41.8,3.0,17.0,17.6,15.0,22.0,68.2,14,49,9,8,2,20,15
Akron,2006,42.2,45.5,66.7,28,10,9,4,2,14,0,14,1,1,0,19,290132006,2009,2,2009-01-13,2009-01-14 00:00:00+00:00,61.0,False,19.0,45.0,18.0,27.0,5.0,11.0,Buffalo,63.0,8.0,home,2084.0,0,1,0,19.0,45.0,5.0,11.0,18.0,27.0,18.0,49.0,36.7,5.0,15.0,33.3,22.0,27.0,81.5,16,33,10,7,2,17,19
Akron,2006,39.6,23.8,75.0,43,9,10,8,4,9,0,9,0,0,0,21,290170189,2009,2,2009-01-17,2009-01-18 01:00:00+00:00,62.0,True,21.0,53.0,15.0,20.0,5.0,21.0,Bowling Green,52.0,10.0,away,189.0,0,0,1,21.0,53.0,5.0,21.0,15.0,20.0,15.0,53.0,28.3,4.0,18.0,22.2,18.0,24.0,75.0,12,40,8,5,4,11,20
Akron,2006,41.7,24.0,64.3,43,16,12,10,2,22,1,22,0,0,0,28,290200195,2009,2,2009-01-20,2009-01-21 00:00:00+00:00,65.0,False,25.0,60.0,9.0,14.0,6.0,25.0,Ohio,70.0,4.0,away,195.0,0,0,0,25.0,60.0,6.0,25.0,9.0,14.0,21.0,51.0,41.2,6.0,17.0,35.3,22.0,32.0,68.8,15,45,10,14,2,20,19
Akron,2006,44.2,21.7,70.8,37,9,12,7,2,15,0,15,0,0,0,19,290242006,2009,2,2009-01-24,2009-01-24 17:00:00+00:00,68.0,True,23.0,52.0,17.0,24.0,5.0,23.0,Kent State,54.0,16.0,home,2309.0,0,1,1,23.0,52.0,5.0,23.0,17.0,24.0,20.0,59.0,33.9,4.0,14.0,28.6,10.0,18.0,55.6,18,47,11,6,0,18,23
Akron,2006,35.1,31.6,80.8,41,13,11,7,3,9,0,9,0,0,0,23,290262754,2009,2,2009-01-26,2009-01-27 00:05:00+00:00,67.0,True,20.0,57.0,21.0,26.0,6.0,19.0,Youngstown State,53.0,14.0,away,2754.0,0,0,1,20.0,57.0,6.0,19.0,21.0,26.0,18.0,55.0,32.7,5.0,19.0,26.3,12.0,24.0,50.0,15,43,5,2,1,13,20
Akron,2006,48.1,36.4,80.0,37,13,14,5,4,18,0,18,0,0,0,18,290282649,2009,2,2009-01-28,2009-01-29 00:00:00+00:00,70.0,True,25.0,52.0,12.0,15.0,8.0,22.0,Toledo,61.0,9.0,away,2649.0,0,0,1,25.0,52.0,8.0,22.0,12.0,15.0,22.0,47.0,46.8,4.0,14.0,28.6,13.0,18.0,72.2,8,26,11,10,3,19,18
Akron,2006,51.2,37.5,65.4,36,8,9,7,4,13,0,13,0,0,0,26,290312006,2009,2,2009-01-31,2009-01-31 17:00:00+00:00,64.0,True,22.0,43.0,17.0,26.0,3.0,8.0,Central Michigan,43.0,27.0,home,2117.0,0,1,1,22.0,43.0,3.0,8.0,17.0,26.0,14.0,43.0,32.6,2.0,7.0,28.6,13.0,28.0,46.4,12,35,5,9,3,17,27
Akron,2006,45.8,40.0,73.7,39,11,18,11,2,11,1,11,0,0,0,16,290342199,2009,2,2009-02-03,2009-02-04 00:00:00+00:00,78.0,True,27.0,59.0,14.0,19.0,10.0,25.0,Eastern Michigan,41.0,40.0,away,2199.0,0,0,1,27.0,59.0,10.0,25.0,14.0,19.0,16.0,49.0,32.7,3.0,13.0,23.1,6.0,15.0,40.0,13,41,5,6,4,23,19
Akron,2006,55.9,50.0,56.0,32,7,20,11,3,10,0,10,0,0,0,22,290392006,2009,2,2009-02-08,2009-02-08 19:00:00+00:00,87.0,True,33.0,59.0,14.0,25.0,7.0,14.0,Western Michigan,63.0,32.0,home,2711.0,0,1,1,33.0,59.0,7.0,14.0,14.0,25.0,19.0,46.0,41.3,6.0,18.0,33.3,19.0,27.0,70.4,7,32,7,7,3,19,26
Akron,2006,37.5,28.6,75.0,37,12,9,5,3,13,0,13,0,0,0,14,290422006,2009,2,2009-02-11,2009-02-12 00:00:00+00:00,63.0,True,18.0,48.0,21.0,28.0,6.0,21.0,Ball State,55.0,10.0,home,2050.0,0,1,1,18.0,48.0,6.0,21.0,21.0,28.0,21.0,54.0,38.9,7.0,15.0,46.7,6.0,10.0,60.0,10,34,10,3,1,14,21
Akron,2006,42.0,31.8,87.5,40,15,13,8,2,15,0,15,0,0,0,30,290462459,2009,2,2009-02-15,2009-02-15 20:00:00+00:00,79.0,False,29.0,69.0,14.0,16.0,7.0,22.0,Northern Illinois,83.0,0.0,away,2459.0,0,0,0,29.0,69.0,7.0,22.0,14.0,16.0,23.0,48.0,47.9,6.0,15.0,40.0,31.0,47.0,66.0,15,42,12,14,3,19,17
Akron,2006,40.0,17.6,63.6,41,9,8,9,2,12,0,12,0,0,0,19,290492006,2009,2,2009-02-18,2009-02-19 00:00:00+00:00,53.0,True,18.0,45.0,14.0,22.0,3.0,17.0,Miami (OH),44.0,11.0,home,193.0,0,1,1,18.0,45.0,3.0,17.0,14.0,22.0,13.0,47.0,27.7,3.0,15.0,20.0,15.0,18.0,83.3,12,36,9,5,1,19,18
Akron,2006,48.8,33.3,72.0,31,4,14,9,2,18,0,18,0,0,0,27,290522674,2009,2,2009-02-21,2009-02-22 01:05:00+00:00,66.0,False,21.0,43.0,18.0,25.0,6.0,18.0,Valparaiso,74.0,18.0,away,2674.0,0,0,0,21.0,43.0,6.0,18.0,18.0,25.0,23.0,45.0,51.1,4.0,12.0,33.3,24.0,37.0,64.9,9,35,14,12,1,15,22
Akron,2006,52.3,36.4,66.7,36,7,9,9,1,21,0,21,0,0,0,20,290572084,2009,2,2009-02-26,2009-02-27 00:00:00+00:00,62.0,True,23.0,44.0,12.0,18.0,4.0,11.0,Buffalo,57.0,14.0,away,2084.0,0,0,1,23.0,44.0,4.0,11.0,12.0,18.0,21.0,51.0,41.2,5.0,19.0,26.3,10.0,13.0,76.9,10,29,9,7,2,20,18
Akron,2006,30.0,23.8,84.6,33,12,9,3,1,11,0,11,0,0,0,14,290602006,2009,2,2009-03-01,2009-03-01 17:00:00+00:00,46.0,False,15.0,50.0,11.0,13.0,5.0,21.0,Bowling Green,50.0,11.0,home,189.0,0,1,0,15.0,50.0,5.0,21.0,11.0,13.0,21.0,49.0,42.9,5.0,18.0,27.8,3.0,11.0,27.3,12,38,10,8,3,11,12
Akron,2006,37.3,25.0,76.2,38,15,13,10,0,18,0,18,0,0,0,18,290642006,2009,2,2009-03-05,2009-03-06 00:00:00+00:00,60.0,True,19.0,51.0,16.0,21.0,6.0,24.0,Ohio,51.0,11.0,home,195.0,0,1,1,19.0,51.0,6.0,24.0,16.0,21.0,20.0,43.0,46.5,0.0,14.0,0.0,11.0,14.0,78.6,7,30,9,9,0,24,20
Akron,2006,38.0,33.3,77.3,32,10,14,6,2,13,0,13,0,0,0,24,290672309,2009,2,2009-03-08,2009-03-08 16:00:00+00:00,63.0,False,19.0,50.0,17.0,22.0,8.0,24.0,Kent State,67.0,10.0,away,2309.0,0,0,0,19.0,50.0,8.0,24.0,17.0,22.0,23.0,56.0,41.1,4.0,18.0,22.2,17.0,27.0,63.0,19,48,11,10,2,11,18
Akron,2006,37.3,32.4,62.5,54,26,19,13,0,19,0,19,0,0,0,34,290692006,2009,2,2009-03-10,2009-03-10 23:30:00+00:00,93.0,True,28.0,75.0,25.0,40.0,12.0,37.0,Toledo,92.0,7.0,home,2649.0,0,1,1,28.0,75.0,12.0,37.0,25.0,40.0,26.0,55.0,47.3,4.0,17.0,23.5,36.0,48.0,75.0,15,52,8,13,2,24,28
Akron,2006,38.3,50.0,68.2,44,19,14,9,0,8,0,8,0,0,0,20,290710193,2009,2,2009-03-12,2009-03-13 01:30:00+00:00,73.0,True,23.0,60.0,15.0,22.0,12.0,24.0,Miami (OH),63.0,13.0,away,193.0,0,0,1,23.0,60.0,12.0,24.0,15.0,22.0,16.0,41.0,39.0,8.0,22.0,36.4,23.0,28.0,82.1,7,32,10,3,3,14,23
Akron,2006,43.2,38.9,78.3,47,11,7,3,3,14,0,14,0,0,0,14,290720189,2009,2,2009-03-13,2009-03-14 02:00:00+00:00,63.0,True,19.0,44.0,18.0,23.0,7.0,18.0,Bowling Green,55.0,13.0,away,189.0,0,0,1,19.0,44.0,7.0,18.0,18.0,23.0,20.0,59.0,33.9,7.0,23.0,30.4,8.0,12.0,66.7,10,31,6,6,1,6,20
Akron,2006,55.3,57.1,55.6,31,2,11,7,2,11,0,11,0,0,0,23,290732084,2009,2,2009-03-14,2009-03-15 00:00:00+00:00,65.0,True,21.0,38.0,15.0,27.0,8.0,14.0,Buffalo,53.0,18.0,away,2084.0,0,0,1,21.0,38.0,8.0,14.0,15.0,27.0,18.0,49.0,36.7,3.0,16.0,18.8,14.0,23.0,60.9,13,34,7,4,1,15,21
Akron,2006,36.8,43.5,66.7,30,11,15,0,1,8,0,8,0,0,0,23,294000036,2009,3,2009-03-19,2009-03-19 23:25:00+00:00,64.0,False,21.0,57.0,12.0,18.0,10.0,23.0,Gonzaga,77.0,6.0,away,2250.0,1,0,0,21.0,57.0,10.0,23.0,12.0,18.0,23.0,44.0,52.3,5.0,15.0,33.3,26.0,31.0,83.9,7,37,15,5,5,8,18
