Team,Team_ID,FG%,3P%,FT%,TRB,ORB,AST,STL,BLK,turnovers,team_turnovers,TOV,technical_fouls,total_technical_fouls,flagrant_fouls,PF,Game_ID,Season,Season_Type,Date,Datetime,Team_Score,Team_Win,field_goals_made,field_goals_attempted,free_throws_made,free_throws_attempted,three_point_field_goals_made,three_point_field_goals_attempted,Opponent,Opp_Score,Largest_Lead,Site,opponent_id_combined,season_type_encoded,home_away_encoded,team_winner_encoded,FGM,FGA,3PM,3PA,FTM,FTA,oFGM,oFGA,oFG%,o3PM,o3PA,o3P%,oFTM,oFTA,oFT%,oORB,oTRB,oAST,oSTL,oBLK,oTOV,oPF
Abilene Christian,2000,55.3,50.0,77.3,19,3,14,5,0,16,0,16,0,0,0,22,400504014,2014,2,2014-02-08,,69.0,False,21.0,38.0,17.0,22.0,10.0,20.0,Texas A&M-Corpus Christi,71.0,,away,357.0,0,0,0,21.0,38.0,10.0,20.0,17.0,22.0,25.0,43.0,58.1,2.0,13.0,15.4,19.0,24.0,79.2,6,22,15,8,2,16,19
Abilene Christian,2000,46.8,53.3,76.2,25,6,9,6,0,14,1,14,0,0,0,19,400504027,2014,2,2014-02-14,,68.0,False,22.0,47.0,16.0,21.0,8.0,15.0,Incarnate Word,80.0,,home,2916.0,0,1,0,22.0,47.0,8.0,15.0,16.0,21.0,26.0,44.0,59.1,9.0,16.0,56.3,19.0,24.0,79.2,2,24,15,5,5,11,18
Abilene Christian,2000,43.6,41.2,76.0,29,3,8,4,1,12,0,12,0,0,0,20,400504045,2014,2,2014-02-28,,60.0,False,17.0,39.0,19.0,25.0,7.0,17.0,Nicholls State,79.0,,home,2447.0,0,1,0,17.0,39.0,7.0,17.0,19.0,25.0,26.0,50.0,52.0,10.0,22.0,45.5,17.0,25.0,68.0,5,27,17,9,4,5,21
Abilene Christian,2000,55.6,50.0,87.0,24,4,17,4,2,17,0,17,0,0,0,25,400504050,2014,2,2014-03-01,,91.0,False,30.0,54.0,20.0,23.0,11.0,22.0,McNeese State,95.0,,home,2377.0,0,1,0,30.0,54.0,11.0,22.0,20.0,23.0,29.0,63.0,46.0,9.0,23.0,39.1,28.0,37.0,75.7,19,39,21,6,2,13,20
Abilene Christian,2000,38.5,31.6,90.9,32,12,14,8,2,20,0,20,0,0,0,15,400504064,2014,2,2014-03-08,,56.0,False,20.0,52.0,10.0,11.0,6.0,19.0,Incarnate Word,59.0,,away,2916.0,0,0,0,20.0,52.0,6.0,19.0,10.0,11.0,24.0,55.0,43.6,4.0,12.0,33.3,7.0,11.0,63.6,14,34,13,5,9,18,14
Air Force,2005,53.1,66.7,65.4,40,10,11,8,4,18,1,18,0,0,0,18,400499517,2014,2,2013-11-08,,79.0,True,26.0,49.0,17.0,26.0,10.0,15.0,Army,68.0,,home,349.0,0,1,1,26.0,49.0,10.0,15.0,17.0,26.0,23.0,68.0,33.8,12.0,44.0,27.3,10.0,13.0,76.9,14,34,16,4,5,13,24
Air Force,2005,43.4,22.7,63.2,33,7,9,8,0,17,0,17,0,0,0,20,400516796,2014,2,2013-11-10,,63.0,False,23.0,53.0,12.0,19.0,5.0,22.0,VMI,71.0,,home,2678.0,0,1,0,23.0,53.0,5.0,22.0,12.0,19.0,25.0,61.0,41.0,5.0,26.0,19.2,16.0,26.0,61.5,12,39,11,10,4,12,20
Air Force,2005,47.4,46.2,61.5,29,10,15,4,1,12,1,12,0,0,0,25,400504611,2014,2,2013-11-15,,82.0,False,27.0,57.0,16.0,26.0,12.0,26.0,Jackson State,84.0,,away,2296.0,0,0,0,27.0,57.0,12.0,26.0,16.0,26.0,24.0,47.0,51.1,7.0,11.0,63.6,29.0,41.0,70.7,8,35,15,5,8,12,25
Air Force,2005,42.2,42.9,76.9,31,11,16,5,6,15,1,15,1,1,0,15,400504615,2014,2,2013-11-17,,67.0,True,19.0,45.0,20.0,26.0,9.0,21.0,Arkansas-Pine Bluff,64.0,,away,2029.0,0,0,1,19.0,45.0,9.0,21.0,20.0,26.0,23.0,53.0,43.4,8.0,21.0,38.1,10.0,13.0,76.9,11,31,13,12,6,15,23
Air Force,2005,46.5,30.8,61.5,24,5,9,3,4,15,0,15,0,0,0,19,400505507,2014,2,2013-11-28,,60.0,False,20.0,43.0,16.0,26.0,4.0,13.0,Richmond,83.0,,away,257.0,0,0,0,20.0,43.0,4.0,13.0,16.0,26.0,29.0,54.0,53.7,10.0,18.0,55.6,15.0,26.0,57.7,11,32,24,10,6,8,22
Air Force,2005,41.3,27.3,68.4,25,4,12,4,4,18,2,18,0,0,0,18,400505512,2014,2,2013-11-30,,57.0,False,19.0,46.0,13.0,19.0,6.0,22.0,Colorado,81.0,,away,38.0,0,0,0,19.0,46.0,6.0,22.0,13.0,19.0,27.0,58.0,46.6,9.0,24.0,37.5,18.0,24.0,75.0,14,42,20,5,3,14,21
Air Force,2005,54.2,47.8,79.5,29,6,20,4,2,7,0,7,0,0,0,21,400501587,2014,2,2013-12-06,,94.0,True,26.0,48.0,31.0,39.0,11.0,23.0,South Dakota,86.0,,away,233.0,0,0,1,26.0,48.0,11.0,23.0,31.0,39.0,27.0,50.0,54.0,11.0,26.0,42.3,21.0,26.0,80.8,4,24,19,5,4,11,28
Air Force,2005,29.0,22.2,80.0,46,15,12,12,4,15,0,15,0,0,0,19,400502952,2014,2,2013-12-14,,62.0,True,18.0,62.0,20.0,25.0,6.0,27.0,UC Riverside,52.0,,away,27.0,0,0,1,18.0,62.0,6.0,27.0,20.0,25.0,18.0,46.0,39.1,3.0,14.0,21.4,13.0,23.0,56.5,3,35,12,10,7,20,20
Air Force,2005,46.8,39.1,87.5,33,13,23,3,3,15,0,15,0,0,0,15,400502964,2014,2,2013-12-21,,74.0,False,29.0,62.0,7.0,8.0,9.0,23.0,UC Davis,80.0,,home,302.0,0,1,0,29.0,62.0,9.0,23.0,7.0,8.0,27.0,53.0,50.9,5.0,21.0,23.8,21.0,24.0,87.5,9,28,17,7,0,12,14
Air Force,2005,51.1,37.5,79.2,30,8,14,4,3,14,0,14,0,0,0,14,400505540,2014,2,2014-01-02,,73.0,True,24.0,47.0,19.0,24.0,6.0,16.0,Utah State,72.0,,away,328.0,0,0,1,24.0,47.0,6.0,16.0,19.0,24.0,27.0,56.0,48.2,10.0,27.0,37.0,8.0,11.0,72.7,8,26,21,5,3,11,23
Air Force,2005,51.9,44.4,68.4,32,8,14,4,1,10,0,10,1,1,0,17,400505547,2014,2,2014-01-05,,75.0,True,27.0,52.0,13.0,19.0,8.0,18.0,Nevada-Las Vegas,68.0,,home,2439.0,0,1,1,27.0,52.0,8.0,18.0,13.0,19.0,24.0,53.0,45.3,6.0,21.0,28.6,14.0,23.0,60.9,9,31,16,7,7,11,18
Air Force,2005,42.9,37.5,77.3,35,10,9,6,1,14,1,14,0,0,0,22,400505550,2014,2,2014-01-09,,65.0,False,21.0,49.0,17.0,22.0,6.0,16.0,Fresno State,71.0,,home,278.0,0,1,0,21.0,49.0,6.0,16.0,17.0,22.0,19.0,47.0,40.4,9.0,19.0,47.4,24.0,32.0,75.0,8,29,10,7,7,10,18
Air Force,2005,51.9,35.0,69.2,30,6,10,4,3,14,0,14,0,0,0,20,400505558,2014,2,2014-01-12,,72.0,False,28.0,54.0,9.0,13.0,7.0,20.0,San Diego State,79.0,,away,21.0,0,0,0,28.0,54.0,7.0,20.0,9.0,13.0,27.0,61.0,44.3,7.0,14.0,50.0,18.0,30.0,60.0,17,39,11,6,5,7,16
Air Force,2005,56.8,46.2,78.9,34,6,19,7,5,23,2,23,0,0,0,16,400505560,2014,2,2014-01-16,,77.0,True,25.0,44.0,15.0,19.0,12.0,26.0,San Jose State,62.0,,away,23.0,0,0,1,25.0,44.0,12.0,26.0,15.0,19.0,22.0,52.0,42.3,6.0,19.0,31.6,12.0,16.0,75.0,5,21,12,9,1,16,23
Air Force,2005,43.6,32.1,78.6,33,5,16,2,4,11,0,11,0,0,0,23,400505566,2014,2,2014-01-18,,68.0,False,24.0,55.0,11.0,14.0,9.0,28.0,Colorado State,74.0,,home,36.0,0,1,0,24.0,55.0,9.0,28.0,11.0,14.0,23.0,54.0,42.6,5.0,19.0,26.3,23.0,32.0,71.9,8,35,11,6,3,6,15
Air Force,2005,44.7,39.1,80.0,26,8,17,2,1,16,0,16,0,0,0,19,400505570,2014,2,2014-01-23,,59.0,False,21.0,47.0,8.0,10.0,9.0,23.0,Wyoming,66.0,,away,2751.0,0,0,0,21.0,47.0,9.0,23.0,8.0,10.0,20.0,40.0,50.0,3.0,12.0,25.0,23.0,25.0,92.0,2,22,12,8,3,9,15
Air Force,2005,48.8,50.0,56.5,21,4,11,4,3,10,0,10,0,0,0,18,400505580,2014,2,2014-01-30,,58.0,False,21.0,43.0,13.0,23.0,3.0,6.0,Boise State,69.0,,home,68.0,0,1,0,21.0,43.0,3.0,6.0,13.0,23.0,22.0,49.0,44.9,7.0,18.0,38.9,18.0,22.0,81.8,9,31,9,5,1,8,21
Air Force,2005,28.6,17.1,66.7,41,13,13,7,2,11,0,11,0,0,0,18,400505588,2014,2,2014-02-01,,56.0,False,18.0,63.0,14.0,21.0,6.0,35.0,Nevada,69.0,,home,2440.0,0,1,0,18.0,63.0,6.0,35.0,14.0,21.0,22.0,56.0,39.3,7.0,32.0,21.9,18.0,26.0,69.2,10,46,13,6,8,13,15
Air Force,2005,38.3,36.0,54.5,32,8,15,7,3,20,0,20,0,0,0,16,400505589,2014,2,2014-02-06,,51.0,False,18.0,47.0,6.0,11.0,9.0,25.0,Fresno State,68.0,,away,278.0,0,0,0,18.0,47.0,9.0,25.0,6.0,11.0,25.0,58.0,43.1,8.0,26.0,30.8,10.0,15.0,66.7,12,36,10,13,6,11,14
Air Force,2005,42.0,26.1,66.7,17,6,15,8,7,9,0,9,0,0,0,28,400505594,2014,2,2014-02-08,,56.0,False,21.0,50.0,8.0,12.0,6.0,23.0,Colorado State,68.0,,away,36.0,0,0,0,21.0,50.0,6.0,23.0,8.0,12.0,19.0,46.0,41.3,5.0,17.0,29.4,25.0,33.0,75.8,21,47,11,6,1,18,17
Air Force,2005,32.8,31.8,60.0,33,13,13,8,6,13,0,13,0,0,0,12,400505601,2014,2,2014-02-13,,51.0,True,19.0,58.0,6.0,10.0,7.0,22.0,San Jose State,48.0,,home,23.0,0,1,1,19.0,58.0,7.0,22.0,6.0,10.0,16.0,53.0,30.2,5.0,18.0,27.8,11.0,15.0,73.3,15,41,9,7,2,18,12
Air Force,2005,37.5,25.0,81.8,34,11,13,4,3,8,1,8,0,0,0,26,400505606,2014,2,2014-02-16,,56.0,False,21.0,56.0,9.0,11.0,5.0,20.0,San Diego State,64.0,,home,21.0,0,1,0,21.0,56.0,5.0,20.0,9.0,11.0,19.0,45.0,42.2,5.0,13.0,38.5,21.0,32.0,65.6,10,35,11,1,9,9,14
Air Force,2005,36.7,20.0,46.7,31,14,14,5,3,8,0,8,0,0,0,14,400505614,2014,2,2014-02-22,,56.0,False,22.0,60.0,7.0,15.0,5.0,25.0,Nevada,75.0,,away,2440.0,0,0,0,22.0,60.0,5.0,25.0,7.0,15.0,27.0,52.0,51.9,8.0,20.0,40.0,13.0,16.0,81.3,11,40,11,5,5,10,15
Air Force,2005,37.8,22.7,69.6,37,8,6,5,1,15,0,15,0,0,0,18,400505619,2014,2,2014-02-26,,55.0,True,17.0,45.0,16.0,23.0,5.0,22.0,Wyoming,53.0,,home,2751.0,0,1,1,17.0,45.0,5.0,22.0,16.0,23.0,20.0,50.0,40.0,4.0,20.0,20.0,9.0,17.0,52.9,5,29,10,8,2,9,21
Air Force,2005,35.9,31.0,60.0,25,11,14,7,2,8,0,8,1,1,0,20,400505624,2014,2,2014-03-01,,67.0,False,23.0,64.0,12.0,20.0,9.0,29.0,Nevada-Las Vegas,93.0,,away,2439.0,0,0,0,23.0,64.0,9.0,29.0,12.0,20.0,34.0,55.0,61.8,12.0,18.0,66.7,13.0,19.0,68.4,10,45,21,3,7,15,19
Air Force,2005,34.5,25.9,77.8,28,7,10,7,2,17,1,17,0,0,0,14,400505632,2014,2,2014-03-06,,52.0,False,19.0,55.0,7.0,9.0,7.0,27.0,New Mexico,80.0,,home,167.0,0,1,0,19.0,55.0,7.0,27.0,7.0,9.0,29.0,60.0,48.3,10.0,27.0,37.0,12.0,16.0,75.0,9,39,21,10,7,13,9
Air Force,2005,42.3,25.0,65.2,40,11,12,4,2,12,0,12,0,0,0,21,400505634,2014,2,2014-03-08,,64.0,True,22.0,52.0,15.0,23.0,5.0,20.0,Boise State,61.0,,away,68.0,0,0,1,22.0,52.0,5.0,20.0,15.0,23.0,18.0,51.0,35.3,9.0,32.0,28.1,16.0,27.0,59.3,10,32,9,9,5,8,19
Air Force,2005,44.4,26.7,57.7,35,6,13,2,3,12,1,12,0,0,0,23,400544233,2014,2,2014-03-12,,59.0,False,20.0,45.0,15.0,26.0,4.0,15.0,Fresno State,61.0,,home,278.0,0,1,0,20.0,45.0,4.0,15.0,15.0,26.0,18.0,54.0,33.3,5.0,19.0,26.3,20.0,28.0,71.4,12,34,7,6,2,8,19
Akron,2006,42.4,31.8,57.7,38,14,10,13,5,17,0,17,0,0,0,18,400498443,2014,2,2013-11-09,,72.0,True,25.0,59.0,15.0,26.0,7.0,22.0,Coastal Carolina,63.0,,away,324.0,0,0,1,25.0,59.0,7.0,22.0,15.0,26.0,23.0,59.0,39.0,6.0,14.0,42.9,11.0,18.0,61.1,15,37,6,8,4,20,22
Akron,2006,36.8,13.3,65.5,39,21,8,8,0,19,0,19,0,0,0,24,400507637,2014,2,2013-11-12,,63.0,False,21.0,57.0,19.0,29.0,2.0,15.0,Saint Mary's (CA),85.0,,home,2608.0,0,1,0,21.0,57.0,2.0,15.0,19.0,29.0,24.0,47.0,51.1,5.0,12.0,41.7,32.0,36.0,88.9,6,25,16,10,6,10,24
Akron,2006,47.4,30.4,66.7,29,12,8,11,3,18,1,18,0,0,0,22,400499248,2014,2,2013-11-16,,73.0,False,27.0,57.0,12.0,18.0,7.0,23.0,Middle Tennessee,80.0,,home,2393.0,0,1,0,27.0,57.0,7.0,23.0,12.0,18.0,27.0,48.0,56.3,6.0,11.0,54.5,20.0,31.0,64.5,9,32,15,13,3,19,17
Akron,2006,48.1,50.0,60.0,32,7,16,6,5,15,0,15,0,0,0,18,400506603,2014,2,2013-12-07,,73.0,True,25.0,52.0,12.0,20.0,11.0,22.0,Cleveland State,61.0,,home,325.0,0,1,1,25.0,52.0,11.0,22.0,12.0,20.0,21.0,48.0,43.8,4.0,13.0,30.8,15.0,25.0,60.0,5,28,8,8,3,13,15
Akron,2006,58.7,47.6,62.5,33,10,17,7,8,11,0,11,0,0,0,19,400506975,2014,2,2013-12-15,,84.0,True,27.0,46.0,20.0,32.0,10.0,21.0,Bethune-Cookman,56.0,,away,2065.0,0,0,1,27.0,46.0,10.0,21.0,20.0,32.0,21.0,54.0,38.9,4.0,14.0,28.6,10.0,18.0,55.6,12,26,8,5,1,13,23
Akron,2006,43.9,37.5,56.3,36,14,12,6,4,12,0,12,0,0,0,23,400503926,2014,2,2013-12-17,,74.0,True,25.0,57.0,18.0,32.0,6.0,16.0,Oral Roberts,64.0,,away,198.0,0,0,1,25.0,57.0,6.0,16.0,18.0,32.0,23.0,54.0,42.6,1.0,5.0,20.0,17.0,28.0,60.7,12,36,11,4,2,20,29
Akron,2006,48.1,52.4,61.5,44,15,14,4,7,12,0,12,0,0,0,14,400506648,2014,2,2013-12-19,,79.0,True,26.0,54.0,16.0,26.0,11.0,21.0,Detroit Mercy,60.0,,away,2174.0,0,0,1,26.0,54.0,11.0,21.0,16.0,26.0,22.0,61.0,36.1,7.0,18.0,38.9,9.0,15.0,60.0,12,29,7,7,1,7,20
Akron,2006,44.8,38.5,72.4,33,12,13,3,6,7,0,7,0,0,0,25,400506554,2014,2,2013-12-23,,83.0,True,26.0,58.0,21.0,29.0,10.0,26.0,Oregon State,71.0,,away,204.0,0,0,1,26.0,58.0,10.0,26.0,21.0,29.0,21.0,48.0,43.8,2.0,10.0,20.0,27.0,32.0,84.4,8,29,8,4,6,10,24
Akron,2006,37.5,31.4,16.7,30,15,9,5,1,11,0,11,0,0,0,14,400522855,2014,2,2013-12-23,,60.0,False,24.0,64.0,1.0,6.0,11.0,35.0,Iowa State,83.0,,away,66.0,0,0,0,24.0,64.0,11.0,35.0,1.0,6.0,30.0,56.0,53.6,9.0,19.0,47.4,14.0,16.0,87.5,13,40,20,4,2,11,9
Akron,2006,37.9,29.4,52.6,35,16,10,5,8,16,0,16,0,0,0,19,400524014,2014,2,2013-12-25,,59.0,False,22.0,58.0,10.0,19.0,5.0,17.0,South Carolina,69.0,,home,2579.0,0,1,0,22.0,58.0,5.0,17.0,10.0,19.0,25.0,60.0,41.7,2.0,9.0,22.2,17.0,21.0,81.0,15,38,12,6,3,10,21
Akron,2006,32.5,25.0,65.2,27,9,6,4,3,21,0,21,0,0,0,23,400506338,2014,2,2013-12-28,,45.0,False,13.0,40.0,15.0,23.0,4.0,16.0,South Carolina,78.0,,home,2579.0,0,1,0,13.0,40.0,4.0,16.0,15.0,23.0,28.0,63.0,44.4,8.0,15.0,53.3,14.0,19.0,73.7,17,34,20,6,5,7,19
Akron,2006,45.1,37.9,69.0,39,9,18,7,4,11,0,11,0,0,0,14,400506997,2014,2,2013-12-31,,77.0,True,23.0,51.0,20.0,29.0,11.0,29.0,Coppin State,66.0,,away,2154.0,0,0,1,23.0,51.0,11.0,29.0,20.0,29.0,25.0,67.0,37.3,8.0,26.0,30.8,8.0,11.0,72.7,13,36,10,7,0,11,18
Akron,2006,35.6,23.1,53.8,42,20,9,11,2,16,2,16,0,0,0,14,400499377,2014,2,2014-01-03,,59.0,True,21.0,59.0,14.0,26.0,3.0,13.0,Marshall,58.0,,away,276.0,0,0,1,21.0,59.0,3.0,13.0,14.0,26.0,22.0,48.0,45.8,4.0,13.0,30.8,10.0,20.0,50.0,6,29,7,7,3,18,22
Akron,2006,40.0,13.0,70.8,35,14,10,6,4,8,0,8,2,2,0,29,400507638,2014,2,2014-01-09,,72.0,True,26.0,65.0,17.0,24.0,3.0,23.0,Ball State,68.0,,home,2050.0,0,1,1,26.0,65.0,3.0,23.0,17.0,24.0,19.0,51.0,37.3,4.0,15.0,26.7,26.0,34.0,76.5,14,42,11,1,4,15,24
Akron,2006,44.4,60.0,62.1,45,17,10,5,4,17,0,17,0,0,0,23,400507639,2014,2,2014-01-12,,83.0,True,28.0,63.0,18.0,29.0,9.0,15.0,Ohio,80.0,,home,195.0,0,1,1,28.0,63.0,9.0,15.0,18.0,29.0,26.0,62.0,41.9,5.0,20.0,25.0,23.0,26.0,88.5,10,33,8,8,9,15,22
Akron,2006,43.8,25.0,64.7,38,9,13,8,5,16,0,16,0,0,0,10,400507640,2014,2,2014-01-16,,59.0,True,21.0,48.0,11.0,17.0,6.0,24.0,Miami (OH),52.0,,away,193.0,0,0,1,21.0,48.0,6.0,24.0,11.0,17.0,19.0,54.0,35.2,4.0,10.0,40.0,10.0,13.0,76.9,8,30,10,7,0,11,18
Akron,2006,41.7,26.3,59.3,28,9,11,9,4,13,0,13,0,0,0,19,400507641,2014,2,2014-01-18,,61.0,False,20.0,48.0,16.0,27.0,5.0,19.0,Toledo,75.0,,away,2649.0,0,0,0,20.0,48.0,5.0,19.0,16.0,27.0,28.0,63.0,44.4,5.0,13.0,38.5,14.0,19.0,73.7,16,42,12,4,1,11,19
Akron,2006,46.6,52.6,63.6,44,16,19,7,14,13,0,13,1,1,0,16,400507642,2014,2,2014-01-23,,78.0,True,27.0,58.0,14.0,22.0,10.0,19.0,Eastern Michigan,66.0,,home,2199.0,0,1,1,27.0,58.0,10.0,19.0,14.0,22.0,26.0,72.0,36.1,5.0,21.0,23.8,9.0,15.0,60.0,21,42,8,5,9,9,21
Akron,2006,51.8,44.4,46.2,34,11,10,9,3,17,0,17,0,0,0,18,400507643,2014,2,2014-01-26,,82.0,True,29.0,56.0,12.0,26.0,12.0,27.0,Central Michigan,74.0,,home,2117.0,0,1,1,29.0,56.0,12.0,27.0,12.0,26.0,25.0,53.0,47.2,7.0,18.0,38.9,17.0,23.0,73.9,6,29,9,7,0,16,24
Akron,2006,48.1,41.7,92.9,34,6,16,8,5,11,0,11,0,0,0,13,400507644,2014,2,2014-01-30,,73.0,True,25.0,52.0,13.0,14.0,10.0,24.0,Ball State,46.0,,away,2050.0,0,0,1,25.0,52.0,10.0,24.0,13.0,14.0,17.0,49.0,34.7,4.0,15.0,26.7,8.0,13.0,61.5,8,28,12,7,0,16,18
Akron,2006,44.4,31.3,75.0,33,8,10,3,2,18,0,18,0,0,0,14,400507645,2014,2,2014-02-01,,57.0,False,20.0,45.0,12.0,16.0,5.0,16.0,Kent State,60.0,,home,2309.0,0,1,0,20.0,45.0,5.0,16.0,12.0,16.0,24.0,54.0,44.4,4.0,14.0,28.6,8.0,13.0,61.5,7,27,10,11,2,11,16
