Team,Team_ID,FG%,3P%,FT%,TRB,ORB,AST,STL,BLK,turnovers,team_turnovers,TOV,technical_fouls,total_technical_fouls,flagrant_fouls,PF,Game_ID,Season,Season_Type,Date,Datetime,Team_Score,Team_Win,field_goals_made,field_goals_attempted,free_throws_made,free_throws_attempted,three_point_field_goals_made,three_point_field_goals_attempted,Opponent,Opp_Score,Largest_Lead,Site,opponent_id_combined,season_type_encoded,home_away_encoded,team_winner_encoded,FGM,FGA,3PM,3PA,FTM,FTA,oFGM,oFGA,oFG%,o3PM,o3PA,o3P%,oFTM,oFTA,oFT%,oORB,oTRB,oAST,oSTL,oBLK,oTOV,oPF
Air Force,2005,51.8,46.4,68.4,29,14,20,12,2,4,0,4,0,0,0,15,250052005,2005,2,2005-01-05,2005-01-06 02:05:00+00:00,84.0,True,29.0,56.0,13.0,19.0,13.0,28.0,Texas-Rio Grande Valley,51.0,33.0,home,292.0,0,1,1,29.0,56.0,13.0,28.0,13.0,19.0,17.0,35.0,48.6,5.0,10.0,50.0,12.0,14.0,85.7,6,22,8,1,2,19,20
Air Force,2005,35.1,13.0,78.9,35,13,12,12,2,11,1,11,0,0,0,20,250082005,2005,2,2005-01-08,2005-01-08 22:05:00+00:00,58.0,True,20.0,57.0,15.0,19.0,3.0,23.0,Colorado State,53.0,9.0,home,36.0,0,1,1,20.0,57.0,3.0,23.0,15.0,19.0,19.0,47.0,40.4,1.0,14.0,7.1,14.0,19.0,73.7,10,38,7,6,3,22,19
Air Force,2005,42.6,30.8,88.9,26,11,11,6,3,8,0,8,1,1,0,21,250112608,2005,2,2005-01-11,2005-01-12 03:05:00+00:00,58.0,False,23.0,54.0,8.0,9.0,4.0,13.0,Saint Mary's (CA),59.0,0.0,away,2608.0,0,0,0,23.0,54.0,4.0,13.0,8.0,9.0,17.0,33.0,51.5,5.0,10.0,50.0,20.0,31.0,64.5,9,32,7,6,0,17,15
Air Force,2005,50.0,47.1,85.7,10,4,14,16,1,10,1,10,0,0,0,11,250152005,2005,2,2005-01-15,2005-01-15 23:05:00+00:00,64.0,True,22.0,44.0,12.0,14.0,8.0,17.0,New Mexico,62.0,10.0,home,167.0,0,1,1,22.0,44.0,8.0,17.0,12.0,14.0,27.0,39.0,69.2,5.0,8.0,62.5,3.0,4.0,75.0,8,32,12,6,0,23,17
Air Force,2005,48.8,43.8,75.0,23,2,13,12,1,8,0,8,1,1,0,13,250220252,2005,2,2005-01-22,2005-01-22 18:00:00+00:00,52.0,True,21.0,43.0,3.0,4.0,7.0,16.0,Brigham Young,49.0,11.0,away,252.0,0,0,1,21.0,43.0,7.0,16.0,3.0,4.0,20.0,42.0,47.6,6.0,15.0,40.0,3.0,8.0,37.5,7,29,11,2,4,15,12
Air Force,2005,44.4,38.1,75.0,16,4,13,7,1,6,0,6,0,0,0,16,250240254,2005,2,2005-01-24,2005-01-25 02:00:00+00:00,51.0,False,20.0,45.0,3.0,4.0,8.0,21.0,Utah,63.0,1.0,away,254.0,0,0,0,20.0,45.0,8.0,21.0,3.0,4.0,24.0,30.0,80.0,4.0,7.0,57.1,11.0,16.0,68.8,2,23,19,4,2,14,11
Air Force,2005,45.5,38.5,85.7,20,3,13,10,1,8,1,8,0,0,0,16,250292005,2005,2,2005-01-29,2005-01-29 23:05:00+00:00,62.0,True,20.0,44.0,12.0,14.0,10.0,26.0,San Diego State,50.0,16.0,home,21.0,0,1,1,20.0,44.0,10.0,26.0,12.0,14.0,19.0,43.0,44.2,4.0,10.0,40.0,8.0,20.0,40.0,14,39,7,4,0,17,18
Air Force,2005,51.0,37.0,50.0,28,10,19,6,2,7,1,7,0,0,0,14,250312005,2005,2,2005-01-31,2005-02-01 02:05:00+00:00,64.0,True,25.0,49.0,4.0,8.0,10.0,27.0,Nevada-Las Vegas,48.0,22.0,home,2439.0,0,1,1,25.0,49.0,10.0,27.0,4.0,8.0,16.0,37.0,43.2,3.0,9.0,33.3,13.0,17.0,76.5,7,25,6,2,2,11,12
Air Force,2005,40.8,35.5,75.0,25,7,10,10,4,14,0,14,1,1,0,17,250362751,2005,2,2005-02-05,2005-02-05 23:00:00+00:00,63.0,False,20.0,49.0,12.0,16.0,11.0,31.0,Wyoming,67.0,5.0,away,2751.0,0,0,0,20.0,49.0,11.0,31.0,12.0,16.0,24.0,48.0,50.0,5.0,12.0,41.7,14.0,20.0,70.0,14,45,9,6,3,20,17
Air Force,2005,41.5,40.0,66.7,26,11,12,13,4,13,0,13,0,0,0,22,250502005,2005,2,2005-02-19,2005-02-19 20:00:00+00:00,56.0,False,22.0,53.0,2.0,3.0,10.0,25.0,Utah,65.0,11.0,home,254.0,0,1,0,22.0,53.0,10.0,25.0,2.0,3.0,21.0,37.0,56.8,3.0,5.0,60.0,20.0,29.0,69.0,10,33,9,7,3,14,11
Air Force,2005,56.3,36.8,75.0,41,9,13,13,6,14,1,14,0,0,0,10,250522005,2005,2,2005-02-21,2005-02-22 02:05:00+00:00,70.0,True,27.0,48.0,9.0,12.0,7.0,19.0,Brigham Young,39.0,33.0,home,252.0,0,1,1,27.0,48.0,7.0,19.0,9.0,12.0,14.0,50.0,28.0,6.0,22.0,27.3,5.0,8.0,62.5,11,28,5,4,2,17,13
Air Force,2005,37.7,29.0,88.9,17,4,12,5,0,5,0,5,0,0,0,20,250572439,2005,2,2005-02-26,2005-02-27 03:30:00+00:00,57.0,False,20.0,53.0,8.0,9.0,9.0,31.0,Nevada-Las Vegas,63.0,7.0,away,2439.0,0,0,0,20.0,53.0,9.0,31.0,8.0,9.0,19.0,36.0,52.8,5.0,11.0,45.5,20.0,26.0,76.9,9,44,9,2,3,20,15
Air Force,2005,52.8,44.8,72.7,31,9,22,7,1,10,1,10,0,0,0,18,250590021,2005,2,2005-02-28,2005-03-01 03:05:00+00:00,77.0,True,28.0,53.0,8.0,11.0,13.0,29.0,San Diego State,57.0,20.0,away,21.0,0,0,1,28.0,53.0,13.0,29.0,8.0,11.0,18.0,45.0,40.0,2.0,13.0,15.4,19.0,23.0,82.6,10,27,8,5,1,13,17
Air Force,2005,45.5,31.8,63.6,32,10,14,11,4,15,0,15,0,0,0,18,250642005,2005,2,2005-03-05,2005-03-05 23:05:00+00:00,61.0,True,20.0,44.0,14.0,22.0,7.0,22.0,Wyoming,56.0,10.0,home,2751.0,0,1,1,20.0,44.0,7.0,22.0,14.0,22.0,18.0,49.0,36.7,3.0,11.0,27.3,17.0,24.0,70.8,16,38,3,8,2,17,23
Akron,2006,52.4,48.4,46.7,35,12,22,9,6,16,0,16,0,0,0,21,243242181,2005,2,2004-11-19,2004-11-20 01:05:00+00:00,88.0,False,33.0,63.0,7.0,15.0,15.0,31.0,Drake,90.0,0.0,away,2181.0,0,0,0,33.0,63.0,15.0,31.0,7.0,15.0,30.0,59.0,50.8,12.0,19.0,63.2,18.0,27.0,66.7,14,38,17,10,5,15,13
Akron,2006,48.2,53.8,60.0,33,11,21,4,5,11,0,11,0,0,0,15,243362184,2005,2,2004-12-01,2004-12-02 00:05:00+00:00,77.0,True,27.0,56.0,9.0,15.0,14.0,26.0,Duquesne,65.0,15.0,away,2184.0,0,0,1,27.0,56.0,14.0,26.0,9.0,15.0,26.0,60.0,43.3,6.0,17.0,35.3,7.0,9.0,77.8,15,42,14,8,4,14,14
Akron,2006,39.6,32.0,42.1,33,9,10,5,3,12,0,12,0,0,0,16,243392459,2005,2,2004-12-04,2004-12-04 20:05:00+00:00,58.0,False,21.0,53.0,8.0,19.0,8.0,25.0,Northern Illinois,66.0,4.0,away,2459.0,0,0,0,21.0,53.0,8.0,25.0,8.0,19.0,23.0,54.0,42.6,9.0,23.0,39.1,11.0,16.0,68.8,10,42,18,5,7,14,19
Akron,2006,48.2,37.5,68.8,41,17,14,5,2,22,0,22,0,0,0,19,243432006,2005,2,2004-12-08,2004-12-09 00:00:00+00:00,79.0,True,27.0,56.0,22.0,32.0,3.0,8.0,Cleveland State,75.0,11.0,home,325.0,0,1,1,27.0,56.0,3.0,8.0,22.0,32.0,25.0,59.0,42.4,10.0,22.0,45.5,15.0,19.0,78.9,14,37,15,11,2,21,28
Akron,2006,44.4,47.8,84.6,37,10,17,5,0,13,0,13,0,0,0,20,243462750,2005,2,2004-12-11,2004-12-12 00:00:00+00:00,81.0,True,24.0,54.0,22.0,26.0,11.0,23.0,Wright State,70.0,12.0,away,2750.0,0,0,1,24.0,54.0,11.0,23.0,22.0,26.0,23.0,56.0,41.1,7.0,20.0,35.0,17.0,22.0,77.3,9,31,11,5,3,13,19
Akron,2006,36.2,26.1,75.0,33,12,12,7,0,15,0,15,0,0,0,22,243582168,2005,2,2004-12-23,2004-12-24 00:00:00+00:00,66.0,False,21.0,58.0,18.0,24.0,6.0,23.0,Dayton,77.0,9.0,away,2168.0,0,0,0,21.0,58.0,6.0,23.0,18.0,24.0,25.0,47.0,53.2,5.0,14.0,35.7,22.0,29.0,75.9,6,38,18,7,4,17,20
Akron,2006,47.0,23.3,85.7,47,13,22,4,3,10,0,10,0,0,0,16,243622006,2005,2,2004-12-27,2004-12-28 00:00:00+00:00,81.0,True,31.0,66.0,12.0,14.0,7.0,30.0,Oakland,52.0,29.0,home,2473.0,0,1,1,31.0,66.0,7.0,30.0,12.0,14.0,21.0,62.0,33.9,3.0,14.0,21.4,7.0,14.0,50.0,14,41,8,7,1,13,16
Akron,2006,41.1,37.5,69.6,48,14,16,6,3,13,0,13,0,0,0,18,250022006,2005,2,2005-01-02,2005-01-03 00:00:00+00:00,71.0,True,23.0,56.0,16.0,23.0,9.0,24.0,Ohio,59.0,15.0,home,195.0,0,1,1,23.0,56.0,9.0,24.0,16.0,23.0,20.0,53.0,37.7,6.0,17.0,35.3,13.0,18.0,72.2,10,32,13,6,1,15,18
Akron,2006,45.1,16.7,52.6,36,8,14,7,0,15,0,15,0,0,0,20,250062649,2005,2,2005-01-06,2005-01-07 00:00:00+00:00,59.0,False,23.0,51.0,10.0,19.0,3.0,18.0,Toledo,70.0,0.0,away,2649.0,0,0,0,23.0,51.0,3.0,18.0,10.0,19.0,23.0,49.0,46.9,9.0,22.0,40.9,15.0,24.0,62.5,8,36,13,7,1,12,16
Akron,2006,41.7,41.7,75.0,37,14,15,5,3,11,0,11,2,2,0,23,250082711,2005,2,2005-01-08,2005-01-08 21:30:00+00:00,75.0,False,25.0,60.0,15.0,20.0,10.0,24.0,Western Michigan,84.0,0.0,away,2711.0,0,0,0,25.0,60.0,10.0,24.0,15.0,20.0,26.0,55.0,47.3,10.0,17.0,58.8,22.0,28.0,78.6,16,45,19,5,2,14,17
Akron,2006,42.1,38.9,69.0,39,8,17,4,8,11,0,11,0,0,0,19,250122006,2005,2,2005-01-12,2005-01-13 00:00:00+00:00,75.0,True,24.0,57.0,20.0,29.0,7.0,18.0,Buffalo,59.0,18.0,home,2084.0,0,1,1,24.0,57.0,7.0,18.0,20.0,29.0,22.0,66.0,33.3,2.0,16.0,12.5,13.0,21.0,61.9,20,54,10,7,3,16,27
Akron,2006,48.2,29.2,62.5,36,14,17,11,8,22,0,22,0,0,0,17,250152006,2005,2,2005-01-15,2005-01-16 00:00:00+00:00,76.0,True,27.0,56.0,15.0,24.0,7.0,24.0,Eastern Michigan,68.0,21.0,home,2199.0,0,1,1,27.0,56.0,7.0,24.0,15.0,24.0,23.0,52.0,44.2,9.0,19.0,47.4,13.0,17.0,76.5,9,30,14,8,1,23,19
Akron,2006,40.8,20.0,71.9,48,13,9,9,4,13,0,13,1,1,0,20,250190276,2005,2,2005-01-19,2005-01-20 00:00:00+00:00,65.0,True,20.0,49.0,23.0,32.0,2.0,10.0,Marshall,55.0,15.0,away,276.0,0,0,1,20.0,49.0,2.0,10.0,23.0,32.0,16.0,54.0,29.6,9.0,23.0,39.1,14.0,21.0,66.7,11,37,12,5,1,12,23
Akron,2006,58.6,53.6,75.0,40,8,27,5,4,15,0,15,0,0,0,15,250222006,2005,2,2005-01-22,2005-01-23 00:00:00+00:00,95.0,True,34.0,58.0,12.0,16.0,15.0,28.0,Central Michigan,56.0,40.0,home,2117.0,0,1,1,34.0,58.0,15.0,28.0,12.0,16.0,19.0,55.0,34.5,8.0,22.0,36.4,10.0,16.0,62.5,9,28,13,8,2,18,16
Akron,2006,51.1,53.8,72.2,31,7,18,9,4,13,0,13,0,0,0,18,250252006,2005,2,2005-01-25,2005-01-26 00:00:00+00:00,79.0,True,23.0,45.0,26.0,36.0,7.0,13.0,Ball State,64.0,19.0,home,2050.0,0,1,1,23.0,45.0,7.0,13.0,26.0,36.0,23.0,55.0,41.8,9.0,19.0,47.4,9.0,13.0,69.2,12,37,11,6,1,19,25
Akron,2006,46.8,40.0,86.7,20,1,9,10,5,13,0,13,0,0,0,18,250300193,2005,2,2005-01-30,2005-01-30 19:00:00+00:00,63.0,False,22.0,47.0,13.0,15.0,6.0,15.0,Miami (OH),74.0,4.0,away,193.0,0,0,0,22.0,47.0,6.0,15.0,13.0,15.0,27.0,47.0,57.4,7.0,15.0,46.7,13.0,18.0,72.2,7,40,17,6,0,16,16
Akron,2006,44.6,40.0,72.2,25,7,17,9,2,10,0,10,0,0,0,21,250340189,2005,2,2005-02-03,2005-02-04 00:00:00+00:00,71.0,True,25.0,56.0,13.0,18.0,8.0,20.0,Bowling Green,69.0,5.0,away,189.0,0,0,1,25.0,56.0,8.0,20.0,13.0,18.0,21.0,43.0,48.8,4.0,11.0,36.4,23.0,27.0,85.2,8,40,17,4,4,19,21
Akron,2006,37.7,27.8,60.0,40,12,15,5,4,13,0,13,0,0,0,15,250402006,2005,2,2005-02-09,2005-02-10 01:00:00+00:00,54.0,False,23.0,61.0,3.0,5.0,5.0,18.0,Kent State,57.0,2.0,home,2309.0,0,1,0,23.0,61.0,5.0,18.0,3.0,5.0,23.0,60.0,38.3,3.0,14.0,21.4,8.0,12.0,66.7,14,41,9,6,7,12,10
Akron,2006,52.7,45.5,54.2,37,10,22,6,4,14,0,14,0,0,0,15,250452006,2005,2,2005-02-14,2005-02-15 01:00:00+00:00,81.0,True,29.0,55.0,13.0,24.0,10.0,22.0,Toledo,79.0,11.0,home,2649.0,0,1,1,29.0,55.0,10.0,22.0,13.0,24.0,30.0,62.0,48.4,8.0,18.0,44.4,11.0,14.0,78.6,11,37,14,10,4,14,21
Akron,2006,50.9,40.0,75.0,44,10,12,8,9,14,0,14,0,0,0,20,250470195,2005,2,2005-02-16,2005-02-17 00:00:00+00:00,69.0,True,29.0,57.0,3.0,4.0,8.0,20.0,Ohio,49.0,30.0,away,195.0,0,0,1,29.0,57.0,8.0,20.0,3.0,4.0,18.0,60.0,30.0,0.0,15.0,0.0,13.0,23.0,56.5,19,43,2,7,3,11,7
Akron,2006,50.0,54.2,37.5,38,8,24,2,6,15,0,15,0,0,0,19,250502006,2005,2,2005-02-19,2005-02-20 00:00:00+00:00,74.0,True,29.0,58.0,3.0,8.0,13.0,24.0,Niagara,68.0,10.0,home,315.0,0,1,1,29.0,58.0,13.0,24.0,3.0,8.0,20.0,60.0,33.3,7.0,22.0,31.8,21.0,30.0,70.0,18,44,10,5,5,12,13
Akron,2006,35.8,28.6,59.1,34,6,12,8,2,8,0,8,0,0,0,19,250542006,2005,2,2005-02-23,2005-02-24 00:00:00+00:00,55.0,True,19.0,53.0,13.0,22.0,4.0,14.0,Miami (OH),49.0,6.0,home,193.0,0,1,1,19.0,53.0,4.0,14.0,13.0,22.0,18.0,57.0,31.6,2.0,21.0,9.5,11.0,21.0,52.4,19,57,6,2,2,17,21
Akron,2006,42.2,41.2,79.3,25,5,10,7,4,16,0,16,0,0,0,23,250572309,2005,2,2005-02-26,2005-02-27 00:00:00+00:00,68.0,False,19.0,45.0,23.0,29.0,7.0,17.0,Kent State,73.0,5.0,away,2309.0,0,0,0,19.0,45.0,7.0,17.0,23.0,29.0,24.0,53.0,45.3,4.0,18.0,22.2,21.0,30.0,70.0,16,43,15,11,2,16,19
Akron,2006,46.8,34.8,73.1,27,7,17,9,2,14,0,14,0,0,0,23,250612006,2005,2,2005-03-02,2005-03-03 00:00:00+00:00,71.0,True,22.0,47.0,19.0,26.0,8.0,23.0,Marshall,64.0,11.0,home,276.0,0,1,1,22.0,47.0,8.0,23.0,19.0,26.0,20.0,55.0,36.4,3.0,14.0,21.4,21.0,27.0,77.8,19,38,9,8,1,16,19
Akron,2006,26.5,25.9,76.5,43,18,10,13,4,14,0,14,0,0,0,18,250642084,2005,2,2005-03-05,2005-03-05 21:00:00+00:00,56.0,False,18.0,68.0,13.0,17.0,7.0,27.0,Buffalo,72.0,2.0,away,2084.0,0,0,0,18.0,68.0,7.0,27.0,13.0,17.0,26.0,61.0,42.6,6.0,22.0,27.3,14.0,24.0,58.3,19,56,13,9,5,18,14
Akron,2006,46.6,39.1,71.4,40,10,21,3,5,15,0,15,1,1,0,21,250662006,2005,2,2005-03-07,2005-03-08 00:00:00+00:00,78.0,True,27.0,58.0,15.0,21.0,9.0,23.0,Eastern Michigan,66.0,16.0,home,2199.0,0,1,1,27.0,58.0,9.0,23.0,15.0,21.0,24.0,59.0,40.7,4.0,14.0,28.6,14.0,23.0,60.9,12,32,9,9,3,14,21
Akron,2006,36.1,42.9,50.0,37,10,13,6,7,9,1,9,0,0,0,18,250692711,2005,2,2005-03-10,2005-03-10 19:15:00+00:00,60.0,False,22.0,61.0,4.0,8.0,12.0,28.0,Western Michigan,66.0,6.0,away,2711.0,0,0,0,22.0,61.0,12.0,28.0,4.0,8.0,20.0,65.0,30.8,7.0,21.0,33.3,19.0,24.0,79.2,24,60,7,3,2,12,14
Alabama,333,55.1,46.7,70.6,39,8,12,7,4,10,0,10,0,0,0,11,243260333,2005,2,2004-11-21,2004-11-21 21:30:00+00:00,85.0,True,27.0,49.0,24.0,34.0,7.0,15.0,North Texas,71.0,23.0,home,249.0,0,1,1,27.0,49.0,7.0,15.0,24.0,34.0,27.0,59.0,45.8,11.0,28.0,39.3,6.0,9.0,66.7,6,26,14,6,0,14,25
Alabama,333,56.2,46.3,76.5,49,14,30,10,6,13,0,13,0,0,0,11,243360333,2005,2,2004-12-01,2004-12-02 01:00:00+00:00,114.0,True,41.0,73.0,13.0,17.0,19.0,41.0,East Tennessee State,77.0,42.0,home,2193.0,0,1,1,41.0,73.0,19.0,41.0,13.0,17.0,32.0,74.0,43.2,5.0,13.0,38.5,8.0,16.0,50.0,14,40,8,7,1,14,17
Alabama,333,48.8,26.1,81.8,52,18,14,2,1,22,1,22,0,0,0,27,243392429,2005,2,2004-12-04,2004-12-05 00:00:00+00:00,102.0,True,39.0,80.0,18.0,22.0,6.0,23.0,Charlotte,101.0,3.0,away,2429.0,0,0,1,39.0,80.0,6.0,23.0,18.0,22.0,34.0,73.0,46.6,10.0,29.0,34.5,23.0,38.0,60.5,15,44,20,10,3,16,18
Alabama,333,53.8,36.4,88.9,39,5,19,5,7,15,0,15,0,0,0,10,243422011,2005,2,2004-12-07,2004-12-08 01:00:00+00:00,72.0,True,28.0,52.0,8.0,9.0,8.0,22.0,Alabama State,54.0,22.0,away,2011.0,0,0,1,28.0,52.0,8.0,22.0,8.0,9.0,22.0,66.0,33.3,7.0,19.0,36.8,3.0,5.0,60.0,12,30,15,10,3,9,9
Alabama,333,43.1,34.8,74.2,49,15,13,0,5,15,0,15,0,0,0,13,243460333,2005,2,2004-12-11,2004-12-12 00:00:00+00:00,75.0,True,22.0,51.0,23.0,31.0,8.0,23.0,Temple,71.0,12.0,home,218.0,0,1,1,22.0,51.0,8.0,23.0,23.0,31.0,25.0,65.0,38.5,12.0,33.0,36.4,9.0,14.0,64.3,12,35,8,8,2,6,22
Alabama,333,45.0,29.6,58.3,49,15,16,5,2,10,0,10,0,0,0,13,243570333,2005,2,2004-12-22,2004-12-23 01:00:00+00:00,76.0,True,27.0,60.0,14.0,24.0,8.0,27.0,Texas A&M-Corpus Christi,54.0,24.0,home,357.0,0,1,1,27.0,60.0,8.0,27.0,14.0,24.0,20.0,52.0,38.5,8.0,19.0,42.1,6.0,12.0,50.0,5,33,15,1,1,15,18
Alabama,333,44.4,33.3,69.2,35,6,7,3,5,10,1,10,0,0,0,19,243640275,2005,2,2004-12-29,2004-12-30 00:30:00+00:00,62.0,False,24.0,54.0,9.0,13.0,5.0,15.0,Wisconsin,76.0,0.0,away,275.0,0,0,0,24.0,54.0,5.0,15.0,9.0,13.0,26.0,52.0,50.0,11.0,22.0,50.0,13.0,20.0,65.0,4,31,15,4,2,5,14
Alabama,333,38.3,43.8,75.8,38,12,13,5,7,11,0,11,0,0,0,10,250010333,2005,2,2005-01-01,2005-01-02 00:00:00+00:00,68.0,True,18.0,47.0,25.0,33.0,7.0,16.0,New Orleans,57.0,20.0,home,2443.0,0,1,1,18.0,47.0,7.0,16.0,25.0,33.0,24.0,57.0,42.1,2.0,10.0,20.0,7.0,10.0,70.0,10,35,8,7,1,12,25
Alabama,333,38.8,26.7,82.4,25,7,10,4,5,13,2,13,0,0,0,13,250050238,2005,2,2005-01-05,2005-01-06 03:00:00+00:00,56.0,False,19.0,49.0,14.0,17.0,4.0,15.0,Vanderbilt,70.0,0.0,away,238.0,0,0,0,19.0,49.0,4.0,15.0,14.0,17.0,28.0,62.0,45.2,12.0,25.0,48.0,2.0,4.0,50.0,17,45,18,6,2,16,17
Alabama,333,44.6,18.8,83.3,32,9,9,9,4,9,0,9,0,0,0,11,250080333,2005,2,2005-01-08,2005-01-08 23:00:00+00:00,73.0,True,25.0,56.0,20.0,24.0,3.0,16.0,Louisiana State,58.0,18.0,home,99.0,0,1,1,25.0,56.0,3.0,16.0,20.0,24.0,20.0,47.0,42.6,8.0,16.0,50.0,10.0,13.0,76.9,6,35,13,5,3,18,20
Alabama,333,54.2,46.2,54.5,34,6,19,2,3,12,0,12,0,0,0,12,250110008,2005,2,2005-01-11,2005-01-12 02:05:00+00:00,64.0,True,26.0,48.0,6.0,11.0,6.0,13.0,Arkansas,61.0,7.0,away,8.0,0,0,1,26.0,48.0,6.0,13.0,6.0,11.0,25.0,55.0,45.5,5.0,14.0,35.7,6.0,10.0,60.0,7,30,15,5,6,7,15
Alabama,333,56.7,48.0,90.0,39,12,20,7,3,8,0,8,0,0,0,22,250180333,2005,2,2005-01-18,2005-01-19 02:00:00+00:00,98.0,True,34.0,60.0,18.0,20.0,12.0,25.0,Mississippi State,49.0,49.0,home,344.0,0,1,1,34.0,60.0,12.0,25.0,18.0,20.0,17.0,47.0,36.2,0.0,11.0,0.0,15.0,24.0,62.5,10,29,9,4,1,14,19
Alabama,333,52.8,47.6,64.3,39,9,13,1,2,12,0,12,0,0,0,13,250220145,2005,2,2005-01-22,2005-01-22 21:00:00+00:00,66.0,True,19.0,36.0,18.0,28.0,10.0,21.0,Mississippi,58.0,8.0,away,145.0,0,0,1,19.0,36.0,10.0,21.0,18.0,28.0,22.0,55.0,40.0,6.0,27.0,22.2,8.0,10.0,80.0,6,22,17,4,0,2,22
