Team,Team_ID,FG%,3P%,FT%,TRB,ORB,AST,STL,BLK,turnovers,team_turnovers,TOV,technical_fouls,total_technical_fouls,flagrant_fouls,PF,Game_ID,Season,Season_Type,Date,Datetime,Team_Score,Team_Win,field_goals_made,field_goals_attempted,free_throws_made,free_throws_attempted,three_point_field_goals_made,three_point_field_goals_attempted,Opponent,Opp_Score,Largest_Lead,Site,opponent_id_combined,season_type_encoded,home_away_encoded,team_winner_encoded,FGM,FGA,3PM,3PA,FTM,FTA,oFGM,oFGA,oFG%,o3PM,o3PA,o3P%,oFTM,oFTA,oFT%,oORB,oTRB,oAST,oSTL,oBLK,oTOV,oPF
Maryland,120,44.6,31.6,70.8,43,11,14,7,5,17,1,17,1,1,0,21,401166028,2020,2,2019-11-10,,73.0,True,25.0,56.0,17.0,24.0,6.0,19.0,Rhode Island,55.0,21.0,away,227.0,0,0,1,25.0,56.0,6.0,19.0,17.0,24.0,20.0,67.0,29.9,7.0,23.0,30.4,8.0,16.0,50.0,20,42,11,6,1,18,21
Oklahoma,201,40.0,40.0,77.3,42,9,10,6,3,9,0,9,0,0,0,15,401166029,2020,2,2019-11-10,,71.0,True,24.0,60.0,17.0,22.0,6.0,15.0,Minnesota,62.0,11.0,home,135.0,0,1,1,24.0,60.0,6.0,15.0,17.0,22.0,25.0,63.0,39.7,8.0,32.0,25.0,4.0,12.0,33.3,9,37,11,3,5,13,20
Minnesota,135,39.7,25.0,33.3,37,9,11,3,5,13,0,13,0,0,0,20,401166029,2020,2,2019-11-10,,62.0,False,25.0,63.0,4.0,12.0,8.0,32.0,Oklahoma,71.0,8.0,away,201.0,0,0,0,25.0,63.0,8.0,32.0,4.0,12.0,24.0,60.0,40.0,6.0,15.0,40.0,17.0,22.0,77.3,9,42,10,6,3,9,15
Texas,251,53.3,40.9,81.3,24,4,18,6,6,16,2,16,0,0,0,14,401166030,2020,2,2019-11-10,,70.0,True,24.0,45.0,13.0,16.0,9.0,22.0,Purdue,66.0,7.0,home,2509.0,0,1,1,24.0,45.0,9.0,22.0,13.0,16.0,25.0,61.0,41.0,8.0,16.0,50.0,8.0,12.0,66.7,17,36,12,8,2,14,19
Purdue,2509,41.0,50.0,66.7,36,17,12,8,2,14,1,14,0,0,0,19,401166030,2020,2,2019-11-10,,66.0,False,25.0,61.0,8.0,12.0,8.0,16.0,Texas,70.0,6.0,away,251.0,0,0,0,25.0,61.0,8.0,16.0,8.0,12.0,24.0,45.0,53.3,9.0,22.0,40.9,13.0,16.0,81.3,4,24,18,6,6,16,14
Wagner,2681,40.7,27.8,55.0,38,8,10,4,1,18,0,18,2,2,0,28,401166031,2020,2,2019-11-09,,64.0,False,24.0,59.0,11.0,20.0,5.0,18.0,Penn State,91.0,2.0,home,213.0,0,1,0,24.0,59.0,5.0,18.0,11.0,20.0,30.0,65.0,46.2,11.0,30.0,36.7,20.0,33.0,60.6,12,43,16,9,2,12,19
Penn State,213,46.2,36.7,60.6,43,12,16,9,2,12,0,12,0,0,0,19,401166031,2020,2,2019-11-09,,91.0,True,30.0,65.0,20.0,33.0,11.0,30.0,Wagner,64.0,30.0,away,2681.0,0,0,1,30.0,65.0,11.0,30.0,20.0,33.0,24.0,59.0,40.7,5.0,18.0,27.8,11.0,20.0,55.0,8,38,10,4,1,18,28
Southern Utah,253,40.8,17.4,61.9,58,15,10,7,7,18,2,18,1,1,0,23,401166032,2020,2,2019-11-09,,79.0,True,31.0,76.0,13.0,21.0,4.0,23.0,Nebraska,78.0,3.0,home,158.0,0,1,1,31.0,76.0,4.0,23.0,13.0,21.0,27.0,73.0,37.0,5.0,26.0,19.2,19.0,29.0,65.5,10,44,15,9,5,13,17
Nebraska,158,37.0,19.2,65.5,44,10,15,9,5,13,0,13,0,0,0,17,401166032,2020,2,2019-11-09,,78.0,False,27.0,73.0,19.0,29.0,5.0,26.0,Southern Utah,79.0,14.0,away,253.0,0,0,0,27.0,73.0,5.0,26.0,19.0,29.0,31.0,76.0,40.8,4.0,23.0,17.4,13.0,21.0,61.9,15,58,10,7,7,18,23
Portland State,2502,41.2,50.0,75.0,24,7,8,7,5,10,1,10,1,1,0,22,401166053,2020,2,2019-11-09,,74.0,False,21.0,51.0,24.0,32.0,8.0,16.0,Indiana,85.0,1.0,home,84.0,0,1,0,21.0,51.0,8.0,16.0,24.0,32.0,30.0,60.0,50.0,3.0,14.0,21.4,22.0,30.0,73.3,16,41,11,4,4,10,22
Indiana,84,50.0,21.4,73.3,41,16,11,4,4,10,0,10,1,1,0,22,401166053,2020,2,2019-11-09,,85.0,True,30.0,60.0,22.0,30.0,3.0,14.0,Portland State,74.0,18.0,away,2502.0,0,0,1,30.0,60.0,3.0,14.0,22.0,30.0,21.0,51.0,41.2,8.0,16.0,50.0,24.0,32.0,75.0,7,24,8,7,5,10,22
Binghamton,2066,30.0,30.0,20.0,33,14,11,2,0,21,2,21,0,0,0,19,401166054,2020,2,2019-11-11,,47.0,False,18.0,60.0,2.0,10.0,9.0,30.0,Michigan State,100.0,0.0,home,127.0,0,1,0,18.0,60.0,9.0,30.0,2.0,10.0,38.0,74.0,51.4,7.0,25.0,28.0,17.0,20.0,85.0,16,48,25,7,7,4,13
Michigan State,127,51.4,28.0,85.0,48,16,25,7,7,4,0,4,0,0,0,13,401166054,2020,2,2019-11-11,,100.0,True,38.0,74.0,17.0,20.0,7.0,25.0,Binghamton,47.0,53.0,away,2066.0,0,0,1,38.0,74.0,7.0,25.0,17.0,20.0,18.0,60.0,30.0,9.0,30.0,30.0,2.0,10.0,20.0,14,33,11,2,0,21,19
UMass Lowell,2349,32.8,21.7,55.0,37,11,11,7,1,12,0,12,0,0,0,20,401166055,2020,2,2019-11-10,,56.0,False,20.0,61.0,11.0,20.0,5.0,23.0,Ohio State,76.0,1.0,home,194.0,0,1,0,20.0,61.0,5.0,23.0,11.0,20.0,28.0,57.0,49.1,9.0,23.0,39.1,11.0,22.0,50.0,10,44,19,2,4,14,19
Ohio State,194,49.1,39.1,50.0,44,10,19,2,4,14,0,14,0,0,0,19,401166055,2020,2,2019-11-10,,76.0,True,28.0,57.0,11.0,22.0,9.0,23.0,UMass Lowell,56.0,31.0,away,2349.0,0,0,1,28.0,57.0,9.0,23.0,11.0,22.0,20.0,61.0,32.8,5.0,23.0,21.7,11.0,20.0,55.0,11,37,11,7,1,12,20
Niagara,315,30.8,26.3,66.7,22,6,10,3,4,17,2,17,0,0,0,16,401166056,2020,2,2019-11-10,,39.0,False,16.0,52.0,2.0,3.0,5.0,19.0,Rutgers,86.0,0.0,home,164.0,0,1,0,16.0,52.0,5.0,19.0,2.0,3.0,35.0,59.0,59.3,9.0,19.0,47.4,7.0,8.0,87.5,8,38,22,7,6,9,12
Rutgers,164,59.3,47.4,87.5,38,8,22,7,6,9,0,9,0,0,0,12,401166056,2020,2,2019-11-10,,86.0,True,35.0,59.0,7.0,8.0,9.0,19.0,Niagara,39.0,47.0,away,315.0,0,0,1,35.0,59.0,9.0,19.0,7.0,8.0,16.0,52.0,30.8,5.0,19.0,26.3,2.0,3.0,66.7,6,22,10,3,4,17,16
DePaul,305,61.4,55.0,60.0,34,5,20,12,8,21,2,21,0,0,0,25,401166057,2020,2,2019-11-12,,93.0,True,35.0,57.0,12.0,20.0,11.0,20.0,Iowa,78.0,25.0,home,2294.0,0,1,1,35.0,57.0,11.0,20.0,12.0,20.0,24.0,56.0,42.9,6.0,18.0,33.3,24.0,32.0,75.0,8,28,12,10,2,19,16
Iowa,2294,42.9,33.3,75.0,28,8,12,10,2,19,0,19,1,1,0,16,401166057,2020,2,2019-11-12,,78.0,False,24.0,56.0,24.0,32.0,6.0,18.0,DePaul,93.0,0.0,away,305.0,0,0,0,24.0,56.0,6.0,18.0,24.0,32.0,35.0,57.0,61.4,11.0,20.0,55.0,12.0,20.0,60.0,5,34,20,12,8,21,25
Creighton,156,42.5,35.0,0.0,38,18,15,6,1,8,1,8,0,0,0,12,401166058,2020,2,2019-11-12,,69.0,False,31.0,73.0,0.0,2.0,7.0,20.0,Michigan,79.0,3.0,home,130.0,0,1,0,31.0,73.0,7.0,20.0,0.0,2.0,30.0,53.0,56.6,9.0,23.0,39.1,10.0,12.0,83.3,4,27,16,3,6,11,7
Michigan,130,56.6,39.1,83.3,27,4,16,3,6,11,0,11,0,0,0,7,401166058,2020,2,2019-11-12,,79.0,True,30.0,53.0,10.0,12.0,9.0,23.0,Creighton,69.0,12.0,away,156.0,0,0,1,30.0,53.0,9.0,23.0,10.0,12.0,31.0,73.0,42.5,7.0,20.0,35.0,0.0,2.0,0.0,18,38,15,6,1,8,12
North Alabama,2453,43.2,50.0,74.1,27,6,7,9,0,22,1,22,0,0,0,31,401166059,2020,2,2019-11-13,,65.0,False,19.0,44.0,20.0,27.0,7.0,14.0,Indiana,91.0,3.0,home,84.0,0,1,0,19.0,44.0,7.0,14.0,20.0,27.0,23.0,46.0,50.0,8.0,21.0,38.1,37.0,45.0,82.2,7,28,12,6,9,13,23
Indiana,84,50.0,38.1,82.2,28,7,12,6,9,13,0,13,0,0,0,23,401166059,2020,2,2019-11-13,,91.0,True,23.0,46.0,37.0,45.0,8.0,21.0,North Alabama,65.0,27.0,away,2453.0,0,0,1,23.0,46.0,8.0,21.0,37.0,45.0,19.0,44.0,43.2,7.0,14.0,50.0,20.0,27.0,74.1,6,27,7,9,0,22,31
Minnesota,135,33.3,26.1,76.2,36,11,12,5,5,18,3,18,0,0,0,25,401166060,2020,2,2019-11-13,,56.0,False,17.0,51.0,16.0,21.0,6.0,23.0,Butler,64.0,3.0,home,2086.0,0,1,0,17.0,51.0,6.0,23.0,16.0,21.0,21.0,55.0,38.2,3.0,14.0,21.4,19.0,26.0,73.1,10,33,8,7,3,9,20
Butler,2086,38.2,21.4,73.1,33,10,8,7,3,9,0,9,0,0,0,20,401166060,2020,2,2019-11-13,,64.0,True,21.0,55.0,19.0,26.0,3.0,14.0,Minnesota,56.0,10.0,away,135.0,0,0,1,21.0,55.0,3.0,14.0,19.0,26.0,17.0,51.0,33.3,6.0,23.0,26.1,16.0,21.0,76.2,11,36,12,5,5,18,25
Villanova,222,30.6,33.3,42.9,35,13,10,0,4,12,0,12,0,0,0,16,401166061,2020,2,2019-11-14,,51.0,False,19.0,62.0,3.0,7.0,10.0,30.0,Ohio State,76.0,0.0,home,194.0,0,1,0,19.0,62.0,10.0,30.0,3.0,7.0,30.0,50.0,60.0,9.0,16.0,56.3,7.0,12.0,58.3,2,35,18,6,6,10,11
Ohio State,194,60.0,56.3,58.3,35,2,18,6,6,10,0,10,0,0,0,11,401166061,2020,2,2019-11-14,,76.0,True,30.0,50.0,7.0,12.0,9.0,16.0,Villanova,51.0,30.0,away,222.0,0,0,1,30.0,50.0,9.0,16.0,7.0,12.0,19.0,62.0,30.6,10.0,30.0,33.3,3.0,7.0,42.9,13,35,10,0,4,12,16
Purdue,2509,33.9,25.0,42.9,41,16,14,4,4,10,1,10,0,0,0,22,401166062,2020,2,2019-11-14,,55.0,False,20.0,59.0,9.0,21.0,6.0,24.0,Marquette,65.0,18.0,home,269.0,0,1,0,20.0,59.0,6.0,24.0,9.0,21.0,20.0,52.0,38.5,7.0,25.0,28.0,18.0,24.0,75.0,10,40,13,3,5,10,19
Marquette,269,38.5,28.0,75.0,40,10,13,3,5,10,1,10,0,0,0,19,401166062,2020,2,2019-11-14,,65.0,True,20.0,52.0,18.0,24.0,7.0,25.0,Purdue,55.0,10.0,away,2509.0,0,0,1,20.0,52.0,7.0,25.0,18.0,24.0,20.0,59.0,33.9,6.0,24.0,25.0,9.0,21.0,42.9,16,41,14,4,4,10,22
Providence,2507,30.6,22.9,61.1,41,20,13,12,3,10,1,10,1,1,0,24,401166063,2020,2,2019-11-14,,63.0,False,22.0,72.0,11.0,18.0,8.0,35.0,Northwestern,72.0,2.0,home,77.0,0,1,0,22.0,72.0,8.0,35.0,11.0,18.0,23.0,47.0,48.9,7.0,16.0,43.8,19.0,25.0,76.0,8,42,17,7,4,20,19
Northwestern,77,48.9,43.8,76.0,42,8,17,7,4,20,1,20,1,1,0,19,401166063,2020,2,2019-11-14,,72.0,True,23.0,47.0,19.0,25.0,7.0,16.0,Providence,63.0,19.0,away,2507.0,0,0,1,23.0,47.0,7.0,16.0,19.0,25.0,22.0,72.0,30.6,8.0,35.0,22.9,11.0,18.0,61.1,20,41,13,12,3,10,24
Drexel,2182,32.3,33.3,75.0,36,13,10,7,5,12,1,12,0,0,0,21,401166064,2020,2,2019-11-14,,57.0,False,21.0,65.0,6.0,8.0,9.0,27.0,Rutgers,62.0,1.0,home,164.0,0,1,0,21.0,65.0,9.0,27.0,6.0,8.0,19.0,51.0,37.3,4.0,17.0,23.5,20.0,25.0,80.0,10,42,8,7,8,13,13
Rutgers,164,37.3,23.5,80.0,42,10,8,7,8,13,0,13,0,0,0,13,401166064,2020,2,2019-11-14,,62.0,True,19.0,51.0,20.0,25.0,4.0,17.0,Drexel,57.0,10.0,away,2182.0,0,0,1,19.0,51.0,4.0,17.0,20.0,25.0,21.0,65.0,32.3,9.0,27.0,33.3,6.0,8.0,75.0,13,36,10,7,5,12,21
McNeese,2377,46.7,38.1,76.5,24,5,13,4,2,18,0,18,0,0,0,21,401166065,2020,2,2019-11-14,,63.0,False,21.0,45.0,13.0,17.0,8.0,21.0,Wisconsin,83.0,8.0,home,275.0,0,1,0,21.0,45.0,8.0,21.0,13.0,17.0,29.0,55.0,52.7,10.0,28.0,35.7,15.0,18.0,83.3,7,28,19,10,3,9,15
Wisconsin,275,52.7,35.7,83.3,28,7,19,10,3,9,0,9,0,0,0,15,401166065,2020,2,2019-11-14,,83.0,True,29.0,55.0,15.0,18.0,10.0,28.0,McNeese,63.0,26.0,away,2377.0,0,0,1,29.0,55.0,10.0,28.0,15.0,18.0,21.0,45.0,46.7,8.0,21.0,38.1,13.0,17.0,76.5,5,24,13,4,2,18,21
Penn State,213,44.4,44.8,70.6,41,11,19,15,5,20,0,20,0,0,0,21,401166066,2020,2,2019-11-14,,81.0,True,28.0,63.0,12.0,17.0,13.0,29.0,Georgetown,66.0,18.0,home,46.0,0,1,1,28.0,63.0,13.0,29.0,12.0,17.0,23.0,61.0,37.7,4.0,13.0,30.8,16.0,21.0,76.2,13,41,13,9,4,21,17
Georgetown,46,37.7,30.8,76.2,41,13,13,9,4,21,0,21,0,0,0,17,401166066,2020,2,2019-11-14,,66.0,False,23.0,61.0,16.0,21.0,4.0,13.0,Penn State,81.0,0.0,away,213.0,0,0,0,23.0,61.0,4.0,13.0,16.0,21.0,28.0,63.0,44.4,13.0,29.0,44.8,12.0,17.0,70.6,11,41,19,15,5,20,21
Michigan State,127,41.5,44.4,58.8,40,14,16,11,3,14,0,14,0,0,0,14,401166067,2020,2,2019-11-15,,76.0,True,27.0,65.0,10.0,17.0,12.0,27.0,Seton Hall,73.0,7.0,home,2550.0,0,1,1,27.0,65.0,12.0,27.0,10.0,17.0,26.0,60.0,43.3,11.0,28.0,39.3,10.0,15.0,66.7,9,37,14,9,6,17,15
Seton Hall,2550,43.3,39.3,66.7,37,9,14,9,6,17,1,17,0,0,0,15,401166067,2020,2,2019-11-15,,73.0,False,26.0,60.0,10.0,15.0,11.0,28.0,Michigan State,76.0,5.0,away,127.0,0,0,0,26.0,60.0,11.0,28.0,10.0,15.0,27.0,65.0,41.5,12.0,27.0,44.4,10.0,17.0,58.8,14,40,16,11,3,14,14
South Dakota State,2571,41.4,14.3,66.7,44,14,7,5,4,13,1,13,0,0,0,20,401166068,2020,2,2019-11-16,,73.0,False,29.0,70.0,12.0,18.0,3.0,21.0,Nebraska,90.0,0.0,home,158.0,0,1,0,29.0,70.0,3.0,21.0,12.0,18.0,35.0,71.0,49.3,7.0,26.0,26.9,13.0,23.0,56.5,13,45,16,5,3,11,19
Nebraska,158,49.3,26.9,56.5,45,13,16,5,3,11,0,11,0,0,0,19,401166068,2020,2,2019-11-16,,90.0,True,35.0,71.0,13.0,23.0,7.0,26.0,South Dakota State,73.0,31.0,away,2571.0,0,0,1,35.0,71.0,7.0,26.0,13.0,23.0,29.0,70.0,41.4,3.0,21.0,14.3,12.0,18.0,66.7,14,44,7,5,4,13,20
Elon,2210,33.9,23.1,87.5,31,7,3,4,0,7,2,7,0,0,0,14,401166069,2020,2,2019-11-16,,50.0,False,20.0,59.0,7.0,8.0,3.0,13.0,Michigan,70.0,4.0,home,130.0,0,1,0,20.0,59.0,3.0,13.0,7.0,8.0,28.0,58.0,48.3,7.0,23.0,30.4,7.0,10.0,70.0,7,38,12,3,6,10,7
