Team,Team_ID,FG%,3P%,FT%,TRB,ORB,AST,STL,BLK,turnovers,team_turnovers,TOV,technical_fouls,total_technical_fouls,flagrant_fouls,PF,Game_ID,Season,Season_Type,Date,Datetime,Team_Score,Team_Win,field_goals_made,field_goals_attempted,free_throws_made,free_throws_attempted,three_point_field_goals_made,three_point_field_goals_attempted,Opponent,Opp_Score,Largest_Lead,Site,opponent_id_combined,season_type_encoded,home_away_encoded,team_winner_encoded,FGM,FGA,3PM,3PA,FTM,FTA,oFGM,oFGA,oFG%,o3PM,o3PA,o3P%,oFTM,oFTA,oFT%,oORB,oTRB,oAST,oSTL,oBLK,oTOV,oPF
Abilene Christian,2000,35.3,26.1,80.0,25,8,12,11,0,19,0,19,0,0,0,22,400989043,2018,2,2018-01-25,,66.0,False,18.0,51.0,24.0,30.0,6.0,23.0,Texas A&M-Corpus Christi,80.0,0.0,home,357.0,0,1,0,18.0,51.0,6.0,23.0,24.0,30.0,23.0,45.0,51.1,11.0,23.0,47.8,23.0,25.0,92.0,6,34,14,12,2,26,25
Abilene Christian,2000,53.1,42.1,66.7,36,4,22,5,5,16,0,16,0,0,0,23,400989055,2018,2,2018-02-01,,74.0,True,26.0,49.0,14.0,21.0,8.0,19.0,Lamar,69.0,9.0,away,2320.0,0,0,1,26.0,49.0,8.0,19.0,14.0,21.0,21.0,60.0,35.0,10.0,27.0,37.0,17.0,28.0,60.7,14,37,13,10,0,13,20
Abilene Christian,2000,53.8,38.9,66.7,33,10,16,5,3,19,0,19,0,0,0,26,400989063,2018,2,2018-02-04,,77.0,False,28.0,52.0,14.0,21.0,7.0,18.0,Sam Houston,84.0,6.0,home,2534.0,0,1,0,28.0,52.0,7.0,18.0,14.0,21.0,26.0,54.0,48.1,6.0,18.0,33.3,26.0,32.0,81.3,8,26,17,6,1,13,18
Abilene Christian,2000,41.7,14.3,75.0,36,15,7,8,2,13,0,13,0,0,0,15,400989066,2018,2,2018-02-08,,65.0,False,25.0,60.0,12.0,16.0,3.0,21.0,Nicholls State,69.0,7.0,away,2447.0,0,0,0,25.0,60.0,3.0,21.0,12.0,16.0,26.0,60.0,43.3,9.0,27.0,33.3,8.0,15.0,53.3,17,40,13,8,1,15,18
Abilene Christian,2000,50.0,37.5,64.3,42,17,16,7,5,17,0,17,0,0,0,27,400989071,2018,2,2018-02-10,,80.0,True,31.0,62.0,9.0,14.0,9.0,24.0,Incarnate Word,69.0,19.0,away,2916.0,0,0,1,31.0,62.0,9.0,24.0,9.0,14.0,18.0,45.0,40.0,7.0,20.0,35.0,26.0,36.0,72.2,7,24,6,9,4,13,15
Abilene Christian,2000,33.9,26.7,71.4,37,15,9,7,2,15,0,15,0,0,0,12,400989086,2018,2,2018-02-17,,54.0,False,20.0,59.0,10.0,14.0,4.0,15.0,Southeastern Louisiana,68.0,0.0,home,2545.0,0,1,0,20.0,59.0,4.0,15.0,10.0,14.0,28.0,56.0,50.0,7.0,20.0,35.0,5.0,9.0,55.6,8,36,14,4,4,14,17
Abilene Christian,2000,42.6,16.7,63.0,31,9,7,8,1,16,0,16,0,0,0,21,401020586,2018,2,2018-02-23,,67.0,False,23.0,54.0,17.0,27.0,4.0,24.0,Texas A&M-Corpus Christi,76.0,4.0,away,357.0,0,0,0,23.0,54.0,4.0,24.0,17.0,27.0,29.0,58.0,50.0,0.0,9.0,0.0,18.0,22.0,81.8,9,35,5,10,2,13,22
Abilene Christian,2000,47.1,21.4,50.0,35,13,12,11,5,10,0,10,0,0,0,19,400989097,2018,2,2018-02-24,,72.0,False,32.0,68.0,5.0,10.0,3.0,14.0,Central Arkansas,74.0,8.0,away,2110.0,0,0,0,32.0,68.0,3.0,14.0,5.0,10.0,24.0,55.0,43.6,10.0,26.0,38.5,16.0,21.0,76.2,13,39,9,6,6,18,14
Abilene Christian,2000,44.0,38.9,45.5,33,9,16,6,2,23,0,23,0,0,0,20,400989101,2018,2,2018-03-01,,56.0,False,22.0,50.0,5.0,11.0,7.0,18.0,Stephen F. Austin,76.0,0.0,home,2617.0,0,1,0,22.0,50.0,7.0,18.0,5.0,11.0,27.0,54.0,50.0,8.0,21.0,38.1,14.0,20.0,70.0,6,29,13,11,2,12,17
Abilene Christian,2000,39.3,30.0,82.6,37,12,10,6,1,9,0,9,0,0,0,14,400989106,2018,2,2018-03-03,,69.0,True,22.0,56.0,19.0,23.0,6.0,20.0,Incarnate Word,59.0,13.0,home,2916.0,0,1,1,22.0,56.0,6.0,20.0,19.0,23.0,21.0,54.0,38.9,3.0,17.0,17.6,14.0,15.0,93.3,9,33,3,3,9,13,15
Air Force,2005,41.7,40.0,77.8,30,10,16,11,3,11,1,11,0,0,0,21,400990359,2018,2,2017-11-12,,65.0,True,25.0,60.0,7.0,9.0,8.0,20.0,Texas State,57.0,17.0,away,326.0,0,0,1,25.0,60.0,8.0,20.0,7.0,9.0,20.0,44.0,45.5,5.0,13.0,38.5,12.0,17.0,70.6,7,33,8,4,3,20,14
Air Force,2005,46.0,42.9,92.7,34,11,14,6,4,14,0,14,0,0,0,20,400991063,2018,2,2017-11-15,,93.0,True,23.0,50.0,38.0,41.0,9.0,21.0,Canisius,79.0,15.0,away,2099.0,0,0,1,23.0,50.0,9.0,21.0,38.0,41.0,27.0,63.0,42.9,11.0,35.0,31.4,14.0,16.0,87.5,14,31,13,5,2,14,29
Air Force,2005,30.0,27.3,77.8,43,15,11,5,1,13,1,13,0,0,0,12,400991683,2018,2,2017-11-21,,57.0,True,15.0,50.0,21.0,27.0,6.0,22.0,Arkansas-Pine Bluff,47.0,12.0,away,2029.0,0,0,1,15.0,50.0,6.0,22.0,21.0,27.0,19.0,48.0,39.6,5.0,19.0,26.3,4.0,8.0,50.0,5,29,8,8,5,15,24
Air Force,2005,38.3,28.1,72.7,33,13,20,5,3,13,0,13,0,0,0,26,400986930,2018,2,2017-11-22,,71.0,False,23.0,60.0,16.0,22.0,9.0,32.0,Pacific,83.0,0.0,away,279.0,0,0,0,23.0,60.0,9.0,32.0,16.0,22.0,24.0,47.0,51.1,9.0,17.0,52.9,26.0,36.0,72.2,9,37,15,8,5,15,18
Air Force,2005,43.1,42.3,88.9,21,4,16,7,1,10,0,10,0,0,0,20,400988230,2018,2,2017-11-26,,69.0,False,25.0,58.0,8.0,9.0,11.0,26.0,Colorado,81.0,4.0,home,38.0,0,1,0,25.0,58.0,11.0,26.0,8.0,9.0,26.0,54.0,48.1,10.0,26.0,38.5,19.0,20.0,95.0,12,42,17,1,3,15,16
Air Force,2005,45.1,35.3,66.7,30,9,10,7,1,20,0,20,1,1,0,17,400989631,2018,2,2017-11-30,,64.0,False,23.0,51.0,12.0,18.0,6.0,17.0,Indiana State,74.0,2.0,home,282.0,0,1,0,23.0,51.0,6.0,17.0,12.0,18.0,25.0,54.0,46.3,11.0,31.0,35.5,13.0,18.0,72.2,9,31,12,12,2,17,17
Air Force,2005,38.2,25.0,70.6,30,8,11,4,0,14,0,14,0,0,0,20,400989322,2018,2,2017-12-02,,61.0,True,21.0,55.0,12.0,17.0,7.0,28.0,Denver,59.0,3.0,home,2172.0,0,1,1,21.0,55.0,7.0,28.0,12.0,17.0,19.0,44.0,43.2,11.0,26.0,42.3,10.0,15.0,66.7,7,37,15,4,2,23,20
Air Force,2005,49.0,16.7,62.5,33,5,15,5,2,20,0,20,0,0,0,14,400988958,2018,2,2017-12-07,,58.0,False,25.0,51.0,5.0,8.0,3.0,18.0,Abilene Christian,62.0,3.0,away,2000.0,0,0,0,25.0,51.0,3.0,18.0,5.0,8.0,23.0,54.0,42.6,9.0,25.0,36.0,7.0,15.0,46.7,7,24,11,8,4,13,16
Air Force,2005,30.4,18.5,52.9,30,10,10,6,2,8,0,8,0,0,0,16,400991685,2018,2,2017-12-09,,48.0,False,17.0,56.0,9.0,17.0,5.0,27.0,UC Riverside,67.0,0.0,home,27.0,0,1,0,17.0,56.0,5.0,27.0,9.0,17.0,25.0,47.0,53.2,7.0,23.0,30.4,10.0,15.0,66.7,4,37,16,5,6,12,16
Air Force,2005,24.6,30.0,77.3,46,19,9,5,3,21,0,21,1,1,0,18,400991686,2018,2,2017-12-17,,54.0,False,14.0,57.0,17.0,22.0,9.0,30.0,Army,79.0,,home,349.0,0,1,0,14.0,57.0,9.0,30.0,17.0,22.0,26.0,61.0,42.6,16.0,31.0,51.6,11.0,14.0,78.6,11,37,18,10,1,13,22
Air Force,2005,37.9,18.8,55.0,39,15,7,4,2,17,1,17,0,0,0,15,400991688,2018,2,2017-12-28,,58.0,False,22.0,58.0,11.0,20.0,3.0,16.0,New Mexico,87.0,2.0,home,167.0,0,1,0,22.0,58.0,3.0,16.0,11.0,20.0,31.0,62.0,50.0,14.0,33.0,42.4,11.0,14.0,78.6,7,34,21,9,4,8,20
Air Force,2005,37.8,35.3,86.4,22,6,11,3,4,12,0,12,0,0,0,23,400991689,2018,2,2017-12-31,,59.0,False,17.0,45.0,19.0,22.0,6.0,17.0,Fresno State,71.0,4.0,home,278.0,0,1,0,17.0,45.0,6.0,17.0,19.0,22.0,25.0,47.0,53.2,7.0,17.0,41.2,14.0,22.0,63.6,9,34,16,3,3,14,24
Air Force,2005,52.7,38.1,64.3,25,9,14,6,3,11,2,11,0,0,0,17,400991690,2018,2,2018-01-06,,75.0,False,29.0,55.0,9.0,14.0,8.0,21.0,Nevada,86.0,11.0,away,2440.0,0,0,0,29.0,55.0,8.0,21.0,9.0,14.0,29.0,55.0,52.7,15.0,31.0,48.4,13.0,15.0,86.7,11,32,16,5,3,14,17
Air Force,2005,41.0,30.0,83.3,33,16,9,7,2,12,2,12,0,0,0,18,400991691,2018,2,2018-01-11,,76.0,False,25.0,61.0,20.0,24.0,6.0,20.0,Nevada-Las Vegas,81.0,0.0,away,2439.0,0,0,0,25.0,61.0,6.0,20.0,20.0,24.0,29.0,46.0,63.0,9.0,18.0,50.0,14.0,23.0,60.9,5,29,18,7,3,16,21
Air Force,2005,41.1,39.4,67.9,37,14,16,4,3,8,0,8,0,0,0,19,400991692,2018,2,2018-01-13,,78.0,True,23.0,56.0,19.0,28.0,13.0,33.0,San Jose State,71.0,18.0,home,23.0,0,1,1,23.0,56.0,13.0,33.0,19.0,28.0,24.0,51.0,47.1,6.0,14.0,42.9,17.0,27.0,63.0,10,33,15,4,3,9,22
Air Force,2005,39.7,30.8,82.4,37,10,18,6,5,8,0,8,0,0,0,18,400991693,2018,2,2018-01-18,,76.0,True,25.0,63.0,14.0,17.0,12.0,39.0,Colorado State,71.0,5.0,home,36.0,0,1,1,25.0,63.0,12.0,39.0,14.0,17.0,27.0,73.0,37.0,5.0,17.0,29.4,12.0,15.0,80.0,20,49,16,6,4,10,15
Air Force,2005,32.7,13.6,66.7,33,10,9,8,0,9,0,9,0,0,0,17,400991695,2018,2,2018-01-25,,49.0,False,18.0,55.0,10.0,15.0,3.0,22.0,Utah State,71.0,4.0,home,328.0,0,1,0,18.0,55.0,3.0,22.0,10.0,15.0,26.0,52.0,50.0,9.0,28.0,32.1,10.0,14.0,71.4,6,37,14,3,4,11,15
Air Force,2005,41.3,37.5,87.0,25,7,9,10,3,10,0,10,1,1,0,14,400991696,2018,2,2018-01-28,,64.0,False,19.0,46.0,20.0,23.0,6.0,16.0,Boise State,70.0,6.0,away,68.0,0,0,0,19.0,46.0,6.0,16.0,20.0,23.0,23.0,50.0,46.0,12.0,27.0,44.4,12.0,12.0,100.0,9,29,14,3,2,15,18
Air Force,2005,32.8,22.2,44.4,29,14,17,10,1,13,1,13,2,2,0,17,400991697,2018,2,2018-02-04,,50.0,False,20.0,61.0,4.0,9.0,6.0,27.0,San Diego State,81.0,0.0,home,21.0,0,1,0,20.0,61.0,6.0,27.0,4.0,9.0,28.0,54.0,51.9,11.0,26.0,42.3,14.0,17.0,82.4,12,41,15,5,10,14,14
Air Force,2005,45.6,46.2,70.0,35,10,18,4,2,9,0,9,0,0,0,12,400991698,2018,2,2018-02-07,,78.0,True,26.0,57.0,14.0,20.0,12.0,26.0,Colorado State,73.0,17.0,away,36.0,0,0,1,26.0,57.0,12.0,26.0,14.0,20.0,30.0,63.0,47.6,6.0,21.0,28.6,7.0,8.0,87.5,9,33,11,5,4,9,17
Air Force,2005,59.0,27.8,88.5,33,9,20,5,5,15,1,15,0,0,0,27,400991699,2018,2,2018-02-10,,100.0,True,36.0,61.0,23.0,26.0,5.0,18.0,New Mexico,92.0,12.0,away,167.0,0,0,1,36.0,61.0,5.0,18.0,23.0,26.0,28.0,56.0,50.0,14.0,27.0,51.9,22.0,28.0,78.6,6,24,15,6,1,17,26
Air Force,2005,40.6,43.3,66.7,25,8,19,5,5,8,2,8,0,0,0,25,400991700,2018,2,2018-02-15,,73.0,False,26.0,64.0,8.0,12.0,13.0,30.0,Nevada-Las Vegas,81.0,2.0,home,2439.0,0,1,0,26.0,64.0,13.0,30.0,8.0,12.0,25.0,56.0,44.6,9.0,17.0,52.9,22.0,32.0,68.8,19,52,16,2,9,18,17
Air Force,2005,38.5,29.4,87.5,25,4,8,7,4,10,0,10,0,0,0,11,400991701,2018,2,2018-02-17,,52.0,False,20.0,52.0,7.0,8.0,5.0,17.0,Boise State,76.0,0.0,home,68.0,0,1,0,20.0,52.0,5.0,17.0,7.0,8.0,28.0,53.0,52.8,14.0,28.0,50.0,6.0,10.0,60.0,6,35,19,3,2,13,14
Air Force,2005,39.6,36.1,50.0,32,5,20,6,3,15,1,15,0,0,0,17,400991702,2018,2,2018-02-22,,56.0,False,21.0,53.0,1.0,2.0,13.0,36.0,San Diego State,67.0,4.0,away,21.0,0,0,0,21.0,53.0,13.0,36.0,1.0,2.0,26.0,54.0,48.1,6.0,20.0,30.0,9.0,15.0,60.0,5,33,13,7,2,10,12
Air Force,2005,49.0,42.1,65.4,29,6,12,12,4,12,0,12,0,0,0,19,400991703,2018,2,2018-02-24,,75.0,True,25.0,51.0,17.0,26.0,8.0,19.0,Utah State,65.0,10.0,away,328.0,0,0,1,25.0,51.0,8.0,19.0,17.0,26.0,22.0,57.0,38.6,10.0,27.0,37.0,11.0,19.0,57.9,15,41,12,3,3,17,24
Air Force,2005,28.6,18.2,72.7,40,7,9,9,3,18,0,18,0,0,0,18,401016386,2018,2,2018-02-27,,48.0,False,14.0,49.0,16.0,22.0,4.0,22.0,Fresno State,54.0,3.0,away,278.0,0,0,0,14.0,49.0,4.0,22.0,16.0,22.0,19.0,56.0,33.9,3.0,14.0,21.4,13.0,17.0,76.5,8,39,8,5,1,14,20
Air Force,2005,39.0,25.0,60.0,39,11,12,6,1,19,0,19,0,0,0,15,400991704,2018,2,2018-03-01,,54.0,False,23.0,59.0,3.0,5.0,5.0,20.0,Wyoming,66.0,4.0,home,2751.0,0,1,0,23.0,59.0,5.0,20.0,3.0,5.0,23.0,53.0,43.4,10.0,25.0,40.0,10.0,15.0,66.7,5,31,15,12,5,15,14
Air Force,2005,43.8,39.0,64.7,44,10,21,5,3,7,0,7,0,0,0,16,400991705,2018,2,2018-03-03,,83.0,True,28.0,64.0,11.0,17.0,16.0,41.0,San Jose State,61.0,32.0,away,23.0,0,0,1,28.0,64.0,16.0,41.0,11.0,17.0,23.0,60.0,38.3,8.0,24.0,33.3,7.0,12.0,58.3,6,36,13,4,3,11,21
Air Force,2005,46.4,48.1,65.0,31,10,22,9,3,13,1,13,0,0,0,24,401020568,2018,2,2018-03-07,,90.0,False,32.0,69.0,13.0,20.0,13.0,27.0,Nevada-Las Vegas,97.0,3.0,home,2439.0,0,1,0,32.0,69.0,13.0,27.0,13.0,20.0,32.0,65.0,49.2,7.0,17.0,41.2,26.0,37.0,70.3,13,41,23,5,5,13,20
Akron,2006,29.9,23.5,82.6,51,12,8,5,5,17,1,17,0,0,0,26,400990111,2018,2,2017-11-12,,67.0,True,20.0,67.0,19.0,23.0,8.0,34.0,Cleveland State,57.0,11.0,away,325.0,0,0,1,20.0,67.0,8.0,34.0,19.0,23.0,22.0,55.0,40.0,3.0,19.0,15.8,10.0,26.0,38.5,4,42,7,5,4,15,20
Akron,2006,46.3,48.4,78.6,32,11,18,2,2,14,0,14,0,0,0,10,400990125,2018,2,2017-11-19,,76.0,True,25.0,54.0,11.0,14.0,15.0,31.0,Tennessee-Martin,59.0,17.0,away,2630.0,0,0,1,25.0,54.0,15.0,31.0,11.0,14.0,25.0,58.0,43.1,6.0,20.0,30.0,3.0,5.0,60.0,12,31,9,7,3,13,15
Akron,2006,44.0,30.0,55.6,24,5,16,5,1,10,0,10,0,0,0,17,400989813,2018,2,2017-11-26,,60.0,False,22.0,50.0,10.0,18.0,6.0,20.0,Dayton,73.0,8.0,home,2168.0,0,1,0,22.0,50.0,6.0,20.0,10.0,18.0,27.0,52.0,51.9,9.0,21.0,42.9,10.0,17.0,58.8,10,36,21,5,2,14,17
Akron,2006,52.8,42.9,76.5,32,9,13,13,2,17,0,17,0,0,0,23,400988690,2018,2,2017-11-29,,75.0,True,28.0,53.0,13.0,17.0,6.0,14.0,Chattanooga,70.0,16.0,away,236.0,0,0,1,28.0,53.0,6.0,14.0,13.0,17.0,26.0,48.0,54.2,5.0,11.0,45.5,13.0,21.0,61.9,6,24,13,7,1,18,16
Akron,2006,38.1,25.0,52.6,38,17,9,11,2,23,1,23,0,0,0,19,400990149,2018,2,2017-12-03,,64.0,False,24.0,63.0,10.0,19.0,6.0,24.0,Marshall,86.0,1.0,home,276.0,0,1,0,24.0,63.0,6.0,24.0,10.0,19.0,30.0,64.0,46.9,10.0,29.0,34.5,16.0,20.0,80.0,17,44,17,10,5,20,19
Akron,2006,50.8,41.7,40.7,40,15,16,9,5,18,0,18,1,1,0,16,400989330,2018,2,2017-12-07,,83.0,True,31.0,61.0,11.0,27.0,10.0,24.0,Purdue Fort Wayne,79.0,11.0,away,2870.0,0,0,1,31.0,61.0,10.0,24.0,11.0,27.0,28.0,58.0,48.3,14.0,33.0,42.4,9.0,11.0,81.8,7,28,16,10,3,20,21
Akron,2006,56.7,58.3,60.0,36,8,26,4,2,13,0,13,0,0,0,17,400990160,2018,2,2017-12-10,,94.0,True,34.0,60.0,12.0,20.0,14.0,24.0,Appalachian State,89.0,10.0,away,2026.0,0,0,1,34.0,60.0,14.0,24.0,12.0,20.0,32.0,64.0,50.0,12.0,27.0,44.4,13.0,18.0,72.2,6,29,18,6,5,5,18
Akron,2006,47.5,42.9,61.9,43,15,15,9,6,12,0,12,0,0,0,19,400990168,2018,2,2017-12-16,,81.0,True,28.0,59.0,13.0,21.0,12.0,28.0,Mississippi Valley State,63.0,23.0,away,2400.0,0,0,1,28.0,59.0,12.0,28.0,13.0,21.0,23.0,63.0,36.5,1.0,12.0,8.3,16.0,20.0,80.0,13,32,8,6,2,10,19
Akron,2006,32.0,25.0,73.7,23,5,12,3,1,16,0,16,1,1,0,22,400988407,2018,2,2017-12-23,,53.0,False,16.0,50.0,14.0,19.0,7.0,28.0,Southern California,84.0,9.0,home,30.0,0,1,0,16.0,50.0,7.0,28.0,14.0,19.0,27.0,55.0,49.1,10.0,23.0,43.5,20.0,27.0,74.1,10,39,13,5,3,11,19
Akron,2006,35.1,40.0,71.4,31,7,7,3,4,11,0,11,0,0,0,11,400999695,2018,2,2017-12-24,,62.0,False,20.0,57.0,10.0,14.0,12.0,30.0,Princeton,64.0,7.0,away,163.0,0,0,0,20.0,57.0,12.0,30.0,10.0,14.0,23.0,52.0,44.2,7.0,24.0,29.2,11.0,14.0,78.6,7,36,9,3,6,13,15
Akron,2006,49.0,40.0,77.8,28,4,14,4,1,15,0,15,0,0,0,17,400999698,2018,2,2017-12-25,,78.0,False,25.0,51.0,14.0,18.0,14.0,35.0,Davidson,91.0,8.0,home,2166.0,0,1,0,25.0,51.0,14.0,35.0,14.0,18.0,33.0,62.0,53.2,13.0,28.0,46.4,12.0,15.0,80.0,4,29,21,5,2,6,17
Akron,2006,44.3,33.3,80.0,27,10,15,5,2,11,0,11,1,1,0,23,400990195,2018,2,2018-01-03,,75.0,False,27.0,61.0,12.0,15.0,9.0,27.0,Western Michigan,87.0,5.0,home,2711.0,0,1,0,27.0,61.0,9.0,27.0,12.0,15.0,31.0,56.0,55.4,9.0,19.0,47.4,16.0,23.0,69.6,12,37,16,2,1,11,16
