Team,Team_ID,FG%,3P%,FT%,TRB,ORB,AST,STL,BLK,turnovers,team_turnovers,TOV,technical_fouls,total_technical_fouls,flagrant_fouls,PF,Game_ID,Season,Season_Type,Date,Datetime,Team_Score,Team_Win,field_goals_made,field_goals_attempted,free_throws_made,free_throws_attempted,three_point_field_goals_made,three_point_field_goals_attempted,Opponent,Opp_Score,Largest_Lead,Site,opponent_id_combined,season_type_encoded,home_away_encoded,team_winner_encoded,FGM,FGA,3PM,3PA,FTM,FTA,oFGM,oFGA,oFG%,o3PM,o3PA,o3P%,oFTM,oFTA,oFT%,oORB,oTRB,oAST,oSTL,oBLK,oTOV,oPF
Air Force,2005,45.5,28.6,81.0,47,10,17,8,5,15,0,15,0,0,0,19,270732005,2007,3,2007-03-14,2007-03-15 03:00:00+00:00,75.0,True,25.0,55.0,17.0,21.0,8.0,28.0,Austin Peay,51.0,24.0,home,2046.0,1,1,1,25.0,55.0,8.0,28.0,17.0,21.0,18.0,62.0,29.0,5.0,22.0,22.7,10.0,15.0,66.7,13,33,12,7,3,13,23
Air Force,2005,56.0,44.0,94.1,30,4,20,6,2,10,1,10,0,0,0,17,270782005,2007,3,2007-03-19,2007-03-20 01:00:00+00:00,83.0,True,28.0,50.0,16.0,17.0,11.0,25.0,Georgia,52.0,32.0,home,61.0,1,1,1,28.0,50.0,11.0,25.0,16.0,17.0,16.0,44.0,36.4,6.0,18.0,33.3,14.0,24.0,58.3,10,29,9,4,4,16,19
Air Force,2005,41.2,29.4,62.5,27,5,13,6,0,4,0,4,0,0,0,12,270802005,2007,3,2007-03-21,2007-03-22 01:00:00+00:00,52.0,True,21.0,51.0,5.0,8.0,5.0,17.0,DePaul,51.0,8.0,home,305.0,1,1,1,21.0,51.0,5.0,17.0,5.0,8.0,19.0,43.0,44.2,10.0,21.0,47.6,3.0,5.0,60.0,6,36,12,1,4,13,10
Air Force,2005,52.0,39.1,42.9,26,9,14,9,1,11,0,11,0,0,0,14,270862005,2007,3,2007-03-27,2007-03-28 01:00:00+00:00,67.0,False,26.0,50.0,6.0,14.0,9.0,23.0,Clemson,68.0,0.0,home,228.0,1,1,0,26.0,50.0,9.0,23.0,6.0,14.0,26.0,44.0,59.1,9.0,20.0,45.0,7.0,17.0,41.2,11,31,16,6,3,18,17
Akron,2006,51.0,28.6,69.7,26,7,11,7,2,12,0,12,1,1,0,25,263172031,2007,2,2006-11-13,2006-11-14 00:15:00+00:00,79.0,False,26.0,51.0,23.0,33.0,4.0,14.0,Little Rock,81.0,0.0,away,2031.0,0,0,0,26.0,51.0,4.0,14.0,23.0,33.0,24.0,52.0,46.2,9.0,20.0,45.0,24.0,31.0,77.4,15,38,7,4,3,19,25
Akron,2006,52.3,43.5,87.5,36,7,17,5,6,16,0,16,0,0,0,13,263290315,2007,2,2006-11-25,2006-11-26 00:00:00+00:00,63.0,True,23.0,44.0,7.0,8.0,10.0,23.0,Niagara,48.0,17.0,away,315.0,0,0,1,23.0,44.0,10.0,23.0,7.0,8.0,20.0,55.0,36.4,4.0,17.0,23.5,4.0,6.0,66.7,12,28,11,9,3,10,11
Akron,2006,50.0,42.9,55.6,31,10,13,8,6,16,0,16,0,0,0,18,263360198,2007,2,2006-12-02,2006-12-03 01:05:00+00:00,61.0,True,25.0,50.0,5.0,9.0,6.0,14.0,Oral Roberts,59.0,13.0,away,198.0,0,0,1,25.0,50.0,6.0,14.0,5.0,9.0,19.0,54.0,35.2,3.0,16.0,18.8,18.0,21.0,85.7,18,42,8,7,3,16,15
Akron,2006,52.3,43.5,80.0,50,19,21,6,4,15,0,15,0,0,0,22,263402066,2007,2,2006-12-06,2006-12-07 00:00:00+00:00,90.0,True,34.0,65.0,12.0,15.0,10.0,23.0,Binghamton,55.0,40.0,away,2066.0,0,0,1,34.0,65.0,10.0,23.0,12.0,15.0,21.0,54.0,38.9,2.0,13.0,15.4,11.0,21.0,52.4,11,28,4,3,1,14,16
Akron,2006,55.1,47.1,65.4,33,9,18,8,4,14,0,14,0,0,0,15,263432006,2007,2,2006-12-09,2006-12-10 00:00:00+00:00,79.0,True,27.0,49.0,17.0,26.0,8.0,17.0,Winston-Salem,67.0,15.0,home,2736.0,0,1,1,27.0,49.0,8.0,17.0,17.0,26.0,26.0,56.0,46.4,11.0,16.0,68.8,4.0,6.0,66.7,9,32,18,5,0,17,20
Akron,2006,45.5,47.8,50.0,48,14,21,6,8,13,0,13,0,0,0,24,263500082,2007,2,2006-12-16,2006-12-16 21:00:00+00:00,80.0,False,30.0,66.0,9.0,18.0,11.0,23.0,Illinois-Chicago,86.0,3.0,away,82.0,0,0,0,30.0,66.0,11.0,23.0,9.0,18.0,27.0,68.0,39.7,7.0,21.0,33.3,25.0,32.0,78.1,19,54,19,9,7,10,18
Akron,2006,42.4,36.8,60.9,34,15,10,7,2,12,0,12,0,0,0,21,263562006,2007,2,2006-12-22,2006-12-23 00:05:00+00:00,71.0,False,25.0,59.0,14.0,23.0,7.0,19.0,Nevada,73.0,6.0,home,2440.0,0,1,0,25.0,59.0,7.0,19.0,14.0,23.0,26.0,51.0,51.0,3.0,9.0,33.3,18.0,21.0,85.7,10,36,10,5,2,14,21
Akron,2006,56.7,55.0,59.1,34,8,19,15,2,19,0,19,0,0,0,21,263632006,2007,2,2006-12-29,2006-12-30 01:00:00+00:00,92.0,True,34.0,60.0,13.0,22.0,11.0,20.0,Loyola Marymount,52.0,40.0,home,2351.0,0,1,1,34.0,60.0,11.0,20.0,13.0,22.0,19.0,53.0,35.8,2.0,10.0,20.0,12.0,22.0,54.5,11,37,8,5,0,30,19
Akron,2006,44.6,38.9,50.0,36,12,21,9,1,9,0,9,0,0,0,21,270022754,2007,2,2007-01-02,2007-01-03 00:05:00+00:00,70.0,True,29.0,65.0,5.0,10.0,7.0,18.0,Youngstown State,61.0,19.0,away,2754.0,0,0,1,29.0,65.0,7.0,18.0,5.0,10.0,19.0,50.0,38.0,5.0,14.0,35.7,18.0,27.0,66.7,18,53,8,5,5,21,17
Akron,2006,38.2,21.1,80.0,36,15,6,5,1,8,1,8,0,0,0,14,270112006,2007,2,2007-01-11,2007-01-12 00:00:00+00:00,54.0,True,21.0,55.0,8.0,10.0,4.0,19.0,Miami (OH),52.0,6.0,home,193.0,0,1,1,21.0,55.0,4.0,19.0,8.0,10.0,20.0,42.0,47.6,4.0,9.0,44.4,8.0,14.0,57.1,6,26,12,4,3,10,9
Akron,2006,48.4,50.0,87.5,45,14,19,11,5,13,0,13,0,0,0,13,270140189,2007,2,2007-01-14,2007-01-14 19:00:00+00:00,83.0,True,30.0,62.0,14.0,16.0,9.0,18.0,Bowling Green,62.0,21.0,away,189.0,0,0,1,30.0,62.0,9.0,18.0,14.0,16.0,26.0,56.0,46.4,3.0,14.0,21.4,7.0,14.0,50.0,10,33,16,8,3,16,16
Akron,2006,49.0,38.9,67.6,33,12,11,5,4,9,0,9,0,0,0,16,270172006,2007,2,2007-01-17,2007-01-18 00:00:00+00:00,78.0,True,24.0,49.0,23.0,34.0,7.0,18.0,Kent State,68.0,14.0,home,2309.0,0,1,1,24.0,49.0,7.0,18.0,23.0,34.0,29.0,60.0,48.3,7.0,19.0,36.8,3.0,6.0,50.0,13,33,14,1,2,11,24
Akron,2006,47.8,18.2,60.6,29,8,10,9,3,14,0,14,0,0,0,23,270212006,2007,2,2007-01-21,2007-01-21 19:00:00+00:00,66.0,True,22.0,46.0,20.0,33.0,2.0,11.0,Buffalo,59.0,7.0,home,2084.0,0,1,1,22.0,46.0,2.0,11.0,20.0,33.0,18.0,54.0,33.3,5.0,17.0,29.4,18.0,20.0,90.0,18,42,13,7,1,20,26
Akron,2006,52.1,43.5,60.0,35,11,18,12,8,4,0,4,0,0,0,16,270242459,2007,2,2007-01-24,2007-01-25 01:00:00+00:00,87.0,True,37.0,71.0,3.0,5.0,10.0,23.0,Northern Illinois,64.0,23.0,away,2459.0,0,0,1,37.0,71.0,10.0,23.0,3.0,5.0,24.0,54.0,44.4,6.0,13.0,46.2,10.0,14.0,71.4,12,39,12,3,0,15,10
Akron,2006,46.0,44.4,75.0,46,15,18,10,7,12,0,12,0,0,0,15,270272006,2007,2,2007-01-27,2007-01-27 21:00:00+00:00,69.0,True,29.0,63.0,3.0,4.0,8.0,18.0,Western Michigan,36.0,33.0,home,2711.0,0,1,1,29.0,63.0,8.0,18.0,3.0,4.0,14.0,55.0,25.5,5.0,14.0,35.7,3.0,7.0,42.9,13,38,8,3,2,17,9
Akron,2006,54.0,41.7,73.3,29,10,13,7,5,17,0,17,0,0,0,15,270312199,2007,2,2007-01-31,2007-02-01 00:00:00+00:00,70.0,True,27.0,50.0,11.0,15.0,5.0,12.0,Eastern Michigan,60.0,17.0,away,2199.0,0,0,1,27.0,50.0,5.0,12.0,11.0,15.0,23.0,54.0,42.6,7.0,19.0,36.8,7.0,13.0,53.8,15,36,10,6,3,18,19
Akron,2006,54.0,38.9,60.0,30,7,16,6,6,15,0,15,0,0,0,18,270342006,2007,2,2007-02-03,2007-02-03 21:00:00+00:00,70.0,True,27.0,50.0,9.0,15.0,7.0,18.0,Ball State,52.0,21.0,home,2050.0,0,1,1,27.0,50.0,7.0,18.0,9.0,15.0,17.0,55.0,30.9,3.0,9.0,33.3,15.0,20.0,75.0,13,33,6,7,0,14,20
Akron,2006,48.3,31.3,63.0,30,14,18,7,0,8,0,8,0,0,0,17,270382006,2007,2,2007-02-07,2007-02-08 00:00:00+00:00,78.0,True,28.0,58.0,17.0,27.0,5.0,16.0,Central Michigan,71.0,7.0,home,2117.0,0,1,1,28.0,58.0,5.0,16.0,17.0,27.0,27.0,46.0,58.7,4.0,11.0,36.4,13.0,16.0,81.3,5,27,8,5,1,15,26
Akron,2006,50.0,37.5,90.0,30,7,14,8,2,13,0,13,0,0,0,22,270412649,2007,2,2007-02-10,2007-02-11 00:00:00+00:00,65.0,False,25.0,50.0,9.0,10.0,6.0,16.0,Toledo,68.0,12.0,away,2649.0,0,0,0,25.0,50.0,6.0,16.0,9.0,10.0,22.0,45.0,48.9,5.0,17.0,29.4,19.0,27.0,70.4,6,25,16,5,3,10,13
Akron,2006,48.4,37.0,81.8,44,15,18,11,5,11,0,11,0,0,0,16,270442006,2007,2,2007-02-13,2007-02-14 00:00:00+00:00,79.0,True,30.0,62.0,9.0,11.0,10.0,27.0,Ohio,48.0,31.0,home,195.0,0,1,1,30.0,62.0,10.0,27.0,9.0,11.0,16.0,47.0,34.0,4.0,14.0,28.6,12.0,18.0,66.7,10,28,9,7,4,18,12
Akron,2006,46.4,41.2,71.4,49,15,18,5,7,10,0,10,0,0,0,22,270482006,2007,2,2007-02-17,2007-02-17 22:00:00+00:00,74.0,True,26.0,56.0,15.0,21.0,7.0,17.0,Austin Peay,57.0,18.0,home,2046.0,0,1,1,26.0,56.0,7.0,17.0,15.0,21.0,19.0,57.0,33.3,4.0,21.0,19.0,15.0,23.0,65.2,12,31,13,4,3,8,17
Akron,2006,39.6,23.5,66.7,39,13,10,11,3,11,1,11,0,0,0,21,270520193,2007,2,2007-02-21,2007-02-22 00:30:00+00:00,62.0,False,21.0,53.0,16.0,24.0,4.0,17.0,Miami (OH),64.0,2.0,away,193.0,0,0,0,21.0,53.0,4.0,17.0,16.0,24.0,23.0,47.0,48.9,5.0,12.0,41.7,13.0,20.0,65.0,7,35,17,3,4,15,23
Akron,2006,51.0,56.3,59.3,38,13,16,7,1,13,0,13,0,0,0,19,270552006,2007,2,2007-02-24,2007-02-25 00:00:00+00:00,93.0,True,26.0,51.0,32.0,54.0,9.0,16.0,Bowling Green,87.0,17.0,home,189.0,0,1,1,26.0,51.0,9.0,16.0,32.0,54.0,31.0,63.0,49.2,12.0,23.0,52.2,13.0,20.0,65.0,12,34,19,8,4,16,34
Akron,2006,52.5,40.0,82.6,37,11,17,4,10,18,0,18,0,0,0,21,270572184,2007,2,2007-02-26,2007-02-27 00:00:00+00:00,87.0,True,31.0,59.0,19.0,23.0,6.0,15.0,Duquesne,74.0,18.0,away,2184.0,0,0,1,31.0,59.0,6.0,15.0,19.0,23.0,28.0,71.0,39.4,9.0,22.0,40.9,9.0,17.0,52.9,22,47,18,6,3,20,19
Akron,2006,50.9,52.9,62.9,38,14,15,10,5,12,0,12,0,0,0,20,270602084,2007,2,2007-03-01,2007-03-02 00:00:00+00:00,87.0,True,28.0,55.0,22.0,35.0,9.0,17.0,Buffalo,69.0,25.0,away,2084.0,0,0,1,28.0,55.0,9.0,17.0,22.0,35.0,25.0,63.0,39.7,3.0,11.0,27.3,16.0,25.0,64.0,20,45,11,6,4,16,25
Akron,2006,41.8,35.3,63.6,46,12,9,6,4,16,0,16,0,0,0,22,270632309,2007,2,2007-03-04,2007-03-05 00:30:00+00:00,66.0,True,23.0,55.0,14.0,22.0,6.0,17.0,Kent State,64.0,12.0,away,2309.0,0,0,1,23.0,55.0,6.0,17.0,14.0,22.0,24.0,68.0,35.3,4.0,19.0,21.1,12.0,22.0,54.5,20,47,11,10,3,10,20
Akron,2006,61.2,40.9,65.0,37,7,20,10,4,15,0,15,0,0,0,17,270672006,2007,2,2007-03-08,2007-03-09 00:00:00+00:00,82.0,True,30.0,49.0,13.0,20.0,9.0,22.0,Central Michigan,53.0,29.0,home,2117.0,0,1,1,30.0,49.0,9.0,22.0,13.0,20.0,17.0,55.0,30.9,6.0,21.0,28.6,13.0,17.0,76.5,11,31,8,9,1,14,21
Akron,2006,37.5,27.8,72.2,28,5,9,5,7,8,0,8,0,0,0,19,270682006,2007,2,2007-03-09,2007-03-10 02:00:00+00:00,61.0,True,15.0,40.0,26.0,36.0,5.0,18.0,Kent State,54.0,9.0,home,2309.0,0,1,1,15.0,40.0,5.0,18.0,26.0,36.0,19.0,54.0,35.2,2.0,11.0,18.2,14.0,20.0,70.0,15,44,4,4,3,12,22
Akron,2006,36.7,36.4,66.7,37,15,3,3,2,5,0,5,0,0,0,13,270692006,2007,2,2007-03-10,2007-03-11 00:00:00+00:00,52.0,False,18.0,49.0,12.0,18.0,4.0,11.0,Miami (OH),53.0,10.0,home,193.0,0,1,0,18.0,49.0,4.0,11.0,12.0,18.0,20.0,44.0,45.5,7.0,16.0,43.8,6.0,9.0,66.7,5,25,10,4,8,5,15
Alabama,333,52.2,55.0,52.0,52,12,21,10,14,11,0,11,0,0,0,13,263140333,2007,2,2006-11-10,2006-11-11 01:30:00+00:00,96.0,True,36.0,69.0,13.0,25.0,11.0,20.0,Jackson State,65.0,33.0,home,2296.0,0,1,1,36.0,69.0,11.0,20.0,13.0,25.0,24.0,81.0,29.6,6.0,22.0,27.3,11.0,14.0,78.6,24,60,9,6,6,15,20
Alabama,333,49.0,31.3,64.0,41,8,12,2,3,6,0,6,0,0,0,17,263210333,2007,2,2006-11-17,2006-11-17 18:00:00+00:00,71.0,True,25.0,51.0,16.0,25.0,5.0,16.0,Middle Tennessee,62.0,9.0,home,2393.0,0,1,1,25.0,51.0,5.0,16.0,16.0,25.0,25.0,59.0,42.4,4.0,14.0,28.6,8.0,16.0,50.0,11,35,9,1,4,5,20
