Team,Team_ID,FG%,3P%,FT%,TRB,ORB,AST,STL,BLK,turnovers,team_turnovers,TOV,technical_fouls,total_technical_fouls,flagrant_fouls,PF,Game_ID,Season,Season_Type,Date,Datetime,Team_Score,Team_Win,field_goals_made,field_goals_attempted,free_throws_made,free_throws_attempted,three_point_field_goals_made,three_point_field_goals_attempted,Opponent,Opp_Score,Largest_Lead,Site,opponent_id_combined,season_type_encoded,home_away_encoded,team_winner_encoded,FGM,FGA,3PM,3PA,FTM,FTA,oFGM,oFGA,oFG%,o3PM,o3PA,o3P%,oFTM,oFTA,oFT%,oORB,oTRB,oAST,oSTL,oBLK,oTOV,oPF
Abilene Christian,2000,53.1,45.8,53.8,24,7,16,8,1,17,0,17,0,0,0,26,400921978,2017,2,2017-02-02,,70.0,True,26.0,49.0,7.0,13.0,11.0,24.0,New Orleans,69.0,12.0,away,2443.0,0,0,1,26.0,49.0,11.0,24.0,7.0,13.0,26.0,50.0,52.0,4.0,11.0,36.4,13.0,24.0,54.2,14,34,20,5,0,20,15
Abilene Christian,2000,45.2,27.3,84.4,31,6,9,6,5,18,0,18,0,0,0,25,400921979,2017,2,2017-02-04,,71.0,True,19.0,42.0,27.0,32.0,6.0,22.0,Sam Houston,64.0,12.0,away,2534.0,0,0,1,19.0,42.0,6.0,22.0,27.0,32.0,22.0,53.0,41.5,6.0,19.0,31.6,14.0,26.0,53.8,13,31,11,6,1,17,25
Abilene Christian,2000,40.0,37.9,58.8,33,12,17,5,1,9,0,9,0,0,0,24,400921980,2017,2,2017-02-10,,73.0,False,26.0,65.0,10.0,17.0,11.0,29.0,Central Arkansas,84.0,2.0,home,2110.0,0,1,0,26.0,65.0,11.0,29.0,10.0,17.0,27.0,51.0,52.9,8.0,16.0,50.0,22.0,32.0,68.8,8,40,18,1,4,14,19
Abilene Christian,2000,43.3,50.0,57.7,37,14,18,10,4,18,0,18,0,0,0,19,400922021,2017,2,2017-02-11,,76.0,True,26.0,60.0,15.0,26.0,9.0,18.0,Northwestern State,72.0,13.0,away,2466.0,0,0,1,26.0,60.0,9.0,18.0,15.0,26.0,26.0,51.0,51.0,7.0,13.0,53.8,13.0,20.0,65.0,5,29,15,9,4,19,18
Abilene Christian,2000,50.9,38.1,76.9,37,9,16,7,3,12,0,12,0,0,0,16,400922022,2017,2,2017-02-17,,82.0,True,27.0,53.0,20.0,26.0,8.0,21.0,McNeese State,78.0,9.0,home,2377.0,0,1,1,27.0,53.0,8.0,21.0,20.0,26.0,27.0,60.0,45.0,10.0,23.0,43.5,14.0,18.0,77.8,8,27,8,5,1,9,17
Abilene Christian,2000,33.3,26.3,71.4,31,7,13,6,3,18,0,18,1,1,0,21,400922023,2017,2,2017-02-23,,44.0,False,17.0,51.0,5.0,7.0,5.0,19.0,Texas A&M-Corpus Christi,56.0,7.0,away,357.0,0,0,0,17.0,51.0,5.0,19.0,5.0,7.0,18.0,48.0,37.5,4.0,14.0,28.6,16.0,21.0,76.2,9,37,8,12,5,14,12
Abilene Christian,2000,49.0,52.4,79.3,29,6,18,7,2,14,0,14,0,0,0,25,400922024,2017,2,2017-02-26,,84.0,True,25.0,51.0,23.0,29.0,11.0,21.0,Sam Houston,81.0,13.0,home,2534.0,0,1,1,25.0,51.0,11.0,21.0,23.0,29.0,23.0,53.0,43.4,9.0,18.0,50.0,26.0,36.0,72.2,13,39,19,7,0,12,24
Abilene Christian,2000,50.8,33.3,45.5,31,10,16,7,0,12,0,12,0,0,0,24,400922025,2017,2,2017-03-02,,75.0,False,32.0,63.0,5.0,11.0,6.0,18.0,Incarnate Word,89.0,6.0,away,2916.0,0,0,0,32.0,63.0,6.0,18.0,5.0,11.0,31.0,50.0,62.0,9.0,19.0,47.4,18.0,26.0,69.2,3,27,12,7,2,13,16
Abilene Christian,2000,50.8,33.3,100.0,28,6,14,5,2,11,1,11,0,0,0,19,400922026,2017,2,2017-03-05,,72.0,False,30.0,59.0,4.0,4.0,8.0,24.0,Houston Christian,81.0,9.0,home,2277.0,0,1,0,30.0,59.0,8.0,24.0,4.0,4.0,30.0,57.0,52.6,12.0,20.0,60.0,9.0,15.0,60.0,10,33,18,4,2,9,8
Air Force,2005,49.1,58.8,80.0,35,10,18,4,1,11,1,11,0,0,0,19,400918785,2017,2,2016-11-15,,86.0,True,26.0,53.0,24.0,30.0,10.0,17.0,Jacksonville,68.0,30.0,away,294.0,0,0,1,26.0,53.0,10.0,17.0,24.0,30.0,23.0,48.0,47.9,7.0,22.0,31.8,15.0,22.0,68.2,3,22,10,6,2,13,27
Air Force,2005,50.0,47.6,79.4,47,12,19,1,2,18,1,18,1,1,0,20,400919801,2017,2,2016-11-20,,87.0,True,25.0,50.0,27.0,34.0,10.0,21.0,Florida A&M,62.0,30.0,away,50.0,0,0,1,25.0,50.0,10.0,21.0,27.0,34.0,24.0,68.0,35.3,5.0,21.0,23.8,9.0,15.0,60.0,11,29,9,9,3,8,30
Air Force,2005,44.3,38.1,57.7,51,14,17,2,2,7,0,7,0,0,0,18,400918858,2017,2,2016-11-23,,85.0,True,31.0,70.0,15.0,26.0,8.0,21.0,Stetson,72.0,13.0,away,56.0,0,0,1,31.0,70.0,8.0,21.0,15.0,26.0,26.0,62.0,41.9,12.0,29.0,41.4,8.0,18.0,44.4,6,38,13,2,4,12,25
Air Force,2005,46.3,33.3,83.3,34,11,8,6,2,13,1,13,0,0,0,21,400917031,2017,2,2016-11-26,,75.0,False,25.0,54.0,20.0,24.0,5.0,15.0,Akron,84.0,10.0,home,2006.0,0,1,0,25.0,54.0,5.0,15.0,20.0,24.0,26.0,58.0,44.8,12.0,37.0,32.4,20.0,29.0,69.0,14,34,12,5,3,11,25
Air Force,2005,33.9,37.9,83.3,32,9,10,11,2,11,0,11,0,0,0,14,400927012,2017,2,2016-11-26,,63.0,False,21.0,62.0,10.0,12.0,11.0,29.0,East Carolina,70.0,0.0,home,151.0,0,1,0,21.0,62.0,11.0,29.0,10.0,12.0,25.0,57.0,43.9,7.0,20.0,35.0,13.0,19.0,68.4,11,46,9,5,6,16,14
Air Force,2005,49.0,52.4,64.3,28,9,15,3,0,13,0,13,0,0,0,15,400918007,2017,2,2016-12-01,,70.0,False,25.0,51.0,9.0,14.0,11.0,21.0,New Mexico State,78.0,7.0,home,166.0,0,1,0,25.0,51.0,11.0,21.0,9.0,14.0,30.0,58.0,51.7,9.0,26.0,34.6,9.0,12.0,75.0,11,31,17,4,4,9,19
Air Force,2005,56.3,61.1,81.8,37,5,21,2,3,10,0,10,0,0,0,11,400918176,2017,2,2016-12-04,,83.0,True,27.0,48.0,18.0,22.0,11.0,18.0,Missouri State,70.0,17.0,away,2623.0,0,0,1,27.0,48.0,11.0,18.0,18.0,22.0,29.0,64.0,45.3,8.0,34.0,23.5,4.0,5.0,80.0,4,24,12,5,2,5,19
Air Force,2005,39.1,40.9,70.6,32,6,10,7,4,15,0,15,0,0,0,19,400919006,2017,2,2016-12-08,,71.0,False,25.0,64.0,12.0,17.0,9.0,22.0,Army,79.0,0.0,home,349.0,0,1,0,25.0,64.0,9.0,22.0,12.0,17.0,25.0,50.0,50.0,12.0,27.0,44.4,17.0,22.0,77.3,3,38,14,7,5,20,22
Air Force,2005,40.4,31.8,64.0,31,8,12,7,3,11,0,11,0,0,0,17,400917906,2017,2,2016-12-10,,65.0,False,21.0,52.0,16.0,25.0,7.0,22.0,Denver,77.0,8.0,away,2172.0,0,0,0,21.0,52.0,7.0,22.0,16.0,25.0,29.0,51.0,56.9,7.0,14.0,50.0,12.0,18.0,66.7,4,33,16,5,1,11,20
Air Force,2005,36.1,30.8,80.0,38,15,14,7,2,11,1,11,0,0,0,22,400915580,2017,2,2016-12-20,,68.0,False,22.0,61.0,16.0,20.0,8.0,26.0,Colorado,75.0,5.0,away,38.0,0,0,0,22.0,61.0,8.0,26.0,16.0,20.0,27.0,50.0,54.0,10.0,24.0,41.7,11.0,22.0,50.0,7,33,18,3,7,16,22
Air Force,2005,49.0,47.6,70.4,37,7,17,3,2,18,1,18,0,0,0,19,400919802,2017,2,2016-12-22,,77.0,True,24.0,49.0,19.0,27.0,10.0,21.0,UC Davis,67.0,16.0,away,302.0,0,0,1,24.0,49.0,10.0,21.0,19.0,27.0,25.0,64.0,39.1,4.0,23.0,17.4,13.0,16.0,81.3,11,34,10,7,1,11,27
Air Force,2005,35.6,31.8,76.5,45,16,13,9,1,13,0,13,1,1,0,22,400919803,2017,2,2016-12-29,,72.0,False,26.0,73.0,13.0,17.0,7.0,22.0,Wyoming,84.0,4.0,home,2751.0,0,1,0,26.0,73.0,7.0,22.0,13.0,17.0,28.0,64.0,43.8,14.0,35.0,40.0,14.0,18.0,77.8,10,44,21,7,6,16,19
Air Force,2005,49.2,47.6,66.7,31,8,16,6,2,8,1,8,0,0,0,11,400919804,2017,2,2016-12-31,,78.0,True,30.0,61.0,8.0,12.0,10.0,21.0,Utah State,73.0,15.0,away,328.0,0,0,1,30.0,61.0,10.0,21.0,8.0,12.0,25.0,54.0,46.3,13.0,33.0,39.4,10.0,11.0,90.9,7,33,18,4,3,12,17
Air Force,2005,41.7,26.3,72.2,29,7,13,10,1,18,0,18,0,0,0,17,400919805,2017,2,2017-01-07,,58.0,False,20.0,48.0,13.0,18.0,5.0,19.0,Colorado State,85.0,4.0,home,36.0,0,1,0,20.0,48.0,5.0,19.0,13.0,18.0,30.0,60.0,50.0,14.0,32.0,43.8,11.0,14.0,78.6,9,31,19,11,0,12,20
Air Force,2005,51.9,27.8,75.9,39,14,16,4,2,14,0,14,0,0,0,21,400919806,2017,2,2017-01-12,,81.0,True,27.0,52.0,22.0,29.0,5.0,18.0,Fresno State,72.0,14.0,away,278.0,0,0,1,27.0,52.0,5.0,18.0,22.0,29.0,25.0,54.0,46.3,9.0,26.0,34.6,13.0,19.0,68.4,7,23,17,8,5,10,26
Air Force,2005,57.1,35.3,76.7,26,7,18,5,1,12,0,12,0,0,0,12,400919807,2017,2,2017-01-14,,85.0,False,28.0,49.0,23.0,30.0,6.0,17.0,San Jose State,89.0,4.0,away,23.0,0,0,0,28.0,49.0,6.0,17.0,23.0,30.0,34.0,56.0,60.7,10.0,21.0,47.6,11.0,13.0,84.6,4,22,23,6,6,10,25
Air Force,2005,43.1,32.1,89.5,37,11,18,10,2,18,0,18,0,0,0,22,400919808,2017,2,2017-01-19,,76.0,False,25.0,58.0,17.0,19.0,9.0,28.0,Nevada,83.0,0.0,home,2440.0,0,1,0,25.0,58.0,9.0,28.0,17.0,19.0,30.0,55.0,54.5,10.0,27.0,37.0,13.0,22.0,59.1,5,27,22,6,4,13,15
Air Force,2005,37.5,35.7,55.6,56,19,13,5,2,10,0,10,0,0,0,26,400919809,2017,2,2017-01-21,,85.0,False,30.0,80.0,15.0,27.0,10.0,28.0,Nevada-Las Vegas,87.0,9.0,home,2439.0,0,1,0,30.0,80.0,10.0,28.0,15.0,27.0,26.0,77.0,33.8,13.0,39.0,33.3,22.0,33.0,66.7,19,56,21,6,3,10,22
Air Force,2005,38.5,33.3,60.9,38,11,12,4,4,11,1,11,0,0,0,12,400919810,2017,2,2017-01-25,,60.0,True,20.0,52.0,14.0,23.0,6.0,18.0,San Diego State,57.0,3.0,away,21.0,0,0,1,20.0,52.0,6.0,18.0,14.0,23.0,21.0,56.0,37.5,8.0,29.0,27.6,7.0,12.0,58.3,10,37,12,5,4,14,21
Air Force,2005,36.2,34.3,62.5,34,10,15,7,1,13,0,13,0,0,0,23,400919811,2017,2,2017-02-02,,64.0,False,21.0,58.0,10.0,16.0,12.0,35.0,Fresno State,73.0,12.0,home,278.0,0,1,0,21.0,58.0,12.0,35.0,10.0,16.0,21.0,48.0,43.8,6.0,19.0,31.6,25.0,32.0,78.1,7,37,13,12,3,12,15
Air Force,2005,35.8,38.1,69.2,37,15,14,7,1,8,0,8,0,0,0,19,400919812,2017,2,2017-02-04,,74.0,False,24.0,67.0,18.0,26.0,8.0,21.0,Wyoming,83.0,0.0,away,2751.0,0,0,0,24.0,67.0,8.0,21.0,18.0,26.0,29.0,58.0,50.0,13.0,27.0,48.1,12.0,16.0,75.0,9,39,21,5,9,16,25
Air Force,2005,42.9,26.1,65.0,39,12,15,4,2,13,0,13,0,0,0,25,400919813,2017,2,2017-02-09,,67.0,False,24.0,56.0,13.0,20.0,6.0,23.0,New Mexico,74.0,6.0,away,167.0,0,0,0,24.0,56.0,6.0,23.0,13.0,20.0,23.0,55.0,41.8,8.0,22.0,36.4,20.0,28.0,71.4,11,35,9,6,5,5,17
Air Force,2005,48.1,45.5,52.9,31,5,19,5,5,11,0,11,0,0,0,21,400918090,2017,2,2017-02-11,,66.0,False,26.0,54.0,9.0,17.0,5.0,11.0,Boise State,76.0,3.0,home,68.0,0,1,0,26.0,54.0,5.0,11.0,9.0,17.0,23.0,55.0,41.8,10.0,24.0,41.7,20.0,30.0,66.7,10,35,15,7,4,7,18
Air Force,2005,39.3,26.7,63.6,22,5,13,5,1,8,0,8,0,0,0,14,400919814,2017,2,2017-02-16,,59.0,False,22.0,56.0,7.0,11.0,8.0,30.0,Nevada,78.0,3.0,away,2440.0,0,0,0,22.0,56.0,8.0,30.0,7.0,11.0,26.0,50.0,52.0,13.0,24.0,54.2,13.0,16.0,81.3,9,42,19,5,1,14,15
Air Force,2005,52.5,33.3,78.6,27,3,14,11,1,18,0,18,0,0,0,19,400919815,2017,2,2017-02-18,,78.0,False,31.0,59.0,11.0,14.0,5.0,15.0,San Jose State,83.0,13.0,home,23.0,0,1,0,31.0,59.0,5.0,15.0,11.0,14.0,28.0,61.0,45.9,7.0,29.0,24.1,20.0,23.0,87.0,9,33,22,10,4,18,13
Air Force,2005,47.4,53.8,76.5,34,7,20,5,2,10,0,10,0,0,0,16,400919816,2017,2,2017-02-23,,81.0,True,27.0,57.0,13.0,17.0,14.0,26.0,Nevada-Las Vegas,58.0,27.0,away,2439.0,0,0,1,27.0,57.0,14.0,26.0,13.0,17.0,19.0,50.0,38.0,7.0,21.0,33.3,13.0,14.0,92.9,4,30,11,5,1,15,19
Air Force,2005,40.7,28.6,47.1,27,8,11,6,1,13,1,13,0,0,0,15,400919817,2017,2,2017-02-26,,58.0,False,22.0,54.0,8.0,17.0,6.0,21.0,Utah State,89.0,0.0,home,328.0,0,1,0,22.0,54.0,6.0,21.0,8.0,17.0,34.0,57.0,59.6,13.0,25.0,52.0,8.0,10.0,80.0,5,33,27,4,2,10,18
Air Force,2005,25.0,14.3,81.3,33,5,10,5,2,15,0,15,0,0,0,20,400919818,2017,2,2017-03-02,,38.0,False,11.0,44.0,13.0,16.0,3.0,21.0,San Diego State,51.0,6.0,home,21.0,0,1,0,11.0,44.0,3.0,21.0,13.0,16.0,17.0,59.0,28.8,4.0,27.0,14.8,13.0,19.0,68.4,14,44,9,7,3,9,18
Air Force,2005,40.0,31.0,58.6,27,9,12,8,1,13,0,13,0,0,0,12,400919819,2017,2,2017-03-04,,70.0,False,22.0,55.0,17.0,29.0,9.0,29.0,Boise State,98.0,2.0,away,68.0,0,0,0,22.0,55.0,9.0,29.0,17.0,29.0,34.0,53.0,64.2,20.0,34.0,58.8,10.0,14.0,71.4,3,33,23,9,2,18,26
Air Force,2005,41.1,38.1,85.3,36,10,15,10,0,12,1,12,0,0,0,22,400945503,2017,2,2017-03-08,,83.0,True,23.0,56.0,29.0,34.0,8.0,21.0,Wyoming,68.0,28.0,home,2751.0,0,1,1,23.0,56.0,8.0,21.0,29.0,34.0,22.0,54.0,40.7,10.0,30.0,33.3,14.0,20.0,70.0,8,34,14,7,4,20,26
Air Force,2005,38.5,19.0,84.6,26,5,11,4,1,11,0,11,0,0,0,11,400946093,2017,2,2017-03-10,,55.0,False,20.0,52.0,11.0,13.0,4.0,21.0,Colorado State,81.0,4.0,home,36.0,0,1,0,20.0,52.0,4.0,21.0,11.0,13.0,30.0,62.0,48.4,8.0,27.0,29.6,13.0,15.0,86.7,10,38,15,7,1,5,13
Akron,2006,44.6,32.3,63.6,38,12,14,5,4,14,0,14,0,0,0,16,400917000,2017,2,2016-11-13,,82.0,False,29.0,65.0,14.0,22.0,10.0,31.0,Youngstown State,90.0,11.0,home,2754.0,0,1,0,29.0,65.0,10.0,31.0,14.0,22.0,33.0,65.0,50.8,11.0,27.0,40.7,13.0,18.0,72.2,9,37,17,8,3,9,18
Akron,2006,36.4,23.8,79.4,44,13,7,5,1,10,0,10,0,0,0,16,400917014,2017,2,2016-11-18,,72.0,True,20.0,55.0,27.0,34.0,5.0,21.0,American,62.0,13.0,away,44.0,0,0,1,20.0,55.0,5.0,21.0,27.0,34.0,23.0,55.0,41.8,7.0,20.0,35.0,9.0,17.0,52.9,6,30,7,8,0,11,24
Akron,2006,56.6,50.0,71.4,36,7,15,8,3,14,0,14,0,0,0,20,400916681,2017,2,2016-11-21,,88.0,True,30.0,53.0,15.0,21.0,13.0,26.0,Radford,41.0,48.0,away,2515.0,0,0,1,30.0,53.0,13.0,26.0,15.0,21.0,15.0,48.0,31.3,2.0,10.0,20.0,9.0,19.0,47.4,11,29,5,5,1,22,18
Akron,2006,46.4,30.6,75.0,35,9,20,4,4,13,0,13,0,0,0,16,400915931,2017,2,2016-11-23,,75.0,True,26.0,56.0,12.0,16.0,11.0,36.0,Georgia Southern,67.0,14.0,away,290.0,0,0,1,26.0,56.0,11.0,36.0,12.0,16.0,25.0,53.0,47.2,4.0,15.0,26.7,13.0,19.0,68.4,6,31,8,9,2,14,23
Akron,2006,44.8,32.4,69.0,34,14,12,5,3,11,0,11,0,0,0,25,400917031,2017,2,2016-11-26,,84.0,True,26.0,58.0,20.0,29.0,12.0,37.0,Air Force,75.0,12.0,away,2005.0,0,0,1,26.0,58.0,12.0,37.0,20.0,29.0,25.0,54.0,46.3,5.0,15.0,33.3,20.0,24.0,83.3,11,34,8,6,2,13,21
Akron,2006,46.5,50.0,78.9,24,6,8,1,2,10,0,10,0,0,0,20,400927013,2017,2,2016-11-27,,65.0,True,20.0,43.0,15.0,19.0,10.0,20.0,Mercer,63.0,12.0,home,2382.0,0,1,1,20.0,43.0,10.0,20.0,15.0,19.0,22.0,52.0,42.3,7.0,19.0,36.8,12.0,18.0,66.7,16,36,11,1,0,11,16
Akron,2006,47.4,38.7,50.0,33,9,15,6,3,17,1,17,0,0,0,18,400917055,2017,2,2016-12-04,,70.0,False,27.0,57.0,4.0,8.0,12.0,31.0,Creighton,82.0,0.0,home,156.0,0,1,0,27.0,57.0,12.0,31.0,4.0,8.0,32.0,58.0,55.2,8.0,24.0,33.3,10.0,16.0,62.5,7,32,23,9,2,11,11
Akron,2006,56.9,46.2,68.0,40,11,21,5,10,17,0,17,1,1,0,16,400917064,2017,2,2016-12-08,,87.0,True,29.0,51.0,17.0,25.0,12.0,26.0,Coppin State,63.0,30.0,away,2154.0,0,0,1,29.0,51.0,12.0,26.0,17.0,25.0,25.0,64.0,39.1,8.0,17.0,47.1,5.0,10.0,50.0,11,24,10,6,2,13,22
Akron,2006,26.7,20.0,42.9,42,20,7,7,3,13,1,13,2,2,0,17,400915774,2017,2,2016-12-11,,43.0,False,16.0,60.0,6.0,14.0,5.0,25.0,Gonzaga,61.0,2.0,home,2250.0,0,1,0,16.0,60.0,5.0,25.0,6.0,14.0,20.0,50.0,40.0,4.0,15.0,26.7,17.0,20.0,85.0,9,36,11,8,4,11,13
Akron,2006,58.6,53.6,80.0,36,8,21,2,1,16,1,16,1,1,0,20,400917082,2017,2,2016-12-18,,99.0,True,34.0,58.0,16.0,20.0,15.0,28.0,Marshall,88.0,14.0,away,276.0,0,0,1,34.0,58.0,15.0,28.0,16.0,20.0,30.0,63.0,47.6,12.0,27.0,44.4,16.0,23.0,69.6,8,23,24,7,0,10,19
Akron,2006,50.0,48.4,73.1,27,6,14,7,0,7,0,7,0,0,0,20,400917088,2017,2,2016-12-22,,88.0,True,27.0,54.0,19.0,26.0,15.0,31.0,UC Irvine,80.0,11.0,home,300.0,0,1,1,27.0,54.0,15.0,31.0,19.0,26.0,27.0,57.0,47.4,7.0,16.0,43.8,19.0,23.0,82.6,12,37,12,3,3,13,22
Akron,2006,52.6,37.0,54.5,45,15,19,2,4,14,0,14,1,1,0,15,400931468,2017,2,2016-12-23,,76.0,True,30.0,57.0,6.0,11.0,10.0,27.0,Maryland-Eastern Shore,60.0,20.0,home,2379.0,0,1,1,30.0,57.0,10.0,27.0,6.0,11.0,23.0,59.0,39.0,6.0,21.0,28.6,8.0,11.0,72.7,9,25,11,4,2,8,17
Akron,2006,56.6,45.5,73.1,31,9,19,2,3,16,0,16,0,0,0,18,400917104,2017,2,2017-01-04,,89.0,True,30.0,53.0,19.0,26.0,10.0,22.0,Bowling Green,84.0,11.0,away,189.0,0,0,1,30.0,53.0,10.0,22.0,19.0,26.0,33.0,61.0,54.1,4.0,16.0,25.0,14.0,17.0,82.4,8,23,12,9,2,9,21
