Team 1,Team 2,Date,Site,Outcome,in_tournament,1-ORtg,1-DRtg,1-3PAr,1-TS%,1-TRB%,1-AST%,1-STL%,1-BLK%,1-eFG%,1-TOV%,1-ORB%,1-FTr,1-oeFG%,1-oTOV%,1-oDRB%,1-oFTr,1-Pace,1-o3PAr,2-ORtg,2-DRtg,2-3PAr,2-TS%,2-TRB%,2-AST%,2-STL%,2-BLK%,2-eFG%,2-TOV%,2-ORB%,2-FTr,2-oeFG%,2-oTOV%,2-oDRB%,2-oFTr,2-Pace,2-o3PAr
East Carolina,Liberty,2021-12-17,away,0,False,105.61291936117765,97.93684513736363,0.3904109589041096,0.5476305161362036,0.5062240663900415,0.6186770428015564,0.1094588269182299,0.0845481049562682,0.514554794520548,0.1829290078245025,0.2951289398280802,0.3270547945205479,0.4695945945945945,0.1843517084938609,0.7048710601719198,0.2820945945945945,1394.0499999999995,0.4206081081081081,105.14153668399769,93.04964539007092,0.5365853658536586,0.5525197328476017,0.5022026431718062,0.51875,0.1043971631205673,0.0686695278969957,0.5271002710027101,0.1848642403235124,0.2731481481481481,0.2439024390243902,0.4521857923497268,0.1815602836879432,0.7268518518518519,0.314207650273224,873.375,0.3633879781420765
St. Bonaventure,Virginia Tech,2021-12-17,home,0,False,107.96962210632262,95.8182567672789,0.3347547974413646,0.5499114549352222,0.5182608695652174,0.5235849056603774,0.0732835615810928,0.1895910780669145,0.5085287846481876,0.1463994876017934,0.2611940298507462,0.302771855010661,0.462655601659751,0.1465671231621857,0.7388059701492538,0.2219917012448132,1092.275,0.441908713692946,107.37975342941483,87.53131088227109,0.3835182250396196,0.5522414716913735,0.5157750342935528,0.5261324041811847,0.0793209017534094,0.0883977900552486,0.5301109350237718,0.1639173467615905,0.2722222222222222,0.2297939778129952,0.4508474576271186,0.1642081825772335,0.7277777777777777,0.2305084745762712,1438.475,0.3864406779661017
Dartmouth,Stanford,2021-12-17,home,0,False,94.51283121218444,103.95098246355376,0.4749403341288782,0.5018834478174163,0.4576612903225806,0.4578313253012048,0.1014155926473695,0.1148936170212766,0.4797136038186158,0.1773419570206551,0.2209302325581395,0.162291169451074,0.5175,0.1795901119797169,0.7790697674418605,0.27,952.6,0.4125,102.62058837027858,103.09752842085884,0.3747228381374722,0.5346979769477258,0.5673624288425048,0.58,0.0846872554885626,0.0803212851405622,0.5077605321507761,0.2239662214879067,0.3759398496240601,0.3348115299334812,0.5314606741573034,0.2246053297740139,0.6240601503759399,0.298876404494382,1087.9,0.4404494382022472
Drake,Jackson State,2021-12-17,away,1,False,108.61457291003369,102.66807981199022,0.3898305084745763,0.557266872024643,0.5,0.4027777777777778,0.0958481175982673,0.0553633217993079,0.5317796610169492,0.1691985809151278,0.2915129151291513,0.2838983050847458,0.5185185185185185,0.1714206718584396,0.7084870848708487,0.3680555555555556,1092.1750000000002,0.3310185185185185,83.0016217013121,101.044912923923,0.3204903677758319,0.4523541700144625,0.4672364672364672,0.5092592592592593,0.1099908340971585,0.1055718475073313,0.4325744308231173,0.2270381836945304,0.2634408602150537,0.1891418563922942,0.5113636363636364,0.2258478460128322,0.7365591397849462,0.4261363636363636,1360.1750000000002,0.3541666666666667
Maryland-Baltimore County,UNC Greensboro,2021-12-17,away,0,False,107.24726881058623,107.42909987669542,0.4280575539568345,0.5497712572961035,0.4661654135338345,0.5041666666666667,0.0693588162762022,0.0485175202156334,0.5089928057553957,0.1507924296045545,0.2484848484848484,0.2949640287769784,0.5266781411359724,0.1510480887792848,0.7515151515151515,0.2203098106712564,1298.7,0.3614457831325301,96.50531467461956,98.84901828029788,0.3422562141491396,0.5242169975907618,0.56998556998557,0.5155555555555555,0.064695704506131,0.0606060606060606,0.4894837476099426,0.2447044429150416,0.3385579937304075,0.3173996175908222,0.4672818791946309,0.2407282028135108,0.6614420062695925,0.2248322147651006,1318.5,0.5016778523489933
Alcorn State,Tulsa,2021-12-17,home,0,False,87.42107819329773,108.32005881632152,0.2903225806451613,0.4578599287773444,0.4889240506329114,0.4371859296482412,0.1061961360944328,0.0851063829787234,0.4193548387096774,0.2088392423506556,0.2970588235294117,0.2504743833017078,0.5297619047619048,0.2107584854797206,0.7029411764705882,0.3511904761904761,1229.775,0.4404761904761904,105.41455160744502,103.2812434185586,0.3455598455598455,0.5417391304347826,0.4788732394366197,0.4655172413793103,0.1078303357061623,0.0619834710743801,0.5106177606177607,0.1641285956006768,0.2764505119453925,0.2316602316602316,0.553941908713693,0.1634303525546522,0.7235494880546075,0.2468879668049792,1184.525,0.4979253112033195
Oral Roberts,UT Arlington,2021-12-17,away,1,False,103.56697430780744,107.59493670886076,0.5124153498871332,0.5316261203585148,0.4739776951672863,0.4378378378378378,0.077136075949367,0.0964630225080385,0.5112866817155757,0.1656273384884011,0.2554744525547445,0.2144469525959368,0.5140997830802603,0.1641613924050632,0.7445255474452555,0.2082429501084598,1006.725,0.3253796095444685,82.34086242299796,99.6789481730622,0.3068783068783068,0.460919540229885,0.4648956356736243,0.5547945205479452,0.0978443663048463,0.1532567049808429,0.4259259259259259,0.2525667351129363,0.2762645914396887,0.3174603174603174,0.4479418886198547,0.2507261886561687,0.7237354085603113,0.3801452784503632,977.575,0.3680387409200968
Cal Poly,Fresno State,2021-12-18,home,0,False,94.2216930991964,99.53577851198196,0.2923728813559322,0.4964380124557551,0.5191693290734825,0.5282051282051282,0.075279160219146,0.0761245674740484,0.461864406779661,0.2210978357923381,0.3225806451612903,0.3834745762711864,0.4711934156378601,0.2174731295219774,0.6774193548387096,0.3888888888888889,1185.75,0.4053497942386831,102.06645583329724,88.53291995004953,0.3609341825902335,0.530558933477458,0.5376532399299475,0.526829268292683,0.1016233906041424,0.0942028985507246,0.4851380042462845,0.1836849629597539,0.2978723404255319,0.375796178343949,0.4684095860566449,0.1825776170176118,0.7021276595744681,0.2549019607843137,1157.65,0.3986928104575163
Marshall,Northern Iowa,2021-12-18,away,0,False,104.1340944624223,101.25287650217336,0.3418367346938775,0.5403161906199297,0.513909224011713,0.4468864468864469,0.094970230485444,0.16,0.5127551020408163,0.1803439624768207,0.2894736842105263,0.2670068027210884,0.5008833922261484,0.181173978156847,0.7105263157894737,0.2879858657243816,1372.0,0.3374558303886926,97.2544171431515,103.66398570151922,0.4713541666666667,0.5311427446126147,0.4947807933194154,0.4875,0.0651842506439573,0.0214592274678111,0.4973958333333333,0.1710194199763045,0.1742738589211618,0.3307291666666667,0.5261904761904762,0.1745255743047889,0.8257261410788381,0.1833333333333333,960.9,0.4452380952380952
Portland,San Jose State,2021-12-18,away,0,False,101.72512572410722,99.97793677309548,0.4290375203915171,0.5560581808059015,0.4897959183673469,0.5801526717557252,0.0731238377407255,0.0727699530516431,0.5008156606851549,0.2024317270354574,0.2527472527472527,0.3621533442088091,0.4804630969609262,0.2004601758754373,0.7472527472527473,0.2503617945007236,1578.625,0.3835021707670043,99.7587799991823,102.82649061275016,0.4176470588235294,0.5374686109520243,0.4786053882725832,0.5291479820627802,0.0858262842995667,0.0909090909090909,0.5196078431372549,0.1962467803262602,0.2459546925566343,0.2372549019607843,0.4841121495327102,0.1980606560759232,0.7540453074433657,0.2710280373831775,1217.35,0.3214953271028037
Kentucky,North Carolina,2021-12-18,away,1,False,114.41483079135212,90.42938437661668,0.3134328358208955,0.5357572259895157,0.6083499005964215,0.54337899543379,0.0993274702534919,0.1371841155234657,0.5127931769722814,0.1622759718584707,0.4375,0.2281449893390192,0.460431654676259,0.1634764614588722,0.5625,0.1678657074340527,970.075,0.3357314148681055,112.94753433911282,99.53260627643,0.3360995850622407,0.5740444037537193,0.5786618444846293,0.5110132158590308,0.0783440908079234,0.0811688311688311,0.5414937759336099,0.1729340238684981,0.3283018867924528,0.2800829875518672,0.5029940119760479,0.170932561762742,0.6716981132075471,0.1497005988023952,1116.75,0.3852295409181637
Tennessee Tech,Wright State,2021-12-18,home,0,False,95.1430737917548,106.0762921079876,0.2959001782531194,0.4810913347055737,0.5062695924764891,0.5493562231759657,0.0987497013617902,0.0846905537459283,0.4572192513368984,0.1979486770164026,0.3431085043988269,0.2192513368983957,0.5441729323308271,0.1974994027235805,0.656891495601173,0.2368421052631578,1254.275,0.4229323308270676,95.96324811774214,111.48576550428956,0.3361702127659574,0.5205593243804513,0.4542124542124542,0.4630541871921182,0.0819497204319433,0.0868167202572347,0.475531914893617,0.1922667914415755,0.2375886524822695,0.3212765957446808,0.5488798370672098,0.1929233001835332,0.7624113475177305,0.3075356415478615,1173.45,0.3665987780040733
Illinois,Saint Francis (PA),2021-12-18,away,1,False,110.43075071673805,95.14761251275556,0.4336134453781513,0.5625067608985684,0.5849056603773585,0.6044776119402985,0.0830430345895351,0.0752941176470588,0.5310924369747899,0.2251088379995045,0.4101123595505618,0.3478991596638655,0.4553571428571428,0.2237939406734931,0.5898876404494382,0.2613636363636363,1416.7999999999995,0.310064935064935,105.84454709781082,109.53164746371392,0.2557077625570776,0.5302877842624271,0.5,0.4623115577889447,0.1037458227343009,0.0677290836653386,0.4954337899543379,0.1586663988752761,0.312,0.2831050228310502,0.5532687651331719,0.1576138460771111,0.688,0.3171912832929782,999.125,0.3922518159806295
North Dakota,Utah Tech,2021-12-18,away,0,False,93.16792650728776,114.8179139229454,0.4421768707482993,0.481153573162987,0.4914772727272727,0.5707762557077626,0.0713064357696365,0.0445682451253481,0.439625850340136,0.1880719013345871,0.2776349614395887,0.2908163265306122,0.5812937062937062,0.1891803397969949,0.7223650385604113,0.3024475524475524,1378.4,0.3723776223776224,95.76879486210808,112.87750664411692,0.3550724637681159,0.525497512437811,0.4643584521384928,0.6514285714285715,0.0734476926793911,0.0347222222222222,0.4879227053140096,0.2040045334340763,0.2392156862745098,0.3478260869565217,0.568649885583524,0.2087460739309012,0.7607843137254902,0.2860411899313501,1046.775,0.3409610983981693
Bellarmine,Miami (OH),2021-12-18,home,1,False,93.3684012774751,117.93657426753958,0.392018779342723,0.5206369159857532,0.4431137724550898,0.478494623655914,0.0594326043552955,0.02734375,0.4929577464788732,0.2141649445801239,0.2350597609561753,0.2535211267605634,0.561822125813449,0.2117286530157403,0.7649402390438247,0.3535791757049891,1070.725,0.4446854663774403,109.65484831079316,105.43347773892168,0.4157043879907621,0.5414883193233975,0.4929006085192697,0.4627659574468085,0.085599457174174,0.1135371179039301,0.5034642032332564,0.1253198266409065,0.2661290322580645,0.2517321016166282,0.5168269230769231,0.1252674983036693,0.7338709677419355,0.2427884615384615,957.75,0.4495192307692308
Texas-Rio Grande Valley,UTSA,2021-12-18,home,1,False,96.06003752345217,113.28877308258753,0.3483365949119373,0.5322245322245323,0.4518167456556082,0.4405286343612334,0.0649522299006835,0.0689655172413793,0.5019569471624267,0.2071294559099437,0.2302839116719243,0.3718199608610567,0.5462107208872459,0.208451342471961,0.7697160883280757,0.4048059149722736,1328.275,0.410351201478743,95.43859649122808,106.063243400058,0.3793103448275862,0.4805653710247349,0.4820295983086681,0.4125874125874126,0.0812300551203945,0.0769230769230769,0.4363395225464191,0.1730994152046783,0.285140562248996,0.2652519893899204,0.5309139784946236,0.1717435451116913,0.714859437751004,0.282258064516129,858.375,0.4059139784946236
North Dakota State,Pacific,2021-12-18,home,1,False,94.35551811288964,103.62955797619546,0.4196787148594377,0.4960141718334809,0.512937595129376,0.4897959183673469,0.0521512385919165,0.067024128686327,0.4578313253012048,0.1971356360572873,0.2724458204334365,0.2811244979919678,0.479014598540146,0.1968288682340076,0.7275541795665634,0.2244525547445255,1187.9250000000002,0.3193430656934307,97.89444900191413,96.4164604527541,0.3026905829596412,0.5248753787508552,0.5087378640776699,0.5583756345177665,0.0953166529190724,0.0661157024793388,0.5,0.1877677513444535,0.2490566037735849,0.3094170403587444,0.5149082568807339,0.1888002932820089,0.7509433962264151,0.2247706422018348,1094.1,0.4449541284403669
UAB,West Virginia,2021-12-18,away,0,False,110.18299079218306,89.87023048615144,0.310880829015544,0.5408291696861055,0.5069551777434312,0.4681647940074906,0.1611466201820646,0.1242424242424242,0.5172711571675302,0.1585143167955243,0.3444108761329305,0.2780656303972366,0.4676767676767677,0.1580476467170249,0.6555891238670695,0.3333333333333333,1288.85,0.3333333333333333,105.254529059759,90.93520456317454,0.3277153558052434,0.5254112447827154,0.4950657894736842,0.4444444444444444,0.1362386638762362,0.1706484641638225,0.5056179775280899,0.1754242150995983,0.3364485981308411,0.3033707865168539,0.5,0.1756329763223768,0.6635514018691588,0.2781316348195329,1219.1749999999995,0.3779193205944798
Florida,South Florida,2021-12-18,away,1,False,105.41790670156692,87.02565955908929,0.4170854271356783,0.5270895335078346,0.5084269662921348,0.4940711462450592,0.1517889410914348,0.15,0.4882747068676717,0.1764136397862956,0.3288770053475935,0.3534338358458961,0.4642184557438795,0.177809902421395,0.6711229946524064,0.32015065913371,1388.975,0.2843691148775895,88.80214686508904,87.8286270691334,0.3392461197339246,0.4457506735243693,0.5141430948419301,0.5238095238095238,0.0973709834469328,0.1556420233463035,0.4135254988913525,0.1893144669431568,0.3104575163398693,0.2771618625277162,0.4316143497757848,0.1888997078870496,0.6895424836601307,0.2242152466367713,1025.875,0.4237668161434977
Louisville,Western Kentucky,2021-12-18,home,0,False,96.1337513061651,89.9969126273541,0.4290843806104129,0.4976160903882367,0.5386779184247539,0.5022026431718062,0.1080580426057425,0.0818181818181818,0.4703770197486535,0.2058903208328495,0.3126760563380282,0.2531418312387791,0.4416195856873823,0.2053102809509107,0.6873239436619718,0.3163841807909605,1293.775,0.3785310734463277,100.30343897505055,98.17505914160188,0.3594080338266385,0.5456713132795304,0.4813559322033898,0.5091743119266054,0.1199729638391348,0.1642857142857142,0.5190274841437632,0.2157788267026298,0.2797202797202797,0.321353065539112,0.5019455252918288,0.2162892869212572,0.7202797202797203,0.1712062256809338,1185.0,0.4552529182879377
Cal State Bakersfield,Colorado,2021-12-18,home,0,False,83.52803738317758,98.13255217868912,0.1937716262975778,0.4477144646211647,0.4850136239782016,0.3130434782608696,0.0937385573050164,0.079136690647482,0.430795847750865,0.2161214953271028,0.2756756756756757,0.2214532871972318,0.4732824427480916,0.2167704137678506,0.7243243243243244,0.4770992366412214,683.775,0.4694656488549618,104.78962688541942,96.98247463433916,0.2977346278317152,0.5381897254688774,0.552317880794702,0.4731182795698925,0.0803794966398735,0.0956284153005464,0.4959546925566343,0.1878803916379994,0.3288409703504043,0.401294498381877,0.4896825396825396,0.1871129266042956,0.6711590296495957,0.2603174603174603,1514.7000000000005,0.419047619047619
Delaware State,North Carolina Central,2021-12-18,away,0,False,84.47961046865488,112.61425959780622,0.3412462908011869,0.45687952600395,0.4555555555555555,0.3798449612403101,0.0950639853747715,0.1071428571428571,0.4317507418397626,0.2361533779671332,0.2959641255605381,0.2670623145400593,0.5282776349614395,0.2364411943936624,0.7040358744394619,0.1799485861182519,821.0,0.4961439588688946,86.22471578325705,106.64454332905952,0.3345588235294117,0.4610768987841466,0.4789789789789789,0.429951690821256,0.1191643412022022,0.0524475524475524,0.4200367647058823,0.2318027461981396,0.3174157303370786,0.3455882352941176,0.5285433070866141,0.2368202730220982,0.6825842696629213,0.4763779527559055,1340.25,0.437007874015748
East Tennessee State,UNC Asheville,2021-12-18,home,0,False,99.4857094680044,102.03651389298815,0.4456721915285451,0.5085768468235498,0.5047318611987381,0.5155555555555555,0.1062528987645992,0.084084084084084,0.4889502762430939,0.2107748081949245,0.35,0.143646408839779,0.4856046065259117,0.210819243580554,0.65,0.2744721689059501,1185.975,0.3608445297504798,95.86126610734212,106.25050537721354,0.4150943396226415,0.4968582247929757,0.4461305007587253,0.4835680751173709,0.0857119754184523,0.1369509043927648,0.4650943396226415,0.194291678375015,0.2877906976744186,0.2811320754716981,0.4981884057971014,0.19568205708741,0.7122093023255814,0.2644927536231884,1241.125,0.2989130434782608
Florida A&M,Santa Clara,2021-12-18,home,0,False,79.67165620473202,102.78745644599304,0.2387640449438202,0.4228600717580728,0.4295612009237875,0.4724409448818897,0.1119960179193628,0.0424242424242424,0.3820224719101123,0.1834862385321101,0.2300884955752212,0.2022471910112359,0.5031152647975078,0.1891488302638128,0.7699115044247787,0.3987538940809969,816.0,0.4859813084112149,108.42808157372316,99.94973791914988,0.3649122807017544,0.5834142551951835,0.4737609329446064,0.5854545454545454,0.0933438644359876,0.069284064665127,0.5526315789473685,0.1746977079949468,0.2345276872964169,0.2719298245614035,0.4686998394863563,0.1737631937962231,0.7654723127035831,0.2343499197431781,1388.975,0.304975922953451
Saint Peter's,Stony Brook,2021-12-18,home,0,False,88.96058999769532,96.22312608948285,0.3244047619047619,0.4887313243859205,0.4962593516209476,0.5661764705882353,0.1301568855316676,0.1081081081081081,0.4583333333333333,0.2235538142429131,0.2660550458715596,0.369047619047619,0.5084175084175084,0.2254503195816385,0.7339449541284404,0.5050505050505051,864.1500000000001,0.3771043771043771,102.36001114339156,107.033517553974,0.4132379248658318,0.5167356451159241,0.4739195230998509,0.4382978723404255,0.1065563993479384,0.0588235294117647,0.4928443649373882,0.1528236558283917,0.2623906705539358,0.2379248658318425,0.5288966725043783,0.1526778259313744,0.7376093294460642,0.190893169877408,1256.95,0.3747810858143607
Boston University,Marist,2021-12-18,away,0,False,101.46821431316782,95.2087979696993,0.3941176470588235,0.5532735350825718,0.548489666136725,0.48,0.076905329539337,0.0476190476190476,0.5098039215686274,0.2306095779844723,0.3116883116883117,0.3568627450980392,0.473733583489681,0.2307159886180112,0.6883116883116883,0.2889305816135084,1300.6,0.3302063789868668,102.1483583299554,103.02406912157991,0.3619744058500914,0.5174537987679672,0.4901065449010654,0.2833333333333333,0.090516354659535,0.0986394557823129,0.5,0.1670044588569112,0.2827380952380952,0.2376599634369287,0.500968992248062,0.1695124459987657,0.7172619047619048,0.3003875968992248,1224.375,0.4302325581395348
North Texas,Wichita State,2021-12-18,home,1,False,100.36605657237936,90.52408681842245,0.4568690095846645,0.5127507650459028,0.5038759689922481,0.5238095238095238,0.1217575436739015,0.0434782608695652,0.4648562300319488,0.173044925124792,0.2864321608040201,0.3674121405750798,0.4849498327759197,0.1720487030174695,0.7135678391959799,0.294314381270903,753.425,0.3076923076923077,97.81228458440664,87.31260905173947,0.414802065404475,0.5067097695748599,0.5126760563380282,0.5358649789029536,0.1054018445322792,0.132183908045977,0.4724612736660929,0.198817255015782,0.3095890410958904,0.3046471600688468,0.4472727272727272,0.1951358473097603,0.6904109589041096,0.3218181818181818,1391.15,0.3672727272727272
Indiana,Notre Dame,2021-12-18,home,1,False,106.45819170632222,85.33369859261035,0.3321799307958477,0.5736263736263736,0.5687583444592791,0.5551601423487544,0.0780741704619388,0.1564102564102564,0.5475778546712803,0.2148198504418762,0.3143712574850299,0.3806228373702422,0.4006514657980456,0.2164161216313392,0.6856287425149701,0.2882736156351791,1465.575,0.3648208469055374,100.94012864918358,101.41213674281666,0.4473007712082262,0.5195540211670157,0.514161220043573,0.5337423312883436,0.0697889973283899,0.06640625,0.4858611825192802,0.1649348507339601,0.2616033755274262,0.2853470437017995,0.5228494623655914,0.1635679624884139,0.7383966244725738,0.3198924731182795,913.25,0.3118279569892473
South Alabama,Tarleton State,2021-12-18,home,0,False,97.43145743145745,90.51901487098102,0.3198847262247838,0.5380937201147593,0.5148514851485149,0.36875,0.0893434432492799,0.1216216216216216,0.5129682997118156,0.217027417027417,0.2717948717948718,0.2737752161383285,0.4752186588921283,0.2210074648797978,0.7282051282051282,0.2536443148688047,858.45,0.3527696793002915,86.53705598596696,102.04180610116882,0.2997711670480549,0.4595559695699425,0.4299610894941634,0.3511904761904761,0.1377370386536689,0.080188679245283,0.4221967963386727,0.1793110169078594,0.2230215827338129,0.2219679633867277,0.5361757105943152,0.1784761627625006,0.7769784172661871,0.4160206718346253,1028.5500000000002,0.4521963824289405
Buffalo,Canisius,2021-12-18,home,0,False,109.32601880877743,103.13039191520828,0.3964365256124721,0.5597913322632424,0.5265151515151515,0.4759615384615384,0.0926793196943554,0.077639751552795,0.5356347438752784,0.1939655172413793,0.3425196850393701,0.2316258351893095,0.4876957494407158,0.195218141483855,0.65748031496063,0.3020134228187919,1017.525,0.2796420581655481,93.4098555313675,108.75943820664293,0.4280639431616341,0.4633811113292754,0.469578783151326,0.5517241379310345,0.0876335041665036,0.0549132947976878,0.4245115452930728,0.1614882248169404,0.2845744680851064,0.2753108348134991,0.5622529644268774,0.1596181683032745,0.7154255319148937,0.3537549407114624,1270.65,0.3162055335968379
Alabama A&M,Indiana State,2021-12-18,home,0,False,80.65600215082674,105.46892758103375,0.2550607287449393,0.4144218814753419,0.4472843450479233,0.4540229885057471,0.1236532254398326,0.0717131474103585,0.3856275303643725,0.2007438275753909,0.2886904761904761,0.2085020242914979,0.5074786324786325,0.2036641360185479,0.7113095238095238,0.3055555555555556,1107.85,0.4636752136752137,100.22939827068991,108.07480748074806,0.4236559139784946,0.5381845745688838,0.4688644688644688,0.5242718446601942,0.0792079207920792,0.0371621621621621,0.5075268817204301,0.162343391565202,0.1927272727272727,0.2838709677419355,0.5429769392033543,0.1619361936193619,0.8072727272727273,0.2830188679245283,1134.8250000000005,0.3794549266247379
South Carolina State,Tennessee State,2021-12-18,away,1,False,93.16012948249043,107.79644021057908,0.3403846153846154,0.4673725060108828,0.4854838709677419,0.4845360824742268,0.0802206066683379,0.0784313725490196,0.4298076923076923,0.1832933955521924,0.3101449275362319,0.2942307692307692,0.5218295218295218,0.182167627642684,0.6898550724637681,0.3866943866943867,1193.025,0.3638253638253638,95.48152319889095,101.90533666695404,0.3606911447084233,0.5217061970364057,0.5053763440860215,0.4187192118226601,0.0896629019743081,0.0656370656370656,0.5043196544276458,0.2322055192132738,0.2982456140350877,0.2958963282937365,0.5056689342403629,0.2310544012414863,0.7017543859649122,0.4580498866213152,1157.025,0.4126984126984127
Northern Colorado,Washington State,2021-12-18,home,0,False,103.31274564851208,108.33069369654736,0.4509018036072144,0.5665523005190464,0.4775086505190311,0.4805194805194805,0.060183718720304,0.0629921259842519,0.5460921843687375,0.1812785754391593,0.2027972027972027,0.2925851703406814,0.53125,0.1789673740893253,0.7972027972027972,0.2647058823529412,1254.75,0.2996323529411764,111.4571381740698,93.60662771891606,0.4229607250755287,0.5493617708838261,0.549936788874842,0.40625,0.0844968148661583,0.1457286432160804,0.5083081570996979,0.1757089001802983,0.3727506426735218,0.3549848942598187,0.4533762057877814,0.176915206126019,0.6272493573264781,0.3263665594855305,1520.0500000000002,0.360128617363344
Lamar,Texas A&M-Corpus Christi,2021-12-18,home,0,False,93.65837312557592,115.85648636114507,0.3561904761904761,0.477900316320424,0.4570982839313572,0.4830917874396135,0.0994982925081158,0.0629139072847682,0.4514285714285714,0.1843009131272514,0.288235294117647,0.24,0.5512820512820513,0.1855052911168261,0.711764705882353,0.3570019723865877,1189.825,0.4043392504930966,102.22588623248146,98.92619406248484,0.3132250580046403,0.5202112432752579,0.5020080321285141,0.4756756756756757,0.1360478110878966,0.0603015075376884,0.4744779582366589,0.1900974734493962,0.3308550185873606,0.3689095127610209,0.5337837837837838,0.1904669355230552,0.6691449814126395,0.4297297297297297,1030.05,0.4621621621621621
Creighton,Villanova,2021-12-18,away,1,False,103.9511201629328,94.66206616602396,0.3471400394477317,0.5608791208791208,0.5460218408736349,0.5100401606425703,0.0974223665516541,0.125,0.5433925049309665,0.215071283095723,0.301038062283737,0.2564102564102564,0.4590163934426229,0.2143292064136391,0.698961937716263,0.1912568306010929,1229.625,0.3734061930783242,111.6799311679931,95.65401738393048,0.4954128440366973,0.5327313769751693,0.5314900153609831,0.52,0.0864956540173839,0.0533807829181494,0.501834862385321,0.1462680146268014,0.3393393393393393,0.2477064220183486,0.4762376237623762,0.1441594233623065,0.6606606606606606,0.2277227722772277,1170.75,0.4435643564356435
Austin Peay,Vanderbilt,2021-12-18,home,0,False,96.46437994722956,106.99719264791568,0.4568527918781725,0.5231825987406984,0.4491525423728814,0.5903614457831325,0.103819058212829,0.052,0.5,0.2153034300791556,0.2697095435684647,0.2284263959390862,0.520671834625323,0.216113141585889,0.7302904564315352,0.3643410852713178,945.725,0.3540051679586563,101.2839531433833,82.2532911521584,0.4558823529411764,0.5159205794986711,0.5196078431372549,0.4610778443113772,0.1102153280947035,0.1059907834101382,0.4767156862745098,0.1861987825464218,0.3094339622641509,0.3700980392156863,0.4159891598915989,0.1857332380855189,0.690566037735849,0.3306233062330623,978.675,0.4119241192411924
Gonzaga,Texas Tech,2021-12-18,away,1,False,118.73222830986892,88.36000547120774,0.3657331136738056,0.6088626502596202,0.5977653631284916,0.5652173913043478,0.0834359184790042,0.1453201970443349,0.5906095551894563,0.1844788126777169,0.365079365079365,0.3327841845140032,0.4364951768488746,0.1819176583230747,0.6349206349206349,0.2508038585209003,1452.0500000000002,0.3472668810289389,116.00651543442852,84.54298931249004,0.3690036900369003,0.5691785895286734,0.6044657097288676,0.5328185328185329,0.1228266071143723,0.1069958847736625,0.5424354243542435,0.1970521632036867,0.4372990353697749,0.3856088560885609,0.4594017094017094,0.1977986919763917,0.5627009646302251,0.3504273504273504,1256.1750000000002,0.4807692307692308
Davidson,Radford,2021-12-18,away,1,False,113.16812236198756,96.97880153563678,0.3984375,0.5894901824197831,0.5200698080279232,0.5650406504065041,0.0968118844934067,0.0711462450592885,0.564453125,0.1521166785072506,0.2401433691756272,0.255859375,0.502127659574468,0.1518945084293106,0.7598566308243727,0.3319148936170212,1197.3249999999998,0.4617021276595744,84.89875579409612,98.77746639047967,0.4024640657084189,0.4772789613239462,0.5023923444976076,0.5578947368421052,0.1023516510296088,0.0657894736842105,0.4527720739219713,0.2455883548833048,0.2610062893081761,0.2587268993839836,0.4865702479338843,0.2453190365947768,0.7389937106918238,0.4111570247933884,1230.375,0.371900826446281
Butler,Purdue,2021-12-18,away,0,False,97.01369410988286,93.08394954327969,0.445983379501385,0.5293164496189162,0.5294117647058824,0.5460526315789473,0.0674206176598521,0.0833333333333333,0.5013850415512465,0.2309849859759115,0.3004484304932735,0.3240997229916897,0.4933333333333333,0.2283601565898216,0.6995515695067265,0.2346666666666666,914.375,0.424,123.7697373079374,94.32077625570776,0.4061433447098976,0.6268378397762319,0.6049204052098408,0.5960264900662252,0.0856164383561643,0.1203438395415472,0.5972696245733788,0.1840968632726757,0.3878205128205128,0.3993174061433447,0.4670510708401977,0.1855022831050228,0.6121794871794872,0.2108731466227347,1406.95,0.4250411861614497
Bradley,Saint Joseph's,2021-12-18,away,1,False,96.17486338797814,97.75930610769788,0.4021276595744681,0.5009487666034156,0.5325342465753424,0.5125628140703518,0.0831225153595952,0.1245901639344262,0.4882978723404255,0.2167577413479053,0.3299319727891156,0.2553191489361702,0.4660087719298245,0.2150343332128659,0.6700680272108843,0.3157894736842105,1102.4,0.3311403508771929,98.97557131599685,101.32651430397956,0.463768115942029,0.50767987065481,0.5096011816838996,0.5414847161572053,0.0783122902349368,0.0641025641025641,0.4873188405797101,0.1843971631205673,0.291907514450867,0.2536231884057971,0.4883093525179856,0.1869905705609717,0.708092485549133,0.237410071942446,1260.1999999999998,0.2985611510791366
Georgetown,TCU,2021-12-18,away,0,False,106.76598386095594,98.73002867677182,0.3633387888707037,0.547422024188415,0.55249343832021,0.5220588235294118,0.0969547999453775,0.1276595744680851,0.5171849427168577,0.2041520104834816,0.3542234332425068,0.3306055646481178,0.494488188976378,0.2021029632664208,0.6457765667574932,0.2330708661417322,1457.25,0.4078740157480315,104.57198443579767,89.25967924833955,0.3044247787610619,0.5001550868486353,0.5737704918032787,0.5186721991701245,0.1036773043900858,0.1302931596091205,0.4690265486725664,0.1864461738002594,0.4085714285714286,0.2973451327433628,0.4609375,0.1862951563259355,0.5914285714285714,0.2109375,1234.1,0.400390625
