Team 1,Team 2,Date,Site,Outcome,1-ORtg,1-DRtg,1-3PAr,1-TS%,1-TRB%,1-AST%,1-STL%,1-BLK%,1-eFG%,1-TOV%,1-ORB%,1-FTr,1-oeFG%,1-oTOV%,1-oDRB%,1-oFTr,1-Pace,1-o3PAr,2-ORtg,2-DRtg,2-3PAr,2-TS%,2-TRB%,2-AST%,2-STL%,2-BLK%,2-eFG%,2-TOV%,2-ORB%,2-FTr,2-oeFG%,2-oTOV%,2-oDRB%,2-oFTr,2-Pace,2-o3PAr,Game ID
Old Dominion,Virginia Tech,2022-11-17,away,0,108.49772382397572,103.9755351681957,0.2357723577235772,0.49039780521262,0.5724137931034483,0.4807692307692308,0.0840978593272171,0.1272727272727272,0.4552845528455284,0.1441578148710166,0.4125,0.3902439024390244,0.515,0.1452599388379205,0.5875,0.48,262.6,0.45,135.67073170731706,92.0906052729298,0.4406779661016949,0.6681681681681682,0.5608465608465608,0.5360824742268041,0.0594132937244708,0.1048387096774193,0.6468926553672316,0.1117886178861788,0.3048780487804878,0.2711864406779661,0.4699453551912568,0.1089243718281965,0.6951219512195121,0.1147540983606557,398.775,0.3224043715846995,401482994.0
Arizona,Utah Tech,2022-11-17,home,1,121.94420477423068,88.5929357266937,0.3518518518518518,0.7121263016459524,0.6209150326797386,0.7941176470588235,0.0752750434279096,0.11,0.7037037037037037,0.2473396606269773,0.3214285714285714,0.7962962962962963,0.4361702127659574,0.2489866821077012,0.6785714285714286,0.3687943262411347,346.54999999999995,0.2907801418439716,99.4236311239193,107.77152436833912,0.375,0.5118694362017805,0.5116279069767442,0.4927536231884058,0.091007065022153,0.0442477876106194,0.4702380952380952,0.1921229586935638,0.3238095238095238,0.4285714285714285,0.5201149425287356,0.1915938210992695,0.6761904761904762,0.396551724137931,416.975,0.3505747126436782,401489069.0
Richmond,Wichita State,2022-11-17,home,0,106.21125277810268,90.22556390977442,0.4850299401197604,0.5654502428695978,0.5084745762711864,0.48,0.0740312319259687,0.1121495327102803,0.5269461077844312,0.16844075330448,0.2323232323232323,0.4251497005988024,0.3959390862944162,0.1665702718334297,0.7676767676767676,0.2791878172588832,429.85,0.4568527918781725,98.89111070714416,88.0,0.3813559322033898,0.4980772752243179,0.5096774193548387,0.4,0.0654545454545454,0.1012658227848101,0.4661016949152542,0.1599709143792037,0.2916666666666667,0.3305084745762712,0.41015625,0.16,0.7083333333333334,0.15625,275.025,0.3828125,401492646.0
Merrimack,Troy,2022-11-17,away,0,84.25980105324751,112.6269956458636,0.4461538461538462,0.4771371769383697,0.3561643835616438,0.64,0.1625544267053701,0.0256410256410256,0.4307692307692308,0.2457577530719719,0.2558139534883721,0.3384615384615385,0.6461538461538462,0.2438316400580551,0.7441860465116279,0.2307692307692307,171.575,0.4,106.1114842175957,99.07120743034056,0.4615384615384615,0.5235255135851558,0.4848484848484848,0.6666666666666666,0.1513587891296869,0.0,0.5076923076923077,0.1343183344526528,0.282051282051282,0.3384615384615385,0.5568181818181818,0.1375988992088063,0.717948717948718,0.75,147.125,0.4318181818181818,401493782.0
Loyola (IL),Tulsa,2022-11-17,away,0,102.34817813765184,95.61490273656446,0.4310344827586206,0.5750682438580528,0.5483870967741935,0.603448275862069,0.1186943620178041,0.0987654320987654,0.5431034482758621,0.2785425101214575,0.3939393939393939,0.3879310344827586,0.436,0.2835476425980877,0.6060606060606061,0.432,306.025,0.352,101.6893554206987,101.62126023733911,0.3821138211382114,0.5403521004009063,0.4577464788732394,0.5,0.0935985291659702,0.053763440860215,0.4959349593495935,0.1771362965392816,0.2571428571428571,0.3495934959349593,0.484251968503937,0.1805114491057997,0.7428571428571429,0.2913385826771653,302.0,0.2677165354330709,401486323.0
Illinois State,Northwestern State,2022-11-17,home,0,100.11793998165376,97.42120343839542,0.3928571428571428,0.5527420054984806,0.5392156862745098,0.4655172413793103,0.078145350351654,0.0847457627118644,0.4821428571428571,0.2411217402699515,0.3255813953488372,0.4928571428571429,0.4475138121546961,0.2396457410784058,0.6744186046511628,0.2320441988950276,382.725,0.3480662983425414,93.0954228083786,105.6701030927835,0.4162162162162162,0.4560425639726375,0.4641148325358851,0.4428571428571428,0.1391752577319587,0.0337078651685393,0.4486486486486487,0.2068787173519524,0.3577235772357723,0.1405405405405405,0.5070422535211268,0.2061855670103092,0.6422764227642277,0.5633802816901409,387.35,0.3732394366197183,401489629.0
Kansas City,Kansas State,2022-11-17,away,0,72.95432139336181,110.573600552868,0.3770491803278688,0.4017372421281215,0.4698795180722891,0.5128205128205128,0.0760193503800967,0.0410958904109589,0.3483606557377049,0.2628984554715741,0.2988505747126437,0.2786885245901639,0.512396694214876,0.27643400138217,0.7011494252873564,0.4297520661157025,296.85,0.396694214876033,105.1744480026968,76.10708873547735,0.3739837398373983,0.5367280233958369,0.5208333333333334,0.6666666666666666,0.1279676713251389,0.1076923076923077,0.483739837398374,0.1955166020562953,0.3333333333333333,0.3821138211382114,0.4438775510204081,0.1953190772857383,0.6666666666666666,0.4183673469387755,296.8,0.336734693877551,401483283.0
Louisiana-Monroe,TCU,2022-11-17,away,0,68.96551724137932,115.15552614162809,0.3389830508474576,0.3734439834024896,0.4337349397590361,0.375,0.1323626737260092,0.1081081081081081,0.288135593220339,0.2043422733077905,0.2127659574468085,0.4745762711864407,0.6031746031746031,0.2117802779616148,0.7872340425531915,0.2857142857142857,153.85,0.4126984126984127,99.75412715138744,93.90980939098093,0.4065934065934066,0.4851383669285958,0.5414847161572053,0.6666666666666666,0.0883310088331008,0.1271186440677966,0.4340659340659341,0.1685985247629083,0.358974358974359,0.4340659340659341,0.4811827956989247,0.1673640167364016,0.6410256410256411,0.1935483870967742,428.625,0.3655913978494624,401483301.0
Mississippi State,South Dakota,2022-11-17,home,1,107.79787897691828,72.25613554254392,0.3693181818181818,0.5471817606079797,0.5874439461883408,0.6144578313253012,0.179394543415971,0.1444444444444444,0.5284090909090909,0.2096069868995633,0.3823529411764705,0.2556818181818182,0.3674698795180723,0.2092936339852996,0.6176470588235294,0.1987951807228915,401.05,0.4578313253012048,106.6271751203258,118.61614497528832,0.2894736842105263,0.5452480121166224,0.5255474452554745,0.392156862745098,0.0585758740618707,0.0307692307692307,0.5,0.1406886338393187,0.2352941176470588,0.3333333333333333,0.5726495726495726,0.1391177008969431,0.7647058823529411,0.3162393162393162,271.625,0.4444444444444444,401483190.0
Colorado,Massachusetts,2022-11-17,away,0,99.71236816874402,91.63558870538093,0.3191489361702128,0.5254294375210509,0.5247933884297521,0.4756097560975609,0.1449120937666489,0.125,0.4867021276595745,0.2173218280600831,0.3305084745762712,0.3882978723404255,0.4358288770053476,0.2173681406499733,0.6694915254237288,0.4010695187165775,469.3,0.4010695187165775,107.07869205892922,98.65635928584577,0.2558139534883721,0.5132621426110919,0.5337837837837838,0.603448275862069,0.1104362230811706,0.088235294117647,0.4961240310077519,0.1724757455982752,0.379746835443038,0.2635658914728682,0.5309734513274337,0.176697956929873,0.620253164556962,0.2389380530973451,274.975,0.3982300884955752,401483454.0
Creighton,UC Riverside,2022-11-17,home,1,126.60062817105582,88.36104513064133,0.4558823529411764,0.5849519982138871,0.6132075471698113,0.594059405940594,0.0950118764845605,0.0916666666666666,0.5735294117647058,0.1208021261174196,0.3783783783783784,0.2058823529411764,0.4971264367816091,0.1187648456057007,0.6216216216216216,0.1149425287356321,417.45,0.3103448275862069,96.37764300934272,105.85141354372124,0.2755905511811024,0.5050678577563992,0.5294117647058824,0.3508771929824561,0.0723208415516107,0.0689655172413793,0.484251968503937,0.1966890673660055,0.2948717948717949,0.3070866141732283,0.547244094488189,0.1972386587771203,0.7051282051282052,0.2834645669291338,304.625,0.3149606299212598,401485141.0
Butler,Saint Francis (PA),2022-11-17,home,1,100.21569603451135,82.21505011041276,0.3587786259541984,0.5147434804840634,0.5036496350364964,0.4745762711864407,0.1494819092916595,0.1142857142857142,0.4847328244274809,0.1327360212377634,0.2162162162162162,0.2519083969465648,0.509090909090909,0.1358926448105996,0.7837837837837838,0.1181818181818181,297.85,0.3636363636363636,105.65661599800649,100.74074074074072,0.4011627906976744,0.5363015431317986,0.5283018867924528,0.6025641025641025,0.0543209876543209,0.040650406504065,0.5116279069767442,0.1893845003737852,0.3465346534653465,0.313953488372093,0.4636871508379888,0.1876543209876543,0.6534653465346535,0.3351955307262569,403.15,0.3128491620111732,401485142.0
College of Charleston,Davidson,2022-11-17,home,1,112.15351812366735,115.409275486215,0.4251207729468599,0.5583864118895966,0.5091743119266054,0.3854166666666667,0.1111348578756144,0.1018518518518518,0.5289855072463768,0.1791044776119403,0.3553719008264462,0.2898550724637681,0.5805555555555556,0.1795255396452233,0.6446280991735537,0.4555555555555555,468.4500000000001,0.4,110.50413610113937,106.22826430603858,0.4285714285714285,0.5854142550024806,0.4805194805194805,0.6290322580645161,0.0569079987353778,0.0319148936170212,0.5634920634920635,0.1560792882784454,0.2162162162162162,0.4206349206349206,0.5070921985815603,0.1580777742649383,0.7837837837837838,0.2411347517730496,318.32500000000005,0.3333333333333333,401486297.0
Georgia Tech,Northern Illinois,2022-11-17,home,1,88.29031051253273,83.85435821993381,0.1666666666666666,0.4849979449239621,0.4782608695652174,0.3684210526315789,0.102979036410445,0.0697674418604651,0.4270833333333333,0.1945379723157501,0.2413793103448276,0.5625,0.3859649122807017,0.1912467819051121,0.7586206896551724,0.3684210526315789,134.8,0.2456140350877192,70.06854531607006,101.49013290374546,0.2745098039215686,0.398959236773634,0.4736842105263157,0.2941176470588235,0.0322190898107128,0.0833333333333333,0.3627450980392157,0.2589489718202589,0.2432432432432432,0.2745098039215686,0.4568965517241379,0.2738622633910592,0.7567567567567568,0.293103448275862,127.725,0.3793103448275862,401482923.0
Pittsburgh,Virginia Commonwealth,2022-11-17,away,0,93.34444576735324,106.98918478892894,0.5060240963855421,0.5026285421207848,0.5023255813953489,0.5909090909090909,0.0651238516106524,0.134453781512605,0.463855421686747,0.2238361709727348,0.2857142857142857,0.3674698795180723,0.5307262569832403,0.218630073264333,0.7142857142857143,0.3407821229050279,424.9500000000001,0.3351955307262569,93.88136384866884,79.7602581834947,0.4313725490196078,0.5314648334214701,0.5144230769230769,0.5384615384615384,0.1429230059935454,0.091743119266055,0.4934640522875817,0.2522185894441849,0.2788461538461538,0.4967320261437908,0.4351851851851852,0.2489626556016597,0.7211538461538461,0.2716049382716049,431.0,0.3271604938271605,401486295.0
Southern Illinois,Tennessee State,2022-11-17,home,1,99.82003599280142,94.14048283391968,0.5086705202312138,0.535048231511254,0.5070422535211268,0.5540540540540541,0.1164624529904161,0.0588235294117647,0.5028901734104047,0.2015596880623875,0.2692307692307692,0.2601156069364161,0.4822485207100592,0.2038092927332282,0.7307692307692307,0.3372781065088757,414.4500000000001,0.2958579881656805,110.66931742876078,88.68748988509466,0.4297520661157025,0.5884425651867512,0.4966887417218543,0.5517241379310345,0.0841560122997248,0.0898876404494382,0.5619834710743802,0.1722995361166335,0.25,0.3636363636363636,0.4453125,0.1683120245994497,0.75,0.3203125,305.375,0.3046875,401492377.0
Hofstra,San Jose State,2022-11-17,away,1,121.19748913568324,114.39698186686138,0.391304347826087,0.6240676280457484,0.4684210526315789,0.5263157894736842,0.0681513934525982,0.0598290598290598,0.6114130434782609,0.1255432158377595,0.2105263157894736,0.1956521739130435,0.5642458100558659,0.1265668735548253,0.7894736842105263,0.2402234636871508,412.525,0.3463687150837989,102.30769230769228,82.14355564247995,0.3592233009708738,0.5450819672131147,0.549618320610687,0.4489795918367347,0.0469391746528456,0.1529411764705882,0.5339805825242718,0.1846153846153846,0.2807017543859649,0.3883495145631068,0.3461538461538461,0.1877566986113827,0.7192982456140351,0.2307692307692307,257.825,0.2735042735042735,401494389.0
Louisiana,Louisiana Tech,2022-11-17,home,1,120.25243832472748,88.84796869605248,0.3529411764705882,0.6012621916236374,0.5480769230769231,0.4347826086956521,0.1012774772701116,0.0762711864406779,0.5668449197860963,0.1514629948364888,0.33,0.3475935828877005,0.4322033898305085,0.1519162159051674,0.67,0.288135593220339,435.1,0.3333333333333333,81.8148010412793,94.74463360473725,0.4528301886792453,0.47230571060541,0.4262295081967213,0.5,0.1332346410066617,0.0714285714285714,0.4339622641509434,0.2231312755671253,0.1764705882352941,0.2075471698113207,0.5760869565217391,0.2220577350111029,0.8235294117647058,0.391304347826087,134.77499999999998,0.391304347826087,401492631.0
East Tennessee State,Little Rock,2022-11-17,home,1,103.72116517932312,101.29235068110376,0.2809917355371901,0.5481402384765973,0.5419847328244275,0.3571428571428571,0.097799511002445,0.0597014925373134,0.5041322314049587,0.1683785149014985,0.265625,0.3388429752066115,0.5301724137931034,0.1746419839329375,0.734375,0.293103448275862,291.625,0.4224137931034483,89.30356547817394,116.47915287888812,0.2575757575757575,0.4465178273908697,0.4025974025974026,0.4150943396226415,0.1323626737260092,0.0666666666666666,0.428030303030303,0.1599466844385204,0.2727272727272727,0.2878787878787879,0.5967741935483871,0.1588352084712111,0.7272727272727273,0.2903225806451613,301.15000000000003,0.3951612903225806,401485511.0
Austin Peay,South Florida,2022-11-17,away,1,71.90667431631287,121.96499153020892,0.3047619047619048,0.3925662977657131,0.3700787401574803,0.4516129032258064,0.0752870318087709,0.0303030303030303,0.319047619047619,0.2065404475043029,0.2133333333333333,0.2952380952380952,0.6238938053097345,0.2032749858836815,0.7866666666666666,0.2389380530973451,263.54999999999995,0.415929203539823,95.37166900420758,99.37578027465668,0.293103448275862,0.4650006216585851,0.5155555555555555,0.3835616438356164,0.0898876404494382,0.0617283950617283,0.4540229885057471,0.1836032130562284,0.3504273504273504,0.3275862068965517,0.4779874213836478,0.1797752808988764,0.6495726495726496,0.440251572327044,396.325,0.490566037735849,401486709.0
Long Island University,Marquette,2022-11-17,away,0,63.808574277168496,118.94420314066154,0.2203389830508474,0.3736862592448424,0.3908045977011494,0.5263157894736842,0.0267290344136318,0.02,0.3474576271186441,0.2259887005649717,0.1428571428571428,0.1864406779661017,0.4652777777777778,0.2271967925158703,0.8571428571428571,0.375,150.05,0.3055555555555556,106.48198246942972,96.4337295856016,0.467005076142132,0.5466059326741473,0.5251141552511416,0.6966292134831461,0.115542717475836,0.0490196078431372,0.5253807106598984,0.1731414349096418,0.2956521739130435,0.299492385786802,0.5056497175141242,0.1777580268859016,0.7043478260869566,0.3333333333333333,456.05,0.423728813559322,401485143.0
Louisiana State,New Orleans,2022-11-17,home,1,100.03705075954056,81.71966601527801,0.3796296296296296,0.5275498241500586,0.5197368421052632,0.5681818181818182,0.120802984544324,0.1076923076923077,0.4814814814814814,0.2074842534271953,0.2876712328767123,0.3888888888888889,0.3956521739130434,0.198969621602416,0.7123287671232876,0.2695652173913043,275.675,0.4347826086956521,67.25888324873097,111.28477649265396,0.3137254901960784,0.4835766423357664,0.4590163934426229,0.5714285714285714,0.087527352297593,0.05,0.4705882352941176,0.3807106598984772,0.2,0.1568627450980392,0.59375,0.3751172241325414,0.8,0.328125,158.77499999999998,0.375,401485463.0
Marshall,Miami (OH),2022-11-17,away,1,119.0844949234211,100.4411265693926,0.3949044585987261,0.5363509533405674,0.5217391304347826,0.6712328767123288,0.169664065151001,0.125,0.5318471337579618,0.123902942694889,0.3953488372093023,0.0573248407643312,0.5236220472440944,0.1221581269087207,0.6046511627906976,0.2047244094488189,292.625,0.3700787401574803,99.8613037447989,107.08117443868738,0.3846153846153846,0.5446293494704992,0.437956204379562,0.4117647058823529,0.1105354058721934,0.0555555555555555,0.4957264957264957,0.2011095700416089,0.2537313432835821,0.2735042735042735,0.4915254237288136,0.2003454231433506,0.746268656716418,0.423728813559322,288.95,0.3898305084745763,401491877.0
Texas A&M-Corpus Christi,Texas-Rio Grande Valley,2022-11-17,home,1,85.65772899046247,85.44532947139754,0.3482142857142857,0.484034980679276,0.4931506849315068,0.5555555555555556,0.1593048515568428,0.1071428571428571,0.4598214285714285,0.2591326255173655,0.2857142857142857,0.2053571428571428,0.4409090909090909,0.2606806661839247,0.7142857142857143,0.3272727272727272,277.025,0.4909090909090909,74.26054122089364,116.57787527420872,0.2941176470588235,0.4800650935720097,0.4594594594594595,0.45,0.0626762770291444,0.0512820512820512,0.4313725490196078,0.3272498426683448,0.2352941176470588,0.4313725490196078,0.5454545454545454,0.3259166405515512,0.7647058823529411,0.4393939393939394,159.22500000000002,0.4090909090909091,401489079.0
Arizona State,Michigan,2022-11-17,home,1,93.71272789231554,85.37922888720155,0.3617021276595745,0.4850943729052743,0.5391849529780565,0.5384615384615384,0.1012401923563654,0.1610738255033557,0.4404255319148936,0.211279604702675,0.325,0.4340425531914894,0.4264069264069264,0.209229730869822,0.675,0.3766233766233766,589.7750000000001,0.354978354978355,115.54645740930285,91.0130345300709,0.3804347826086957,0.5884397080968378,0.5111111111111111,0.5638297872340425,0.0914703864623828,0.1428571428571428,0.5733695652173914,0.1137268281587626,0.2079207920792079,0.3641304347826087,0.4378378378378378,0.1143379830779785,0.7920792079207921,0.2918918918918919,438.475,0.3945945945945946,401486296.0
Nebraska,St. John's (NY),2022-11-17,away,0,112.1427271072274,91.0394265232975,0.3565217391304348,0.560713635536137,0.5602836879432624,0.4363636363636363,0.057347670250896,0.1044776119402985,0.5391304347826087,0.1747678864008738,0.3333333333333333,0.408695652173913,0.5176991150442478,0.1720430107526881,0.6666666666666666,0.1769911504424778,276.825,0.4070796460176991,121.89362419880806,96.83257918552034,0.3617021276595745,0.6442410555093309,0.59,0.5825242718446602,0.1221719457013574,0.1111111111111111,0.6223404255319149,0.2069043067581243,0.3695652173913043,0.25,0.5193370165745856,0.2081447963800904,0.6304347826086957,0.2209944751381215,443.3250000000001,0.5027624309392266,401479699.0
Coppin State,Tennessee Tech,2022-11-17,away,1,99.56886032701536,107.43326488706366,0.4308943089430894,0.5324980422866092,0.4364820846905538,0.4230769230769231,0.1314168377823408,0.0758620689655172,0.491869918699187,0.1822175221670869,0.2368421052631578,0.3536585365853658,0.5295275590551181,0.1839835728952772,0.7631578947368421,0.3346456692913386,611.7,0.4291338582677165,77.87993510005407,118.02346249555632,0.3838383838383838,0.4708960104643558,0.4055944055944055,0.4871794871794871,0.0853181656594383,0.0144927536231884,0.4494949494949495,0.2740219938705606,0.21875,0.3333333333333333,0.5347222222222222,0.270174191254888,0.78125,0.0972222222222222,279.32500000000005,0.5208333333333334,401490428.0
Colorado State,South Carolina,2022-11-17,away,1,110.48898842851808,89.73421116800779,0.3809523809523809,0.6273844849512505,0.5129533678756477,0.6883116883116883,0.0877834674469641,0.0869565217391304,0.6122448979591837,0.174194351126042,0.1341463414634146,0.4285714285714285,0.4704142011834319,0.1706900755913191,0.8658536585365854,0.2248520710059171,405.975,0.4556213017751479,99.02740937223696,95.829636202307,0.3739837398373983,0.4848484848484848,0.5806451612903226,0.5,0.0638864241348713,0.1111111111111111,0.4593495934959349,0.2122015915119363,0.4177215189873418,0.3658536585365853,0.48,0.2129547471162378,0.5822784810126582,0.2,282.25,0.352,401483217.0
Cal Poly,Stanford,2022-11-18,away,0,63.57615894039736,77.14561234329797,0.1956521739130435,0.4324324324324324,0.4933333333333333,0.0588235294117647,0.0771456123432979,0.1111111111111111,0.4021739130434782,0.3178807947019867,0.1176470588235294,0.4347826086956521,0.3773584905660377,0.3085824493731919,0.8823529411764706,0.5471698113207547,153.275,0.490566037735849,95.47678720611052,100.1180637544274,0.3809523809523809,0.5391562205148942,0.5408163265306123,0.5074626865671642,0.0613931523022432,0.1509433962264151,0.5,0.2339181286549707,0.2659574468085106,0.5510204081632653,0.4971751412429379,0.2314049586776859,0.7340425531914894,0.2824858757062147,421.225,0.4011299435028249,401485022.0
Buffalo,Drake,2022-11-18,away,0,85.41209339453204,105.7199211045365,0.3351955307262569,0.5180343742435245,0.4072164948453608,0.4487179487179487,0.145956607495069,0.1,0.4776536312849162,0.2474555976850928,0.173076923076923,0.3240223463687151,0.5485714285714286,0.2445759368836292,0.8269230769230769,0.5714285714285714,504.05,0.3142857142857143,119.22503725782416,86.76789587852494,0.4,0.6144393241167435,0.5474452554744526,0.4,0.1084598698481561,0.1578947368421052,0.5826086956521739,0.1564828614008942,0.288135593220339,0.2782608695652174,0.4285714285714285,0.1518438177874186,0.711864406779661,0.2352941176470588,272.5,0.361344537815126,401486440.0
Illinois,UCLA,2022-11-18,away,1,121.84085641761396,73.03974221267454,0.4526315789473684,0.6065267553016152,0.5900900900900901,0.5360824742268041,0.1374865735767991,0.1735537190082644,0.5921052631578947,0.1942390464628628,0.4245283018867924,0.4157894736842105,0.3930635838150289,0.1890440386680988,0.5754716981132075,0.2890173410404624,459.275,0.3005780346820809,120.85308056872036,82.15962441314552,0.3076923076923077,0.5957943925233645,0.5358851674641149,0.4851485148514851,0.1408450704225352,0.1219512195121951,0.5846153846153846,0.1469194312796208,0.3469387755102041,0.2051282051282051,0.4204545454545454,0.1455399061032863,0.6530612244897959,0.2272727272727272,424.0,0.3011363636363636,401483340.0
Lamar,Lindenwood,2022-11-18,away,1,90.97174362508616,107.46685275645498,0.265625,0.4548587181254307,0.45,0.48,0.1116538729937194,0.1081081081081081,0.421875,0.1929703652653342,0.3414634146341463,0.28125,0.4927536231884058,0.195394277739009,0.6585365853658537,0.2028985507246377,144.2,0.463768115942029,70.42504001422729,109.89010989010988,0.3963963963963964,0.3849893058526152,0.4353741496598639,0.3636363636363636,0.0921658986175115,0.0588235294117647,0.3378378378378378,0.2134092121643251,0.2117647058823529,0.3333333333333333,0.5657894736842105,0.2126905352711804,0.788235294117647,0.3333333333333333,281.625,0.4035087719298245,401488682.0
Bucknell,Georgia,2022-11-18,away,0,114.73380107304992,106.3872657666734,0.2959183673469387,0.6088480070083223,0.5045871559633027,0.5686274509803921,0.0564174894217207,0.0909090909090909,0.5867346938775511,0.1815930664465538,0.2884615384615384,0.3469387755102041,0.5442477876106194,0.1773121096111223,0.7115384615384616,0.1504424778761062,245.225,0.415929203539823,98.00362976406534,96.58891103035988,0.3428571428571428,0.5258033106134372,0.5619047619047619,0.4473684210526316,0.1219083343101629,0.099009900990099,0.4857142857142857,0.2450090744101633,0.3611111111111111,0.3657142857142857,0.5,0.2531942327980307,0.6388888888888888,0.2934131736526946,433.675,0.3952095808383233,401483052.0
Gardner-Webb,Wofford,2022-11-18,away,0,95.15879624122752,105.275581258114,0.3658536585365853,0.5286110744020087,0.4947916666666667,0.4861111111111111,0.0896966835831464,0.1192660550458715,0.5030487804878049,0.2141072915427619,0.24,0.3231707317073171,0.5245398773006135,0.2124395137495574,0.76,0.4110429447852761,422.0,0.3312883435582822,111.45737855178734,127.01949860724233,0.4491525423728814,0.5452914798206278,0.4705882352941176,0.4705882352941176,0.0742804085422469,0.0136986301369863,0.5127118644067796,0.153987167736022,0.3243243243243243,0.3813559322033898,0.5853658536585366,0.1559888579387186,0.6756756756756757,0.2845528455284553,271.0,0.4065040650406504,401488690.0
Rider,Stetson,2022-11-18,away,0,98.8593155893536,102.44470314318976,0.2413793103448276,0.5179282868525896,0.48,0.5833333333333334,0.0776096235933255,0.064516129032258,0.4913793103448275,0.2129277566539923,0.3142857142857143,0.1724137931034483,0.4,0.2173069460613116,0.6857142857142857,0.86,130.175,0.38,125.62396006655574,114.6341463414634,0.5535714285714286,0.5935534591194969,0.4890510948905109,0.6538461538461539,0.040650406504065,0.0459770114942528,0.5669642857142857,0.1164725457570715,0.328125,0.2857142857142857,0.5042016806722689,0.1138211382113821,0.671875,0.3361344537815126,243.2,0.2689075630252101,401479941.0
Boston College,George Mason,2022-11-18,away,1,98.05501208424444,96.3198546115402,0.3105263157894737,0.4971408565760299,0.5,0.4756097560975609,0.1363016810540663,0.14,0.4789473684210526,0.1749338243756473,0.2941176470588235,0.2684210526315789,0.5165745856353591,0.1726487960018173,0.7058823529411765,0.1988950276243093,437.325,0.4475138121546961,104.65408805031448,94.75218658892128,0.3975155279503105,0.5629228687415426,0.5205479452054794,0.5657894736842105,0.0583090379008746,0.081967213114754,0.5527950310559007,0.2062893081761006,0.2903225806451613,0.3105590062111801,0.4345549738219895,0.1992225461613216,0.7096774193548387,0.2513089005235602,404.55,0.3612565445026178,401482892.0
Lafayette,Maryland-Baltimore County,2022-11-18,away,0,93.68530020703936,109.72311654861558,0.625,0.5165525114155252,0.4444444444444444,0.6923076923076923,0.0927237604636188,0.0666666666666666,0.521875,0.2018633540372671,0.2121212121212121,0.2,0.5370370370370371,0.2009014810045074,0.7878787878787878,0.3395061728395062,387.325,0.5370370370370371,90.22038567493114,127.14955706096924,0.4365079365079365,0.4638810198300284,0.4191176470588235,0.4888888888888889,0.0416883793642522,0.0652173913043478,0.4126984126984127,0.1308539944903581,0.2,0.2539682539682539,0.6240601503759399,0.132013201320132,0.8,0.1729323308270676,289.125,0.3082706766917293,401488694.0
Kansas,Southern Utah,2022-11-18,home,1,111.52416356877325,87.46492048643593,0.2932692307692308,0.5376344086021506,0.5391304347826087,0.6568627450980392,0.09822263797942,0.2222222222222222,0.5360576923076923,0.1533457249070632,0.3693693693693693,0.1538461538461538,0.4148351648351648,0.1543498596819457,0.6306306306306306,0.2637362637362637,429.0,0.4065934065934066,102.30502052415537,115.43450064850845,0.4848484848484848,0.5611361274679598,0.5128205128205128,0.4516129032258064,0.0518806744487678,0.048780487804878,0.553030303030303,0.2526049889485317,0.3333333333333333,0.1969696969696969,0.5416666666666666,0.2594033722438392,0.6666666666666666,0.6,156.27499999999998,0.3166666666666666,401483277.0
Arkansas-Pine Bluff,Cleveland State,2022-11-18,away,0,83.09309818551806,105.42270124621083,0.3875,0.4678250907007829,0.4390243902439024,0.5494505494505495,0.0976759851801953,0.1119402985074626,0.4416666666666666,0.2136679667627607,0.1948051948051948,0.1916666666666666,0.5046296296296297,0.2121926574604244,0.8051948051948052,0.5740740740740741,591.75,0.3796296296296296,94.64444727133952,106.08584240871237,0.1929824561403508,0.4907004352987732,0.4653465346534653,0.4868421052631579,0.1332479180012812,0.0952380952380952,0.4707602339181286,0.2086248568884365,0.3269230769230769,0.2280701754385964,0.4792899408284023,0.2101217168481742,0.6730769230769231,0.3254437869822485,391.65,0.378698224852071,401488795.0
Massachusetts,Murray State,2022-11-18,away,1,101.1288805268109,94.25837320574163,0.2417582417582417,0.5153403643336529,0.5109170305676856,0.5301204819277109,0.1004784688995215,0.1206896551724138,0.4972527472527472,0.1975540921919096,0.3423423423423423,0.3076923076923077,0.4731182795698925,0.200956937799043,0.6576576576576577,0.2150537634408602,421.6,0.3763440860215054,105.01514641534835,113.40893929286192,0.3928571428571428,0.558939448226442,0.4409937888198758,0.4583333333333333,0.0733822548365577,0.0689655172413793,0.5044642857142857,0.1817569841804106,0.25,0.5178571428571429,0.4827586206896552,0.1801200800533689,0.75,0.3034482758620689,298.45,0.4,401486326.0
Auburn,Texas Southern,2022-11-18,home,1,107.88876954290488,85.18877057115198,0.3724489795918367,0.4819277108433735,0.5568627450980392,0.5189873417721519,0.1548886737657308,0.2258064516129032,0.4489795918367347,0.1766320563313044,0.4806201550387597,0.413265306122449,0.4050279329608938,0.1790900290416263,0.5193798449612403,0.3128491620111732,416.0750000000001,0.3072625698324022,83.74417505234011,108.38709677419357,0.2861635220125786,0.4279699040519086,0.4747474747474747,0.3389830508474576,0.0733446519524618,0.0689655172413793,0.4072327044025157,0.1945026001215641,0.2909090909090909,0.2924528301886792,0.5257234726688103,0.1955857385398981,0.7090909090909091,0.3054662379421222,738.3,0.3472668810289389,401483042.0
