Index,Team,G,Date,Site,Opponent,Type,W/L,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,oDRB,oTRB,oAST,oSTL,oBLK,oTOV,oPF,oFG,oFGA,oFG%,o3P,o3PA,o3P%,o2P,o2PA,o2P%,oeFG%,oFT,oFTA,oFT%,oORB,oDRB.1,oTRB.1,oAST.1,oSTL.1,oBLK.1,oTOV.1,oPF.1
28,Abilene Christian,29,2021-03-22,N,UCLA,ROUND-32,L,47,67,,17,57,.298,4,19,.211,13,38,.342,.333,9,11,.818,7,30,41,15,4,4,7,15,27,58,.466,7,19,.368,20,39,.513,.526,6,13,.462,11,30,41,15,4,4,7,15
30,Air Force,1,2020-11-28,N,Cal State Northridge,REG (Non-Conf),W,66,61,,21,48,.438,11,25,.440,10,23,.435,.552,13,19,.684,3,25,31,7,6,0,10,16,20,55,.364,7,29,.241,13,26,.500,.427,14,18,.778,6,25,31,7,6,0,10,16
31,Air Force,2,2020-11-29,N,Seattle,REG (Non-Conf),L,45,63,,16,40,.400,6,20,.300,10,20,.500,.475,7,8,.875,4,18,24,16,4,3,5,13,24,57,.421,11,29,.379,13,28,.464,.518,4,6,.667,6,18,24,16,4,3,5,13
32,Air Force,3,2020-12-05,,Lamar,REG (Non-Conf),W,59,44,,21,41,.512,9,21,.429,12,20,.600,.622,8,11,.727,1,21,26,3,9,3,12,15,16,50,.320,1,6,.167,15,44,.341,.330,11,16,.688,5,21,26,3,9,3,12,15
33,Air Force,4,2020-12-13,@,Drake,REG (Non-Conf),L,53,81,,17,49,.347,4,18,.222,13,31,.419,.388,15,20,.750,3,27,37,16,7,2,13,19,31,55,.564,10,24,.417,21,31,.677,.655,9,14,.643,10,27,37,16,7,2,13,19
34,Air Force,5,2020-12-18,@,Nevada,REG (Conf),L,57,74,,19,46,.413,6,17,.353,13,29,.448,.478,13,23,.565,4,28,36,18,6,3,18,25,24,47,.511,8,21,.381,16,26,.615,.596,18,27,.667,8,28,36,18,6,3,18,25
35,Air Force,6,2020-12-20,@,Nevada,REG (Conf),W,68,66,,23,47,.489,6,19,.316,17,28,.607,.553,16,18,.889,4,20,31,14,6,2,16,19,23,54,.426,2,24,.083,21,30,.700,.444,18,26,.692,11,20,31,14,6,2,16,19
36,Air Force,7,2020-12-31,,Utah State,REG (Conf),L,48,83,,17,36,.472,5,19,.263,12,17,.706,.542,9,14,.643,5,16,31,24,11,1,8,21,34,65,.523,12,30,.400,22,35,.629,.615,3,6,.500,15,16,31,24,11,1,8,21
37,Air Force,8,2021-01-02,,Utah State,REG (Conf),L,53,72,,19,47,.404,5,14,.357,14,33,.424,.457,10,12,.833,4,24,36,15,7,7,18,15,30,55,.545,7,19,.368,23,36,.639,.609,5,10,.500,12,24,36,15,7,7,18,15
38,Air Force,9,2021-01-06,@,Boise State,REG (Conf),L,59,78,,23,49,.469,5,21,.238,18,28,.643,.520,8,12,.667,2,25,31,18,8,2,14,15,26,54,.481,10,22,.455,16,32,.500,.574,16,18,.889,6,25,31,18,8,2,14,15
39,Air Force,10,2021-01-08,@,Boise State,REG (Conf),L,69,80,,24,45,.533,9,20,.450,15,25,.600,.633,12,13,.923,2,18,29,13,6,3,6,18,31,59,.525,7,17,.412,24,42,.571,.585,11,17,.647,11,18,29,13,6,3,6,18
40,Air Force,11,2021-01-16,,Wyoming,REG (Conf),W,72,69,,28,53,.528,8,20,.400,20,33,.606,.604,8,13,.615,4,24,32,13,2,2,15,14,27,51,.529,10,27,.370,17,24,.708,.627,5,12,.417,8,24,32,13,2,2,15,14
41,Air Force,12,2021-01-18,,Wyoming,REG (Conf),L,58,77,,23,46,.500,1,12,.083,22,34,.647,.511,11,19,.579,5,24,30,15,4,1,11,22,25,51,.490,16,32,.500,9,19,.474,.647,11,16,.688,6,24,30,15,4,1,11,22
42,Air Force,13,2021-01-22,,San Diego State,REG (Conf),L,61,98,,22,40,.550,9,21,.429,13,19,.684,.663,8,13,.615,2,17,34,27,15,1,16,18,36,66,.545,13,29,.448,23,37,.622,.644,13,24,.542,17,17,34,27,15,1,16,18
43,Air Force,14,2021-01-24,,San Diego State,REG (Conf),L,59,91,,21,45,.467,8,21,.381,13,24,.542,.556,9,16,.563,2,26,40,21,4,3,12,18,31,60,.517,16,30,.533,15,30,.500,.650,13,18,.722,14,26,40,21,4,3,12,18
44,Air Force,15,2021-01-28,@,San Jose State,REG (Conf),L,58,59,,22,54,.407,8,29,.276,14,25,.560,.481,6,10,.600,7,24,31,6,7,0,14,12,24,48,.500,6,20,.300,18,28,.643,.563,5,10,.500,7,24,31,6,7,0,14,12
45,Air Force,16,2021-01-30,@,San Jose State,REG (Conf),L,62,75,,25,61,.410,11,37,.297,14,24,.583,.500,1,4,.250,4,30,35,19,3,1,11,11,27,52,.519,9,24,.375,18,28,.643,.606,12,18,.667,5,30,35,19,3,1,11,11
46,Air Force,17,2021-02-06,@,UNLV,REG (Conf),L,58,68,,20,46,.435,15,32,.469,5,14,.357,.598,3,7,.429,4,21,29,14,7,1,9,13,27,49,.551,2,14,.143,25,35,.714,.571,12,15,.800,8,21,29,14,7,1,9,13
47,Air Force,18,2021-02-08,@,UNLV,REG (Conf),L,64,69,,24,48,.500,9,21,.429,15,27,.556,.594,7,9,.778,2,20,26,13,2,5,12,16,25,45,.556,9,16,.563,16,29,.552,.656,10,15,.667,6,20,26,13,2,5,12,16
48,Air Force,19,2021-02-11,,Fresno State,REG (Conf),L,63,69,,16,40,.400,11,26,.423,5,14,.357,.538,20,23,.870,3,20,26,9,5,1,20,20,21,35,.600,6,12,.500,15,23,.652,.686,21,27,.778,6,20,26,9,5,1,20,20
49,Air Force,20,2021-02-13,,Fresno State,REG (Conf),L,64,67,,22,46,.478,6,18,.333,16,28,.571,.543,14,19,.737,5,21,34,7,6,0,10,19,23,50,.460,2,9,.222,21,41,.512,.480,19,28,.679,13,21,34,7,6,0,10,19
50,Air Force,23,2021-02-27,@,Colorado State,REG (Conf),L,49,72,,17,41,.415,5,21,.238,12,20,.600,.476,10,16,.625,4,21,26,14,4,1,19,18,25,41,.610,9,22,.409,16,19,.842,.720,13,16,.813,5,21,26,14,4,1,19,18
51,Air Force,24,2021-03-01,@,Colorado State,REG (Conf),L,44,74,,15,45,.333,5,20,.250,10,25,.400,.389,9,13,.692,5,26,41,14,4,3,11,16,23,55,.418,5,28,.179,18,27,.667,.464,23,28,.821,15,26,41,14,4,3,11,16
53,Air Force,25,2021-03-10,N,UNLV,CTOURN,L,52,80,,22,51,.431,2,18,.111,20,33,.606,.451,6,10,.600,0,30,37,20,6,3,17,13,31,54,.574,9,17,.529,22,37,.595,.657,9,11,.818,7,30,37,20,6,3,17,13
55,Akron,1,2020-12-12,,Cedarville,REG (Non-Conf),W,97,49,,35,66,.530,16,40,.400,19,26,.731,.652,11,15,.733,13,16,20,7,7,0,11,14,22,57,.386,4,19,.211,18,38,.474,.421,1,4,.250,4,16,20,7,7,0,11,14
56,Akron,2,2020-12-15,N,St. Bonaventure,REG (Non-Conf),L,74,81,,24,60,.400,6,32,.188,18,28,.643,.450,20,21,.952,8,20,29,15,8,2,10,17,30,65,.462,1,14,.071,29,51,.569,.469,20,28,.714,9,20,29,15,8,2,10,17
57,Akron,3,2020-12-19,,Malone,REG (Non-Conf),W,93,83,,35,74,.473,4,22,.182,31,52,.596,.500,19,23,.826,15,23,32,11,2,0,17,23,33,71,.465,8,27,.296,25,44,.568,.521,9,14,.643,9,23,32,11,2,0,17,23
58,Akron,4,2020-12-22,,Ohio,REG (Conf),W,90,70,,35,55,.636,14,25,.560,21,30,.700,.764,6,9,.667,6,12,22,14,6,2,5,13,26,62,.419,8,27,.296,18,35,.514,.484,10,16,.625,10,12,22,14,6,2,5,13
59,Akron,5,2021-01-01,,Kent State,REG (Conf),W,66,62,,19,59,.322,11,34,.324,8,25,.320,.415,17,22,.773,8,27,39,9,7,4,13,18,24,63,.381,5,23,.217,19,40,.475,.421,9,17,.529,12,27,39,9,7,4,13,18
60,Akron,6,2021-01-09,@,Eastern Michigan,REG (Conf),L,59,71,,21,50,.420,7,28,.250,14,22,.636,.490,10,13,.769,4,21,28,10,6,5,8,15,26,55,.473,6,23,.261,20,32,.625,.527,13,21,.619,7,21,28,10,6,5,8,15
61,Akron,7,2021-01-12,@,Northern Illinois,REG (Conf),L,65,67,,25,60,.417,9,29,.310,16,31,.516,.492,6,13,.462,5,31,41,18,7,3,14,17,25,54,.463,7,14,.500,18,40,.450,.528,10,14,.714,10,31,41,18,7,3,14,17
62,Akron,8,2021-01-16,,Toledo,REG (Conf),W,95,94,OT,34,67,.507,14,40,.350,20,27,.741,.612,13,15,.867,11,19,29,17,7,2,5,15,31,70,.443,12,28,.429,19,42,.452,.529,20,27,.741,10,19,29,17,7,2,5,15
63,Akron,9,2021-01-19,@,Bowling Green,REG (Conf),W,69,57,,22,59,.373,8,24,.333,14,35,.400,.441,17,19,.895,10,24,35,13,6,3,12,18,23,69,.333,8,28,.286,15,41,.366,.391,3,5,.600,11,24,35,13,6,3,12,18
64,Akron,10,2021-01-21,,Central Michigan,REG (Conf),W,81,67,,29,59,.492,12,29,.414,17,30,.567,.593,11,13,.846,7,18,27,4,5,5,13,17,23,53,.434,1,6,.167,22,47,.468,.443,20,25,.800,9,18,27,4,5,5,13,17
65,Akron,11,2021-01-23,@,Western Michigan,REG (Conf),W,79,68,,23,49,.469,10,30,.333,13,19,.684,.571,23,31,.742,5,13,20,10,3,0,13,23,27,56,.482,5,16,.313,22,40,.550,.527,9,12,.750,7,13,20,10,3,0,13,23
66,Akron,12,2021-01-26,,Eastern Michigan,REG (Conf),W,86,65,,33,69,.478,10,29,.345,23,40,.575,.551,10,13,.769,9,25,28,8,6,1,14,17,22,60,.367,9,30,.300,13,30,.433,.442,12,17,.706,3,25,28,8,6,1,14,17
67,Akron,13,2021-01-30,,Ball State,REG (Conf),W,74,42,,28,57,.491,8,25,.320,20,32,.625,.561,10,19,.526,8,24,26,8,4,3,18,17,17,50,.340,4,22,.182,13,28,.464,.380,4,7,.571,2,24,26,8,4,3,18,17
68,Akron,14,2021-02-02,@,Toledo,REG (Conf),L,76,91,,27,63,.429,8,25,.320,19,38,.500,.492,14,23,.609,10,28,39,16,3,3,11,19,31,62,.500,13,29,.448,18,33,.545,.605,16,18,.889,11,28,39,16,3,3,11,19
69,Akron,15,2021-02-05,@,Kent State,REG (Conf),W,72,61,,27,59,.458,11,25,.440,16,34,.471,.551,7,11,.636,10,19,32,10,6,2,17,16,23,66,.348,6,27,.222,17,39,.436,.394,9,12,.750,13,19,32,10,6,2,17,16
70,Akron,16,2021-02-12,@,Miami (OH),REG (Conf),W,83,76,,30,61,.492,14,34,.412,16,27,.593,.607,9,12,.750,12,20,26,9,3,1,8,18,27,51,.529,5,14,.357,22,37,.595,.578,17,19,.895,6,20,26,9,3,1,8,18
71,Akron,17,2021-02-16,,Northern Illinois,REG (Conf),W,81,76,,20,52,.385,11,28,.393,9,24,.375,.490,30,35,.857,9,20,37,14,5,1,12,27,31,73,.425,9,22,.409,22,51,.431,.486,5,7,.714,17,20,37,14,5,1,12,27
72,Akron,18,2021-02-19,@,Ball State,REG (Conf),W,88,79,,30,58,.517,9,20,.450,21,38,.553,.595,19,25,.760,6,19,28,16,5,0,17,23,31,65,.477,8,21,.381,23,44,.523,.538,9,9,1.000,9,19,28,16,5,0,17,23
73,Akron,19,2021-02-23,@,Ohio,REG (Conf),L,73,90,,26,67,.388,8,32,.250,18,35,.514,.448,13,19,.684,12,28,35,17,5,2,8,20,30,61,.492,10,19,.526,20,42,.476,.574,20,26,.769,7,28,35,17,5,2,8,20
74,Akron,20,2021-02-26,,Bowling Green,REG (Conf),L,71,83,,21,61,.344,7,27,.259,14,34,.412,.402,22,31,.710,14,23,34,13,6,0,10,24,31,67,.463,7,23,.304,24,44,.545,.515,14,19,.737,11,23,34,13,6,0,10,24
75,Akron,22,2021-03-11,N,Bowling Green,CTOURN,W,74,67,,25,58,.431,7,21,.333,18,37,.486,.491,17,24,.708,9,23,35,6,3,2,2,20,27,68,.397,3,23,.130,24,45,.533,.419,10,14,.714,12,23,35,6,3,2,2,20
76,Akron,23,2021-03-12,N,Buffalo,CTOURN,L,74,81,OT,30,77,.390,6,26,.231,24,51,.471,.429,8,9,.889,15,30,48,14,9,4,13,17,33,70,.471,7,16,.438,26,54,.481,.521,8,19,.421,18,30,48,14,9,4,13,17
78,Alabama,1,2020-11-25,,Jacksonville State,REG (Non-Conf),W,81,57,,30,77,.390,7,31,.226,23,46,.500,.435,14,20,.700,19,28,46,10,5,2,20,20,19,69,.275,9,32,.281,10,37,.270,.341,10,17,.588,18,28,46,10,5,2,20,20
79,Alabama,2,2020-11-30,N,Stanford,REG (Non-Conf),L,64,82,,24,67,.358,7,29,.241,17,38,.447,.410,9,15,.600,7,34,40,15,8,5,20,18,31,60,.517,8,15,.533,23,45,.511,.583,12,19,.632,6,34,40,15,8,5,20,18
80,Alabama,3,2020-12-01,N,UNLV,REG (Non-Conf),W,86,74,,29,60,.483,15,40,.375,14,20,.700,.608,13,19,.684,4,29,35,13,6,2,9,19,29,69,.420,13,33,.394,16,36,.444,.514,3,4,.750,6,29,35,13,6,2,9,19
81,Alabama,4,2020-12-02,N,Providence,REG (Non-Conf),W,88,71,,29,62,.468,12,29,.414,17,33,.515,.565,18,23,.783,13,19,26,11,9,3,8,20,23,55,.418,5,23,.217,18,32,.563,.464,20,27,.741,7,19,26,11,9,3,8,20
82,Alabama,5,2020-12-12,N,Clemson,REG (Non-Conf),L,56,64,,17,56,.304,3,22,.136,14,34,.412,.330,19,22,.864,4,29,38,13,8,7,20,17,27,57,.474,5,19,.263,22,38,.579,.518,5,11,.455,9,29,38,13,8,7,20,17
83,Alabama,6,2020-12-15,,Furman,REG (Non-Conf),W,83,80,,30,67,.448,10,31,.323,20,36,.556,.522,13,25,.520,17,22,26,16,8,1,9,21,28,59,.475,13,36,.361,15,23,.652,.585,11,13,.846,4,22,26,16,8,1,9,21
84,Alabama,7,2020-12-19,,Western Kentucky,REG (Non-Conf),L,71,73,,22,56,.393,7,26,.269,15,30,.500,.455,20,26,.769,10,20,31,10,11,3,16,23,27,60,.450,3,11,.273,24,49,.490,.475,16,21,.762,11,20,31,10,11,3,16,23
85,Alabama,8,2020-12-22,,East Tennessee State,REG (Non-Conf),W,85,69,,29,60,.483,12,34,.353,17,26,.654,.583,15,26,.577,12,21,22,9,5,2,18,25,24,50,.480,9,25,.360,15,25,.600,.570,12,19,.632,1,21,22,9,5,2,18,25
86,Alabama,9,2020-12-29,,Ole Miss,REG (Conf),W,82,64,,28,65,.431,12,37,.324,16,28,.571,.523,14,24,.583,13,27,44,3,7,3,16,23,22,65,.338,1,13,.077,21,52,.404,.346,19,35,.543,17,27,44,3,7,3,16,23
87,Alabama,10,2021-01-02,@,Tennessee,REG (Conf),W,71,63,,26,62,.419,10,20,.500,16,42,.381,.500,9,17,.529,11,24,41,7,3,7,9,16,21,66,.318,4,21,.190,17,45,.378,.348,17,26,.654,17,24,41,7,3,7,9,16
88,Alabama,11,2021-01-05,,Florida,REG (Conf),W,86,71,,31,67,.463,8,20,.400,23,47,.489,.522,16,21,.762,12,19,31,14,9,4,14,19,27,68,.397,9,20,.450,18,48,.375,.463,8,14,.571,12,19,31,14,9,4,14,19
89,Alabama,12,2021-01-09,@,Auburn,REG (Conf),W,94,90,,30,73,.411,10,32,.313,20,41,.488,.479,24,29,.828,12,28,34,17,9,10,20,22,29,62,.468,8,27,.296,21,35,.600,.532,24,28,.857,6,28,34,17,9,10,20,22
90,Alabama,13,2021-01-12,@,Kentucky,REG (Conf),W,85,65,,31,68,.456,14,30,.467,17,38,.447,.559,9,13,.692,10,25,40,7,5,9,18,18,21,61,.344,4,18,.222,17,43,.395,.377,19,24,.792,15,25,40,7,5,9,18,18
91,Alabama,14,2021-01-16,,Arkansas,REG (Conf),W,90,59,,31,64,.484,15,36,.417,16,28,.571,.602,13,17,.765,5,23,31,8,9,5,18,15,21,63,.333,4,17,.235,17,46,.370,.365,13,18,.722,8,23,31,8,9,5,18,15
92,Alabama,15,2021-01-19,@,Louisiana State,REG (Conf),W,105,75,,38,68,.559,23,43,.535,15,25,.600,.728,6,9,.667,8,21,35,10,11,4,12,9,28,74,.378,5,26,.192,23,48,.479,.412,14,22,.636,14,21,35,10,11,4,12,9
93,Alabama,16,2021-01-23,,Mississippi State,REG (Conf),W,81,73,,28,61,.459,14,34,.412,14,27,.519,.574,11,13,.846,7,20,29,7,13,5,15,12,27,61,.443,4,14,.286,23,47,.489,.475,15,17,.882,9,20,29,7,13,5,15,12
94,Alabama,17,2021-01-26,,Kentucky,REG (Conf),W,70,59,,20,51,.392,6,20,.300,14,31,.452,.451,24,28,.857,6,25,32,11,9,5,16,25,19,54,.352,6,14,.429,13,40,.325,.407,15,17,.882,7,25,32,11,9,5,16,25
95,Alabama,18,2021-01-30,@,Oklahoma,REG (Non-Conf),L,61,66,,21,54,.389,10,28,.357,11,26,.423,.481,9,14,.643,5,27,39,9,9,1,12,16,25,62,.403,8,21,.381,17,41,.415,.468,8,14,.571,12,27,39,9,9,1,12,16
96,Alabama,19,2021-02-03,,Louisiana State,REG (Conf),W,78,60,,33,69,.478,6,24,.250,27,45,.600,.522,6,6,1.000,8,22,28,8,14,6,12,13,20,65,.308,4,17,.235,16,48,.333,.338,16,22,.727,6,22,28,8,14,6,12,13
97,Alabama,20,2021-02-06,@,Missouri,REG (Conf),L,65,68,,22,66,.333,9,25,.360,13,41,.317,.402,12,21,.571,11,34,42,11,11,9,16,18,28,62,.452,3,20,.150,25,42,.595,.476,9,14,.643,8,34,42,11,11,9,16,18
98,Alabama,23,2021-02-20,,Vanderbilt,REG (Conf),W,82,78,,26,61,.426,10,39,.256,16,22,.727,.508,20,28,.714,10,25,33,11,5,1,15,22,25,57,.439,10,23,.435,15,34,.441,.526,18,24,.750,8,25,33,11,5,1,15,22
99,Alabama,24,2021-02-24,@,Arkansas,REG (Conf),L,66,81,,26,69,.377,11,33,.333,15,36,.417,.457,3,8,.375,11,28,37,15,4,11,12,18,25,54,.463,4,14,.286,21,40,.525,.500,27,43,.628,9,28,37,15,4,11,12,18
100,Alabama,25,2021-02-27,@,Mississippi State,REG (Conf),W,64,59,,21,65,.323,7,28,.250,14,37,.378,.377,15,17,.882,16,28,38,10,5,7,15,17,24,59,.407,1,12,.083,23,47,.489,.415,10,17,.588,10,28,38,10,5,7,15,17
101,Alabama,26,2021-03-02,,Auburn,REG (Conf),W,70,58,,27,68,.397,10,35,.286,17,33,.515,.471,6,11,.545,10,30,40,10,4,3,20,16,21,53,.396,6,24,.250,15,29,.517,.453,10,16,.625,10,30,40,10,4,3,20,16
102,Alabama,27,2021-03-06,@,Georgia,REG (Conf),W,89,79,,33,68,.485,10,22,.455,23,46,.500,.559,13,20,.650,13,23,28,18,11,1,19,17,29,62,.468,8,19,.421,21,43,.488,.532,13,23,.565,5,23,28,18,11,1,19,17
104,Alabama,28,2021-03-12,N,Mississippi State,CTOURN,W,85,48,,32,66,.485,13,36,.361,19,30,.633,.583,8,8,1.000,11,21,38,8,3,5,16,12,18,62,.290,1,19,.053,17,43,.395,.298,11,16,.688,17,21,38,8,3,5,16,12
105,Alabama,29,2021-03-13,N,Tennessee,CTOURN,W,73,68,,25,67,.373,7,28,.250,18,39,.462,.425,16,19,.842,13,26,35,13,11,8,19,18,25,60,.417,7,21,.333,18,39,.462,.475,11,14,.786,9,26,35,13,11,8,19,18
106,Alabama,30,2021-03-14,N,Louisiana State,CTOURN,W,80,79,,33,76,.434,12,36,.333,21,40,.525,.513,2,5,.400,16,26,41,10,6,5,5,13,30,74,.405,10,27,.370,20,47,.426,.473,9,13,.692,15,26,41,10,6,5,5,13
108,Alabama,31,2021-03-20,N,Iona,ROUND-64,W,68,55,,25,53,.472,5,16,.313,20,37,.541,.519,13,23,.565,10,20,25,8,7,8,15,19,23,59,.390,5,23,.217,18,36,.500,.432,4,5,.800,5,20,25,8,7,8,15,19
