Index,Team,G,Date,Site,Opponent,Type,W/L,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,oDRB,oTRB,oAST,oSTL,oBLK,oTOV,oPF,oFG,oFGA,oFG%,o3P,o3PA,o3P%,o2P,o2PA,o2P%,oeFG%,oFT,oFTA,oFT%,oORB,oDRB.1,oTRB.1,oAST.1,oSTL.1,oBLK.1,oTOV.1,oPF.1
1322,Central Arkansas,29,2012-03-03,@,Texas A&M–Corpus Christi,REG (Conf),L,65,67,,22,62,.355,2,15,.133,20,47,.426,.371,19,27,.704,13,25,30,14,6,2,18,21,24,44,.545,3,15,.200,21,29,.724,.580,16,28,.571,5,25,30,14,6,2,18,21
1324,Central Connecticut State,1,2011-11-11,N,Yale,REG (Non-Conf),L,69,73,,22,61,.361,3,14,.214,19,47,.404,.385,22,29,.759,13,23,33,17,10,5,18,25,27,59,.458,7,18,.389,20,41,.488,.517,12,21,.571,10,23,33,17,10,5,18,25
1325,Central Connecticut State,2,2011-11-14,@,Niagara,REG (Non-Conf),L,93,102,OT,33,70,.471,11,24,.458,22,46,.478,.550,16,22,.727,14,22,39,13,9,8,20,25,32,72,.444,5,20,.250,27,52,.519,.479,33,45,.733,17,22,39,13,9,8,20,25
1326,Central Connecticut State,3,2011-11-19,,Army,REG (Non-Conf),W,67,51,,27,53,.509,9,24,.375,18,29,.621,.594,4,10,.400,7,17,23,10,2,0,22,14,18,46,.391,5,16,.313,13,30,.433,.446,10,15,.667,6,17,23,10,2,0,22,14
1327,Central Connecticut State,4,2011-11-22,,UMBC,REG (Non-Conf),W,77,69,,24,56,.429,6,17,.353,18,39,.462,.482,23,30,.767,7,26,37,12,2,2,16,22,29,64,.453,7,15,.467,22,49,.449,.508,4,10,.400,11,26,37,12,2,2,16,22
1328,Central Connecticut State,5,2011-11-26,,Hartford,REG (Non-Conf),W,92,58,,33,53,.623,11,17,.647,22,36,.611,.726,15,20,.750,5,18,23,16,5,0,22,20,24,53,.453,4,15,.267,20,38,.526,.491,6,10,.600,5,18,23,16,5,0,22,20
1329,Central Connecticut State,6,2011-12-01,@,Bryant,REG (Conf),W,83,51,,32,63,.508,13,29,.448,19,34,.559,.611,6,14,.429,11,21,33,10,4,4,19,17,18,56,.321,5,25,.200,13,31,.419,.366,10,17,.588,12,21,33,10,4,4,19,17
1330,Central Connecticut State,7,2011-12-03,,Sacred Heart,REG (Conf),W,82,80,OT,32,72,.444,6,21,.286,26,51,.510,.486,12,14,.857,17,20,30,13,8,5,20,16,29,63,.460,5,20,.250,24,43,.558,.500,17,22,.773,10,20,30,13,8,5,20,16
1331,Central Connecticut State,8,2011-12-07,@,Michigan State,REG (Non-Conf),L,69,89,,23,66,.348,9,28,.321,14,38,.368,.417,14,19,.737,18,23,42,25,5,7,12,17,33,64,.516,8,21,.381,25,43,.581,.578,15,20,.750,19,23,42,25,5,7,12,17
1332,Central Connecticut State,9,2011-12-10,@,Brown,REG (Non-Conf),L,80,90,,30,72,.417,14,29,.483,16,43,.372,.514,6,10,.600,14,29,33,25,5,3,15,16,29,50,.580,14,21,.667,15,29,.517,.720,18,24,.750,4,29,33,25,5,3,15,16
1333,Central Connecticut State,10,2011-12-17,@,Northwestern,REG (Non-Conf),L,64,70,,24,64,.375,8,21,.381,16,43,.372,.438,8,13,.615,8,22,28,15,3,5,12,13,25,57,.439,9,29,.310,16,28,.571,.518,11,14,.786,6,22,28,15,3,5,12,13
1334,Central Connecticut State,11,2011-12-22,,La Salle,REG (Non-Conf),L,59,85,,24,61,.393,6,21,.286,18,40,.450,.443,5,7,.714,9,26,34,19,8,2,12,12,35,62,.565,8,16,.500,27,46,.587,.629,7,11,.636,8,26,34,19,8,2,12,12
1335,Central Connecticut State,12,2011-12-30,@,Massachusetts,REG (Non-Conf),L,65,97,,22,63,.349,1,15,.067,21,48,.438,.357,20,22,.909,5,30,44,23,5,7,23,22,38,70,.543,12,29,.414,26,41,.634,.629,9,15,.600,14,30,44,23,5,7,23,22
1336,Central Connecticut State,13,2012-01-05,,Saint Francis (PA),REG (Conf),W,69,58,,21,47,.447,4,16,.250,17,31,.548,.489,23,32,.719,8,19,32,8,4,2,22,25,23,52,.442,4,13,.308,19,39,.487,.481,8,17,.471,13,19,32,8,4,2,22,25
1337,Central Connecticut State,14,2012-01-07,,Robert Morris,REG (Conf),W,68,53,,22,46,.478,8,18,.444,14,28,.500,.565,16,21,.762,5,20,41,8,7,3,15,19,20,66,.303,2,15,.133,18,51,.353,.318,11,14,.786,21,20,41,8,7,3,15,19
1338,Central Connecticut State,15,2012-01-12,@,Mount St. Mary's,REG (Conf),W,71,66,,25,57,.439,3,14,.214,22,43,.512,.465,18,23,.783,12,20,32,16,7,5,21,21,26,53,.491,3,11,.273,23,42,.548,.519,11,15,.733,12,20,32,16,7,5,21,21
1339,Central Connecticut State,16,2012-01-14,@,Wagner,REG (Conf),L,58,67,,19,49,.388,3,17,.176,16,32,.500,.418,17,19,.895,9,18,27,14,8,5,21,14,23,46,.500,10,16,.625,13,30,.433,.609,11,19,.579,9,18,27,14,8,5,21,14
1340,Central Connecticut State,17,2012-01-19,,Bryant,REG (Conf),W,69,51,,27,61,.443,7,21,.333,20,40,.500,.500,8,10,.800,11,19,35,10,1,5,14,12,19,59,.322,5,25,.200,14,34,.412,.364,8,11,.727,16,19,35,10,1,5,14,12
1341,Central Connecticut State,18,2012-01-21,@,Sacred Heart,REG (Conf),L,61,62,,18,51,.353,6,18,.333,12,33,.364,.412,19,22,.864,10,21,38,6,8,1,13,18,20,56,.357,4,16,.250,16,40,.400,.393,18,25,.720,17,21,38,6,8,1,13,18
1342,Central Connecticut State,19,2012-01-26,,Monmouth,REG (Conf),L,56,58,OT,22,54,.407,3,12,.250,19,42,.452,.435,9,10,.900,9,17,20,12,9,3,13,12,19,45,.422,11,23,.478,8,22,.364,.544,9,13,.692,3,17,20,12,9,3,13,12
1343,Central Connecticut State,20,2012-01-28,,Fairleigh Dickinson,REG (Conf),W,69,62,,21,50,.420,2,9,.222,19,41,.463,.440,25,28,.893,6,22,30,13,3,6,16,19,23,49,.469,5,14,.357,18,35,.514,.520,11,19,.579,8,22,30,13,3,6,16,19
1344,Central Connecticut State,23,2012-02-08,@,Quinnipiac,REG (Conf),L,44,72,,15,56,.268,3,14,.214,12,42,.286,.295,11,12,.917,7,30,45,15,7,4,12,13,28,60,.467,5,12,.417,23,48,.479,.508,11,17,.647,15,30,45,15,7,4,12,13
1345,Central Connecticut State,24,2012-02-12,,Quinnipiac,REG (Conf),L,59,67,,22,63,.349,4,19,.211,18,44,.409,.381,11,15,.733,14,25,33,13,2,4,13,16,25,53,.472,7,13,.538,18,40,.450,.538,10,19,.526,8,25,33,13,2,4,13,16
1346,Central Connecticut State,25,2012-02-16,@,Saint Francis (PA),REG (Conf),W,65,60,,25,56,.446,6,13,.462,19,43,.442,.500,9,16,.563,13,19,30,14,12,3,19,14,24,55,.436,2,18,.111,22,37,.595,.455,10,12,.833,11,19,30,14,12,3,19,14
1347,Central Connecticut State,26,2012-02-18,@,Robert Morris,REG (Conf),L,60,68,,18,53,.340,9,22,.409,9,31,.290,.425,15,25,.600,9,25,32,18,7,3,17,23,25,46,.543,5,14,.357,20,32,.625,.598,13,18,.722,7,25,32,18,7,3,17,23
1348,Central Connecticut State,27,2012-02-23,,Mount St. Mary's,REG (Conf),W,78,63,,30,56,.536,8,16,.500,22,40,.550,.607,10,16,.625,8,20,26,13,2,3,14,15,21,44,.477,6,19,.316,15,25,.600,.545,15,28,.536,6,20,26,13,2,3,14,15
1349,Central Connecticut State,28,2012-02-25,,Wagner,REG (Conf),W,78,61,,26,47,.553,3,8,.375,23,39,.590,.585,23,24,.958,5,15,21,9,13,0,22,21,19,50,.380,4,16,.250,15,34,.441,.420,19,27,.704,6,15,21,9,13,0,22,21
1351,Central Connecticut State,29,2012-03-01,@,Wagner,CTOURN,L,77,87,,22,59,.373,8,25,.320,14,34,.412,.441,25,29,.862,15,21,35,16,13,4,17,22,30,60,.500,6,17,.353,24,43,.558,.550,21,26,.808,14,21,35,16,13,4,17,22
1353,Central Michigan,1,2011-11-12,,Ferris St.,REG (Non-Conf),W,65,60,,20,54,.370,7,21,.333,13,33,.394,.435,18,31,.581,15,20,32,14,9,1,14,22,22,63,.349,11,28,.393,11,35,.314,.437,5,11,.455,12,20,32,14,9,1,14,22
1354,Central Michigan,2,2011-11-15,,Charlotte,REG (Non-Conf),L,75,77,2OT,26,73,.356,10,29,.345,16,44,.364,.425,13,25,.520,10,39,53,10,10,3,18,20,26,70,.371,5,29,.172,21,41,.512,.407,20,30,.667,14,39,53,10,10,3,18,20
1355,Central Michigan,3,2011-11-21,@,Pepperdine,REG (Non-Conf),W,67,57,,25,49,.510,7,15,.467,18,34,.529,.582,10,17,.588,6,23,40,13,6,0,14,17,17,58,.293,7,23,.304,10,35,.286,.353,16,20,.800,17,23,40,13,6,0,14,17
1356,Central Michigan,4,2011-11-24,N,New Mexico State,REG (Non-Conf),L,49,78,,19,56,.339,2,10,.200,17,46,.370,.357,9,17,.529,10,27,51,13,12,3,12,17,20,62,.323,3,13,.231,17,49,.347,.347,35,49,.714,24,27,51,13,12,3,12,17
1357,Central Michigan,5,2011-11-25,N,UC Irvine,REG (Non-Conf),W,82,72,,27,63,.429,11,22,.500,16,41,.390,.516,17,29,.586,14,24,43,17,5,2,15,24,23,72,.319,12,31,.387,11,41,.268,.403,14,21,.667,19,24,43,17,5,2,15,24
1358,Central Michigan,6,2011-11-26,N,Dartmouth,REG (Non-Conf),W,65,48,,22,55,.400,3,11,.273,19,44,.432,.427,18,26,.692,11,21,27,13,3,4,13,18,16,52,.308,6,22,.273,10,30,.333,.365,10,18,.556,6,21,27,13,3,4,13,18
1359,Central Michigan,7,2011-12-03,@,Temple,REG (Non-Conf),L,74,86,,23,53,.434,5,17,.294,18,36,.500,.481,23,29,.793,8,22,33,22,5,6,14,20,28,54,.519,11,24,.458,17,30,.567,.620,19,26,.731,11,22,33,22,5,6,14,20
1360,Central Michigan,8,2011-12-10,@,Tennessee State,REG (Non-Conf),L,57,65,,23,59,.390,7,19,.368,16,40,.400,.449,4,8,.500,14,21,34,11,8,6,16,13,22,55,.400,4,16,.250,18,39,.462,.436,17,24,.708,13,21,34,11,8,6,16,13
1361,Central Michigan,9,2011-12-13,@,Minnesota,REG (Non-Conf),L,56,76,,21,59,.356,7,17,.412,14,42,.333,.415,7,11,.636,9,26,33,24,7,8,18,15,27,47,.574,8,17,.471,19,30,.633,.660,14,18,.778,7,26,33,24,7,8,18,15
1362,Central Michigan,10,2011-12-16,,Illinois–Chicago,REG (Non-Conf),W,70,67,,28,52,.538,6,14,.429,22,38,.579,.596,8,14,.571,4,20,29,8,4,3,17,17,22,47,.468,8,20,.400,14,27,.519,.553,15,20,.750,9,20,29,8,4,3,17,17
1363,Central Michigan,11,2011-12-18,@,Iowa State,REG (Non-Conf),L,52,59,,21,55,.382,4,24,.167,17,31,.548,.418,6,6,1.000,7,24,32,8,3,5,16,10,18,42,.429,5,16,.313,13,26,.500,.488,18,27,.667,8,24,32,8,3,5,16,10
1364,Central Michigan,12,2011-12-20,@,Nebraska,REG (Non-Conf),L,69,72,,25,48,.521,8,17,.471,17,31,.548,.604,11,20,.550,6,16,27,17,8,2,14,17,23,46,.500,6,18,.333,17,28,.607,.565,20,26,.769,11,16,27,17,8,2,14,17
1365,Central Michigan,13,2011-12-22,@,Wright State,REG (Non-Conf),L,42,60,,16,46,.348,3,17,.176,13,29,.448,.380,7,13,.538,8,24,29,16,6,1,14,16,22,48,.458,9,22,.409,13,26,.500,.552,7,13,.538,5,24,29,16,6,1,14,16
1366,Central Michigan,14,2012-01-07,,Toledo,REG (Conf),W,85,69,,30,54,.556,8,17,.471,22,37,.595,.630,17,21,.810,8,17,25,14,4,1,14,17,25,55,.455,5,16,.313,20,39,.513,.500,14,20,.700,8,17,25,14,4,1,14,17
1367,Central Michigan,15,2012-01-11,@,Eastern Michigan,REG (Conf),W,60,56,,20,51,.392,7,16,.438,13,35,.371,.461,13,21,.619,11,22,31,13,6,7,19,20,21,49,.429,4,13,.308,17,36,.472,.469,10,15,.667,9,22,31,13,6,7,19,20
1368,Central Michigan,16,2012-01-14,@,Northern Illinois,REG (Conf),L,66,74,,20,54,.370,10,25,.400,10,29,.345,.463,16,19,.842,7,23,31,11,4,1,19,22,22,40,.550,12,19,.632,10,21,.476,.700,18,28,.643,8,23,31,11,4,1,19,22
1369,Central Michigan,17,2012-01-18,,Ball State,REG (Conf),L,52,73,,19,56,.339,6,23,.261,13,33,.394,.393,8,13,.615,9,30,37,18,2,2,12,14,26,48,.542,9,23,.391,17,25,.680,.635,12,18,.667,7,30,37,18,2,2,12,14
1370,Central Michigan,18,2012-01-21,@,Western Michigan,REG (Conf),L,61,64,,21,61,.344,7,24,.292,14,37,.378,.402,12,14,.857,7,30,39,10,2,2,20,14,19,44,.432,5,17,.294,14,27,.519,.489,21,27,.778,9,30,39,10,2,2,20,14
1371,Central Michigan,19,2012-01-25,@,Bowling Green,REG (Conf),L,58,71,,23,63,.365,4,17,.235,19,46,.413,.397,8,15,.533,23,19,28,14,9,5,11,18,24,47,.511,5,14,.357,19,33,.576,.564,18,21,.857,9,19,28,14,9,5,11,18
1372,Central Michigan,20,2012-01-28,,Akron,REG (Conf),L,64,74,,22,66,.333,9,25,.360,13,41,.317,.402,11,13,.846,11,26,34,14,6,5,12,16,22,45,.489,8,21,.381,14,24,.583,.578,22,36,.611,8,26,34,14,6,5,12,16
1373,Central Michigan,23,2012-02-08,,Buffalo,REG (Conf),L,62,66,,18,56,.321,8,22,.364,10,34,.294,.393,18,23,.783,5,31,42,13,2,5,12,19,24,55,.436,8,21,.381,16,34,.471,.509,10,23,.435,11,31,42,13,2,5,12,19
1374,Central Michigan,24,2012-02-11,@,Miami (OH),REG (Conf),L,50,69,,16,47,.340,4,18,.222,12,29,.414,.383,14,22,.636,10,24,34,15,7,4,12,21,21,48,.438,10,19,.526,11,29,.379,.542,17,26,.654,10,24,34,15,7,4,12,21
1375,Central Michigan,25,2012-02-14,,Eastern Michigan,REG (Conf),W,55,52,,23,49,.469,6,18,.333,17,31,.548,.531,3,10,.300,13,14,20,5,6,1,10,15,16,39,.410,4,8,.500,12,31,.387,.462,16,25,.640,6,14,20,5,6,1,10,15
1376,Central Michigan,26,2012-02-18,,Texas A&M–Corpus Christi,REG (Non-Conf),L,47,49,,16,48,.333,3,20,.150,13,28,.464,.365,12,20,.600,9,21,26,8,3,0,14,16,17,42,.405,5,14,.357,12,28,.429,.464,10,17,.588,5,21,26,8,3,0,14,16
1377,Central Michigan,27,2012-02-22,@,Toledo,REG (Conf),L,67,72,,27,52,.519,5,18,.278,22,34,.647,.567,8,16,.500,8,21,26,11,5,1,17,19,25,43,.581,4,10,.400,21,33,.636,.628,18,24,.750,5,21,26,11,5,1,17,19
1378,Central Michigan,28,2012-02-26,,Northern Illinois,REG (Conf),W,74,64,,21,46,.457,7,17,.412,14,29,.483,.533,25,40,.625,12,18,29,8,4,1,14,27,20,55,.364,6,13,.462,14,42,.333,.418,18,28,.643,11,18,29,8,4,1,14,27
1379,Central Michigan,29,2012-02-29,@,Ball State,REG (Conf),L,52,71,,21,69,.304,5,21,.238,16,48,.333,.341,5,12,.417,22,26,34,18,0,3,13,17,25,43,.581,6,11,.545,19,32,.594,.651,15,23,.652,8,26,34,18,0,3,13,17
1380,Central Michigan,30,2012-03-02,,Western Michigan,REG (Conf),W,76,70,,28,62,.452,9,16,.563,19,46,.413,.524,11,18,.611,11,25,32,11,6,8,11,18,24,58,.414,5,18,.278,19,40,.475,.457,17,22,.773,7,25,32,11,6,8,11,18
1382,Central Michigan,31,2012-03-05,@,Bowling Green,CTOURN,W,54,53,,20,45,.444,8,12,.667,12,33,.364,.533,6,11,.545,6,22,32,12,2,2,10,18,19,55,.345,4,20,.200,15,35,.429,.382,11,14,.786,10,22,32,12,2,2,10,18
1383,Central Michigan,32,2012-03-07,N,Toledo,CTOURN,L,72,75,,25,67,.373,7,25,.280,18,42,.429,.425,15,25,.600,23,23,37,11,8,3,17,24,23,51,.451,6,12,.500,17,39,.436,.510,23,30,.767,14,23,37,11,8,3,17,24
1385,Charleston Southern,1,2011-11-11,@,Kansas State,REG (Non-Conf),L,67,72,,21,67,.313,6,21,.286,15,46,.326,.358,19,23,.826,15,22,35,12,6,7,19,19,24,56,.429,2,16,.125,22,40,.550,.446,22,33,.667,13,22,35,12,6,7,19,19
1386,Charleston Southern,2,2011-11-13,@,Wichita State,REG (Non-Conf),L,57,85,,18,62,.290,5,24,.208,13,38,.342,.331,16,21,.762,11,26,39,17,5,9,15,19,31,58,.534,11,22,.500,20,36,.556,.629,12,23,.522,13,26,39,17,5,9,15,19
1387,Charleston Southern,3,2011-11-15,,Bluefield Univ.,REG (Non-Conf),W,88,64,,34,66,.515,6,19,.316,28,47,.596,.561,14,19,.737,13,18,28,3,9,5,22,15,23,53,.434,4,12,.333,19,41,.463,.472,14,23,.609,10,18,28,3,9,5,22,15
1388,Charleston Southern,4,2011-11-19,,Milligan,REG (Non-Conf),W,89,59,,33,61,.541,10,18,.556,23,43,.535,.623,13,27,.481,16,17,22,5,2,3,22,22,23,49,.469,3,13,.231,20,36,.556,.500,10,14,.714,5,17,22,5,2,3,22,22
1389,Charleston Southern,5,2011-11-21,,Stetson,REG (Non-Conf),W,73,64,,26,56,.464,8,19,.421,18,37,.486,.536,13,21,.619,9,23,32,10,6,5,25,21,22,51,.431,13,26,.500,9,25,.360,.559,7,15,.467,9,23,32,10,6,5,25,21
1390,Charleston Southern,6,2011-12-01,,Radford,REG (Conf),W,83,73,,26,64,.406,8,22,.364,18,42,.429,.469,23,33,.697,12,29,37,5,1,0,17,22,25,55,.455,11,22,.500,14,33,.424,.555,12,20,.600,8,29,37,5,1,0,17,22
1391,Charleston Southern,7,2011-12-03,,VMI,REG (Conf),W,114,81,,42,69,.609,13,22,.591,29,47,.617,.703,17,20,.850,10,17,26,12,6,2,15,18,34,68,.500,5,24,.208,29,44,.659,.537,8,15,.533,9,17,26,12,6,2,15,18
1392,Charleston Southern,8,2011-12-05,@,Florida State,REG (Non-Conf),L,51,76,,17,57,.298,7,25,.280,10,32,.313,.360,10,14,.714,8,30,44,19,7,7,21,19,30,62,.484,8,26,.308,22,36,.611,.548,8,11,.727,14,30,44,19,7,7,21,19
1393,Charleston Southern,9,2011-12-14,@,The Citadel,REG (Non-Conf),W,88,69,,37,68,.544,9,21,.429,28,47,.596,.610,5,8,.625,12,16,26,20,4,5,11,9,30,68,.441,6,14,.429,24,54,.444,.485,3,11,.273,10,16,26,20,4,5,11,9
1394,Charleston Southern,10,2011-12-17,@,College of Charleston,REG (Non-Conf),L,68,70,,28,75,.373,10,25,.400,18,50,.360,.440,2,8,.250,15,34,42,13,4,10,19,13,24,50,.480,9,20,.450,15,30,.500,.570,13,26,.500,8,34,42,13,4,10,19,13
1395,Charleston Southern,11,2011-12-21,@,Stetson,REG (Non-Conf),W,88,81,,34,66,.515,9,19,.474,25,47,.532,.583,11,19,.579,10,25,37,23,9,4,20,22,30,68,.441,13,31,.419,17,37,.459,.537,8,13,.615,12,25,37,23,9,4,20,22
1396,Charleston Southern,12,2011-12-28,,Erskine,REG (Non-Conf),W,96,69,,35,59,.593,13,26,.500,22,33,.667,.703,13,19,.684,14,9,13,9,5,2,10,14,24,53,.453,7,18,.389,17,35,.486,.519,14,18,.778,4,9,13,9,5,2,10,14
1397,Charleston Southern,13,2011-12-31,N,Liberty,REG (Conf),W,81,76,,26,54,.481,4,18,.222,22,36,.611,.519,25,37,.676,6,25,33,13,4,1,11,25,28,63,.444,2,12,.167,26,51,.510,.460,18,28,.643,8,25,33,13,4,1,11,25
1398,Charleston Southern,14,2012-01-02,@,High Point,REG (Conf),L,78,88,,28,55,.509,9,22,.409,19,33,.576,.591,13,22,.591,7,26,36,17,7,1,13,17,27,57,.474,11,16,.688,16,41,.390,.570,23,31,.742,10,26,36,17,7,1,13,17
1399,Charleston Southern,15,2012-01-05,,Campbell,REG (Conf),W,91,73,,31,62,.500,13,28,.464,18,34,.529,.605,16,26,.615,13,21,34,7,1,5,15,21,27,58,.466,2,15,.133,25,43,.581,.483,17,24,.708,13,21,34,7,1,5,15,21
1400,Charleston Southern,16,2012-01-07,,Coastal Carolina,REG (Conf),L,77,80,OT,28,69,.406,7,24,.292,21,45,.467,.457,14,22,.636,16,27,36,8,4,5,18,18,32,60,.533,6,12,.500,26,48,.542,.583,10,14,.714,9,27,36,8,4,5,18,18
1401,Charleston Southern,17,2012-01-10,@,Gardner-Webb,REG (Conf),L,77,80,,28,65,.431,9,21,.429,19,44,.432,.500,12,16,.750,8,25,36,15,5,7,19,16,28,53,.528,8,17,.471,20,36,.556,.604,16,19,.842,11,25,36,15,5,7,19,16
1402,Charleston Southern,18,2012-01-12,,Presbyterian,REG (Conf),W,65,58,,23,54,.426,3,14,.214,20,40,.500,.454,16,23,.696,8,20,26,5,3,2,21,20,23,44,.523,4,13,.308,19,31,.613,.568,8,14,.571,6,20,26,5,3,2,21,20
1403,Charleston Southern,19,2012-01-19,@,UNC Asheville,REG (Conf),W,93,88,,33,56,.589,9,20,.450,24,36,.667,.670,18,28,.643,12,14,20,22,10,2,13,22,29,52,.558,12,24,.500,17,28,.607,.673,18,24,.750,6,14,20,22,10,2,13,22
1404,Charleston Southern,20,2012-01-21,,Winthrop,REG (Conf),W,77,66,,22,41,.537,9,18,.500,13,23,.565,.646,24,31,.774,6,11,19,2,4,2,17,21,23,54,.426,2,15,.133,21,39,.538,.444,18,21,.857,8,11,19,2,4,2,17,21
1405,Charleston Southern,23,2012-02-04,@,Coastal Carolina,REG (Conf),L,58,71,,20,66,.303,8,24,.333,12,42,.286,.364,10,16,.625,16,28,32,10,5,6,13,15,24,47,.511,4,12,.333,20,35,.571,.553,19,22,.864,4,28,32,10,5,6,13,15
1406,Charleston Southern,24,2012-02-09,,Liberty,REG (Conf),L,74,75,,27,58,.466,8,23,.348,19,35,.543,.534,12,18,.667,12,21,24,12,2,2,9,15,32,57,.561,6,13,.462,26,44,.591,.614,5,7,.714,3,21,24,12,2,2,9,15
1407,Charleston Southern,25,2012-02-11,,High Point,REG (Conf),W,70,67,,24,62,.387,14,39,.359,10,23,.435,.500,8,12,.667,15,25,33,10,2,1,11,15,23,55,.418,13,33,.394,10,22,.455,.536,8,12,.667,8,25,33,10,2,1,11,15
1408,Charleston Southern,26,2012-02-14,,Gardner-Webb,REG (Conf),W,73,58,,28,52,.538,9,17,.529,19,35,.543,.625,8,14,.571,7,19,26,8,6,1,17,13,21,49,.429,7,21,.333,14,28,.500,.500,9,14,.643,7,19,26,8,6,1,17,13
1409,Charleston Southern,27,2012-02-18,,Wofford,REG (Non-Conf),W,77,59,,23,56,.411,5,14,.357,18,42,.429,.455,26,32,.813,11,23,31,7,3,1,18,23,20,50,.400,6,23,.261,14,27,.519,.460,13,23,.565,8,23,31,7,3,1,18,23
1410,Charleston Southern,28,2012-02-23,@,VMI,REG (Conf),L,81,90,,29,69,.420,3,18,.167,26,51,.510,.442,20,24,.833,8,29,37,14,8,7,22,18,31,63,.492,11,29,.379,20,34,.588,.579,17,21,.810,8,29,37,14,8,7,22,18
1411,Charleston Southern,29,2012-02-25,@,Radford,REG (Conf),W,65,59,,17,48,.354,6,15,.400,11,33,.333,.417,25,36,.694,13,22,34,10,7,1,16,28,21,54,.389,4,19,.211,17,35,.486,.426,13,20,.650,12,22,34,10,7,1,16,28
1413,Charleston Southern,30,2012-02-29,N,Liberty,CTOURN,W,88,74,,31,62,.500,10,22,.455,21,40,.525,.581,16,22,.727,11,21,32,13,8,2,15,20,28,61,.459,6,19,.316,22,42,.524,.508,12,13,.923,11,21,32,13,8,2,15,20
1414,Charleston Southern,31,2012-03-01,@,UNC Asheville,CTOURN,L,64,91,,23,56,.411,11,28,.393,12,28,.429,.509,7,11,.636,10,21,31,13,12,3,10,15,28,57,.491,7,21,.333,21,36,.583,.553,28,30,.933,10,21,31,13,12,3,10,15
1416,Charlotte,1,2011-11-11,,North Carolina Central,REG (Non-Conf),W,73,57,,26,57,.456,7,18,.389,19,39,.487,.518,14,22,.636,11,20,26,8,7,4,19,23,21,52,.404,5,14,.357,16,38,.421,.452,10,22,.455,6,20,26,8,7,4,19,23
1417,Charlotte,2,2011-11-15,@,Central Michigan,REG (Non-Conf),W,77,75,2OT,26,70,.371,5,29,.172,21,41,.512,.407,20,30,.667,14,30,40,12,8,8,15,23,26,73,.356,10,29,.345,16,44,.364,.425,13,25,.520,10,30,40,12,8,8,15,23
1418,Charlotte,3,2011-11-19,@,Lamar,REG (Non-Conf),L,54,72,,19,58,.328,8,22,.364,11,36,.306,.397,8,18,.444,6,37,49,16,8,6,17,20,23,52,.442,4,12,.333,19,40,.475,.481,22,31,.710,12,37,49,16,8,6,17,20
1419,Charlotte,4,2011-11-22,,East Tennessee State,REG (Non-Conf),L,69,70,,22,53,.415,8,26,.308,14,27,.519,.491,17,22,.773,5,21,28,7,8,1,23,21,27,53,.509,5,17,.294,22,36,.611,.557,11,17,.647,7,21,28,7,8,1,23,21
1420,Charlotte,5,2011-11-26,@,Wright State,REG (Non-Conf),W,70,66,,24,43,.558,5,16,.313,19,27,.704,.616,17,24,.708,7,12,20,15,10,1,11,21,22,60,.367,9,24,.375,13,36,.361,.442,13,20,.650,8,12,20,15,10,1,11,21
1421,Charlotte,6,2011-12-03,@,East Carolina,REG (Non-Conf),W,76,64,,27,58,.466,8,18,.444,19,40,.475,.534,14,24,.583,10,23,40,11,11,4,14,21,22,69,.319,10,33,.303,12,36,.333,.391,10,14,.714,17,23,40,11,11,4,14,21
1422,Charlotte,7,2011-12-06,@,Radford,REG (Non-Conf),W,57,49,,19,51,.373,4,16,.250,15,35,.429,.412,15,22,.682,12,21,33,7,12,4,14,17,18,62,.290,1,19,.053,17,43,.395,.298,12,18,.667,12,21,33,7,12,4,14,17
1423,Charlotte,8,2011-12-10,,Davidson,REG (Non-Conf),W,84,61,,29,56,.518,9,23,.391,20,33,.606,.598,17,25,.680,6,24,35,12,4,1,19,21,21,59,.356,8,24,.333,13,35,.371,.424,11,12,.917,11,24,35,12,4,1,19,21
1424,Charlotte,9,2011-12-19,,Coppin State,REG (Non-Conf),W,74,63,,25,60,.417,8,28,.286,17,32,.531,.483,16,23,.696,12,24,32,14,3,1,12,16,22,58,.379,9,27,.333,13,31,.419,.457,10,11,.909,8,24,32,14,3,1,12,16
1425,Charlotte,10,2011-12-22,,Miami (FL),REG (Non-Conf),L,61,76,,19,59,.322,8,23,.348,11,36,.306,.390,15,21,.714,12,29,38,11,2,5,12,17,27,50,.540,8,19,.421,19,31,.613,.620,14,18,.778,9,29,38,11,2,5,12,17
1426,Charlotte,11,2011-12-28,@,Arkansas,REG (Non-Conf),L,67,80,,22,63,.349,5,24,.208,17,39,.436,.389,18,32,.563,13,32,45,20,9,7,16,21,26,60,.433,6,20,.300,20,40,.500,.483,22,31,.710,13,32,45,20,9,7,16,21
1427,Charlotte,12,2011-12-31,@,Memphis,REG (Non-Conf),L,58,67,,16,65,.246,9,26,.346,7,39,.179,.315,17,22,.773,19,29,39,10,3,13,16,19,21,47,.447,6,13,.462,15,34,.441,.511,19,25,.760,10,29,39,10,3,13,16,19
1428,Charlotte,13,2012-01-04,,Richmond,REG (Conf),W,75,70,,29,55,.527,1,6,.167,28,49,.571,.536,16,28,.571,10,21,29,10,4,5,13,21,23,56,.411,10,29,.345,13,27,.481,.500,14,18,.778,8,21,29,10,4,5,13,21
