Index,Team,G,Date,Site,Opponent,Type,W/L,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,oDRB,oTRB,oAST,oSTL,oBLK,oTOV,oPF,oFG,oFGA,oFG%,o3P,o3PA,o3P%,o2P,o2PA,o2P%,oeFG%,oFT,oFTA,oFT%,oORB,oDRB.1,oTRB.1,oAST.1,oSTL.1,oBLK.1,oTOV.1,oPF.1
10,Air Force,11,2010-12-28,N,Sam Houston State,REG (Non-Conf),W,76,65,,25,45,.556,6,16,.375,19,29,.655,.622,20,23,.870,5,18,29,13,5,1,14,24,21,51,.412,6,25,.240,15,26,.577,.471,17,21,.810,11,18,29,13,5,1,14,24
11,Air Force,12,2010-12-29,@,UTEP,REG (Non-Conf),L,54,71,,19,53,.358,6,18,.333,13,35,.371,.415,10,12,.833,4,28,34,16,5,5,12,18,28,55,.509,9,25,.360,19,30,.633,.591,6,8,.750,6,28,34,16,5,5,12,18
12,Air Force,13,2011-01-02,,Florida A&M,REG (Non-Conf),W,81,48,,28,55,.509,10,20,.500,18,35,.514,.600,15,18,.833,10,15,27,7,7,6,14,12,17,60,.283,6,25,.240,11,35,.314,.333,8,10,.800,12,15,27,7,7,6,14,12
13,Air Force,14,2011-01-05,,Utah,REG (Conf),W,77,69,,25,48,.521,9,21,.429,16,27,.593,.615,18,20,.900,9,12,23,14,3,6,9,19,27,57,.474,13,24,.542,14,33,.424,.588,2,3,.667,11,12,23,14,3,6,9,19
14,Air Force,15,2011-01-08,@,Brigham Young,REG (Conf),L,66,76,,22,48,.458,6,17,.353,16,31,.516,.521,16,23,.696,3,23,36,15,4,1,13,22,24,57,.421,9,30,.300,15,27,.556,.500,19,22,.864,13,23,36,15,4,1,13,22
15,Air Force,16,2011-01-15,,UNLV,REG (Conf),L,52,64,,17,40,.425,6,13,.462,11,27,.407,.500,12,25,.480,4,27,36,13,5,2,7,18,20,49,.408,6,24,.250,14,25,.560,.469,18,21,.857,9,27,36,13,5,2,7,18
16,Air Force,17,2011-01-19,@,San Diego State,REG (Conf),L,55,68,,22,43,.512,6,11,.545,16,32,.500,.581,5,6,.833,4,18,34,14,8,4,10,10,25,54,.463,11,26,.423,14,28,.500,.565,7,16,.438,16,18,34,14,8,4,10,10
17,Air Force,18,2011-01-22,,Wyoming,REG (Conf),W,72,51,,26,46,.565,11,19,.579,15,27,.556,.685,9,11,.818,2,17,29,11,5,2,12,11,22,58,.379,4,23,.174,18,35,.514,.414,3,6,.500,12,17,29,11,5,2,12,11
18,Air Force,19,2011-01-26,@,Colorado State,REG (Conf),L,66,69,,21,42,.500,11,21,.524,10,21,.476,.631,13,18,.722,5,15,24,20,4,1,8,20,24,53,.453,5,26,.192,19,27,.704,.500,16,22,.727,9,15,24,20,4,1,8,20
19,Air Force,20,2011-01-29,@,TCU,REG (Conf),W,66,65,OT,25,51,.490,10,22,.455,15,29,.517,.588,6,15,.400,3,26,36,17,3,2,14,17,25,58,.431,8,27,.296,17,31,.548,.500,7,8,.875,10,26,36,17,3,2,14,17
20,Air Force,23,2011-02-09,,Brigham Young,REG (Conf),L,52,90,,20,58,.345,8,21,.381,12,37,.324,.414,4,8,.500,6,33,38,24,9,6,14,13,33,57,.579,15,30,.500,18,27,.667,.711,9,11,.818,5,33,38,24,9,6,14,13
21,Air Force,24,2011-02-15,@,UNLV,REG (Conf),L,42,49,,16,44,.364,6,24,.250,10,20,.500,.432,4,7,.571,1,26,32,9,6,1,15,17,14,42,.333,2,14,.143,12,28,.429,.357,19,27,.704,6,26,32,9,6,1,15,17
22,Air Force,25,2011-02-19,,San Diego State,REG (Conf),L,58,70,,19,50,.380,4,19,.211,15,31,.484,.420,16,22,.727,4,29,49,11,3,5,11,18,20,57,.351,6,24,.250,14,33,.424,.404,24,33,.727,20,29,49,11,3,5,11,18
23,Air Force,26,2011-02-23,@,Wyoming,REG (Conf),L,61,63,,23,52,.442,4,18,.222,19,34,.559,.481,11,13,.846,5,19,29,17,9,9,11,17,22,55,.400,7,28,.250,15,27,.556,.464,12,28,.429,10,19,29,17,9,9,11,17
24,Air Force,27,2011-02-26,,Colorado State,REG (Conf),W,74,57,,21,41,.512,8,19,.421,13,22,.591,.610,24,31,.774,2,21,36,14,6,1,17,24,19,59,.322,5,29,.172,14,30,.467,.364,14,19,.737,15,21,36,14,6,1,17,24
25,Air Force,28,2011-03-02,,TCU,REG (Conf),W,70,65,,24,48,.500,9,18,.500,15,30,.500,.594,13,16,.813,2,24,33,15,5,2,14,16,23,54,.426,14,29,.483,9,25,.360,.556,5,8,.625,9,24,33,15,5,2,14,16
26,Air Force,29,2011-03-05,@,New Mexico,REG (Conf),L,61,66,,24,52,.462,9,26,.346,15,26,.577,.548,4,7,.571,4,24,35,16,3,3,10,15,18,46,.391,8,25,.320,10,21,.476,.478,22,29,.759,11,24,35,16,3,3,10,15
28,Air Force,30,2011-03-10,@,UNLV,CTOURN,L,53,69,,18,54,.333,6,19,.316,12,35,.343,.389,11,14,.786,6,27,33,18,6,8,11,17,24,48,.500,11,20,.550,13,28,.464,.615,10,16,.625,6,27,33,18,6,8,11,17
30,Air Force,31,2011-03-15,,North Dakota,CIT,W,77,67,,29,46,.630,4,13,.308,25,33,.758,.674,15,24,.625,3,17,26,13,2,3,8,18,24,65,.369,13,39,.333,11,26,.423,.469,6,10,.600,9,17,26,13,2,3,8,18
31,Air Force,32,2011-03-18,@,Santa Clara,CIT,L,75,88,,24,44,.545,10,19,.526,14,25,.560,.659,17,22,.773,2,20,38,17,5,1,13,18,24,53,.453,13,27,.481,11,26,.423,.575,27,37,.730,18,20,38,17,5,1,13,18
33,Akron,1,2010-11-12,,Millikin,REG (Non-Conf),W,89,41,,33,64,.516,8,20,.400,25,44,.568,.578,15,23,.652,13,19,28,5,8,1,26,24,17,53,.321,3,11,.273,14,42,.333,.349,4,14,.286,9,19,28,5,8,1,26,24
34,Akron,2,2010-11-16,@,Dayton,REG (Non-Conf),L,68,76,,22,60,.367,14,36,.389,8,24,.333,.483,10,13,.769,9,28,40,13,4,3,12,16,30,56,.536,6,15,.400,24,41,.585,.589,10,16,.625,12,28,40,13,4,3,12,16
35,Akron,3,2010-11-20,,Youngstown State,REG (Non-Conf),W,91,84,OT,30,54,.556,5,13,.385,25,41,.610,.602,26,40,.650,9,20,35,16,6,1,9,25,28,72,.389,10,33,.303,18,39,.462,.458,18,25,.720,15,20,35,16,6,1,9,25
36,Akron,4,2010-11-24,,Cleveland State,REG (Non-Conf),L,51,64,,18,50,.360,3,16,.188,15,34,.441,.390,12,17,.706,5,21,32,8,6,1,12,17,23,61,.377,6,20,.300,17,41,.415,.426,12,18,.667,11,21,32,8,6,1,12,17
37,Akron,5,2010-12-01,@,Detroit Mercy,REG (Non-Conf),W,77,69,,30,61,.492,7,17,.412,23,44,.523,.549,10,13,.769,6,23,35,14,4,4,20,17,25,56,.446,7,15,.467,18,41,.439,.509,12,16,.750,12,23,35,14,4,4,20,17
38,Akron,6,2010-12-04,@,Illinois–Chicago,REG (Non-Conf),W,54,52,,22,58,.379,5,21,.238,17,37,.459,.422,5,10,.500,6,29,37,10,3,0,17,12,19,53,.358,1,7,.143,18,46,.391,.368,13,18,.722,8,29,37,10,3,0,17,12
39,Akron,7,2010-12-12,@,Temple,REG (Non-Conf),L,47,82,,18,61,.295,8,28,.286,10,33,.303,.361,3,4,.750,6,33,40,19,6,6,9,11,34,61,.557,5,13,.385,29,48,.604,.598,9,13,.692,7,33,40,19,6,6,9,11
40,Akron,8,2010-12-15,@,Minnesota,REG (Non-Conf),L,58,66,,22,63,.349,10,31,.323,12,32,.375,.429,4,6,.667,11,30,45,18,12,8,17,10,25,60,.417,4,16,.250,21,44,.477,.450,12,22,.545,15,30,45,18,12,8,17,10
41,Akron,9,2010-12-18,,Bethune-Cookman,REG (Non-Conf),W,77,66,OT,23,49,.469,6,19,.316,17,30,.567,.531,25,40,.625,8,24,28,13,8,1,10,25,24,58,.414,4,16,.250,20,42,.476,.448,14,20,.700,4,24,28,13,8,1,10,25
42,Akron,10,2010-12-21,N,Little Rock,REG (Non-Conf),W,75,61,,28,58,.483,11,23,.478,17,35,.486,.578,8,11,.727,12,17,25,9,9,1,20,16,18,47,.383,8,16,.500,10,31,.323,.468,17,20,.850,8,17,25,9,9,1,20,16
43,Akron,11,2010-12-22,N,Stetson,REG (Non-Conf),W,72,56,,21,50,.420,14,29,.483,7,21,.333,.560,16,17,.941,8,20,34,6,8,2,23,20,20,48,.417,2,13,.154,18,35,.514,.438,14,27,.519,14,20,34,6,8,2,23,20
44,Akron,12,2010-12-23,N,Miami (FL),REG (Non-Conf),L,61,69,,21,62,.339,6,27,.222,15,35,.429,.387,13,20,.650,16,24,37,9,5,4,15,18,21,50,.420,1,11,.091,20,39,.513,.430,26,36,.722,13,24,37,9,5,4,15,18
45,Akron,13,2010-12-29,,Arkansas–Pine Bluff,REG (Non-Conf),W,87,60,,31,67,.463,9,26,.346,22,41,.537,.530,16,22,.727,11,23,32,11,3,4,19,16,22,56,.393,7,19,.368,15,37,.405,.455,9,12,.750,9,23,32,11,3,4,19,16
46,Akron,14,2011-01-03,,Oral Roberts,REG (Non-Conf),W,84,80,,29,63,.460,9,24,.375,20,39,.513,.532,17,21,.810,4,29,37,15,3,1,21,23,29,49,.592,4,13,.308,25,36,.694,.633,18,25,.720,8,29,37,15,3,1,21,23
47,Akron,15,2011-01-08,,Kent State,REG (Conf),W,65,62,,21,59,.356,6,23,.261,15,36,.417,.407,17,25,.680,13,24,34,9,7,1,14,20,20,57,.351,5,14,.357,15,43,.349,.395,17,22,.773,10,24,34,9,7,1,14,20
48,Akron,16,2011-01-12,,Ohio,REG (Conf),L,70,79,,23,62,.371,7,25,.280,16,37,.432,.427,17,23,.739,12,23,27,21,5,3,15,20,27,51,.529,13,25,.520,14,26,.538,.657,12,20,.600,4,23,27,21,5,3,15,20
49,Akron,17,2011-01-16,@,Buffalo,REG (Conf),L,70,73,,27,53,.509,9,16,.563,18,37,.486,.594,7,13,.538,7,22,32,17,11,4,19,17,25,53,.472,9,17,.529,16,36,.444,.557,14,24,.583,10,22,32,17,11,4,19,17
50,Akron,18,2011-01-19,@,Miami (OH),REG (Conf),L,76,84,,29,62,.468,7,24,.292,22,38,.579,.524,11,14,.786,8,25,38,10,3,3,10,19,26,60,.433,9,19,.474,17,41,.415,.508,23,28,.821,13,25,38,10,3,3,10,19
51,Akron,19,2011-01-22,,Bowling Green,REG (Conf),W,63,58,,21,48,.438,7,21,.333,14,27,.519,.510,14,20,.700,4,22,27,15,9,0,20,21,22,50,.440,7,19,.368,15,31,.484,.510,7,10,.700,5,22,27,15,9,0,20,21
52,Akron,20,2011-01-26,@,Northern Illinois,REG (Conf),L,74,83,,28,67,.418,12,30,.400,16,37,.432,.507,6,12,.500,6,35,43,11,6,1,6,18,24,54,.444,6,19,.316,18,35,.514,.500,29,40,.725,8,35,43,11,6,1,6,18
53,Akron,23,2011-02-05,@,Toledo,REG (Conf),W,59,41,,22,48,.458,11,27,.407,11,21,.524,.573,4,6,.667,7,18,29,10,8,0,15,10,15,47,.319,3,13,.231,12,34,.353,.351,8,17,.471,11,18,29,10,8,0,15,10
54,Akron,24,2011-02-09,,Western Michigan,REG (Conf),W,83,71,,28,58,.483,9,24,.375,19,34,.559,.560,18,21,.857,4,24,32,7,8,1,11,19,23,57,.404,0,12,.000,23,45,.511,.404,25,29,.862,8,24,32,7,8,1,11,19
55,Akron,25,2011-02-12,,Ball State,REG (Conf),W,75,60,,25,61,.410,8,24,.333,17,37,.459,.475,17,22,.773,15,21,28,12,1,2,14,17,22,47,.468,3,10,.300,19,37,.514,.500,13,20,.650,7,21,28,12,1,2,14,17
56,Akron,26,2011-02-15,@,Bowling Green,REG (Conf),W,89,54,,32,58,.552,16,28,.571,16,30,.533,.690,9,10,.900,11,13,28,8,6,2,8,16,19,62,.306,0,8,.000,19,54,.352,.306,16,22,.727,15,13,28,8,6,2,8,16
57,Akron,27,2011-02-19,,Creighton,REG (Non-Conf),W,76,67,,26,60,.433,3,9,.333,23,51,.451,.458,21,24,.875,5,28,40,12,3,3,17,19,23,60,.383,6,18,.333,17,42,.405,.433,15,23,.652,12,28,40,12,3,3,17,19
58,Akron,28,2011-02-23,,Miami (OH),REG (Conf),W,72,55,,26,54,.481,7,18,.389,19,36,.528,.546,13,22,.591,9,21,25,8,4,2,10,19,19,48,.396,5,23,.217,14,25,.560,.448,12,19,.632,4,21,25,8,4,2,10,19
59,Akron,29,2011-02-26,,Buffalo,REG (Conf),W,69,60,,22,47,.468,8,18,.444,14,29,.483,.553,17,19,.895,4,21,29,9,6,1,13,21,24,54,.444,5,13,.385,19,41,.463,.491,7,14,.500,8,21,29,9,6,1,13,21
60,Akron,30,2011-03-01,@,Ohio,REG (Conf),L,55,80,,20,50,.400,7,23,.304,13,27,.481,.470,8,11,.727,3,24,34,15,8,0,11,15,29,56,.518,8,20,.400,21,36,.583,.589,14,16,.875,10,24,34,15,8,0,11,15
61,Akron,31,2011-03-04,@,Kent State,REG (Conf),L,68,79,,28,56,.500,7,21,.333,21,35,.600,.563,5,9,.556,6,20,34,11,5,2,9,16,33,65,.508,4,15,.267,29,50,.580,.538,9,11,.818,14,20,34,11,5,2,9,16
63,Akron,32,2011-03-08,,Eastern Michigan,CTOURN,W,67,53,,23,47,.489,4,8,.500,19,39,.487,.532,17,23,.739,6,21,29,9,5,1,12,22,19,51,.373,4,25,.160,15,26,.577,.412,11,23,.478,8,21,29,9,5,1,12,22
64,Akron,33,2011-03-10,N,Miami (OH),CTOURN,W,82,75,2OT,27,74,.365,7,24,.292,20,50,.400,.412,21,30,.700,15,30,37,13,2,3,12,26,24,60,.400,7,24,.292,17,36,.472,.458,20,36,.556,7,30,37,13,2,3,12,26
65,Akron,34,2011-03-11,@,Western Michigan,CTOURN,W,79,68,,27,56,.482,9,20,.450,18,36,.500,.563,16,25,.640,7,23,45,10,8,2,13,23,22,71,.310,5,20,.250,17,51,.333,.345,19,30,.633,22,23,45,10,8,2,13,23
66,Akron,35,2011-03-12,N,Kent State,CTOURN,W,66,65,OT,25,61,.410,8,19,.421,17,42,.405,.475,8,17,.471,13,26,44,13,8,8,7,17,23,69,.333,7,19,.368,16,50,.320,.384,12,23,.522,18,26,44,13,8,8,7,17
68,Akron,36,2011-03-18,N,Notre Dame,ROUND-64,L,56,69,,23,64,.359,7,21,.333,16,43,.372,.414,3,6,.500,6,32,35,16,5,5,13,11,21,47,.447,7,17,.412,14,30,.467,.521,20,26,.769,3,32,35,16,5,5,13,11
70,Alabama,1,2010-11-12,,Florida A&M,REG (Non-Conf),W,76,37,,32,73,.438,6,19,.316,26,54,.481,.479,6,10,.600,17,25,38,3,6,1,15,10,15,65,.231,2,21,.095,13,44,.295,.246,5,13,.385,13,25,38,3,6,1,15,10
71,Alabama,2,2010-11-15,,Troy,REG (Non-Conf),W,79,60,,32,64,.500,5,20,.250,27,44,.614,.539,10,13,.769,12,19,30,12,1,6,17,12,23,59,.390,5,20,.250,18,39,.462,.432,9,12,.750,11,19,30,12,1,6,17,12
72,Alabama,3,2010-11-19,N,Seton Hall,REG (Non-Conf),L,78,83,,31,58,.534,10,14,.714,21,44,.477,.621,6,9,.667,12,14,24,13,11,7,15,17,27,49,.551,10,13,.769,17,36,.472,.653,19,30,.633,10,14,24,13,11,7,15,17
73,Alabama,4,2010-11-20,N,Iowa,REG (Non-Conf),L,47,55,,19,56,.339,2,16,.125,17,40,.425,.357,7,9,.778,11,23,32,5,7,2,16,14,15,42,.357,5,12,.417,10,30,.333,.417,20,32,.625,9,23,32,5,7,2,16,14
74,Alabama,5,2010-11-22,N,Saint Peter's,REG (Non-Conf),L,49,50,,13,40,.325,4,11,.364,9,29,.310,.375,19,25,.760,9,11,19,10,10,8,13,18,20,47,.426,8,18,.444,12,29,.414,.511,2,4,.500,8,11,19,10,10,8,13,18
75,Alabama,6,2010-11-27,,Alabama A&M,REG (Non-Conf),W,76,50,,31,60,.517,6,17,.353,25,43,.581,.567,8,13,.615,12,18,26,9,7,3,21,13,19,54,.352,5,16,.313,14,38,.368,.398,7,11,.636,8,18,26,9,7,3,21,13
76,Alabama,7,2010-12-01,,South Alabama,REG (Non-Conf),W,72,50,,28,52,.538,4,10,.400,24,42,.571,.577,12,20,.600,12,17,32,8,9,3,19,14,20,62,.323,2,14,.143,18,48,.375,.339,8,15,.533,15,17,32,8,9,3,19,14
77,Alabama,8,2010-12-04,@,Purdue,REG (Non-Conf),L,47,66,,20,50,.400,0,9,.000,20,41,.488,.400,7,8,.875,6,21,30,13,5,5,11,13,22,56,.393,9,24,.375,13,32,.406,.473,13,14,.929,9,21,30,13,5,5,11,13
78,Alabama,9,2010-12-11,@,Providence,REG (Non-Conf),L,70,82,,28,67,.418,2,13,.154,26,54,.481,.433,12,15,.800,15,22,32,11,9,3,16,17,28,60,.467,5,16,.313,23,44,.523,.508,21,31,.677,10,22,32,11,9,3,16,17
79,Alabama,10,2010-12-15,,Southeastern Louisiana,REG (Non-Conf),W,59,38,,21,50,.420,6,17,.353,15,33,.455,.480,11,19,.579,11,24,35,9,3,2,12,18,12,59,.203,4,18,.222,8,41,.195,.237,10,11,.909,11,24,35,9,3,2,12,18
80,Alabama,11,2010-12-18,N,Oklahoma State,REG (Non-Conf),L,60,68,,19,48,.396,2,12,.167,17,36,.472,.417,20,23,.870,9,17,24,16,5,0,12,18,18,43,.419,6,16,.375,12,27,.444,.488,26,32,.813,7,17,24,16,5,0,12,18
81,Alabama,12,2010-12-21,,Lipscomb,REG (Non-Conf),W,71,51,,30,63,.476,6,17,.353,24,46,.522,.524,5,10,.500,6,24,34,9,6,5,15,9,19,66,.288,5,25,.200,14,41,.341,.326,8,13,.615,10,24,34,9,6,5,15,9
82,Alabama,13,2010-12-28,,Pepperdine,REG (Non-Conf),W,83,60,,34,66,.515,7,19,.368,27,47,.574,.568,8,13,.615,15,18,36,11,6,2,14,12,23,65,.354,5,17,.294,18,48,.375,.392,9,14,.643,18,18,36,11,6,2,14,12
83,Alabama,14,2011-01-03,,Toledo,REG (Non-Conf),W,83,41,,29,54,.537,10,22,.455,19,32,.594,.630,15,18,.833,9,16,20,5,0,1,25,13,14,36,.389,4,17,.235,10,19,.526,.444,9,18,.500,4,16,20,5,0,1,25,13
84,Alabama,15,2011-01-08,@,Mississippi State,REG (Conf),W,75,57,,32,65,.492,1,8,.125,31,57,.544,.500,10,16,.625,7,28,39,9,5,4,15,18,21,62,.339,5,24,.208,16,38,.421,.379,10,20,.500,11,28,39,9,5,4,15,18
85,Alabama,16,2011-01-12,,South Carolina,REG (Conf),W,57,47,,23,53,.434,0,3,.000,23,50,.460,.434,11,18,.611,10,19,30,8,4,9,19,14,16,56,.286,6,18,.333,10,38,.263,.339,9,15,.600,11,19,30,8,4,9,19,14
86,Alabama,17,2011-01-15,@,Arkansas,REG (Conf),L,65,70,,23,53,.434,2,10,.200,21,43,.488,.453,17,22,.773,9,17,25,8,9,4,9,19,22,52,.423,2,9,.222,20,43,.465,.442,24,35,.686,8,17,25,8,9,4,9,19
87,Alabama,18,2011-01-18,,Kentucky,REG (Conf),W,68,66,,25,56,.446,7,14,.500,18,42,.429,.509,11,17,.647,16,13,29,11,9,8,12,18,23,61,.377,7,21,.333,16,40,.400,.434,13,22,.591,16,13,29,11,9,8,12,18
88,Alabama,19,2011-01-22,@,Auburn,REG (Conf),W,68,58,,20,48,.417,4,20,.200,16,28,.571,.458,24,30,.800,7,22,34,13,7,3,21,23,19,50,.380,4,14,.286,15,36,.417,.420,16,22,.727,12,22,34,13,7,3,21,23
89,Alabama,20,2011-01-29,,Louisiana State,REG (Conf),W,70,46,,25,60,.417,2,12,.167,23,48,.479,.433,18,22,.818,15,14,21,7,3,6,18,20,17,45,.378,4,15,.267,13,30,.433,.422,8,15,.533,7,14,21,7,3,6,18,20
90,Alabama,23,2011-02-10,@,Vanderbilt,REG (Conf),L,77,81,,30,54,.556,2,15,.133,28,39,.718,.574,15,19,.789,11,16,26,12,4,1,12,15,25,49,.510,9,19,.474,16,30,.533,.602,22,27,.815,10,16,26,12,4,1,12,15
91,Alabama,24,2011-02-12,,Ole Miss,REG (Conf),W,74,64,,25,53,.472,6,13,.462,19,40,.475,.528,18,26,.692,9,19,33,10,2,8,16,20,21,58,.362,7,20,.350,14,38,.368,.422,15,23,.652,14,19,33,10,2,8,16,20
92,Alabama,25,2011-02-17,@,Louisiana State,REG (Conf),W,67,56,,25,58,.431,2,6,.333,23,52,.442,.448,15,19,.789,9,22,31,11,6,2,16,19,20,47,.426,3,10,.300,17,37,.459,.457,13,23,.565,9,22,31,11,6,2,16,19
93,Alabama,26,2011-02-19,,Arkansas,REG (Conf),W,69,56,,28,59,.475,4,15,.267,24,44,.545,.508,9,13,.692,12,20,28,9,2,6,18,13,18,46,.391,7,15,.467,11,31,.355,.467,13,17,.765,8,20,28,9,2,6,18,13
94,Alabama,27,2011-02-23,,Auburn,REG (Conf),W,51,49,,11,42,.262,2,12,.167,9,30,.300,.286,27,40,.675,16,14,23,5,7,5,19,29,18,42,.429,3,8,.375,15,34,.441,.464,10,19,.526,9,14,23,5,7,5,19,29
95,Alabama,28,2011-02-26,@,Ole Miss,REG (Conf),L,63,68,,25,57,.439,3,11,.273,22,46,.478,.465,10,16,.625,8,25,32,9,9,5,16,17,19,48,.396,3,13,.231,16,35,.457,.427,27,34,.794,7,25,32,9,9,5,16,17
96,Alabama,29,2011-03-01,@,Florida,REG (Conf),L,51,78,,21,54,.389,1,8,.125,20,46,.435,.398,8,9,.889,11,21,33,19,9,2,8,12,29,56,.518,8,21,.381,21,35,.600,.589,12,20,.600,12,21,33,19,9,2,8,12
97,Alabama,30,2011-03-05,,Georgia,REG (Conf),W,65,57,,22,56,.393,5,16,.313,17,40,.425,.438,16,22,.727,14,21,28,8,2,1,16,16,19,46,.413,4,8,.500,15,38,.395,.457,15,17,.882,7,21,28,8,2,1,16,16
99,Alabama,31,2011-03-11,N,Georgia,CTOURN,W,65,59,OT,21,54,.389,5,19,.263,16,35,.457,.435,18,24,.750,14,17,28,15,11,4,15,16,22,57,.386,3,11,.273,19,46,.413,.412,12,18,.667,11,17,28,15,11,4,15,16
100,Alabama,32,2011-03-12,N,Kentucky,CTOURN,L,58,72,,22,53,.415,5,13,.385,17,40,.425,.462,9,13,.692,10,23,32,16,4,3,7,15,27,54,.500,9,20,.450,18,34,.529,.583,9,14,.643,9,23,32,16,4,3,7,15
102,Alabama,33,2011-03-15,,Coastal Carolina,NIT,W,68,44,,29,61,.475,7,20,.350,22,41,.537,.533,3,5,.600,9,20,29,7,4,2,19,7,16,48,.333,5,15,.333,11,33,.333,.385,7,12,.583,9,20,29,7,4,2,19,7
103,Alabama,34,2011-03-21,,New Mexico,NIT,W,74,67,,26,49,.531,6,14,.429,20,35,.571,.592,16,30,.533,10,16,28,10,6,3,12,24,22,58,.379,9,28,.321,13,30,.433,.457,14,17,.824,12,16,28,10,6,3,12,24
104,Alabama,35,2011-03-23,,Miami (FL),NIT,W,79,64,,30,55,.545,4,15,.267,26,40,.650,.582,15,24,.625,10,20,33,5,5,0,18,20,23,57,.404,2,15,.133,21,42,.500,.421,16,23,.696,13,20,33,5,5,0,18,20
105,Alabama,36,2011-03-29,N,Colorado,NIT,W,62,61,,28,56,.500,2,8,.250,26,48,.542,.518,4,11,.364,9,18,26,14,7,3,16,12,20,50,.400,8,25,.320,12,25,.480,.480,13,15,.867,8,18,26,14,7,3,16,12
106,Alabama,37,2011-03-31,N,Wichita State,NIT,L,57,66,,21,56,.375,2,14,.143,19,42,.452,.393,13,15,.867,9,24,28,15,4,7,18,17,23,46,.500,7,15,.467,16,31,.516,.576,13,17,.765,4,24,28,15,4,7,18,17
108,Alabama A&M,1,2010-11-13,,Talladega,REG (Non-Conf),W,93,77,,30,65,.462,7,15,.467,23,50,.460,.515,26,37,.703,9,25,41,7,4,6,14,28,20,63,.317,5,19,.263,15,44,.341,.357,32,41,.780,16,25,41,7,4,6,14,28
109,Alabama A&M,2,2010-11-15,@,Western Kentucky,REG (Non-Conf),L,61,83,,25,66,.379,3,17,.176,22,49,.449,.402,8,16,.500,16,28,44,15,10,2,15,21,28,55,.509,3,11,.273,25,44,.568,.536,24,50,.480,16,28,44,15,10,2,15,21
