Index,Team,G,Date,Site,Opponent,Type,W/L,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,oDRB,oTRB,oAST,oSTL,oBLK,oTOV,oPF,oFG,oFGA,oFG%,o3P,o3PA,o3P%,o2P,o2PA,o2P%,oeFG%,oFT,oFTA,oFT%,oORB,oDRB.1,oTRB.1,oAST.1,oSTL.1,oBLK.1,oTOV.1,oPF.1
794,Boston University,9,2012-12-11,@,Harvard,REG (Non-Conf),L,64,65,,27,55,.491,6,18,.333,21,37,.568,.545,4,7,.571,4,25,27,11,6,7,15,10,23,49,.469,7,17,.412,16,32,.500,.541,12,15,.800,2,25,27,11,6,7,15,10
795,Boston University,10,2012-12-16,,Quinnipiac,REG (Non-Conf),W,69,62,OT,23,61,.377,6,19,.316,17,42,.405,.426,17,23,.739,7,27,37,10,3,5,20,19,25,57,.439,4,14,.286,21,43,.488,.474,8,14,.571,10,27,37,10,3,5,20,19
796,Boston University,11,2012-12-22,,Cornell,REG (Non-Conf),W,70,57,,21,42,.500,9,19,.474,12,23,.522,.607,19,23,.826,3,19,27,6,9,2,19,21,24,54,.444,6,21,.286,18,33,.545,.500,3,5,.600,8,19,27,6,9,2,19,21
797,Boston University,12,2012-12-28,N,Belmont,REG (Non-Conf),L,48,64,,18,52,.346,4,20,.200,14,32,.438,.385,8,8,1.000,7,26,36,13,9,0,15,13,25,59,.424,6,23,.261,19,36,.528,.475,8,10,.800,10,26,36,13,9,0,15,13
798,Boston University,13,2012-12-29,N,Howard,REG (Non-Conf),W,71,44,,27,48,.563,7,13,.538,20,35,.571,.635,10,19,.526,7,19,32,5,5,2,6,15,16,66,.242,3,20,.150,13,46,.283,.265,9,15,.600,13,19,32,5,5,2,6,15
799,Boston University,14,2013-01-02,@,Maine,REG (Conf),L,58,63,,24,54,.444,7,18,.389,17,36,.472,.509,3,5,.600,7,21,30,12,8,4,13,7,24,51,.471,4,15,.267,20,36,.556,.510,11,16,.688,9,21,30,12,8,4,13,7
800,Boston University,15,2013-01-05,,Hartford,REG (Conf),L,74,77,,27,52,.519,7,16,.438,20,36,.556,.587,13,17,.765,5,19,28,19,4,3,18,16,23,48,.479,14,30,.467,9,18,.500,.625,17,17,1.000,9,19,28,19,4,3,18,16
801,Boston University,16,2013-01-08,,Vermont,REG (Conf),W,63,53,,21,47,.447,5,15,.333,16,32,.500,.500,16,23,.696,6,23,36,6,6,3,14,16,15,55,.273,5,25,.200,10,30,.333,.318,18,25,.720,13,23,36,6,6,3,14,16
802,Boston University,17,2013-01-12,,Binghamton,REG (Conf),W,83,59,,30,55,.545,12,27,.444,18,28,.643,.655,11,15,.733,5,17,29,13,6,0,9,12,21,68,.309,8,26,.308,13,42,.310,.368,9,14,.643,12,17,29,13,6,0,9,12
803,Boston University,18,2013-01-15,@,Stony Brook,REG (Conf),L,48,75,,17,57,.298,8,27,.296,9,30,.300,.368,6,8,.750,6,33,39,17,8,3,15,11,29,55,.527,9,17,.529,20,38,.526,.609,8,12,.667,6,33,39,17,8,3,15,11
804,Boston University,19,2013-01-19,@,New Hampshire,REG (Conf),W,69,59,,25,47,.532,8,16,.500,17,31,.548,.617,11,15,.733,4,20,32,11,1,1,9,15,21,57,.368,3,19,.158,18,38,.474,.395,14,20,.700,12,20,32,11,1,1,9,15
805,Boston University,20,2013-01-23,@,Albany (NY),REG (Conf),W,85,80,OT,30,63,.476,14,31,.452,16,32,.500,.587,11,14,.786,9,24,34,16,3,5,17,16,28,60,.467,8,17,.471,20,43,.465,.533,16,21,.762,10,24,34,16,3,5,17,16
806,Boston University,23,2013-02-05,,Maine,REG (Conf),W,79,72,,28,57,.491,11,22,.500,17,35,.486,.588,12,17,.706,10,23,32,9,11,3,17,18,25,56,.446,4,15,.267,21,41,.512,.482,18,25,.720,9,23,32,9,11,3,17,18
807,Boston University,24,2013-02-09,@,Binghamton,REG (Conf),W,79,58,,32,67,.478,12,31,.387,20,36,.556,.567,3,8,.375,10,20,31,3,7,3,15,11,17,56,.304,2,14,.143,15,42,.357,.321,22,24,.917,11,20,31,3,7,3,15,11
808,Boston University,25,2013-02-12,@,Vermont,REG (Conf),W,64,59,,22,56,.393,7,21,.333,15,35,.429,.455,13,15,.867,9,21,35,9,7,3,9,15,22,60,.367,4,19,.211,18,41,.439,.400,11,15,.733,14,21,35,9,7,3,9,15
809,Boston University,26,2013-02-17,,New Hampshire,REG (Conf),W,68,56,,25,55,.455,7,16,.438,18,39,.462,.518,11,14,.786,13,16,26,10,13,1,12,16,21,56,.375,4,22,.182,17,34,.500,.411,10,16,.625,10,16,26,10,13,1,12,16
810,Boston University,27,2013-02-20,,Albany (NY),REG (Conf),W,79,69,,28,54,.519,10,25,.400,18,29,.621,.611,13,19,.684,4,20,28,7,1,1,10,18,22,50,.440,3,15,.200,19,35,.543,.470,22,27,.815,8,20,28,7,1,1,10,18
811,Boston University,28,2013-02-23,@,UMBC,REG (Conf),W,68,59,,26,51,.510,5,23,.217,21,28,.750,.559,11,13,.846,4,23,35,13,4,0,11,13,19,51,.373,8,21,.381,11,30,.367,.451,13,23,.565,12,23,35,13,4,0,11,13
812,Boston University,29,2013-02-28,,Stony Brook,REG (Conf),L,55,71,,21,55,.382,6,23,.261,15,32,.469,.436,7,12,.583,5,29,37,10,4,3,14,14,24,46,.522,3,16,.188,21,30,.700,.554,20,26,.769,8,29,37,10,4,3,14,14
814,Boston University,30,2013-03-19,@,Loyola (MD),CIT,L,63,70,,25,57,.439,5,19,.263,20,38,.526,.482,8,11,.727,8,22,29,17,7,3,16,11,22,49,.449,10,20,.500,12,29,.414,.551,16,23,.696,7,22,29,17,7,3,16,11
816,Bowling Green,1,2012-11-09,,Lake Erie,REG (Non-Conf),W,63,53,,19,58,.328,4,18,.222,15,40,.375,.362,21,35,.600,18,21,28,7,9,5,19,25,21,52,.404,3,12,.250,18,40,.450,.433,8,14,.571,7,21,28,7,9,5,19,25
817,Bowling Green,2,2012-11-12,N,Cleveland State,REG (Non-Conf),L,73,79,OT,28,62,.452,3,16,.188,25,46,.543,.476,14,20,.700,9,26,41,14,8,2,11,19,27,70,.386,9,20,.450,18,50,.360,.450,16,22,.727,15,26,41,14,8,2,11,19
818,Bowling Green,3,2012-11-13,N,IUPUI,REG (Non-Conf),L,66,80,,27,66,.409,7,21,.333,20,45,.444,.462,5,7,.714,11,26,34,16,5,1,14,10,29,48,.604,7,15,.467,22,33,.667,.677,15,26,.577,8,26,34,16,5,1,14,10
819,Bowling Green,4,2012-11-19,@,Robert Morris,REG (Non-Conf),L,60,71,,24,49,.490,8,21,.381,16,28,.571,.571,4,11,.364,8,17,28,13,11,3,16,13,24,52,.462,7,17,.412,17,35,.486,.529,16,20,.800,11,17,28,13,11,3,16,13
820,Bowling Green,5,2012-11-20,N,Ala.-Huntsville,REG (Non-Conf),W,68,54,,24,55,.436,7,18,.389,17,37,.459,.500,13,15,.867,11,20,23,15,5,2,12,14,19,47,.404,10,28,.357,9,19,.474,.511,6,7,.857,3,20,23,15,5,2,12,14
821,Bowling Green,6,2012-11-27,,Detroit Mercy,REG (Non-Conf),W,70,65,,22,48,.458,9,22,.409,13,26,.500,.552,17,22,.773,5,21,31,9,5,4,9,19,21,56,.375,3,17,.176,18,39,.462,.402,20,25,.800,10,21,31,9,5,4,9,19
822,Bowling Green,7,2012-12-01,,Youngstown State,REG (Non-Conf),L,49,58,,18,58,.310,2,14,.143,16,44,.364,.328,11,14,.786,9,28,39,12,7,7,14,16,21,49,.429,4,11,.364,17,38,.447,.469,12,26,.462,11,28,39,12,7,7,14,16
823,Bowling Green,8,2012-12-03,,Wright State,REG (Non-Conf),W,54,41,,16,49,.327,3,16,.188,13,33,.394,.357,19,21,.905,9,22,24,9,7,0,17,18,15,40,.375,6,14,.429,9,26,.346,.450,5,6,.833,2,22,24,9,7,0,17,18
824,Bowling Green,9,2012-12-08,,Samford,REG (Non-Conf),W,57,42,,19,50,.380,4,15,.267,15,35,.429,.420,15,17,.882,11,19,25,12,4,1,15,15,16,41,.390,4,12,.333,12,29,.414,.439,6,11,.545,6,19,25,12,4,1,15,15
825,Bowling Green,10,2012-12-18,,Michigan State,REG (Non-Conf),L,53,64,,19,58,.328,5,19,.263,14,39,.359,.371,10,16,.625,10,28,36,10,6,5,14,19,26,54,.481,3,9,.333,23,45,.511,.509,9,12,.750,8,28,36,10,6,5,14,19
826,Bowling Green,11,2012-12-21,@,South Florida,REG (Non-Conf),L,84,87,3OT,33,76,.434,11,30,.367,22,46,.478,.507,7,11,.636,13,24,43,15,8,7,10,12,32,80,.400,7,20,.350,25,60,.417,.444,16,24,.667,19,24,43,15,8,7,10,12
827,Bowling Green,12,2012-12-28,@,North Dakota,REG (Non-Conf),L,53,56,,20,48,.417,5,13,.385,15,35,.429,.469,8,15,.533,4,24,40,11,7,5,17,12,21,56,.375,5,22,.227,16,34,.471,.420,9,12,.750,16,24,40,11,7,5,17,12
828,Bowling Green,13,2012-12-31,@,Temple,REG (Non-Conf),L,57,75,,23,61,.377,4,16,.250,19,45,.422,.410,7,10,.700,8,29,39,23,6,5,13,10,27,57,.474,9,21,.429,18,36,.500,.553,12,15,.800,10,29,39,23,6,5,13,10
829,Bowling Green,14,2013-01-09,@,Central Michigan,REG (Conf),L,67,73,,24,57,.421,8,22,.364,16,35,.457,.491,11,12,.917,8,19,26,11,9,0,10,14,20,49,.408,9,25,.360,11,24,.458,.500,24,29,.828,7,19,26,11,9,0,10,14
830,Bowling Green,15,2013-01-12,,Eastern Michigan,REG (Conf),W,46,44,,18,52,.346,5,22,.227,13,30,.433,.394,5,8,.625,10,20,33,5,13,2,17,12,15,52,.288,4,8,.500,11,44,.250,.327,10,12,.833,13,20,33,5,13,2,17,12
831,Bowling Green,16,2013-01-16,@,Miami (OH),REG (Conf),L,60,63,,26,45,.578,4,11,.364,22,34,.647,.622,4,8,.500,5,14,22,13,8,2,14,11,28,51,.549,2,14,.143,26,37,.703,.569,5,6,.833,8,14,22,13,8,2,14,11
832,Bowling Green,17,2013-01-19,@,Buffalo,REG (Conf),L,65,68,,22,59,.373,7,14,.500,15,45,.333,.432,14,19,.737,13,26,35,9,2,2,10,18,23,52,.442,7,21,.333,16,31,.516,.510,15,20,.750,9,26,35,9,2,2,10,18
833,Bowling Green,18,2013-01-23,,Kent State,REG (Conf),W,70,55,,26,58,.448,6,14,.429,20,44,.455,.500,12,17,.706,9,24,36,8,9,4,15,17,20,55,.364,3,17,.176,17,38,.447,.391,12,20,.600,12,24,36,8,9,4,15,17
834,Bowling Green,19,2013-01-26,@,Toledo,REG (Conf),L,62,75,,25,59,.424,5,20,.250,20,39,.513,.466,7,10,.700,5,29,35,14,3,4,12,14,22,47,.468,5,14,.357,17,33,.515,.521,26,27,.963,6,29,35,14,3,4,12,14
835,Bowling Green,20,2013-01-30,,Akron,REG (Conf),L,55,68,,17,51,.333,2,12,.167,15,39,.385,.353,19,24,.792,10,25,33,17,7,2,12,21,28,58,.483,7,20,.350,21,38,.553,.543,5,9,.556,8,25,33,17,7,2,12,21
836,Bowling Green,23,2013-02-09,@,Ohio,REG (Conf),L,63,72,,24,58,.414,5,15,.333,19,43,.442,.457,10,14,.714,12,24,29,14,8,1,10,15,25,56,.446,6,23,.261,19,33,.576,.500,16,21,.762,5,24,29,14,8,1,10,15
837,Bowling Green,24,2013-02-13,,Western Michigan,REG (Conf),W,70,60,,24,48,.500,6,13,.462,18,35,.514,.563,16,22,.727,7,19,34,8,9,0,18,18,22,53,.415,3,15,.200,19,38,.500,.443,13,26,.500,15,19,34,8,9,0,18,18
838,Bowling Green,25,2013-02-16,@,Akron,REG (Conf),L,50,67,,19,58,.328,3,12,.250,16,46,.348,.353,9,11,.818,9,27,42,11,8,6,7,13,23,63,.365,2,14,.143,21,49,.429,.381,19,23,.826,15,27,42,11,8,6,7,13
839,Bowling Green,26,2013-02-21,,New Orleans,REG (Non-Conf),W,87,56,,35,76,.461,9,20,.450,26,56,.464,.520,8,14,.571,17,24,32,9,5,5,17,15,20,54,.370,2,6,.333,18,48,.375,.389,14,18,.778,8,24,32,9,5,5,17,15
840,Bowling Green,27,2013-02-23,@,IPFW,REG (Non-Conf),L,75,88,,31,63,.492,2,9,.222,29,54,.537,.508,11,16,.688,12,17,20,24,9,2,13,16,31,52,.596,12,18,.667,19,34,.559,.712,14,25,.560,3,17,20,24,9,2,13,16
841,Bowling Green,28,2013-02-27,,Miami (OH),REG (Conf),W,52,44,,20,50,.400,4,12,.333,16,38,.421,.440,8,13,.615,9,20,26,4,9,2,6,14,18,54,.333,2,12,.167,16,42,.381,.352,6,15,.400,6,20,26,4,9,2,6,14
842,Bowling Green,29,2013-03-02,,Ohio,REG (Conf),L,65,78,,24,50,.480,3,13,.231,21,37,.568,.510,14,16,.875,7,19,24,18,14,3,8,17,32,61,.525,8,22,.364,24,39,.615,.590,6,12,.500,5,19,24,18,14,3,8,17
843,Bowling Green,30,2013-03-05,@,Kent State,REG (Conf),L,61,69,,26,61,.426,0,9,.000,26,52,.500,.426,9,12,.750,7,26,34,17,9,3,13,12,24,56,.429,9,20,.450,15,36,.417,.509,12,20,.600,8,26,34,17,9,3,13,12
844,Bowling Green,31,2013-03-08,,Buffalo,REG (Conf),W,76,65,,29,59,.492,4,9,.444,25,50,.500,.525,14,19,.737,12,17,28,15,4,5,16,18,24,49,.490,6,17,.353,18,32,.563,.551,11,17,.647,11,17,28,15,4,5,16,18
846,Bowling Green,32,2013-03-11,,Miami (OH),CTOURN,L,52,63,,19,50,.380,6,24,.250,13,26,.500,.440,8,9,.889,6,25,33,10,6,1,9,11,19,48,.396,9,20,.450,10,28,.357,.490,16,19,.842,8,25,33,10,6,1,9,11
848,Bradley,1,2012-11-09,,Eastern Illinois,REG (Non-Conf),W,76,53,,30,52,.577,3,12,.250,27,40,.675,.606,13,17,.765,5,16,22,8,5,0,14,18,17,49,.347,7,23,.304,10,26,.385,.418,12,16,.750,6,16,22,8,5,0,14,18
849,Bradley,2,2012-11-12,,Texas–Pan American,REG (Non-Conf),W,78,61,,27,56,.482,5,12,.417,22,44,.500,.527,19,27,.704,11,24,36,17,3,6,17,20,21,55,.382,9,20,.450,12,35,.343,.464,10,16,.625,12,24,36,17,3,6,17,20
850,Bradley,3,2012-11-17,@,IUPUI,REG (Non-Conf),W,79,72,,29,62,.468,3,11,.273,26,51,.510,.492,18,21,.857,10,21,26,19,6,2,14,18,25,61,.410,9,21,.429,16,40,.400,.484,13,17,.765,5,21,26,19,6,2,14,18
851,Bradley,4,2012-11-20,@,South Florida,REG (Non-Conf),L,63,82,,22,62,.355,3,15,.200,19,47,.404,.379,16,23,.696,13,29,39,21,8,3,18,18,28,54,.519,8,18,.444,20,36,.556,.593,18,23,.783,10,29,39,21,8,3,18,18
852,Bradley,5,2012-11-24,,UT Martin,REG (Non-Conf),W,80,57,,25,60,.417,7,24,.292,18,36,.500,.475,23,27,.852,12,23,33,11,8,1,14,24,19,58,.328,6,19,.316,13,39,.333,.379,13,20,.650,10,23,33,11,8,1,14,24
853,Bradley,6,2012-11-28,@,Central Michigan,REG (Non-Conf),W,82,65,,36,67,.537,2,13,.154,34,54,.630,.552,8,12,.667,10,17,29,10,5,1,18,12,21,59,.356,8,24,.333,13,35,.371,.424,15,20,.750,12,17,29,10,5,1,18,12
854,Bradley,7,2012-12-01,,Michigan,REG (Non-Conf),L,66,74,,26,50,.520,6,16,.375,20,34,.588,.580,8,12,.667,6,20,32,16,6,2,13,16,26,53,.491,7,15,.467,19,38,.500,.557,15,21,.714,12,20,32,16,6,2,13,16
855,Bradley,8,2012-12-04,,George Washington,REG (Non-Conf),W,72,68,,31,62,.500,1,7,.143,30,55,.545,.508,9,17,.529,7,27,39,13,9,8,22,15,24,51,.471,5,13,.385,19,38,.500,.520,15,23,.652,12,27,39,13,9,8,22,15
856,Bradley,9,2012-12-17,,Georgia Southern,REG (Non-Conf),W,62,43,,20,59,.339,4,17,.235,16,42,.381,.373,18,24,.750,18,24,29,10,2,4,13,20,17,48,.354,6,16,.375,11,32,.344,.417,3,11,.273,5,24,29,10,2,4,13,20
857,Bradley,10,2012-12-19,,Mississippi Valley State,REG (Non-Conf),W,77,42,,30,60,.500,4,16,.250,26,44,.591,.533,13,18,.722,12,20,33,6,9,3,23,21,15,54,.278,1,17,.059,14,37,.378,.287,11,16,.688,13,20,33,6,9,3,23,21
858,Bradley,11,2012-12-22,N,Virginia Tech,REG (Non-Conf),L,65,66,OT,23,63,.365,8,23,.348,15,40,.375,.429,11,18,.611,12,29,40,10,6,3,24,16,23,56,.411,4,16,.250,19,40,.475,.446,16,25,.640,11,29,40,10,6,3,24,16
859,Bradley,12,2012-12-23,N,Portland,REG (Non-Conf),L,55,57,,17,54,.315,6,24,.250,11,30,.367,.370,15,21,.714,7,29,41,13,3,4,19,14,22,50,.440,6,19,.316,16,31,.516,.500,7,15,.467,12,29,41,13,3,4,19,14
860,Bradley,13,2012-12-29,,Drake,REG (Conf),W,67,57,,23,55,.418,6,13,.462,17,42,.405,.473,15,25,.600,5,31,42,12,3,3,17,19,20,59,.339,5,27,.185,15,32,.469,.381,12,17,.706,11,31,42,12,3,3,17,19
861,Bradley,14,2013-01-02,@,Southern Illinois,REG (Conf),W,66,60,,24,48,.500,4,13,.308,20,35,.571,.542,14,18,.778,7,17,27,10,7,2,13,13,22,52,.423,3,11,.273,19,41,.463,.452,13,23,.565,10,17,27,10,7,2,13,13
862,Bradley,15,2013-01-06,,Wichita State,REG (Conf),L,63,69,,25,54,.463,5,13,.385,20,41,.488,.509,8,12,.667,11,17,28,12,10,4,14,18,27,57,.474,6,23,.261,21,34,.618,.526,9,10,.900,11,17,28,12,10,4,14,18
863,Bradley,16,2013-01-09,@,Indiana State,REG (Conf),L,53,68,,21,66,.318,3,8,.375,18,58,.310,.341,8,13,.615,12,29,35,12,4,9,14,15,22,44,.500,2,10,.200,20,34,.588,.523,22,26,.846,6,29,35,12,4,9,14,15
864,Bradley,17,2013-01-12,@,Northern Iowa,REG (Conf),L,53,84,,21,50,.420,8,16,.500,13,34,.382,.500,3,9,.333,2,29,36,18,3,4,12,13,30,52,.577,15,26,.577,15,26,.577,.721,9,12,.750,7,29,36,18,3,4,12,13
865,Bradley,18,2013-01-15,,Southern Illinois,REG (Conf),W,69,66,,23,51,.451,8,22,.364,15,29,.517,.529,15,19,.789,15,14,25,7,8,2,13,16,28,51,.549,2,12,.167,26,39,.667,.569,8,14,.571,11,14,25,7,8,2,13,16
866,Bradley,19,2013-01-19,,Missouri State,REG (Conf),W,69,66,,25,54,.463,8,20,.400,17,34,.500,.537,11,13,.846,6,24,32,11,6,2,15,16,20,45,.444,8,18,.444,12,27,.444,.533,18,21,.857,8,24,32,11,6,2,15,16
867,Bradley,20,2013-01-23,@,Evansville,REG (Conf),L,56,66,,20,53,.377,6,15,.400,14,38,.368,.434,10,13,.769,8,20,29,15,5,8,10,16,27,54,.500,2,13,.154,25,41,.610,.519,10,14,.714,9,20,29,15,5,8,10,16
868,Bradley,23,2013-02-02,@,Creighton,REG (Conf),L,58,75,,25,55,.455,5,14,.357,20,41,.488,.500,3,4,.750,2,23,31,20,5,5,10,11,28,55,.509,12,31,.387,16,24,.667,.618,7,7,1.000,8,23,31,20,5,5,10,11
869,Bradley,24,2013-02-05,,Evansville,REG (Conf),W,76,70,,26,53,.491,4,12,.333,22,41,.537,.528,20,26,.769,6,22,30,15,8,3,11,21,27,60,.450,6,15,.400,21,45,.467,.500,10,14,.714,8,22,30,15,8,3,11,21
870,Bradley,25,2013-02-10,,Northern Iowa,REG (Conf),L,65,68,,26,56,.464,7,15,.467,19,41,.463,.527,6,9,.667,5,23,29,15,5,2,11,11,20,48,.417,11,26,.423,9,22,.409,.531,17,18,.944,6,23,29,15,5,2,11,11
871,Bradley,26,2013-02-13,@,Illinois State,REG (Conf),L,59,79,,23,65,.354,8,24,.333,15,41,.366,.415,5,8,.625,13,25,33,16,3,6,9,10,27,57,.474,7,21,.333,20,36,.556,.535,18,20,.900,8,25,33,16,3,6,9,10
872,Bradley,27,2013-02-16,,Indiana State,REG (Conf),W,80,68,,30,57,.526,5,16,.313,25,41,.610,.570,15,21,.714,7,23,28,14,7,2,21,18,24,53,.453,9,25,.360,15,28,.536,.538,11,12,.917,5,23,28,14,7,2,21,18
873,Bradley,28,2013-02-20,@,Drake,REG (Conf),L,84,92,OT,28,69,.406,11,28,.393,17,41,.415,.486,17,23,.739,12,29,37,12,5,2,12,21,23,58,.397,8,25,.320,15,33,.455,.466,38,44,.864,8,29,37,12,5,2,12,21
874,Bradley,29,2013-02-23,@,Illinois–Chicago,REG (Non-Conf),W,63,62,,24,59,.407,2,12,.167,22,47,.468,.424,13,17,.765,12,20,27,10,6,6,14,16,23,50,.460,4,19,.211,19,31,.613,.500,12,16,.750,7,20,27,10,6,6,14,16
875,Bradley,30,2013-02-27,,Creighton,REG (Conf),L,62,80,,22,51,.431,5,20,.250,17,31,.548,.480,13,18,.722,5,28,40,18,10,0,14,18,27,52,.519,5,17,.294,22,35,.629,.567,21,26,.808,12,28,40,18,10,0,14,18
876,Bradley,31,2013-03-02,@,Missouri State,REG (Conf),L,56,64,,22,50,.440,4,17,.235,18,33,.545,.480,8,13,.615,6,19,26,13,5,4,3,15,23,57,.404,8,25,.320,15,32,.469,.474,10,18,.556,7,19,26,13,5,4,3,15
878,Bradley,32,2013-03-07,N,Drake,CTOURN,L,66,81,,26,61,.426,9,23,.391,17,38,.447,.500,5,6,.833,10,23,30,15,3,3,8,11,27,54,.500,12,30,.400,15,24,.625,.611,15,18,.833,7,23,30,15,3,3,8,11
880,Bradley,33,2013-03-20,,Green Bay,CIT,W,75,69,,24,60,.400,4,16,.250,20,44,.455,.433,23,31,.742,15,26,34,18,5,4,12,22,27,61,.443,4,14,.286,23,47,.489,.475,11,14,.786,8,26,34,18,5,4,12,22
881,Bradley,34,2013-03-23,,Tulane,CIT,W,77,72,,30,58,.517,5,20,.250,25,38,.658,.560,12,18,.667,6,23,27,13,6,0,15,18,20,50,.400,10,23,.435,10,27,.370,.500,22,27,.815,4,23,27,13,6,0,15,18
882,Bradley,35,2013-03-26,@,Northern Iowa,CIT,L,77,90,,27,63,.429,10,22,.455,17,41,.415,.508,13,14,.929,13,20,27,14,2,2,4,13,33,56,.589,12,24,.500,21,32,.656,.696,12,16,.750,7,20,27,14,2,2,4,13
884,Brigham Young,1,2012-11-09,,Tennessee State,REG (Non-Conf),W,81,66,,30,55,.545,5,14,.357,25,41,.610,.591,16,25,.640,2,25,37,15,8,4,17,24,23,68,.338,6,21,.286,17,47,.362,.382,14,23,.609,12,25,37,15,8,4,17,24
885,Brigham Young,2,2012-11-13,,Georgia State,REG (Non-Conf),W,80,62,,31,60,.517,8,20,.400,23,40,.575,.583,10,12,.833,7,21,32,9,13,3,14,14,23,65,.354,3,22,.136,20,43,.465,.377,13,15,.867,11,21,32,9,13,3,14,14
886,Brigham Young,3,2012-11-16,N,Florida State,REG (Non-Conf),L,70,88,,25,75,.333,6,25,.240,19,50,.380,.373,14,19,.737,19,32,39,20,4,8,18,23,29,50,.580,11,20,.550,18,30,.600,.690,19,27,.704,7,32,39,20,4,8,18,23
887,Brigham Young,4,2012-11-17,N,Notre Dame,REG (Non-Conf),L,68,78,,24,63,.381,3,14,.214,21,49,.429,.405,17,22,.773,13,23,29,14,4,7,13,16,25,48,.521,6,13,.462,19,35,.543,.583,22,28,.786,6,23,29,14,4,7,13,16
888,Brigham Young,5,2012-11-21,,UTSA,REG (Non-Conf),W,81,62,,31,60,.517,6,14,.429,25,46,.543,.567,13,14,.929,12,17,18,10,9,0,11,16,24,61,.393,4,15,.267,20,46,.435,.426,10,13,.769,1,17,18,10,9,0,11,16
889,Brigham Young,6,2012-11-24,,Cal State Northridge,REG (Non-Conf),W,87,75,,30,64,.469,5,16,.313,25,48,.521,.508,22,27,.815,11,23,34,15,5,0,13,23,27,64,.422,5,13,.385,22,51,.431,.461,16,22,.727,11,23,34,15,5,0,13,23
890,Brigham Young,7,2012-11-28,N,Montana,REG (Non-Conf),W,85,60,,30,58,.517,9,21,.429,21,37,.568,.595,16,27,.593,12,21,25,8,4,2,17,22,19,49,.388,6,16,.375,13,33,.394,.449,16,21,.762,4,21,25,8,4,2,17,22
891,Brigham Young,8,2012-12-01,@,Iowa State,REG (Non-Conf),L,62,83,,24,65,.369,4,20,.200,20,45,.444,.400,10,17,.588,11,27,36,16,12,3,15,13,28,58,.483,7,22,.318,21,36,.583,.543,20,25,.800,9,27,36,16,12,3,15,13
892,Brigham Young,9,2012-12-08,,Utah,REG (Non-Conf),W,61,58,,19,61,.311,7,26,.269,12,35,.343,.369,16,23,.696,13,28,35,12,3,4,15,21,19,52,.365,6,23,.261,13,29,.448,.423,14,18,.778,7,28,35,12,3,4,15,21
893,Brigham Young,10,2012-12-15,@,Weber State,REG (Non-Conf),W,78,68,,29,54,.537,2,10,.200,27,44,.614,.556,18,20,.900,9,17,27,11,4,1,11,19,25,56,.446,4,19,.211,21,37,.568,.482,14,25,.560,10,17,27,11,4,1,11,19
894,Brigham Young,11,2012-12-18,,Eastern N.M.,REG (Non-Conf),W,95,62,,38,71,.535,10,24,.417,28,47,.596,.606,9,14,.643,10,23,30,15,4,0,15,19,24,66,.364,8,27,.296,16,39,.410,.424,6,10,.600,7,23,30,15,4,0,15,19
895,Brigham Young,12,2012-12-21,@,Baylor,REG (Non-Conf),L,64,79,,24,62,.387,2,12,.167,22,50,.440,.403,14,18,.778,11,28,39,19,9,6,11,15,27,60,.450,9,18,.500,18,42,.429,.525,16,25,.640,11,28,39,19,9,6,11,15
896,Brigham Young,13,2012-12-27,,Northern Arizona,REG (Non-Conf),W,84,54,,32,69,.464,8,25,.320,24,44,.545,.522,12,19,.632,10,31,37,10,10,2,24,15,22,60,.367,4,18,.222,18,42,.429,.400,6,10,.600,6,31,37,10,10,2,24,15
897,Brigham Young,14,2012-12-29,N,Virginia Tech,REG (Non-Conf),W,97,71,,33,71,.465,7,19,.368,26,52,.500,.514,24,29,.828,14,22,35,11,6,4,15,19,24,63,.381,2,20,.100,22,43,.512,.397,21,38,.553,13,22,35,11,6,4,15,19
898,Brigham Young,15,2013-01-03,,Loyola Marymount,REG (Conf),W,92,51,,32,64,.500,10,23,.435,22,41,.537,.578,18,24,.750,18,17,26,10,4,4,16,15,20,65,.308,6,22,.273,14,43,.326,.354,5,7,.714,9,17,26,10,4,4,16,15
899,Brigham Young,16,2013-01-05,@,San Francisco,REG (Conf),W,80,76,,31,63,.492,7,18,.389,24,45,.533,.548,11,20,.550,9,27,31,15,3,0,14,19,28,56,.500,11,24,.458,17,32,.531,.598,9,15,.600,4,27,31,15,3,0,14,19
900,Brigham Young,17,2013-01-10,,Pepperdine,REG (Conf),W,76,51,,27,63,.429,5,17,.294,22,46,.478,.468,17,22,.773,13,23,29,7,3,1,16,18,19,48,.396,6,17,.353,13,31,.419,.458,7,12,.583,6,23,29,7,3,1,16,18
901,Brigham Young,18,2013-01-12,@,Santa Clara,REG (Conf),W,82,64,,30,56,.536,6,12,.500,24,44,.545,.589,16,22,.727,9,19,36,15,9,7,15,20,25,65,.385,7,22,.318,18,43,.419,.438,7,15,.467,17,19,36,15,9,7,15,20
902,Brigham Young,19,2013-01-16,,St. Mary's (CA),REG (Conf),L,69,70,,27,51,.529,6,13,.462,21,38,.553,.588,9,12,.750,4,21,33,15,6,3,10,17,25,60,.417,10,25,.400,15,35,.429,.500,10,15,.667,12,21,33,15,6,3,10,17
