Index,Team,G,Date,Site,Opponent,Type,W/L,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,oDRB,oTRB,oAST,oSTL,oBLK,oTOV,oPF,oFG,oFGA,oFG%,o3P,o3PA,o3P%,o2P,o2PA,o2P%,oeFG%,oFT,oFTA,oFT%,oORB,oDRB.1,oTRB.1,oAST.1,oSTL.1,oBLK.1,oTOV.1,oPF.1
1531,Chattanooga,31,2017-03-04,N,Wofford,CTOURN,L,67,79,,24,49,.490,8,17,.471,16,32,.500,.571,11,19,.579,3,23,27,12,8,1,10,16,26,52,.500,10,23,.435,16,29,.552,.596,17,19,.895,4,23,27,12,8,1,10,16
1533,Chicago State,1,2016-11-12,,Illinois Tech,REG (Non-Conf),W,97,89,,34,64,.531,12,23,.522,22,41,.537,.625,17,25,.680,7,26,32,14,5,3,20,24,29,60,.483,4,11,.364,25,49,.510,.517,27,32,.844,6,26,32,14,5,3,20,24
1534,Chicago State,2,2016-11-17,@,Wisconsin,REG (Non-Conf),L,51,69,,18,51,.353,8,22,.364,10,29,.345,.431,7,10,.700,1,27,43,18,5,2,13,12,26,58,.448,5,19,.263,21,39,.538,.491,12,19,.632,16,27,43,18,5,2,13,12
1535,Chicago State,3,2016-11-19,@,Oakland,REG (Non-Conf),L,79,107,,27,65,.415,8,22,.364,19,43,.442,.477,17,29,.586,2,39,48,27,4,5,12,24,35,71,.493,10,31,.323,25,40,.625,.563,27,32,.844,9,39,48,27,4,5,12,24
1536,Chicago State,4,2016-11-22,,East-West,REG (Non-Conf),W,103,75,,39,67,.582,5,18,.278,34,49,.694,.619,20,34,.588,18,15,25,15,7,2,17,28,29,65,.446,10,27,.370,19,38,.500,.523,7,12,.583,10,15,25,15,7,2,17,28
1537,Chicago State,5,2016-11-26,@,Notre Dame,REG (Non-Conf),L,60,91,,22,57,.386,9,26,.346,13,31,.419,.465,7,16,.438,8,25,36,26,6,5,11,17,34,66,.515,17,37,.459,17,29,.586,.644,6,9,.667,11,25,36,26,6,5,11,17
1538,Chicago State,6,2016-11-30,@,Illinois–Chicago,REG (Non-Conf),L,58,74,,23,64,.359,1,8,.125,22,56,.393,.367,11,19,.579,15,28,40,19,6,5,16,19,27,59,.458,8,20,.400,19,39,.487,.525,12,17,.706,12,28,40,19,6,5,16,19
1539,Chicago State,7,2016-12-03,@,Western Illinois,REG (Non-Conf),W,83,76,OT,28,59,.475,11,18,.611,17,41,.415,.568,16,23,.696,6,24,32,18,4,4,15,23,21,52,.404,13,30,.433,8,22,.364,.529,21,25,.840,8,24,32,18,4,4,15,23
1540,Chicago State,8,2016-12-10,@,Bradley,REG (Non-Conf),L,48,83,,16,59,.271,7,31,.226,9,28,.321,.331,9,18,.500,19,29,35,17,7,4,11,22,24,46,.522,11,22,.500,13,24,.542,.641,24,30,.800,6,29,35,17,7,4,11,22
1541,Chicago State,9,2016-12-11,@,Saint Louis,REG (Non-Conf),L,43,45,,18,52,.346,5,20,.250,13,32,.406,.394,2,4,.500,7,22,28,16,9,2,14,15,17,50,.340,4,24,.167,13,26,.500,.380,7,10,.700,6,22,28,16,9,2,14,15
1542,Chicago State,10,2016-12-14,@,Northwestern,REG (Non-Conf),L,64,68,,23,57,.404,13,26,.500,10,31,.323,.518,5,8,.625,11,22,30,20,4,7,8,14,26,61,.426,8,27,.296,18,34,.529,.492,8,11,.727,8,22,30,20,4,7,8,14
1543,Chicago State,11,2016-12-17,@,DePaul,REG (Non-Conf),L,61,109,,23,62,.371,4,21,.190,19,41,.463,.403,11,15,.733,7,31,40,22,7,3,15,17,38,57,.667,13,20,.650,25,37,.676,.781,20,29,.690,9,31,40,22,7,3,15,17
1544,Chicago State,12,2016-12-19,@,Missouri State,REG (Non-Conf),L,46,66,,17,52,.327,5,20,.250,12,32,.375,.375,7,8,.875,7,27,41,16,6,5,14,12,21,50,.420,10,28,.357,11,22,.500,.520,14,21,.667,14,27,41,16,6,5,14,12
1545,Chicago State,13,2016-12-22,N,Southeast Missouri State,REG (Non-Conf),W,74,65,,28,57,.491,7,20,.350,21,37,.568,.553,11,15,.733,11,17,23,9,2,3,11,17,22,45,.489,6,17,.353,16,28,.571,.556,15,22,.682,6,17,23,9,2,3,11,17
1546,Chicago State,14,2016-12-23,N,Troy,REG (Non-Conf),L,65,83,,22,57,.386,8,25,.320,14,32,.438,.456,13,15,.867,10,22,33,12,5,3,9,19,30,61,.492,13,30,.433,17,31,.548,.598,10,19,.526,11,22,33,12,5,3,9,19
1547,Chicago State,15,2016-12-28,@,Valparaiso,REG (Non-Conf),L,61,80,,23,67,.343,5,27,.185,18,40,.450,.381,10,13,.769,9,28,34,23,6,5,17,17,27,52,.519,9,19,.474,18,33,.545,.606,17,21,.810,6,28,34,23,6,5,17,17
1548,Chicago State,16,2016-12-30,@,Central Michigan,REG (Non-Conf),L,82,90,,31,73,.425,12,27,.444,19,46,.413,.507,8,10,.800,15,26,37,16,5,1,8,14,29,68,.426,13,37,.351,16,31,.516,.522,19,25,.760,11,26,37,16,5,1,8,14
1549,Chicago State,17,2017-01-05,,Texas–Rio Grande Valley,REG (Conf),L,64,83,,20,63,.317,4,18,.222,16,45,.356,.349,20,29,.690,10,37,50,14,4,3,14,22,32,71,.451,6,23,.261,26,48,.542,.493,13,17,.765,13,37,50,14,4,3,14,22
1550,Chicago State,18,2017-01-07,,New Mexico State,REG (Conf),L,62,78,,22,58,.379,4,20,.200,18,38,.474,.414,14,21,.667,9,28,36,19,5,3,11,16,28,58,.483,9,26,.346,19,32,.594,.560,13,15,.867,8,28,36,19,5,3,11,16
1551,Chicago State,19,2017-01-12,@,Utah Valley,REG (Conf),W,70,61,,23,64,.359,9,20,.450,14,44,.318,.430,15,18,.833,9,29,38,12,2,11,12,18,22,58,.379,4,27,.148,18,31,.581,.414,13,24,.542,9,29,38,12,2,11,12,18
1552,Chicago State,20,2017-01-14,@,Seattle,REG (Conf),L,50,65,,18,56,.321,6,25,.240,12,31,.387,.375,8,8,1.000,5,30,37,15,5,1,16,14,21,47,.447,8,25,.320,13,22,.591,.532,15,19,.789,7,30,37,15,5,1,16,14
1553,Chicago State,23,2017-01-26,,Cal State Bakersfield,REG (Conf),L,59,75,,18,55,.327,5,18,.278,13,37,.351,.373,18,23,.783,7,30,42,17,11,2,14,19,26,55,.473,3,18,.167,23,37,.622,.500,20,32,.625,12,30,42,17,11,2,14,19
1554,Chicago State,24,2017-01-28,,Grand Canyon,REG (Conf),L,77,85,2OT,30,72,.417,6,20,.300,24,52,.462,.458,11,15,.733,7,35,45,21,8,1,12,16,30,77,.390,6,29,.207,24,48,.500,.429,19,29,.655,10,35,45,21,8,1,12,16
1555,Chicago State,25,2017-02-04,@,New Mexico State,REG (Conf),L,51,86,,21,61,.344,7,23,.304,14,38,.368,.402,2,5,.400,8,30,43,24,4,4,14,9,33,62,.532,14,33,.424,19,29,.655,.645,6,11,.545,13,30,43,24,4,4,14,9
1556,Chicago State,26,2017-02-09,,Seattle,REG (Conf),L,65,90,,23,56,.411,5,18,.278,18,38,.474,.455,14,19,.737,9,23,31,26,9,1,12,17,33,57,.579,13,25,.520,20,32,.625,.693,11,18,.611,8,23,31,26,9,1,12,17
1557,Chicago State,27,2017-02-11,,Utah Valley,REG (Conf),L,54,87,,11,58,.190,4,24,.167,7,34,.206,.224,28,31,.903,7,34,41,23,6,5,14,20,32,60,.533,13,30,.433,19,30,.633,.642,10,16,.625,7,34,41,23,6,5,14,20
1558,Chicago State,28,2017-02-18,@,Kansas City,REG (Conf),L,65,84,,26,69,.377,5,20,.250,21,49,.429,.413,8,14,.571,13,31,36,19,5,6,10,16,30,60,.500,14,32,.438,16,28,.571,.617,10,15,.667,5,31,36,19,5,6,10,16
1559,Chicago State,29,2017-02-23,@,Grand Canyon,REG (Conf),L,59,82,,19,57,.333,7,20,.350,12,37,.324,.395,14,15,.933,7,24,39,21,9,3,10,14,29,63,.460,12,31,.387,17,32,.531,.556,12,23,.522,15,24,39,21,9,3,10,14
1560,Chicago State,30,2017-02-25,@,Cal State Bakersfield,REG (Conf),L,49,69,,14,55,.255,6,21,.286,8,34,.235,.309,15,22,.682,13,28,39,16,7,13,12,23,25,61,.410,11,31,.355,14,30,.467,.500,8,17,.471,11,28,39,16,7,13,12,23
1561,Chicago State,31,2017-03-04,,Kansas City,REG (Conf),L,82,87,,29,59,.492,5,16,.313,24,43,.558,.534,19,25,.760,7,26,34,13,7,1,19,18,28,52,.538,10,24,.417,18,28,.643,.635,21,24,.875,8,26,34,13,7,1,19,18
1563,Chicago State,32,2017-03-09,N,New Mexico State,CTOURN,L,53,67,,19,57,.333,4,21,.190,15,36,.417,.368,11,18,.611,13,25,35,10,8,6,11,20,21,51,.412,5,21,.238,16,30,.533,.461,20,27,.741,10,25,35,10,8,6,11,20
1565,Cincinnati,1,2016-11-11,,Brown,REG (Non-Conf),W,84,55,,33,57,.579,6,22,.273,27,35,.771,.632,12,20,.600,12,12,21,10,3,1,14,21,18,57,.316,10,25,.400,8,32,.250,.404,9,14,.643,9,12,21,10,3,1,14,21
1566,Cincinnati,2,2016-11-14,,Albany (NY),REG (Non-Conf),W,74,51,,28,61,.459,5,21,.238,23,40,.575,.500,13,20,.650,12,21,32,8,4,1,22,19,20,48,.417,2,14,.143,18,34,.529,.438,9,14,.643,11,21,32,8,4,1,22,19
1567,Cincinnati,3,2016-11-19,N,Rhode Island,REG (Non-Conf),L,71,76,,23,53,.434,8,20,.400,15,33,.455,.509,17,23,.739,12,20,32,17,5,4,10,21,26,59,.441,8,21,.381,18,38,.474,.508,16,20,.800,12,20,32,17,5,4,10,21
1568,Cincinnati,4,2016-11-20,N,Penn State,REG (Non-Conf),W,71,50,,30,60,.500,6,16,.375,24,44,.545,.550,5,10,.500,9,20,22,5,4,4,18,15,17,47,.362,5,20,.250,12,27,.444,.415,11,12,.917,2,20,22,5,4,4,18,15
1569,Cincinnati,5,2016-11-23,,Samford,REG (Non-Conf),W,70,55,,27,63,.429,4,20,.200,23,43,.535,.460,12,20,.600,18,19,30,9,2,1,14,14,19,58,.328,8,27,.296,11,31,.355,.397,9,11,.818,11,19,30,9,2,1,14,14
1570,Cincinnati,6,2016-11-26,,Lipscomb,REG (Non-Conf),W,91,68,,31,59,.525,8,17,.471,23,42,.548,.593,21,29,.724,7,24,34,14,3,4,18,22,28,66,.424,7,27,.259,21,39,.538,.477,5,6,.833,10,24,34,14,3,4,18,22
1571,Cincinnati,7,2016-12-01,@,Iowa State,REG (Non-Conf),W,55,54,OT,22,62,.355,3,21,.143,19,41,.463,.379,8,10,.800,15,21,31,5,6,3,6,13,22,60,.367,5,21,.238,17,39,.436,.408,5,11,.455,10,21,31,5,6,3,6,13
1572,Cincinnati,8,2016-12-04,,Bowling Green,REG (Non-Conf),W,85,56,,34,61,.557,6,15,.400,28,46,.609,.607,11,14,.786,10,18,24,10,2,0,9,14,21,57,.368,6,17,.353,15,40,.375,.421,8,12,.667,6,18,24,10,2,0,9,14
1573,Cincinnati,9,2016-12-10,@,Butler,REG (Non-Conf),L,65,75,,26,65,.400,6,26,.231,20,39,.513,.446,7,13,.538,10,27,32,13,1,4,6,15,23,54,.426,8,20,.400,15,34,.441,.500,21,26,.808,5,27,32,13,1,4,6,15
1574,Cincinnati,10,2016-12-13,,Texas Southern,REG (Non-Conf),W,96,58,,40,71,.563,6,17,.353,34,54,.630,.606,10,17,.588,9,19,29,13,0,3,10,12,21,69,.304,5,23,.217,16,46,.348,.341,11,14,.786,10,19,29,13,0,3,10,12
1575,Cincinnati,11,2016-12-17,,Fairleigh Dickinson,REG (Non-Conf),W,119,68,,44,68,.647,12,25,.480,32,43,.744,.735,19,29,.655,12,15,26,15,5,2,22,21,20,63,.317,8,20,.400,12,43,.279,.381,20,22,.909,11,15,26,15,5,2,22,21
1576,Cincinnati,12,2016-12-22,,Marshall,REG (Non-Conf),W,93,91,OT,38,75,.507,7,16,.438,31,59,.525,.553,10,23,.435,11,25,33,18,6,2,14,16,31,71,.437,17,30,.567,14,41,.341,.556,12,12,1.000,8,25,33,18,6,2,14,16
1577,Cincinnati,13,2016-12-28,@,Temple,REG (Conf),W,56,50,,19,58,.328,5,18,.278,14,40,.350,.371,13,20,.650,13,26,36,8,5,2,15,18,16,60,.267,5,26,.192,11,34,.324,.308,13,19,.684,10,26,36,8,5,2,15,18
1578,Cincinnati,14,2017-01-01,,Tulane,REG (Conf),W,92,56,,33,58,.569,13,24,.542,20,34,.588,.681,13,17,.765,6,16,29,13,5,5,15,21,17,62,.274,3,21,.143,14,41,.341,.298,19,28,.679,13,16,29,13,5,5,15,21
1579,Cincinnati,15,2017-01-07,@,Houston,REG (Conf),W,67,58,,22,57,.386,10,24,.417,12,33,.364,.474,13,21,.619,10,24,34,6,3,4,9,20,23,63,.365,3,19,.158,20,44,.455,.389,9,14,.643,10,24,34,6,3,4,9,20
1580,Cincinnati,16,2017-01-12,,SMU,REG (Conf),W,66,64,,25,54,.463,12,26,.462,13,28,.464,.574,4,7,.571,4,24,35,14,3,4,6,12,24,60,.400,9,23,.391,15,37,.405,.475,7,10,.700,11,24,35,14,3,4,6,12
1581,Cincinnati,17,2017-01-15,@,East Carolina,REG (Conf),W,55,46,,19,58,.328,2,12,.167,17,46,.370,.345,15,17,.882,14,20,32,5,3,8,11,17,15,59,.254,4,23,.174,11,36,.306,.288,12,17,.706,12,20,32,5,3,8,11,17
1582,Cincinnati,18,2017-01-18,,Temple,REG (Conf),W,81,74,,28,56,.500,5,14,.357,23,42,.548,.545,20,24,.833,11,16,20,14,8,3,13,18,27,51,.529,12,26,.462,15,25,.600,.647,8,11,.727,4,16,20,14,8,3,13,18
1583,Cincinnati,19,2017-01-21,@,Tulane,REG (Conf),W,78,61,,31,55,.564,10,23,.435,21,32,.656,.655,6,11,.545,8,15,20,9,4,1,15,14,21,46,.457,4,15,.267,17,31,.548,.500,15,22,.682,5,15,20,9,4,1,15,14
1584,Cincinnati,20,2017-01-26,,Xavier,REG (Non-Conf),W,86,78,,30,60,.500,8,23,.348,22,37,.595,.567,18,37,.486,18,20,29,18,3,3,12,29,22,56,.393,15,28,.536,7,28,.250,.527,19,23,.826,9,20,29,18,3,3,12,29
1585,Cincinnati,23,2017-02-04,,Connecticut,REG (Conf),W,82,68,,30,60,.500,12,26,.462,18,34,.529,.600,10,12,.833,7,21,27,14,4,2,11,14,24,57,.421,9,18,.500,15,39,.385,.500,11,14,.786,6,21,27,14,4,2,11,14
1586,Cincinnati,24,2017-02-08,,UCF,REG (Conf),W,60,50,,23,65,.354,9,29,.310,14,36,.389,.423,5,5,1.000,12,29,33,8,3,3,15,7,19,48,.396,3,15,.200,16,33,.485,.427,9,11,.818,4,29,33,8,3,3,15,7
1587,Cincinnati,25,2017-02-12,@,SMU,REG (Conf),L,51,60,,17,49,.347,11,32,.344,6,17,.353,.459,6,9,.667,7,21,29,14,4,4,10,11,19,45,.422,10,21,.476,9,24,.375,.533,12,17,.706,8,21,29,14,4,4,10,11
1588,Cincinnati,26,2017-02-15,@,South Florida,REG (Conf),W,68,54,,25,59,.424,6,18,.333,19,41,.463,.475,12,20,.600,14,22,33,7,4,5,20,18,18,49,.367,6,15,.400,12,34,.353,.429,12,16,.750,11,22,33,7,4,5,20,18
1589,Cincinnati,27,2017-02-18,,Tulsa,REG (Conf),W,80,60,,28,50,.560,8,17,.471,20,33,.606,.640,16,26,.615,9,17,18,13,3,1,17,18,19,44,.432,11,19,.579,8,25,.320,.557,11,17,.647,1,17,18,13,3,1,17,18
1590,Cincinnati,28,2017-02-23,,Memphis,REG (Conf),W,87,74,,28,57,.491,8,21,.381,20,36,.556,.561,23,28,.821,11,18,24,20,4,1,11,19,31,57,.544,4,13,.308,27,44,.614,.579,8,12,.667,6,18,24,20,4,1,11,19
1591,Cincinnati,29,2017-02-26,@,UCF,REG (Conf),L,49,53,,16,54,.296,7,24,.292,9,30,.300,.361,10,14,.714,11,26,32,8,6,4,14,13,19,48,.396,5,21,.238,14,27,.519,.448,10,15,.667,6,26,32,8,6,4,14,13
1592,Cincinnati,30,2017-03-02,,Houston,REG (Conf),W,65,47,,25,58,.431,5,19,.263,20,39,.513,.474,10,12,.833,12,17,22,6,2,4,13,13,18,48,.375,5,19,.263,13,29,.448,.427,6,10,.600,5,17,22,6,2,4,13,13
1593,Cincinnati,31,2017-03-05,@,Connecticut,REG (Conf),W,67,47,,24,66,.364,7,26,.269,17,40,.425,.417,12,17,.706,14,22,29,10,0,5,11,15,15,48,.313,3,18,.167,12,30,.400,.344,14,18,.778,7,22,29,10,0,5,11,15
1595,Cincinnati,32,2017-03-10,N,Tulsa,CTOURN,W,80,61,,30,61,.492,8,20,.400,22,41,.537,.557,12,18,.667,9,18,22,12,3,3,13,14,20,47,.426,6,18,.333,14,29,.483,.489,15,20,.750,4,18,22,12,3,3,13,14
1596,Cincinnati,33,2017-03-11,N,Connecticut,CTOURN,W,81,71,,18,47,.383,7,19,.368,11,28,.393,.457,38,46,.826,9,19,34,7,3,4,7,32,22,56,.393,7,19,.368,15,37,.405,.455,20,25,.800,15,19,34,7,3,4,7,32
1597,Cincinnati,34,2017-03-12,N,SMU,CTOURN,L,56,71,,19,61,.311,4,24,.167,15,37,.405,.344,14,18,.778,15,25,32,14,2,6,8,15,26,52,.500,10,19,.526,16,33,.485,.596,9,13,.692,7,25,32,14,2,6,8,15
1599,Cincinnati,35,2017-03-17,N,Kansas State,ROUND-64,W,75,61,,27,43,.628,5,11,.455,22,32,.688,.686,16,22,.727,7,14,21,10,7,2,7,19,21,54,.389,7,18,.389,14,36,.389,.454,12,15,.800,7,14,21,10,7,2,7,19
1600,Cincinnati,36,2017-03-19,N,UCLA,ROUND-32,L,67,79,,26,58,.448,7,20,.350,19,38,.500,.509,8,10,.800,9,23,29,21,5,5,3,10,31,62,.500,11,28,.393,20,34,.588,.589,6,10,.600,6,23,29,21,5,5,3,10
1602,Clemson,1,2016-11-11,,Georgia,REG (Non-Conf),W,74,64,,27,62,.435,7,22,.318,20,40,.500,.492,13,16,.813,9,27,37,14,5,5,14,20,26,61,.426,5,15,.333,21,46,.457,.467,7,11,.636,10,27,37,14,5,5,14,20
1603,Clemson,2,2016-11-17,N,Davidson,REG (Non-Conf),W,95,78,,30,58,.517,9,22,.409,21,36,.583,.595,26,32,.813,8,19,37,19,3,2,16,25,27,68,.397,11,40,.275,16,28,.571,.478,13,16,.813,18,19,37,19,3,2,16,25
1604,Clemson,3,2016-11-18,N,Xavier,REG (Non-Conf),L,77,83,,25,59,.424,9,27,.333,16,32,.500,.500,18,26,.692,6,25,32,17,8,4,18,25,30,57,.526,9,21,.429,21,36,.583,.605,14,19,.737,7,25,32,17,8,4,18,25
1605,Clemson,4,2016-11-20,N,Oklahoma,REG (Non-Conf),L,64,70,,21,68,.309,7,24,.292,14,44,.318,.360,15,21,.714,19,26,30,20,9,7,13,23,27,57,.474,10,20,.500,17,37,.459,.561,6,7,.857,4,26,30,20,9,7,13,23
1606,Clemson,5,2016-11-25,,High Point,REG (Non-Conf),W,83,74,,26,54,.481,9,28,.321,17,26,.654,.565,22,24,.917,8,20,26,9,3,2,13,22,26,57,.456,8,20,.400,18,37,.486,.526,14,16,.875,6,20,26,9,3,2,13,22
1607,Clemson,6,2016-11-30,,Nebraska,REG (Non-Conf),W,60,58,,18,49,.367,7,15,.467,11,34,.324,.439,17,22,.773,8,24,38,6,9,5,16,20,25,63,.397,4,18,.222,21,45,.467,.429,4,7,.571,14,24,38,6,9,5,16,20
1608,Clemson,7,2016-12-04,,Coppin State,REG (Non-Conf),W,85,43,,33,61,.541,8,25,.320,25,36,.694,.607,11,21,.524,12,22,33,8,5,1,19,20,17,55,.309,6,20,.300,11,35,.314,.364,3,4,.750,11,22,33,8,5,1,19,20
1609,Clemson,8,2016-12-10,,Mercer,REG (Non-Conf),W,90,47,,27,60,.450,13,28,.464,14,32,.438,.558,23,31,.742,15,19,29,5,2,5,18,25,17,56,.304,8,29,.276,9,27,.333,.375,5,7,.714,10,19,29,5,2,5,18,25
1610,Clemson,9,2016-12-13,,South Carolina State,REG (Non-Conf),W,93,65,,36,80,.450,8,31,.258,28,49,.571,.500,13,16,.813,21,17,21,11,1,3,16,14,28,54,.519,6,14,.429,22,40,.550,.574,3,4,.750,4,17,21,11,1,3,16,14
1611,Clemson,10,2016-12-18,N,Alabama,REG (Non-Conf),W,67,54,,24,55,.436,9,22,.409,15,33,.455,.518,10,14,.714,5,24,34,7,9,3,16,15,16,50,.320,3,20,.150,13,30,.433,.350,19,25,.760,10,24,34,7,9,3,16,15
1612,Clemson,11,2016-12-21,@,South Carolina,REG (Non-Conf),W,62,60,,21,51,.412,3,16,.188,18,35,.514,.441,17,27,.630,11,19,32,10,8,4,13,22,22,62,.355,2,16,.125,20,46,.435,.371,14,20,.700,13,19,32,10,8,4,13,22
1613,Clemson,12,2016-12-28,,UNC Wilmington,REG (Non-Conf),W,87,73,,30,54,.556,2,8,.250,28,46,.609,.574,25,30,.833,10,16,27,9,6,3,11,21,28,70,.400,8,31,.258,20,39,.513,.457,9,15,.600,11,16,27,9,6,3,11,21
1614,Clemson,13,2016-12-31,@,Wake Forest,REG (Conf),W,73,68,,27,58,.466,8,20,.400,19,38,.500,.534,11,20,.550,8,27,34,12,4,3,16,18,25,60,.417,8,23,.348,17,37,.459,.483,10,11,.909,7,27,34,12,4,3,16,18
1615,Clemson,14,2017-01-03,,North Carolina,REG (Conf),L,86,89,OT,31,68,.456,11,28,.393,20,40,.500,.537,13,19,.684,10,27,47,17,9,4,18,19,35,78,.449,10,24,.417,25,54,.463,.513,9,12,.750,20,27,47,17,9,4,18,19
1616,Clemson,15,2017-01-07,@,Notre Dame,REG (Conf),L,70,75,,28,57,.491,7,18,.389,21,39,.538,.553,7,8,.875,7,18,27,18,6,2,9,13,28,60,.467,15,32,.469,13,28,.464,.592,4,6,.667,9,18,27,18,6,2,9,13
1617,Clemson,16,2017-01-12,@,Georgia Tech,REG (Conf),L,63,75,,22,60,.367,7,24,.292,15,36,.417,.425,12,17,.706,8,28,35,19,5,4,13,18,27,58,.466,4,12,.333,23,46,.500,.500,17,19,.895,7,28,35,19,5,4,13,18
1618,Clemson,17,2017-01-14,,Virginia,REG (Conf),L,73,77,,28,56,.500,7,19,.368,21,37,.568,.563,10,16,.625,8,23,29,9,2,2,16,17,29,50,.580,10,18,.556,19,32,.594,.680,9,13,.692,6,23,29,9,2,2,16,17
1619,Clemson,18,2017-01-19,@,Louisville,REG (Conf),L,60,92,,23,55,.418,8,25,.320,15,30,.500,.491,6,13,.462,6,29,43,10,7,4,11,16,36,64,.563,9,22,.409,27,42,.643,.633,11,16,.688,14,29,43,10,7,4,11,16
1620,Clemson,19,2017-01-22,,Virginia Tech,REG (Conf),L,81,82,,31,64,.484,13,27,.481,18,37,.486,.586,6,11,.545,9,25,30,12,4,2,12,10,29,53,.547,8,21,.381,21,32,.656,.623,16,17,.941,5,25,30,12,4,2,12,10
1621,Clemson,20,2017-01-28,@,Pittsburgh,REG (Conf),W,67,60,,27,52,.519,6,16,.375,21,36,.583,.577,7,11,.636,8,20,29,12,2,1,7,14,18,55,.327,8,24,.333,10,31,.323,.400,16,20,.800,9,20,29,12,2,1,7,14
1622,Clemson,23,2017-02-07,,Syracuse,REG (Conf),L,81,82,,29,54,.537,9,22,.409,20,32,.625,.620,14,17,.824,6,21,31,15,4,0,12,16,29,57,.509,10,26,.385,19,31,.613,.596,14,17,.824,10,21,31,15,4,0,12,16
1623,Clemson,24,2017-02-11,@,Duke,REG (Conf),L,62,64,,22,58,.379,2,9,.222,20,49,.408,.397,16,20,.800,10,27,32,13,2,5,10,16,21,50,.420,11,26,.423,10,24,.417,.530,11,15,.733,5,27,32,13,2,5,10,16
1624,Clemson,25,2017-02-14,,Wake Forest,REG (Conf),W,95,83,,29,57,.509,10,19,.526,19,38,.500,.596,27,35,.771,2,24,34,15,4,3,18,29,33,65,.508,5,17,.294,28,48,.583,.546,12,14,.857,10,24,34,15,4,3,18,29
1625,Clemson,26,2017-02-18,@,Miami (FL),REG (Conf),L,65,71,,27,59,.458,3,17,.176,24,42,.571,.483,8,15,.533,11,23,31,19,6,3,7,13,28,56,.500,6,19,.316,22,37,.595,.554,9,13,.692,8,23,31,19,6,3,7,13
1626,Clemson,27,2017-02-21,@,Virginia Tech,REG (Conf),L,70,71,,26,63,.413,9,17,.529,17,46,.370,.484,9,10,.900,15,18,22,17,2,5,9,13,26,53,.491,12,22,.545,14,31,.452,.604,7,8,.875,4,18,22,17,2,5,9,13
1627,Clemson,28,2017-02-25,,Florida State,REG (Conf),L,74,76,,22,49,.449,4,11,.364,18,38,.474,.490,26,32,.813,9,18,29,13,7,4,10,28,24,53,.453,5,17,.294,19,36,.528,.500,23,28,.821,11,18,29,13,7,4,10,28
1628,Clemson,29,2017-03-01,,NC State,REG (Conf),W,78,74,,29,62,.468,7,17,.412,22,45,.489,.524,13,18,.722,11,22,28,10,4,6,8,15,30,61,.492,7,18,.389,23,43,.535,.549,7,8,.875,6,22,28,10,4,6,8,15
1629,Clemson,30,2017-03-04,,Boston College,REG (Conf),W,82,68,,30,55,.545,6,18,.333,24,37,.649,.600,16,21,.762,9,18,25,12,8,2,12,24,28,60,.467,9,23,.391,19,37,.514,.542,3,6,.500,7,18,25,12,8,2,12,24
1631,Clemson,31,2017-03-07,N,NC State,CTOURN,W,75,61,,29,68,.426,7,21,.333,22,47,.468,.478,10,15,.667,10,26,35,7,2,4,14,20,19,50,.380,5,17,.294,14,33,.424,.430,18,26,.692,9,26,35,7,2,4,14,20
1632,Clemson,32,2017-03-08,N,Duke,CTOURN,L,72,79,,22,56,.393,4,16,.250,18,40,.450,.429,24,26,.923,7,24,32,10,6,2,9,19,30,61,.492,5,21,.238,25,40,.625,.533,14,18,.778,8,24,32,10,6,2,9,19
1634,Clemson,33,2017-03-14,,Oakland,NIT,L,69,74,,26,67,.388,7,20,.350,19,47,.404,.440,10,11,.909,10,28,39,10,2,5,15,14,27,61,.443,9,26,.346,18,35,.514,.516,11,16,.688,11,28,39,10,2,5,15,14
1636,Cleveland State,1,2016-11-12,N,Kent State,REG (Non-Conf),L,74,79,OT,21,49,.429,12,30,.400,9,19,.474,.551,20,29,.690,8,22,36,10,7,3,13,23,27,65,.415,6,25,.240,21,40,.525,.462,19,28,.679,14,22,36,10,7,3,13,23
1637,Cleveland State,2,2016-11-15,,Canisius,REG (Non-Conf),W,67,64,,28,60,.467,7,20,.350,21,40,.525,.525,4,5,.800,15,16,27,17,1,0,12,15,23,54,.426,8,19,.421,15,35,.429,.500,10,14,.714,11,16,27,17,1,0,12,15
1638,Cleveland State,3,2016-11-18,@,UT Martin,REG (Non-Conf),L,74,85,,27,71,.380,10,33,.303,17,38,.447,.451,10,16,.625,13,31,39,22,10,5,25,23,29,54,.537,6,19,.316,23,35,.657,.593,21,28,.750,8,31,39,22,10,5,25,23
1639,Cleveland State,4,2016-11-23,@,Kentucky,REG (Non-Conf),L,70,101,,25,64,.391,6,27,.222,19,37,.514,.438,14,19,.737,7,31,46,25,6,6,13,18,38,73,.521,9,24,.375,29,49,.592,.582,16,26,.615,15,31,46,25,6,6,13,18
1640,Cleveland State,5,2016-11-27,@,Duquesne,REG (Non-Conf),L,71,78,,25,65,.385,5,18,.278,20,47,.426,.423,16,24,.667,9,28,37,16,4,5,20,22,27,55,.491,6,14,.429,21,41,.512,.545,18,31,.581,9,28,37,16,4,5,20,22
