id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,game_id,season,season_type,status_type_alt_detail,groups_id,groups_name,groups_short_name,groups_is_conference,tournament_id,game_date_time,game_date,PBP,team_box,player_box
401522202,s:40~l:41~e:401522202~c:401522202,2023-04-04T01:20Z,72423,TRUE,TRUE,FALSE,FALSE,2023-04-04T01:20Z,event,Men's Basketball Championship - National Championship,,,3891,NRG Stadium,Houston,TX,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,41,s:40~l:41~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,0c2340,f1f2f3,TRUE,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,4,76,TRUE,21,s:40~l:41~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego St,BF2C37,a8996e,TRUE,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,59,FALSE,401522202,2023,3,,,,,,22,2023-04-04T01:20:00Z,2023-04-03,TRUE,TRUE,TRUE
401522201,s:40~l:41~e:401522201~c:401522201,2023-04-02T01:16Z,73860,TRUE,TRUE,FALSE,FALSE,2023-04-02T01:16Z,event,Men's Basketball Championship - Final Four,,,3891,NRG Stadium,Houston,TX,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,41,s:40~l:41~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,0c2340,f1f2f3,TRUE,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,4,72,TRUE,2390,s:40~l:41~t:2390,Miami,Hurricanes,MIA,Miami Hurricanes,Miami,004325,f0f0f0,TRUE,1985,https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,2,59,FALSE,401522201,2023,3,,,,,,22,2023-04-02T01:16:00Z,2023-04-01,TRUE,TRUE,TRUE
401522200,s:40~l:41~e:401522200~c:401522200,2023-04-01T22:09Z,73860,TRUE,TRUE,FALSE,FALSE,2023-04-01T22:09Z,event,Men's Basketball Championship - Final Four,,,3891,NRG Stadium,Houston,TX,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,21,s:40~l:41~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego St,BF2C37,a8996e,TRUE,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,72,TRUE,2226,s:40~l:41~t:2226,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,FAU,004B85,bb2f4c,TRUE,2110,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,11,71,FALSE,401522200,2023,3,,,,,,22,2023-04-01T22:09:00Z,2023-04-01,TRUE,TRUE,TRUE
401526932,s:40~l:41~e:401526932~c:401526932,2023-03-31T01:42Z,0,TRUE,TRUE,FALSE,FALSE,2023-03-31T01:42Z,event,NIT - Championship,,,1246,Orleans Arena,Las Vegas,NV,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,249,s:40~l:41~t:249,North Texas,Mean Green,UNT,North Texas Mean Green,North Texas,00853D,000000,TRUE,1938,https://a.espncdn.com/i/teamlogos/ncaa/500/249.png,11,68,TRUE,5,s:40~l:41~t:5,UAB,Blazers,UAB,UAB Blazers,UAB,054338,ffc845,TRUE,2155,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,11,61,FALSE,401526932,2023,3,,,,,,21,2023-03-31T01:42:00Z,2023-03-30,TRUE,TRUE,TRUE
401526927,s:40~l:41~e:401526927~c:401526927,2023-03-29T01:30Z,2931,TRUE,TRUE,FALSE,FALSE,2023-03-29T01:30Z,event,NIT - Semifinal,,,1246,Orleans Arena,Las Vegas,NV,0,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,5,s:40~l:41~t:5,UAB,Blazers,UAB,UAB Blazers,UAB,054338,ffc845,TRUE,2155,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,11,88,TRUE,3084,s:40~l:41~t:3084,Utah Valley,Wolverines,UVU,Utah Valley Wolverines,Utah Valley,004812,e1c736,TRUE,2091,https://a.espncdn.com/i/teamlogos/ncaa/500/3084.png,30,86,FALSE,401526927,2023,3,OT,,,,,21,2023-03-29T01:30:00Z,2023-03-28,TRUE,TRUE,TRUE
401526930,s:40~l:41~e:401526930~c:401526930,2023-03-28T23:00Z,0,TRUE,TRUE,FALSE,FALSE,2023-03-28T23:00Z,event,NIT - Semifinal,,,1246,Orleans Arena,Las Vegas,NV,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,249,s:40~l:41~t:249,North Texas,Mean Green,UNT,North Texas Mean Green,North Texas,00853D,000000,TRUE,1938,https://a.espncdn.com/i/teamlogos/ncaa/500/249.png,11,56,TRUE,275,s:40~l:41~t:275,Wisconsin,Badgers,WISC,Wisconsin Badgers,Wisconsin,A00002,f7f7f7,TRUE,348,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,7,54,FALSE,401526930,2023,3,,,,,,21,2023-03-28T23:00:00Z,2023-03-28,TRUE,TRUE,TRUE
401522196,s:40~l:41~e:401522196~c:401522196,2023-03-26T21:10Z,17530,TRUE,TRUE,FALSE,FALSE,2023-03-26T21:10Z,event,Men's Basketball Championship - Midwest Region - Elite 8,,,2561,T-Mobile Center,Kansas City,MO,18972,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,251,s:40~l:41~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,c15d26,ffffff,TRUE,7317,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,81,FALSE,2390,s:40~l:41~t:2390,Miami,Hurricanes,MIA,Miami Hurricanes,Miami,004325,f0f0f0,TRUE,1985,https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,2,88,TRUE,401522196,2023,3,,,,,,22,2023-03-26T21:10:00Z,2023-03-26,TRUE,TRUE,TRUE
401522199,s:40~l:41~e:401522199~c:401522199,2023-03-26T18:20Z,20051,TRUE,TRUE,FALSE,FALSE,2023-03-26T18:20Z,event,Men's Basketball Championship - South Region - Elite 8,,,2030,KFC Yum! Center,Louisville,KY,22000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,21,s:40~l:41~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego St,BF2C37,a8996e,TRUE,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,57,TRUE,156,s:40~l:41~t:156,Creighton,Bluejays,CREI,Creighton Bluejays,Creighton,13299e,00235d,TRUE,353,https://a.espncdn.com/i/teamlogos/ncaa/500/156.png,4,56,FALSE,401522199,2023,3,,,,,,22,2023-03-26T18:20:00Z,2023-03-26,TRUE,TRUE,TRUE
401522190,s:40~l:41~e:401522190~c:401522190,2023-03-26T00:59Z,18119,TRUE,TRUE,FALSE,FALSE,2023-03-26T00:59Z,event,Men's Basketball Championship - West Region - Elite 8,,,5060,T-Mobile Arena,Las Vegas,NV,19000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2250,s:40~l:41~t:2250,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,041e42,c8102e,TRUE,1979,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,29,54,FALSE,41,s:40~l:41~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,0c2340,f1f2f3,TRUE,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,4,82,TRUE,401522190,2023,3,,,,,,22,2023-03-26T00:59:00Z,2023-03-25,TRUE,TRUE,TRUE
401522193,s:40~l:41~e:401522193~c:401522193,2023-03-25T22:09Z,19680,TRUE,TRUE,FALSE,FALSE,2023-03-25T22:09Z,event,Men's Basketball Championship - East Region - Elite 8,,,1830,Madison Square Garden,New York,NY,19812,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2306,s:40~l:41~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas St,633194,e7d2ad,TRUE,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,76,FALSE,2226,s:40~l:41~t:2226,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,FAU,004B85,bb2f4c,TRUE,2110,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,11,79,TRUE,401522193,2023,3,,,,,,22,2023-03-25T22:09:00Z,2023-03-25,TRUE,TRUE,TRUE
401522194,s:40~l:41~e:401522194~c:401522194,2023-03-25T01:59Z,17429,TRUE,TRUE,FALSE,FALSE,2023-03-25T01:59Z,event,Men's Basketball Championship - Midwest Region - Sweet 16,,,2561,T-Mobile Center,Kansas City,MO,18972,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,251,s:40~l:41~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,c15d26,ffffff,TRUE,7317,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,83,TRUE,2752,s:40~l:41~t:2752,Xavier,Musketeers,XAV,Xavier Musketeers,Xavier,002144,9ea2a2,TRUE,1973,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,4,71,FALSE,401522194,2023,3,,,,,,22,2023-03-25T01:59:00Z,2023-03-24,TRUE,TRUE,TRUE
401522198,s:40~l:41~e:401522198~c:401522198,2023-03-25T01:27Z,20289,TRUE,TRUE,FALSE,FALSE,2023-03-25T01:27Z,event,Men's Basketball Championship - South Region - Sweet 16,,,2030,KFC Yum! Center,Louisville,KY,22000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,156,s:40~l:41~t:156,Creighton,Bluejays,CREI,Creighton Bluejays,Creighton,13299e,00235d,TRUE,353,https://a.espncdn.com/i/teamlogos/ncaa/500/156.png,4,86,TRUE,163,s:40~l:41~t:163,Princeton,Tigers,PRIN,Princeton Tigers,Princeton,ff9408,080808,TRUE,1900,https://a.espncdn.com/i/teamlogos/ncaa/500/163.png,12,75,FALSE,401522198,2023,3,,,,,,22,2023-03-25T01:27:00Z,2023-03-24,TRUE,TRUE,TRUE
401522195,s:40~l:41~e:401522195~c:401522195,2023-03-24T23:15Z,0,TRUE,TRUE,FALSE,FALSE,2023-03-24T23:15Z,event,Men's Basketball Championship - Midwest Region - Sweet 16,,,2561,T-Mobile Center,Kansas City,MO,18972,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,248,s:40~l:41~t:248,Houston,Cougars,HOU,Houston Cougars,Houston,c92a39,ffffff,TRUE,2126,https://a.espncdn.com/i/teamlogos/ncaa/500/248.png,62,75,FALSE,2390,s:40~l:41~t:2390,Miami,Hurricanes,MIA,Miami Hurricanes,Miami,004325,f0f0f0,TRUE,1985,https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,2,89,TRUE,401522195,2023,3,,,,,,22,2023-03-24T23:15:00Z,2023-03-24,TRUE,TRUE,TRUE
401522197,s:40~l:41~e:401522197~c:401522197,2023-03-24T22:30Z,0,TRUE,TRUE,FALSE,FALSE,2023-03-24T22:30Z,event,Men's Basketball Championship - South Region - Sweet 16,,,2030,KFC Yum! Center,Louisville,KY,22000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,333,s:40~l:41~t:333,Alabama,Crimson Tide,ALA,Alabama Crimson Tide,Alabama,9e1632,ffffff,TRUE,1925,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,23,64,FALSE,21,s:40~l:41~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego St,BF2C37,a8996e,TRUE,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,71,TRUE,401522197,2023,3,,,,,,22,2023-03-24T22:30:00Z,2023-03-24,TRUE,TRUE,TRUE
401522186,s:40~l:41~e:401522186~c:401522186,2023-03-24T02:04Z,18544,TRUE,TRUE,FALSE,FALSE,2023-03-24T02:04Z,event,Men's Basketball Championship - West Region - Sweet 16,,,5060,T-Mobile Arena,Las Vegas,NV,19000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,26,s:40~l:41~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,2774ae,f2a900,TRUE,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,76,FALSE,2250,s:40~l:41~t:2250,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,041e42,c8102e,TRUE,1979,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,29,79,TRUE,401522186,2023,3,,,,,,22,2023-03-24T02:04:00Z,2023-03-23,TRUE,TRUE,TRUE
401522192,s:40~l:41~e:401522192~c:401522192,2023-03-24T01:36Z,19624,TRUE,TRUE,FALSE,FALSE,2023-03-24T01:36Z,event,Men's Basketball Championship - East Region - Sweet 16,,,1830,Madison Square Garden,New York,NY,19812,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2633,s:40~l:41~t:2633,Tennessee,Volunteers,TENN,Tennessee Volunteers,Tennessee,ff8200,ffffff,TRUE,2044,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,23,55,FALSE,2226,s:40~l:41~t:2226,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,FAU,004B85,bb2f4c,TRUE,2110,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,11,62,TRUE,401522192,2023,3,,,,,,22,2023-03-24T01:36:00Z,2023-03-23,TRUE,TRUE,TRUE
401522188,s:40~l:41~e:401522188~c:401522188,2023-03-23T23:15Z,0,TRUE,TRUE,FALSE,FALSE,2023-03-23T23:15Z,event,Men's Basketball Championship - West Region - Sweet 16,,,5060,T-Mobile Arena,Las Vegas,NV,19000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,41,s:40~l:41~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,0c2340,f1f2f3,TRUE,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,4,88,TRUE,8,s:40~l:41~t:8,Arkansas,Razorbacks,ARK,Arkansas Razorbacks,Arkansas,a41f35,222222,TRUE,2142,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png,23,65,FALSE,401522188,2023,3,,,,,,22,2023-03-23T23:15:00Z,2023-03-23,TRUE,TRUE,TRUE
401522191,s:40~l:41~e:401522191~c:401522191,2023-03-23T22:30Z,0,TRUE,TRUE,FALSE,FALSE,2023-03-23T22:30Z,event,Men's Basketball Championship - East Region - Sweet 16,,,1830,Madison Square Garden,New York,NY,19812,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,2306,s:40~l:41~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas St,633194,e7d2ad,TRUE,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,98,TRUE,127,s:40~l:41~t:127,Michigan State,Spartans,MSU,Michigan State Spartans,Michigan St,18453B,ffffff,TRUE,1987,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,7,93,FALSE,401522191,2023,3,OT,,,,,22,2023-03-23T22:30:00Z,2023-03-23,TRUE,TRUE,TRUE
401526921,s:40~l:41~e:401526921~c:401526921,2023-03-23T01:00Z,5289,TRUE,FALSE,FALSE,FALSE,2023-03-23T01:00Z,event,NIT - Quarterfinal,,,2091,UCCU Center,Orem,UT,8500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,3084,s:40~l:41~t:3084,Utah Valley,Wolverines,UVU,Utah Valley Wolverines,Utah Valley,004812,e1c736,TRUE,2091,https://a.espncdn.com/i/teamlogos/ncaa/500/3084.png,30,74,TRUE,2132,s:40~l:41~t:2132,Cincinnati,Bearcats,CIN,Cincinnati Bearcats,Cincinnati,000000,717073,TRUE,201,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,62,68,FALSE,401526921,2023,3,,,,,,21,2023-03-23T01:00:00Z,2023-03-22,TRUE,TRUE,TRUE
401526923,s:40~l:41~e:401526923~c:401526923,2023-03-22T23:00Z,10258,TRUE,FALSE,FALSE,FALSE,2023-03-22T23:00Z,event,NIT - Quarterfinal,,,2084,Memorial Gymnasium (TN),Nashville,TN,14326,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,238,s:40~l:41~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Vanderbilt,000000,231f20,TRUE,2084,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23,59,FALSE,5,s:40~l:41~t:5,UAB,Blazers,UAB,UAB Blazers,UAB,054338,ffc845,TRUE,2155,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,11,67,TRUE,401526923,2023,3,,,,,,21,2023-03-22T23:00:00Z,2023-03-22,TRUE,TRUE,TRUE
401526973,s:40~l:41~e:401526973~c:401526973,2023-03-22T21:00Z,771,TRUE,TRUE,FALSE,FALSE,2023-03-22T21:00Z,event,Discount Tire CBI Championship,11,RD128,2461,Ocean Center,Daytona Beach,FL,8362,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2198,s:40~l:41~t:2198,Eastern Kentucky,Colonels,EKU,Eastern Kentucky Colonels,E Kentucky,660819,f0f0f0,TRUE,1915,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,46,68,FALSE,2429,s:40~l:41~t:2429,Charlotte,49ers,CHAR,Charlotte 49ers,Charlotte,ffffff,cfab7a,TRUE,239,https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,11,71,TRUE,401526973,2023,3,,,,,,11,2023-03-22T21:00:00Z,2023-03-22,TRUE,TRUE,TRUE
401526970,s:40~l:41~e:401526970~c:401526970,2023-03-22T01:57Z,962,TRUE,TRUE,FALSE,FALSE,2023-03-22T01:57Z,event,Discount Tire CBI - Semifinal,11,RD128,2461,Ocean Center,Daytona Beach,FL,8362,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2515,s:40~l:41~t:2515,Radford,Highlanders,RAD,Radford Highlanders,Radford,BC1515,c2c3c0,TRUE,1901,https://a.espncdn.com/i/teamlogos/ncaa/500/2515.png,6,56,FALSE,2429,s:40~l:41~t:2429,Charlotte,49ers,CHAR,Charlotte 49ers,Charlotte,ffffff,cfab7a,TRUE,239,https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,11,63,TRUE,401526970,2023,3,,,,,,11,2023-03-22T01:57:00Z,2023-03-21,TRUE,TRUE,TRUE
401526916,s:40~l:41~e:401526916~c:401526916,2023-03-22T01:00Z,3384,TRUE,FALSE,FALSE,FALSE,2023-03-22T01:00Z,event,NIT - Quarterfinal,,,1977,Matthew Knight Arena,Eugene,OR,12364,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2483,s:40~l:41~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,TRUE,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,58,FALSE,275,s:40~l:41~t:275,Wisconsin,Badgers,WISC,Wisconsin Badgers,Wisconsin,A00002,f7f7f7,TRUE,348,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,7,61,TRUE,401526916,2023,3,,,,,,21,2023-03-22T01:00:00Z,2023-03-21,TRUE,TRUE,TRUE
401526918,s:40~l:41~e:401526918~c:401526918,2023-03-21T23:00Z,4807,TRUE,FALSE,FALSE,FALSE,2023-03-21T23:00Z,event,NIT - Quarterfinal,,,1992,Gallagher-Iba Arena,Stillwater,OK,13611,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,197,s:40~l:41~t:197,Oklahoma State,Cowboys,OKST,Oklahoma State Cowboys,Oklahoma St,ff6500,000000,TRUE,1992,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,8,59,FALSE,249,s:40~l:41~t:249,North Texas,Mean Green,UNT,North Texas Mean Green,North Texas,00853D,000000,TRUE,1938,https://a.espncdn.com/i/teamlogos/ncaa/500/249.png,11,65,TRUE,401526918,2023,3,OT,,,,,21,2023-03-21T23:00:00Z,2023-03-21,TRUE,TRUE,TRUE
401526969,s:40~l:41~e:401526969~c:401526969,2023-03-21T23:00Z,0,TRUE,TRUE,FALSE,FALSE,2023-03-21T23:00Z,event,Discount Tire CBI - Semifinal,11,RD128,2461,Ocean Center,Daytona Beach,FL,8362,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final/2OT,Final/2OT,2,2198,s:40~l:41~t:2198,Eastern Kentucky,Colonels,EKU,Eastern Kentucky Colonels,E Kentucky,660819,f0f0f0,TRUE,1915,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,46,108,TRUE,253,s:40~l:41~t:253,Southern Utah,Thunderbirds,SUU,Southern Utah Thunderbirds,Southern Utah,c72026,000000,TRUE,1960,https://a.espncdn.com/i/teamlogos/ncaa/500/253.png,30,106,FALSE,401526969,2023,3,2OT,,,,,11,2023-03-21T23:00:00Z,2023-03-21,TRUE,TRUE,TRUE
401526966,s:40~l:41~e:401526966~c:401526966,2023-03-20T22:47Z,764,TRUE,TRUE,FALSE,FALSE,2023-03-20T22:47Z,event,Discount Tire CBI - Quarterfinal,11,RD128,2461,Ocean Center,Daytona Beach,FL,8362,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,270,s:40~l:41~t:270,Milwaukee,Panthers,MILW,Milwaukee Panthers,Milwaukee,000000,ffc20e,TRUE,1983,https://a.espncdn.com/i/teamlogos/ncaa/500/270.png,45,65,FALSE,2429,s:40~l:41~t:2429,Charlotte,49ers,CHAR,Charlotte 49ers,Charlotte,ffffff,cfab7a,TRUE,239,https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,11,76,TRUE,401526966,2023,3,,,,,,11,2023-03-20T22:47:00Z,2023-03-20,TRUE,TRUE,TRUE
401526963,s:40~l:41~e:401526963~c:401526963,2023-03-20T20:45Z,0,TRUE,TRUE,FALSE,FALSE,2023-03-20T20:45Z,event,Discount Tire CBI - Quarterfinal,11,RD128,2461,Ocean Center,Daytona Beach,FL,8362,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2515,s:40~l:41~t:2515,Radford,Highlanders,RAD,Radford Highlanders,Radford,BC1515,c2c3c0,TRUE,1901,https://a.espncdn.com/i/teamlogos/ncaa/500/2515.png,6,67,TRUE,23,s:40~l:41~t:23,San José State,Spartans,SJSU,San José State Spartans,San José St,005893,fdba31,TRUE,2192,https://a.espncdn.com/i/teamlogos/ncaa/500/23.png,44,57,FALSE,401526963,2023,3,,,,,,11,2023-03-20T20:45:00Z,2023-03-20,TRUE,TRUE,TRUE
401526961,s:40~l:41~e:401526961~c:401526961,2023-03-20T18:31Z,0,TRUE,TRUE,FALSE,FALSE,2023-03-20T18:31Z,event,Discount Tire CBI - Quarterfinal,11,RD128,2461,Ocean Center,Daytona Beach,FL,8362,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,242,s:40~l:41~t:242,Rice,Owls,RICE,Rice Owls,Rice,d1d5d8,003d7d,TRUE,1902,https://a.espncdn.com/i/teamlogos/ncaa/500/242.png,11,79,FALSE,253,s:40~l:41~t:253,Southern Utah,Thunderbirds,SUU,Southern Utah Thunderbirds,Southern Utah,c72026,000000,TRUE,1960,https://a.espncdn.com/i/teamlogos/ncaa/500/253.png,30,81,TRUE,401526961,2023,3,,,,,,11,2023-03-20T18:31:00Z,2023-03-20,TRUE,TRUE,TRUE
401526959,s:40~l:41~e:401526959~c:401526959,2023-03-20T16:00Z,0,TRUE,TRUE,FALSE,FALSE,2023-03-20T16:00Z,event,Discount Tire CBI - Quarterfinal,11,RD128,2461,Ocean Center,Daytona Beach,FL,8362,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,2198,s:40~l:41~t:2198,Eastern Kentucky,Colonels,EKU,Eastern Kentucky Colonels,E Kentucky,660819,f0f0f0,TRUE,1915,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,46,89,TRUE,282,s:40~l:41~t:282,Indiana State,Sycamores,INST,Indiana State Sycamores,Indiana St,00669a,f0f0f0,TRUE,2170,https://a.espncdn.com/i/teamlogos/ncaa/500/282.png,18,88,FALSE,401526959,2023,3,OT,,,,,11,2023-03-20T16:00:00Z,2023-03-20,TRUE,TRUE,TRUE
401522178,s:40~l:41~e:401522178~c:401522178,2023-03-20T01:52Z,19229,TRUE,TRUE,FALSE,FALSE,2023-03-20T01:52Z,event,Men's Basketball Championship - West Region - 2nd Round,,,892,Ball Arena,Denver,CO,19520,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2250,s:40~l:41~t:2250,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,041e42,c8102e,TRUE,1979,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,29,84,TRUE,2628,s:40~l:41~t:2628,TCU,Horned Frogs,TCU,TCU Horned Frogs,TCU,4d1979,f1f2f3,TRUE,2194,https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png,8,81,FALSE,401522178,2023,3,,,,,,22,2023-03-20T01:52:00Z,2023-03-19,TRUE,TRUE,TRUE
401526907,s:40~l:41~e:401526907~c:401526907,2023-03-20T01:30Z,3964,TRUE,FALSE,FALSE,FALSE,2023-03-20T01:30Z,event,NIT - 2nd Round,,,2207,CU Events Center,Boulder,CO,11064,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,38,s:40~l:41~t:38,Colorado,Buffaloes,COLO,Colorado Buffaloes,Colorado,000000,cfb87c,TRUE,2207,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,21,69,FALSE,3084,s:40~l:41~t:3084,Utah Valley,Wolverines,UVU,Utah Valley Wolverines,Utah Valley,004812,e1c736,TRUE,2091,https://a.espncdn.com/i/teamlogos/ncaa/500/3084.png,30,81,TRUE,401526907,2023,3,,,,,,21,2023-03-20T01:30:00Z,2023-03-19,TRUE,TRUE,TRUE
401522173,s:40~l:41~e:401522173~c:401522173,2023-03-20T00:40Z,13984,TRUE,TRUE,FALSE,FALSE,2023-03-20T00:40Z,event,Men's Basketball Championship - Midwest Region - 2nd Round,,,20,MVP Arena,Albany,NY,15727,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,84,s:40~l:41~t:84,Indiana,Hoosiers,IU,Indiana Hoosiers,Indiana,990000,edebeb,TRUE,2092,https://a.espncdn.com/i/teamlogos/ncaa/500/84.png,7,69,FALSE,2390,s:40~l:41~t:2390,Miami,Hurricanes,MIA,Miami Hurricanes,Miami,004325,f0f0f0,TRUE,1985,https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,2,85,TRUE,401522173,2023,3,,,,,,22,2023-03-20T00:40:00Z,2023-03-19,TRUE,TRUE,TRUE
