<<<<<<< HEAD
Name,Game,Opponent,Site,Outcome,Date,ORtg,DRtg,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FTr,oeFG%,oTOV%,oDRB%,oFTr,Pace,o3PAr
Abilene Christian,1,New Mexico,away,0,2006-11-10,68.24644549763033,119.14893617021276,0.3442622950819672,0.3963302752293578,0.43023255813953487,0.7894736842105263,0.06546644844517185,0.06451612903225806,0.3524590163934426,0.22748815165876776,0.15217391304347827,0.2459016393442623,0.6285714285714286,0.23567921440261866,0.8478260869565217,0.07142857142857142,155.5,0.5571428571428572
Air Force,1,Arkansas-Pine Bluff,home,1,2006-11-10,124.5674740484429,69.55177743431221,0.3333333333333333,0.6747188671386922,0.5735294117647058,0.6206896551724138,0.10819165378670788,0.07894736842105263,0.6568627450980392,0.19992310649750095,0.2962962962962963,0.37254901960784315,0.34545454545454546,0.20092735703245748,0.7037037037037037,0.21818181818181817,129.72500000000002,0.3090909090909091
Air Force,2,Long Beach State,away,1,2006-11-14,109.60906101571062,81.0907786149982,0.41237113402061853,0.6310475389145983,0.5629139072847682,0.6078431372549019,0.10046645138141369,0.0375,0.6134020618556701,0.23383266350018264,0.23728813559322035,0.4742268041237113,0.41596638655462187,0.229637603157517,0.7627118644067796,0.2184873949579832,276.20000000000005,0.3277310924369748
Air Force,3,Stanford,away,1,2006-11-15,118.08688926131236,79.79797979797979,0.43243243243243246,0.6435295770689897,0.5391705069124424,0.6329113924050633,0.10606060606060605,0.04310344827586207,0.625,0.19595204331571484,0.2558139534883721,0.42567567567567566,0.3866279069767442,0.19191919191919188,0.7441860465116279,0.23255813953488372,391.92500000000007,0.32558139534883723
Air Force,4,Colorado,away,1,2006-11-18,119.75131516021042,76.97387038958587,0.4517766497461929,0.6592943654555029,0.5368421052631579,0.6635514018691588,0.10187718139798131,0.03289473684210526,0.6446700507614214,0.1951219512195122,0.24107142857142858,0.43147208121827413,0.38,0.1924346759739647,0.7589285714285714,0.26222222222222225,526.4000000000001,0.3244444444444444
Air Force,5,Duke,away,0,2006-11-20,116.20217288615966,85.37721204594845,0.46218487394957986,0.6483921982076963,0.5,0.6535433070866141,0.0993480285625582,0.044444444444444446,0.6281512605042017,0.19524484333175876,0.21014492753623187,0.4117647058823529,0.42857142857142855,0.19248680533995652,0.7898550724637681,0.2857142857142857,639.6500000000001,0.3233082706766917
Air Force,6,Texas Tech,home,1,2006-11-21,118.26134128975386,87.98283261802575,0.46830985915492956,0.6455911749463241,0.4949238578680203,0.6554054054054054,0.08851931330472103,0.046948356807511735,0.6179577464788732,0.18173187767003457,0.21428571428571427,0.397887323943662,0.43471337579617836,0.17972103004291845,0.7857142857142857,0.2802547770700637,741.475,0.321656050955414
Air Force,7,Wake Forest,home,1,2006-11-29,122.0987156597362,88.02736602052451,0.46017699115044247,0.655818845511353,0.5,0.6629834254143646,0.08437856328392246,0.0398406374501992,0.6312684365781711,0.1681737027011461,0.22164948453608246,0.40412979351032446,0.4304812834224599,0.16647662485746864,0.7783505154639175,0.26737967914438504,872.575,0.32887700534759357
Air Force,8,Purdue Fort Wayne,home,1,2006-12-02,122.16194494675506,89.8831717623664,0.4521276595744681,0.6641905178064235,0.5009823182711198,0.6403940886699507,0.09346259010688542,0.04332129963898917,0.6343085106382979,0.17480409885473175,0.21962616822429906,0.4574468085106383,0.4541176470588235,0.17300521998508575,0.780373831775701,0.24705882352941178,1000.575,0.34823529411764703
Air Force,9,Texas-Rio Grande Valley,home,1,2006-12-06,123.12162346211466,91.60716691364676,0.46618357487922707,0.6703910614525139,0.5045045045045045,0.6412556053811659,0.08981094795455566,0.0436241610738255,0.6376811594202898,0.17796340854405954,0.2245762711864407,0.46618357487922707,0.4680170575692964,0.1760294579909291,0.7754237288135594,0.23667377398720682,1107.4,0.3646055437100213
Air Force,10,Norfolk State,home,1,2006-12-13,123.84105960264897,91.19187950229207,0.4774193548387097,0.6678571428571428,0.5073649754500819,0.6706827309236948,0.09004584151931892,0.04573170731707317,0.6397849462365591,0.17549668874172183,0.23484848484848486,0.43010752688172044,0.46372549019607845,0.17354289456450556,0.7651515151515151,0.25098039215686274,1214.8000000000002,0.3568627450980392
