Name,Game,Opponent,Site,Outcome,Date,ORtg,DRtg,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FTr,oeFG%,oTOV%,oDRB%,oFTr,Pace,o3PAr
Abilene Christian,1,East Tennessee State,home,1,2020-11-25,98.8351570773032,66.1273302849103,0.4693877551020408,0.5661140315406389,0.4411764705882353,0.7,0.1125571579317622,0.1,0.5408163265306123,0.2117896223085068,0.1818181818181818,0.5510204081632653,0.3235294117647059,0.2110446711220541,0.8181818181818182,0.3333333333333333,141.9,0.4117647058823529
Abilene Christian,2,Austin Peay,away,1,2020-11-27,101.6260162601626,81.13175387762058,0.3137254901960784,0.583203732503888,0.44,0.5306122448979592,0.1363558888699505,0.0555555555555555,0.5686274509803921,0.2032520325203251,0.1864406779661017,0.5490196078431373,0.4181818181818181,0.2045338333049258,0.8135593220338984,0.3,294.27500000000003,0.3454545454545454
Abilene Christian,3,Omaha,home,1,2020-11-28,99.9545661063153,79.42562261610948,0.275,0.5609382967873534,0.46524064171123,0.5466666666666666,0.1301323760376935,0.0363636363636363,0.54375,0.2044525215810994,0.2234042553191489,0.475,0.4320987654320987,0.2019295490240071,0.776595744680851,0.2839506172839506,442.9500000000001,0.3209876543209876
Abilene Christian,4,Tarleton State,away,1,2020-12-06,99.81005007770678,77.15387912558937,0.3287037037037037,0.5503713578366025,0.466403162055336,0.5714285714285714,0.1337333904843549,0.0437956204379562,0.5300925925925926,0.2037644620963564,0.2424242424242424,0.4537037037037037,0.434010152284264,0.2023146163737677,0.7575757575757576,0.3807106598984771,581.175,0.3045685279187817
Abilene Christian,5,Texas Tech,home,0,2020-12-10,93.84908053265694,77.92207792207793,0.3409961685823754,0.5339533392126995,0.4585987261146497,0.543859649122807,0.1326933935629587,0.0545454545454545,0.5114942528735632,0.2282815472415979,0.2389937106918239,0.4099616858237548,0.4104166666666666,0.2286843591191417,0.7610062893081762,0.4666666666666667,709.0250000000001,0.3125
Abilene Christian,6,Arkansas,home,0,2020-12-22,94.85888277315844,84.65236252784617,0.3447204968944099,0.5329648637978681,0.4514435695538057,0.5244755244755245,0.1172470395122523,0.0653266331658291,0.5124223602484472,0.2178241011828082,0.2395833333333333,0.3788819875776397,0.431438127090301,0.2180794934927893,0.7604166666666666,0.4749163879598662,853.4000000000001,0.334448160535117
Abilene Christian,7,Lamar,away,1,2021-01-02,97.2256811276585,85.05540581012279,0.3350383631713555,0.5316772893174265,0.4714912280701754,0.5549132947976878,0.1217929519816312,0.0695652173913043,0.510230179028133,0.2111869303182746,0.2692307692307692,0.3657289002557545,0.4342857142857143,0.2116402116402116,0.7307692307692307,0.4742857142857143,1002.775,0.3428571428571428
Abilene Christian,8,Houston Christian,home,1,2021-01-07,96.99728617701128,85.44469683732308,0.3355263157894737,0.5234810545214023,0.4896030245746692,0.565,0.1170714660143281,0.0725190839694656,0.5,0.2101024249321544,0.2857142857142857,0.337719298245614,0.4364089775561097,0.2096802376376026,0.7142857142857143,0.4688279301745636,1143.4500000000005,0.3466334164588528
Abilene Christian,9,Southeastern Louisiana,away,1,2021-01-16,97.98203662661842,82.50466128029832,0.3470588235294117,0.5285456604723352,0.4890756302521008,0.5982142857142857,0.1289620882535736,0.0848056537102473,0.5029411764705882,0.2084062366343947,0.2824675324675325,0.3549019607843137,0.4302059496567506,0.2082038533250466,0.7175324675324676,0.494279176201373,1286.5750000000005,0.3524027459954233
Abilene Christian,10,Sam Houston,home,0,2021-01-21,96.74693705111956,83.69083620507772,0.3432574430823117,0.5172413793103449,0.48,0.6275303643724697,0.1251846121386876,0.0846394984326018,0.4921190893169877,0.2056048443881143,0.2840909090909091,0.3432574430823117,0.4326530612244898,0.2053590266544764,0.7159090909090909,0.4938775510204081,1421.0500000000002,0.3489795918367347
Abilene Christian,11,Central Arkansas,away,1,2021-01-23,99.15464310684548,83.02078698112008,0.3574803149606299,0.5294237426186112,0.4804845222072678,0.6548042704626335,0.1271374992053906,0.0919220055710306,0.5055118110236221,0.2008517129600203,0.28125,0.337007874015748,0.4319852941176471,0.2008772487445171,0.71875,0.4742647058823529,1573.2000000000005,0.3400735294117647
Abilene Christian,12,Stephen F. Austin,away,1,2021-01-28,100.066749862147,83.0020024958644,0.3595988538681948,0.5298583151489075,0.4793689320388349,0.6384364820846905,0.124212786951853,0.0938271604938271,0.501432664756447,0.1961865513538613,0.284037558685446,0.3481375358166189,0.4331103678929766,0.1961865513538613,0.715962441314554,0.4732441471571906,1722.85,0.3227424749163879
Abilene Christian,13,Incarnate Word,home,1,2021-01-30,101.26445477142548,84.49486763911398,0.3653333333333333,0.5340248489684258,0.4904386951631046,0.641566265060241,0.1177741761210156,0.0909090909090909,0.504,0.1966929644439641,0.2932166301969365,0.3573333333333333,0.4393241167434716,0.1966504592112371,0.7067833698030634,0.4608294930875576,1850.8,0.3410138248847926
Abilene Christian,14,Lamar,home,1,2021-02-06,102.42424242424242,85.28483011241632,0.3649815043156597,0.5370762711864406,0.4915966386554621,0.643646408839779,0.121258052292535,0.0887445887445887,0.5098643649815043,0.1929292929292929,0.2947154471544715,0.345252774352651,0.4497126436781609,0.1930023998989516,0.7052845528455285,0.4525862068965517,1979.625,0.3362068965517241
Abilene Christian,15,Texas A&M-Corpus Christi,home,1,2021-02-09,103.59413029608449,86.20323380148707,0.357060849598163,0.5404472496856432,0.491609081934847,0.6437659033078881,0.1208544789330815,0.0883534136546184,0.5137772675086107,0.1880951818332191,0.2946768060836502,0.3455797933409874,0.4543624161073825,0.1878909477162752,0.7053231939163498,0.4496644295302013,2117.1000000000004,0.3315436241610738
