Game ID,Name,Site,Date,Opponent,Outcome,Game,ORtg,DRtg,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FTr,oeFG%,oTOV%,oDRB%,oFTr,Pace,o3PAr
323150349,Air Force,home,2012-11-10,Army,1,1,114.54408440090432,95.9409594095941,0.32,0.6094627105052125,0.5454545454545454,0.4,0.1476014760147601,0.1379310344827586,0.56,0.1808590806330068,0.2666666666666666,0.52,0.4444444444444444,0.1771217712177121,0.7333333333333333,0.1587301587301587,134.1,0.5396825396825397
323162643,Air Force,home,2012-11-11,The Citadel,1,2,121.0203678070002,106.8460625247329,0.5050505050505051,0.6405693950177936,0.4728682170542636,0.4897959183673469,0.1424614166996438,0.1132075471698113,0.601010101010101,0.1581965592248368,0.2203389830508474,0.4343434343434343,0.5327102803738317,0.1582904629996042,0.7796610169491526,0.2429906542056074,252.775,0.5046728971962616
323262005,Air Force,away,2012-11-22,Montana State,1,3,122.78448497302853,106.46778963610646,0.4556962025316455,0.6506942553770759,0.5025125628140703,0.5833333333333334,0.1182975440401182,0.1195652173913043,0.629746835443038,0.1695350629334703,0.25,0.3417721518987341,0.5207100591715976,0.1697312588401697,0.75,0.2544378698224852,389.075,0.4556213017751479
323300038,Air Force,home,2012-11-26,Colorado,0,4,119.32901258101414,113.09580666730344,0.4678899082568807,0.6252497003595685,0.4566037735849056,0.5405405405405406,0.1146241283790237,0.0909090909090909,0.6077981651376146,0.148684712161647,0.2177419354838709,0.3119266055045872,0.5472972972972973,0.1490113668927309,0.782258064516129,0.3198198198198198,524.025,0.4054054054054054
323332005,Air Force,away,2012-11-29,Jackson State,1,5,117.55817467512844,104.08132301623424,0.4612546125461255,0.6256030878095851,0.4925373134328358,0.5714285714285714,0.1001365498406918,0.0838709677419354,0.6162361623616236,0.1631912964641886,0.2222222222222222,0.3099630996309963,0.5130597014925373,0.163859808830223,0.7777777777777778,0.3656716417910448,660.45,0.4216417910447761
323372005,Air Force,away,2012-12-02,Wichita State,0,6,114.56444249890563,104.21898543445502,0.4325153374233129,0.6061809278009398,0.485,0.5878787878787879,0.1104972375690607,0.0760869565217391,0.5966257668711656,0.1575886436120318,0.2146596858638743,0.3343558282208589,0.5332278481012658,0.1582119537920642,0.7853403141361257,0.3544303797468354,797.975,0.4177215189873418
323432005,Air Force,away,2012-12-08,Arkansas-Pine Bluff,1,7,112.53362022592792,100.66167697147196,0.431578947368421,0.5919637804187889,0.4817987152034261,0.5882352941176471,0.1258270962143399,0.074074074074074,0.5763157894736842,0.1613770844540075,0.2260869565217391,0.3421052631578947,0.5221606648199446,0.1627074520013016,0.7739130434782608,0.3379501385041551,925.7,0.4016620498614958
323570027,Air Force,home,2012-12-22,UC Riverside,1,8,110.82119645144456,98.4621244584107,0.4203233256351039,0.584029201460073,0.4737827715355805,0.580952380952381,0.1256963290958434,0.0717131474103585,0.5669745958429562,0.1631955975141135,0.2234848484848484,0.325635103926097,0.5097323600973236,0.1637861257915535,0.7765151515151515,0.3333333333333333,1052.0500000000002,0.389294403892944
323640057,Air Force,home,2012-12-29,Florida,0,9,109.6146492756086,101.36286201022146,0.4208333333333333,0.5785531685877024,0.4658901830282861,0.5807860262008734,0.1226575809199318,0.0633802816901408,0.5604166666666667,0.1631473849683477,0.217391304347826,0.3395833333333333,0.5205183585313174,0.1635434412265758,0.782608695652174,0.345572354211663,1175.4250000000002,0.386609071274298
330020257,Air Force,home,2013-01-03,Richmond,0,10,108.23118667223255,104.11686586985392,0.4067796610169492,0.5742821473158553,0.4765506807866868,0.5856573705179283,0.1153481312843862,0.0610932475884244,0.551789077212806,0.1730484611589692,0.2303030303030303,0.3559322033898305,0.5387596899224806,0.1730221969265793,0.7696969696969697,0.3585271317829457,1317.65,0.3972868217054263
330092005,Air Force,away,2013-01-10,Nevada,1,11,108.99820862615404,103.60049662022348,0.4038128249566724,0.5835915596871771,0.4771151178918169,0.5890909090909091,0.1158780521451234,0.0612244897959183,0.5580589254766031,0.1763814248311974,0.2247191011235955,0.3674176776429809,0.5343915343915344,0.1765760794592357,0.7752808988764045,0.3597883597883597,1450.6,0.3950617283950617
330122439,Air Force,home,2013-01-13,Nevada-Las Vegas,0,12,108.32888246567596,103.94344069128044,0.4003139717425432,0.5771870501188523,0.4698646986469865,0.5973154362416108,0.1131186174391201,0.0608465608465608,0.5486656200941915,0.1721700336171416,0.2194513715710723,0.3626373626373626,0.529505582137161,0.1721916732128829,0.7805486284289277,0.3748006379585327,1591.35,0.3971291866028708
330160036,Air Force,home,2013-01-17,Colorado State,0,13,104.9294750618002,105.1593059021531,0.4011713030746706,0.5675633160295737,0.4588100686498856,0.5968253968253968,0.1067842841390517,0.0602409638554216,0.5387994143484627,0.1814744801512287,0.2106481481481481,0.3440702781844802,0.532258064516129,0.1810690035401311,0.7893518518518519,0.3782991202346041,1721.175,0.3914956011730205
330192005,Air Force,away,2013-01-19,Boise State,1,14,106.71108484229757,105.69759339658036,0.3918918918918919,0.5756188047069736,0.461211477151966,0.6040462427745664,0.1082703542906148,0.0553097345132743,0.5445945945945946,0.1816130245553704,0.2190889370932754,0.3486486486486486,0.5331529093369418,0.1811652462882564,0.7809110629067245,0.3870094722598105,1863.4,0.3883626522327469
330232005,Air Force,away,2013-01-24,New Orleans,1,15,109.25598991172762,104.13152395578943,0.3869346733668342,0.5858804436029212,0.4714142427281845,0.6178010471204188,0.1127923663737757,0.0563674321503131,0.5577889447236181,0.1815889029003783,0.2334710743801653,0.3391959798994975,0.5260814249363868,0.1812734459578539,0.7665289256198347,0.3829516539440203,1984.225,0.3905852417302799
330262751,Air Force,home,2013-01-27,Wyoming,1,16,108.91372886213814,102.98141670830655,0.3859020310633214,0.5841959618735266,0.4773584905660377,0.6175,0.1132605229971209,0.0577689243027888,0.554958183990442,0.1805674978503869,0.2318271119842829,0.3488649940262843,0.5173237753882916,0.1798843600542508,0.768172888015717,0.3739545997610514,2097.375,0.4002389486260454
330302005,Air Force,away,2013-01-31,Fresno State,1,17,108.41281652348418,101.725377426312,0.3868031854379977,0.5853563515060022,0.483467381590706,0.6175771971496437,0.111430625449317,0.0566037735849056,0.5551763367463026,0.1839951295406886,0.2293233082706766,0.353811149032992,0.5141242937853108,0.1833213515456506,0.7706766917293233,0.3706214689265537,2221.525,0.4011299435028249
330332005,Air Force,away,2013-02-02,San Diego State,1,18,108.81094952951238,101.92544735835423,0.3978494623655914,0.5878003696857671,0.4784810126582278,0.6278026905829597,0.1113614145449908,0.056338028169014,0.5580645161290323,0.1830624465355003,0.2259786476868327,0.3440860215053763,0.5106157112526539,0.1819186466612828,0.7740213523131673,0.3673036093418259,2345.3500000000004,0.3970276008492569
330370167,Air Force,home,2013-02-07,New Mexico,0,19,107.5073254521572,102.97045632805744,0.4020408163265306,0.5837814111708548,0.4732214228617106,0.628755364806867,0.1110150232286869,0.0564784053156146,0.5535714285714286,0.1851065979589774,0.2205387205387205,0.3418367346938775,0.5135542168674698,0.1842205820244153,0.7794612794612794,0.3785140562248996,2480.2,0.395582329317269
330402440,Air Force,home,2013-02-09,Nevada,0,20,107.01855039204436,103.13440225463684,0.4015518913676043,0.5842555857172688,0.4701436130007558,0.6252545824847251,0.1089233347297863,0.0580847723704866,0.5543161978661494,0.1874163319946452,0.2156549520766773,0.3394762366634336,0.5104463437796771,0.1866169021594241,0.7843450479233227,0.3855650522317189,2620.1000000000004,0.3950617283950617
330442005,Air Force,away,2013-02-14,Nevada-Las Vegas,1,21,107.21318649259716,102.42998801351204,0.4020239190432382,0.5851444948650586,0.4769452449567723,0.6269230769230769,0.106788710907704,0.0597014925373134,0.5561177552897885,0.1903581066297133,0.2232415902140672,0.327506899724011,0.5085972850678733,0.1896044458973521,0.7767584097859327,0.3782805429864253,2747.65,0.3936651583710407
330472005,Air Force,away,2013-02-16,Colorado State,0,22,107.99555802332036,103.758565792206,0.4073107049608355,0.5877020697990634,0.4727773949000689,0.6238698010849909,0.1065965252301515,0.0598290598290598,0.5604873803307223,0.1860077734591893,0.2197962154294032,0.3202785030461271,0.5129645635263613,0.1855056413096144,0.7802037845705968,0.3906655142610198,2885.5,0.3932584269662921
330510068,Air Force,home,2013-02-21,Boise State,0,23,108.06486558557356,104.7593725073119,0.4108333333333333,0.5873082009383888,0.4751491053677932,0.625,0.1050252592395639,0.0575342465753424,0.5595833333333333,0.1859969000516658,0.2220670391061452,0.3158333333333333,0.5181668042939719,0.1854559957458122,0.7779329608938548,0.3831544178364988,3004.425,0.3971924029727497
330572005,Air Force,away,2013-02-27,Wyoming,1,24,108.39015333397354,104.88494275083436,0.4084732214228617,0.5870522556260619,0.4796696315120711,0.6229235880398671,0.1028409000175659,0.0582781456953642,0.5587529976019184,0.1831044527673741,0.2234185733512786,0.3213429256594724,0.5169826224328594,0.1826863192858625,0.7765814266487214,0.3783570300157978,3127.4750000000004,0.4036334913112164
330610278,Air Force,home,2013-03-03,Fresno State,0,25,107.17100078802208,104.80996250173602,0.410355486862442,0.5803309961679413,0.4773139745916515,0.6237785016286646,0.0993781152107155,0.0564617314930991,0.5510046367851623,0.1847988998593921,0.2249357326478149,0.3253477588871715,0.5117246596066566,0.1845593568199003,0.7750642673521851,0.3759455370650529,3238.05,0.397125567322239
330650021,Air Force,home,2013-03-07,San Diego State,0,26,106.24367597166837,104.40573161305666,0.4113263785394933,0.5761409850881157,0.4746251441753172,0.6285714285714286,0.0975087698436292,0.0548271752085816,0.5465722801788375,0.186298434616987,0.2235872235872235,0.3248882265275707,0.5057929036929761,0.186099054640585,0.7764127764127764,0.3794351918899348,3362.0,0.3924692251991311
