Game ID,Name,Site,Date,Opponent,Outcome,Game,ORtg,DRtg,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FTr,oeFG%,oTOV%,oDRB%,oFTr,Pace,o3PAr,is_tournament_game
400503860,Abilene Christian,home,2013-11-09,Duquesne,0,1,97.15025906735752,124.37975521005622,0.3968253968253968,0.479539641943734,0.44,0.4090909090909091,0.0396956665564009,0.0256410256410256,0.4047619047619047,0.1295336787564766,0.2558139534883721,0.5079365079365079,0.5775862068965517,0.1323188885213364,0.7441860465116279,0.6379310344827587,152.775,0.3275862068965517,False
400503863,Abilene Christian,home,2013-11-12,St. Bonaventure,0,2,89.34456243134382,122.66376338232624,0.3980582524271844,0.4672539256989659,0.4265734265734265,0.4444444444444444,0.0362910542551261,0.0246913580246913,0.4029126213592233,0.2050530941047235,0.2894736842105263,0.5631067961165048,0.5219298245614035,0.2032299038287062,0.7105263157894737,0.6052631578947368,274.32500000000005,0.2894736842105263,False
400502672,Abilene Christian,home,2013-11-14,Maryland,0,3,82.77237596609324,116.91850383948474,0.3949044585987261,0.4497426171769167,0.4057971014492754,0.4716981132075472,0.0544959128065395,0.0172413793103448,0.4044585987261146,0.219396659187235,0.2568807339449541,0.3694267515923566,0.5239520958083832,0.217983651226158,0.7431192660550459,0.5149700598802395,402.4,0.3053892215568862,False
400503877,Abilene Christian,home,2013-11-17,Iowa,0,4,76.88022284122563,124.03951701427005,0.4028436018957346,0.4237461617195496,0.4175824175824176,0.4626865671641791,0.0512257592389315,0.0128205128205128,0.3744075829383886,0.233983286908078,0.2533333333333333,0.3317535545023696,0.5701754385964912,0.230515916575192,0.7466666666666667,0.4736842105263157,542.55,0.3157894736842105,False
400498259,Abilene Christian,home,2013-11-20,TCU,0,5,81.35084427767354,121.70686456400742,0.4022988505747126,0.4426296447529604,0.4402332361516035,0.5116279069767442,0.0534322820037105,0.0209424083769633,0.3927203065134099,0.2281425891181988,0.2634408602150537,0.3639846743295019,0.5561594202898551,0.2256029684601113,0.7365591397849462,0.5253623188405797,670.0,0.3079710144927536,False
400503894,Abilene Christian,home,2013-11-26,Xavier,0,6,83.83756471835818,124.821639059495,0.410828025477707,0.4592987492310847,0.4205378973105134,0.5045871559633027,0.0521124139214591,0.0297872340425531,0.4140127388535032,0.2170794086457488,0.2385321100917431,0.3471337579617834,0.5690690690690691,0.215894286246045,0.7614678899082569,0.5435435435435435,803.75,0.2942942942942942,False
400518687,Abilene Christian,home,2013-11-30,Towson,0,7,83.44226579520696,124.48088021142333,0.4010840108401084,0.4495305164319249,0.4166666666666667,0.4960629921259842,0.0604066663071031,0.0380228136882129,0.4051490514905149,0.2047930283224401,0.23828125,0.3252032520325203,0.578042328042328,0.2027938083167035,0.76171875,0.5264550264550265,922.525,0.3042328042328042,False
400503957,Abilene Christian,home,2014-01-10,New Orleans,0,8,86.26539623518475,122.98573809964806,0.3958333333333333,0.4631894185175942,0.4198895027624309,0.535483870967742,0.064826819781441,0.037037037037037,0.4189814814814814,0.1952126423425517,0.2297297297297297,0.3356481481481481,0.5734265734265734,0.1944804593443229,0.7702702702702703,0.5687645687645687,1077.775,0.3076923076923077,False
400503963,Abilene Christian,home,2014-01-11,Southeastern Louisiana,0,9,87.32849071832123,119.98398077693228,0.3792415169660678,0.4612105711849957,0.4347133757961783,0.5112359550561798,0.0672807368842611,0.0324483775811209,0.4141716566866267,0.1807909604519774,0.2309941520467836,0.3592814371257485,0.5637651821862348,0.1794152983580296,0.7690058479532164,0.5465587044534413,1243.75,0.3137651821862348,False
400503969,Abilene Christian,away,2014-01-17,Oral Roberts,0,10,88.09925849790766,120.84636079400856,0.364963503649635,0.4672533291799704,0.4321167883211679,0.4873096446700508,0.0654402675779829,0.0369393139841688,0.4178832116788321,0.185008442845606,0.2345013477088948,0.3613138686131387,0.5666058394160584,0.1832327492183523,0.7654986522911051,0.5364963503649635,1368.7,0.3083941605839416,False
400503976,Abilene Christian,away,2014-01-18,Central Arkansas,1,11,89.44115888098878,119.26302582051112,0.3560732113144759,0.4763252884139005,0.4346666666666666,0.481981981981982,0.0752823086574654,0.0352941176470588,0.4267886855241264,0.1873878663034088,0.236318407960199,0.3693843594009983,0.5670529801324503,0.1862246582579409,0.763681592039801,0.5198675496688742,1509.6,0.2963576158940397,False
400503984,Abilene Christian,away,2014-01-24,Lamar,0,12,88.98369648026818,117.1062182434067,0.3540372670807453,0.4800263028111129,0.4411400247831474,0.4708333333333333,0.0798451488023227,0.0360934182590233,0.4301242236024845,0.1986896236477221,0.2389791183294663,0.3804347826086957,0.5613496932515337,0.1971933220421001,0.7610208816705336,0.5153374233128835,1646.975,0.2776073619631902,False
400503989,Abilene Christian,away,2014-01-25,Sam Houston,0,13,88.81560243361575,117.1623680794627,0.3533724340175953,0.4830828230345766,0.4406976744186046,0.46875,0.0812686946215926,0.0358565737051792,0.4325513196480938,0.2058338545516575,0.2407002188183807,0.3900293255131964,0.5608011444921316,0.2043004684237259,0.7592997811816192,0.5178826895565093,1765.3000000000002,0.2818311874105865,False
400504001,Abilene Christian,home,2014-01-31,Stephen F. Austin,0,14,87.79222154563026,115.92678308436774,0.3443526170798898,0.4801482725666792,0.4403866809881847,0.4629629629629629,0.082053439932674,0.0428305400372439,0.4276859504132231,0.213920732837362,0.246938775510204,0.3980716253443526,0.5520421607378129,0.2124973700820534,0.753061224489796,0.4953886693017127,1894.875,0.2924901185770751,False
400504002,Abilene Christian,home,2014-02-01,Northwestern State,0,15,88.36233493767742,116.42574913490562,0.3504492939666239,0.4843728859423623,0.4415322580645161,0.4689655172413793,0.0844233931332367,0.0399305555555555,0.4319640564826701,0.2191780821917808,0.2538167938931298,0.3915275994865211,0.555079559363525,0.2179301543671926,0.7461832061068703,0.4810281517747858,2031.55,0.2949816401468788,False
400504009,Abilene Christian,away,2014-02-07,Houston Christian,1,16,90.76414723756268,116.5620184456864,0.3426488456865127,0.4980094834799807,0.446360153256705,0.4668769716088328,0.0864785298649922,0.0424143556280587,0.4447144592952612,0.2181297224853848,0.2564102564102564,0.4167679222357229,0.5605536332179931,0.2171163090227466,0.7435897435897436,0.4855824682814302,2168.9,0.2929642445213379,False
400504014,Abilene Christian,away,2014-02-08,Texas A&M-Corpus Christi,0,17,91.92084836558432,116.20888068613613,0.3507549361207898,0.508036253776435,0.4470046082949309,0.4792899408284023,0.0859841493866029,0.0404354587869362,0.4552845528455284,0.2204001311905543,0.2530973451327433,0.4239256678281068,0.5626373626373626,0.2188687438931711,0.7469026548672566,0.489010989010989,2294.75,0.2934065934065934,False
400504027,Abilene Christian,home,2014-02-14,Incarnate Word,0,18,92.60561923283818,116.63342312516704,0.3491189427312775,0.512667796765474,0.4497354497354497,0.475,0.0863646645144043,0.0387481371087928,0.460352422907489,0.2201348946911077,0.251264755480607,0.4251101321585903,0.5686582809224319,0.218790483436491,0.7487352445193929,0.4916142557651992,2424.125,0.2966457023060797,False
400504045,Abilene Christian,home,2014-02-28,Nicholls State,0,19,92.9645764749946,117.1682385629867,0.3526927138331573,0.5160979666878243,0.4529411764705882,0.4748010610079575,0.0853128791139983,0.03862660944206,0.4630411826821541,0.2192040055983757,0.2459546925566343,0.4340021119324181,0.5712151394422311,0.2175869760889132,0.7540453074433657,0.4920318725099601,2545.875,0.3037848605577689,False
400504050,Abilene Christian,home,2014-03-01,McNeese State,0,20,94.34312669464772,117.73188633548408,0.3556443556443556,0.5260323903408856,0.4493216280925778,0.4815724815724815,0.0835659745974227,0.0392422192151556,0.4735264735264735,0.219143483267095,0.2429906542056074,0.4335664335664335,0.5688847235238987,0.2181589602322098,0.7570093457943925,0.4976569821930646,2698.375,0.3074039362699156,False
400504064,Abilene Christian,away,2014-03-08,Incarnate Word,0,21,93.9509343725091,116.55900314165694,0.3561253561253561,0.5243697478991597,0.4510993176648976,0.4918032786885246,0.0854248296798333,0.0396419437340153,0.4719848053181386,0.2231866088034718,0.2492581602373887,0.4226020892687559,0.5641711229946524,0.2223869532987397,0.7507418397626113,0.483065953654189,2827.825,0.303030303030303,False
400499517,Air Force,home,2013-11-08,Army,1,1,113.914924297044,92.92791253843528,0.3061224489795918,0.6438467807660961,0.5405405405405406,0.4230769230769231,0.1093269559275709,0.1666666666666666,0.6326530612244898,0.2595529920692142,0.3333333333333333,0.5306122448979592,0.4264705882352941,0.2459856508370345,0.6666666666666666,0.1911764705882352,142.52499999999998,0.6470588235294118,False
400516796,Air Force,home,2013-11-10,VMI,0,2,100.4420866489832,94.86435761815392,0.3627450980392157,0.5754812563323202,0.5,0.4081632653061224,0.1091963828698174,0.0677966101694915,0.553921568627451,0.2475685234305924,0.265625,0.4411764705882353,0.437984496124031,0.2388670875277256,0.734375,0.3023255813953488,287.9,0.5426356589147286,False
400504611,Air Force,away,2013-11-15,Jackson State,0,3,105.30027030203316,102.76497695852537,0.3962264150943396,0.5811389285251005,0.4857142857142857,0.4605263157894737,0.0921658986175115,0.0526315789473684,0.5628930817610063,0.2209425314373017,0.2673267326732673,0.4465408805031446,0.4772727272727273,0.2165898617511521,0.7326732673267327,0.4545454545454545,429.725,0.4602272727272727,False
400504615,Air Force,away,2013-11-17,Arkansas-Pine Bluff,1,4,106.17531697528048,102.43597751405372,0.4117647058823529,0.5818254523642907,0.4889705882352941,0.5368421052631579,0.0892299455697332,0.0866141732283464,0.553921568627451,0.2262154519748244,0.2878787878787879,0.4754901960784313,0.4847161572052402,0.2212902650129384,0.7121212121212122,0.4061135371179039,554.25,0.445414847161572,False
400505507,Air Force,away,2013-11-28,Richmond,0,5,103.41017897915594,107.7068626737501,0.3927125506072874,0.5746091511827781,0.4786585365853658,0.5217391304347826,0.0815078960774325,0.0920245398773006,0.5465587044534413,0.2268542387861825,0.2721518987341772,0.4979757085020243,0.5123674911660777,0.2241467142129393,0.7278481012658228,0.4204946996466431,682.9499999999999,0.4240282685512367,False
400505512,Air Force,away,2013-11-30,Colorado,0,6,99.88982739625416,109.22080280922688,0.4061433447098976,0.5659592176446109,0.4607594936708861,0.5373134328358209,0.077495913301447,0.0964467005076142,0.5358361774744027,0.2325866079079447,0.2473684210526315,0.4846416382252559,0.5175953079178885,0.2300659926136707,0.7526315789473684,0.4193548387096774,821.3749999999999,0.4222873900293255,False
400501587,Air Force,away,2013-12-06,South Dakota,1,7,105.46772414517572,111.34726038048832,0.4164222873900293,0.5878564318754025,0.4709821428571428,0.575,0.074646208076305,0.0950226244343891,0.5527859237536656,0.2142969693786438,0.2453703703703703,0.530791788856305,0.5345268542199488,0.2114975895495308,0.7546296296296297,0.4322250639386189,958.25,0.4347826086956521,False
400502952,Air Force,away,2013-12-14,UC Riverside,1,8,102.57342911703194,105.89715929521756,0.4193548387096774,0.5630428271937705,0.4858223062381852,0.5842696629213483,0.0862998921251348,0.0988142292490118,0.5198511166253101,0.2127853050832045,0.2585551330798479,0.511166253101737,0.522883295194508,0.2103559870550162,0.7414448669201521,0.4393592677345537,1106.0499999999995,0.4210526315789473,False
400502964,Air Force,home,2013-12-21,UC Davis,0,9,103.29474621549424,107.28030788967288,0.4129032258064516,0.5629577340510015,0.4915254237288136,0.6135265700483091,0.081783194355356,0.0982456140350877,0.5225806451612903,0.213713268032057,0.2745762711864407,0.4602150537634408,0.5265306122448979,0.2116741500962155,0.7254237288135593,0.4408163265306122,1241.2499999999998,0.4183673469387755,False
400505540,Air Force,away,2014-01-02,Utah State,1,10,104.2445568506708,107.73089085159744,0.40625,0.5687544996400289,0.4953560371517028,0.6103896103896104,0.0799621996874205,0.0987261146496815,0.52734375,0.2140605527453999,0.2772585669781931,0.46484375,0.5311355311355311,0.212263293715698,0.7227414330218068,0.4157509157509158,1369.8749999999998,0.4249084249084249,False
400505547,Air Force,home,2014-01-05,Nevada-Las Vegas,1,11,105.49273563064123,107.33001658374796,0.400709219858156,0.5728236708814634,0.4964739069111424,0.6007751937984496,0.0782752902155887,0.0924855491329479,0.5336879432624113,0.2093748951447841,0.2763532763532763,0.4556737588652482,0.5292153589315526,0.2069651741293532,0.7236467236467237,0.4173622704507512,1498.8249999999998,0.4223706176961602,False
400505550,Air Force,home,2014-01-09,Fresno State,0,12,105.2533935252466,107.58603826639772,0.3947797716150081,0.5707387411555616,0.500646830530401,0.5878136200716846,0.0794669600831346,0.088235294117647,0.5301794453507341,0.2102594230234068,0.2801047120418848,0.4551386623164764,0.5270897832817337,0.2078366648328137,0.7198952879581152,0.436532507739938,1626.475,0.4210526315789473,False
400505558,Air Force,away,2014-01-12,San Diego State,0,13,105.28116801642528,108.58242753623188,0.3928035982008995,0.5727938438624798,0.4952494061757719,0.5667752442996743,0.078125,0.0855106888361045,0.5344827586206896,0.2098779514086917,0.275609756097561,0.4377811094452773,0.5247524752475248,0.2083333333333333,0.724390243902439,0.4413012729844413,1759.8999999999996,0.4045261669024045,False
400505560,Air Force,away,2014-01-16,San Jose State,1,14,105.6272940927936,107.04550220171944,0.4050632911392405,0.582258581035838,0.5027870680044593,0.5813253012048193,0.0796812749003984,0.0903083700440528,0.5450070323488045,0.2186484987720827,0.2754629629629629,0.4374120956399437,0.5217391304347826,0.2170266303208219,0.7245370370370371,0.4321475625823452,1900.525,0.4018445322793149,False
400505566,Air Force,home,2014-01-18,Colorado State,0,15,105.28650646950096,107.24779627815866,0.412532637075718,0.5801982887410023,0.5015544041450777,0.5870786516853933,0.0763956904995102,0.0920245398773006,0.5430809399477807,0.2149106592729513,0.2672413793103448,0.4242819843342036,0.518450184501845,0.2135161606268364,0.7327586206896551,0.4428044280442804,2035.375,0.3985239852398524,False
400505570,Air Force,away,2014-01-23,Wyoming,0,16,104.92261142790646,107.51244356985762,0.4169741697416974,0.5796579657965797,0.5034550839091807,0.5994694960212201,0.0740826484546822,0.0889748549323017,0.543050430504305,0.2178517397881997,0.2682926829268293,0.4120541205412054,0.5193434935521688,0.2166917467299456,0.7317073170731707,0.451348182883939,2154.0,0.3939038686987104,False
400505580,Air Force,home,2014-01-30,Boise State,0,17,104.49274723336715,108.05349965958754,0.4030373831775701,0.5774572389259783,0.4985915492957746,0.5954773869346733,0.0737926339138646,0.0894160583941605,0.5420560747663551,0.215158061813853,0.2625482625482625,0.4182242990654206,0.5194013303769401,0.2143500318450354,0.7374517374517374,0.4512195121951219,2272.375,0.3924611973392461,False
400505588,Air Force,home,2014-02-01,Nevada,0,18,102.98541524034776,107.38421476842954,0.4134929270946681,0.5645913423261527,0.4965277777777778,0.6009615384615384,0.0752268171203009,0.0891608391608391,0.5277475516866159,0.2116138669322214,0.2627865961199294,0.41240478781284,0.5156576200417536,0.2108004216008432,0.7372134038800705,0.4519832985386221,2414.7,0.4029227557411273,False
400505589,Air Force,away,2014-02-06,Fresno State,0,19,101.7923970848927,107.31669021824464,0.4192546583850932,0.5611292073832791,0.4950819672131147,0.6105990783410138,0.0769351546553619,0.0894039735099337,0.5253623188405797,0.2166633838881229,0.2621035058430718,0.4037267080745341,0.514763779527559,0.2158894645941278,0.7378964941569283,0.4409448818897638,2543.05,0.405511811023622,False
400505594,Air Force,away,2014-02-08,Colorado State,0,20,101.50984600323812,107.69432822379407,0.421259842519685,0.5584324122788847,0.4836448598130841,0.6153846153846154,0.0795512110921405,0.0963665086887835,0.5231299212598425,0.2138634737753681,0.2583201267828843,0.3956692913385827,0.5127118644067796,0.2131372070770558,0.7416798732171157,0.4529190207156309,2660.425,0.403954802259887,False
400505601,Air Force,home,2014-02-13,San Jose State,1,21,100.59682174444526,106.26253940957297,0.4189944134078212,0.5509175395762779,0.4815905743740795,0.6181434599156118,0.0816852966466036,0.1002994011976047,0.515828677839851,0.2135615157834184,0.2626865671641791,0.3836126629422718,0.5049327354260089,0.2128116938950989,0.7373134328358208,0.4448430493273542,2786.3,0.4008968609865471,False
400505606,Air Force,home,2014-02-16,San Diego State,0,22,100.41927636006008,106.33764091284026,0.415929203539823,0.5466123185002911,0.4821303433777155,0.6181818181818182,0.0811108056090184,0.1,0.5110619469026548,0.2105008885898166,0.2648725212464589,0.3743362831858407,0.5038793103448276,0.209650811108056,0.7351274787535411,0.4551724137931034,2903.7249999999995,0.396551724137931,False
400505614,Air Force,away,2014-02-22,Nevada,0,23,100.06291182411182,107.17589533500728,0.4159663865546218,0.5403955509459605,0.479973297730307,0.6189555125725339,0.0812739526893088,0.0997267759562841,0.5058823529411764,0.2072779047051423,0.2683578104138852,0.3680672268907563,0.5078382838283828,0.2068190828597859,0.7316421895861148,0.4488448844884488,3023.45,0.396039603960396,False
