<<<<<<< HEAD
Name,Game,Opponent,Site,Outcome,Date,ORtg,DRtg,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FTr,oeFG%,oTOV%,oDRB%,oFTr,Pace,o3PAr
Cal Poly,1,Colorado,home,0,2003-11-26,83.22147651006712,96.1475139940731,0.36065573770491804,0.4397163120567376,0.4482758620689655,0.5454545454545454,0.10536713862364176,0.09433962264150944,0.39344262295081966,0.18791946308724833,0.21739130434782608,0.32786885245901637,0.4523809523809524,0.18439249259137308,0.782608695652174,0.36507936507936506,150.425,0.15873015873015872
Charlotte,1,Syracuse,away,1,2003-11-26,125.20378219758723,118.13804173354737,0.5254237288135594,0.6427854034147975,0.5494505494505495,0.8064516129032258,0.06420545746388442,0.07272727272727272,0.635593220338983,0.20867297032931204,0.358974358974359,0.559322033898305,0.527027027027027,0.20545746388443017,0.6410256410256411,0.33783783783783783,154.55,0.25675675675675674
Colorado,1,Cal Poly,away,1,2003-11-26,96.1475139940731,83.22147651006712,0.15873015873015872,0.4937436591139669,0.5517241379310345,0.32142857142857145,0.12080536912751678,0.15384615384615385,0.4523809523809524,0.18439249259137308,0.2926829268292683,0.36507936507936506,0.39344262295081966,0.18791946308724833,0.7073170731707317,0.32786885245901637,150.425,0.36065573770491804
Colorado State,1,Oklahoma State,away,0,2003-11-26,63.002250080360014,106.01163542340014,0.25,0.4240588489831242,0.4342105263157895,0.7142857142857143,0.03878474466709761,0.07407407407407407,0.36363636363636365,0.3985856637737062,0.2682926829268293,0.6590909090909091,0.5161290322580645,0.40077569489334197,0.7317073170731707,0.41935483870967744,155.125,0.12903225806451613
Florida State,1,Nicholls State,home,1,2003-11-26,122.03389830508475,68.37606837606837,0.4492753623188406,0.6502463054187192,0.6666666666666666,0.5789473684210527,0.22792022792022792,0.08695652173913043,0.644927536231884,0.20955315870570107,0.4,0.21739130434782608,0.45454545454545453,0.21525799303577084,0.6,0.4772727272727273,160.1,0.4772727272727273
High Point,1,Michigan,away,0,2003-11-26,64.62248598747115,108.91410048622365,0.2857142857142857,0.3559752996730839,0.4606741573033708,0.6,0.09076175040518639,0.02564102564102564,0.29464285714285715,0.26376524892845365,0.2653061224489796,0.48214285714285715,0.6333333333333333,0.2593192868719611,0.7346938775510204,0.25,152.95,0.35
Illinois,1,Mercer,home,1,2003-11-26,130.84769609567357,87.04958972529433,0.2318840579710145,0.6033084657800843,0.6103896103896104,0.4594594594594595,0.08562254727078131,0.08823529411764706,0.572463768115942,0.1829053816391136,0.5428571428571428,0.2463768115942029,0.4636363636363636,0.1855155190866928,0.45714285714285713,0.3090909090909091,141.15,0.38181818181818183
Illinois,2,Providence,away,0,2003-12-09,105.20547945205479,97.68829231916479,0.248,0.5260273972602739,0.5345911949685535,0.5666666666666667,0.08948545861297538,0.0641025641025641,0.508,0.2557077625570776,0.4605263157894737,0.2,0.4782608695652174,0.2609992542878449,0.5394736842105263,0.3130434782608696,270.975,0.3217391304347826
Louisiana State,1,Troy,home,1,2003-11-26,122.01798983183419,110.04784688995215,0.3584905660377358,0.6100899491591709,0.5538461538461539,0.6153846153846154,0.09569377990430622,0.17857142857142858,0.5849056603773585,0.2033633163863903,0.43333333333333335,0.4339622641509434,0.5263157894736842,0.2073365231259968,0.5666666666666667,0.21052631578947367,126.625,0.5087719298245614
Mercer,1,Illinois,away,0,2003-11-26,87.04958972529433,130.84769609567357,0.38181818181818183,0.48355132778438364,0.38961038961038963,0.5454545454545454,0.042208934224410834,0.09433962264150944,0.4636363636363636,0.29967891544773456,0.3333333333333333,0.3090909090909091,0.572463768115942,0.2954625395708758,0.6666666666666666,0.2463768115942029,141.15,0.2318840579710145
Michigan,1,High Point,home,1,2003-11-26,108.91410048622365,64.62248598747115,0.35,0.6256983240223464,0.5393258426966292,0.6176470588235294,0.10550609957138146,0.2,0.6333333333333333,0.2852512155591572,0.3,0.25,0.29464285714285715,0.290141773821299,0.7,0.48214285714285715,152.95,0.2857142857142857
Nicholls State,1,Florida State,away,0,2003-11-26,68.37606837606837,122.03389830508475,0.4772727272727273,0.5002315886984715,0.3333333333333333,0.6875,0.09861325115562404,0.0,0.45454545454545453,0.3672048116492561,0.1111111111111111,0.4772727272727273,0.644927536231884,0.3574730354391371,0.8888888888888888,0.21739130434782608,160.1,0.4492753623188406
Oklahoma State,1,Colorado State,home,1,2003-11-26,106.01163542340014,63.002250080360014,0.12903225806451613,0.5514458641560188,0.5657894736842105,0.7741935483870968,0.12857602057216327,0.24242424242424243,0.5161290322580645,0.20685197155785393,0.37142857142857144,0.41935483870967744,0.36363636363636365,0.20572163291546125,0.6285714285714286,0.6590909090909091,155.125,0.25
