<<<<<<< HEAD
Name,Game,Opponent,Site,Outcome,Date,ORtg,DRtg,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FTr,oeFG%,oTOV%,oDRB%,oFTr,Pace,o3PAr
Abilene Christian,1,Utah,home,0,2021-11-10,81.07129931234165,98.6958054282693,0.3684210526315789,0.43027276219746446,0.3411764705882353,0.5,0.12689460697920338,0.15384615384615385,0.42105263157894735,0.1737242128121607,0.19047619047619047,0.2982456140350877,0.4435483870967742,0.1691928093056045,0.8095238095238095,0.3709677419354839,140.0,0.3709677419354839
Abilene Christian,2,Texas A&M,home,0,2021-11-13,91.73693086003372,100.93582887700536,0.36153846153846153,0.4714038128249567,0.4110429447852761,0.6111111111111112,0.14705882352941177,0.08333333333333333,0.46923076923076923,0.18887015177065766,0.27586206896551724,0.23076923076923078,0.4827586206896552,0.18716577540106952,0.7241379310344828,0.4827586206896552,297.85,0.3793103448275862
Abilene Christian,3,UT Arlington,home,1,2021-11-17,94.19973833406019,96.1038961038961,0.3401015228426396,0.4709986916703009,0.44534412955465585,0.6052631578947368,0.16017316017316016,0.05504587155963303,0.43908629441624364,0.18752725686873092,0.3115942028985507,0.34517766497461927,0.49700598802395207,0.18614718614718614,0.6884057971014492,0.47904191616766467,460.3,0.3473053892215569
Abilene Christian,4,Incarnate Word,away,1,2021-12-04,103.69881109643329,93.8291785860237,0.34600760456273766,0.5150918635170604,0.4721311475409836,0.5625,0.1536575398447078,0.045454545454545456,0.48859315589353614,0.16842800528401586,0.30994152046783624,0.33460076045627374,0.5023809523809524,0.16673477727829997,0.6900584795321637,0.5,608.675,0.37142857142857144
Abilene Christian,5,Drexel,away,1,2021-12-12,101.49488591660109,91.12040911204092,0.34049079754601225,0.5128544924463292,0.4708994708994709,0.5434782608695652,0.1354851564056585,0.0375,0.48619631901840493,0.17046944662995017,0.2932692307692308,0.3312883435582822,0.4756554307116105,0.17267716012485887,0.7067307692307693,0.4606741573033708,757.725,0.40074906367041196
Abilene Christian,6,Cal State Bakersfield,away,1,2021-12-16,100.15374478365912,88.56088560885608,0.34594594594594597,0.5178287531228708,0.46860986547085204,0.5548387096774193,0.14319546180536433,0.04390243902439024,0.4810810810810811,0.18669009444322424,0.29045643153526973,0.4,0.4674922600619195,0.18725560389932258,0.7095435684647303,0.44272445820433437,909.225,0.3653250773993808
Abilene Christian,7,Longwood,away,1,2021-12-23,99.97642065550578,86.43773194907692,0.35167464114832536,0.5288101771015216,0.4679611650485437,0.5754189944134078,0.14281016582890968,0.046413502109704644,0.4904306220095694,0.19240745107286017,0.27238805970149255,0.41866028708133973,0.4537037037037037,0.1916662751914314,0.7276119402985075,0.4576719576719577,1062.3,0.373015873015873
Abilene Christian,8,Utah Valley,home,1,2021-12-31,102.79743849005729,89.93665841687991,0.3575883575883576,0.5365939479239972,0.46760070052539404,0.6,0.14765720038592225,0.041666666666666664,0.501039501039501,0.1820020222446916,0.2757475083056478,0.38253638253638256,0.4824766355140187,0.1812156550190864,0.7242524916943521,0.42289719626168226,1189.375,0.38317757009345793
Abilene Christian,9,Utah Tech,home,1,2022-01-02,100.92842168313867,87.48880262765006,0.35424354243542433,0.5259051186017478,0.46533127889060094,0.5862068965517241,0.1537772469393849,0.04844290657439446,0.488929889298893,0.18119197364480386,0.27167630057803466,0.3837638376383764,0.470276008492569,0.1806509405792774,0.7283236994219653,0.4416135881104034,1337.6,0.386411889596603
Abilene Christian,10,Stephen F. Austin,away,0,2022-01-07,98.47312840519272,87.67197194496899,0.3494983277591973,0.5188913305451194,0.4576271186440678,0.5810276679841897,0.15376315079579175,0.05161290322580645,0.479933110367893,0.18295553911347281,0.25654450261780104,0.3779264214046823,0.48346303501945526,0.1834367413002428,0.743455497382199,0.4357976653696498,1484.75,0.3968871595330739
