<<<<<<< HEAD
Name,Game,Opponent,Site,Outcome,Date,ORtg,DRtg,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FTr,oeFG%,oTOV%,oDRB%,oFTr,Pace,o3PAr
Abilene Christian,1,Drexel,home,0,2019-11-10,104.40251572327044,107.23192019950125,0.38461538461538464,0.5570469798657718,0.3283582089552239,0.43333333333333335,0.14962593516209477,0.0625,0.5307692307692308,0.11320754716981132,0.10526315789473684,0.3076923076923077,0.5961538461538461,0.11221945137157106,0.8947368421052632,0.6153846153846154,159.7,0.38461538461538464
Abilene Christian,2,Pepperdine,away,0,2019-11-17,100.5457251529684,103.83673469387756,0.3739130434782609,0.5421794185839129,0.4186046511627907,0.44,0.1436734693877551,0.03225806451612903,0.4956521739130435,0.16537125847527698,0.19444444444444445,0.4608695652173913,0.558252427184466,0.16326530612244897,0.8055555555555556,0.5339805825242718,304.3,0.39805825242718446
Abilene Christian,3,Nevada-Las Vegas,home,0,2019-11-19,98.38369641602249,107.31707317073172,0.39655172413793105,0.5160973212091423,0.4427083333333333,0.5277777777777778,0.13008130081300814,0.03333333333333333,0.47413793103448276,0.17334270320918246,0.24545454545454545,0.3563218390804598,0.5718954248366013,0.1718931475029036,0.7545454545454545,0.45751633986928103,428.70000000000005,0.4117647058823529
Abilene Christian,4,Texas State,home,0,2019-11-26,95.5030966699578,104.16480870418266,0.3565217391304348,0.49714979908419776,0.4770992366412214,0.4945054945054945,0.11772050298760368,0.064,0.45217391304347826,0.19028812494390088,0.28187919463087246,0.34347826086956523,0.5615763546798029,0.18906626237403015,0.7181208053691275,0.42857142857142855,558.85,0.3842364532019704
Abilene Christian,5,Southern Methodist,home,0,2019-11-30,93.60696884689206,106.79253632273769,0.35815602836879434,0.48522883820603097,0.46540880503144655,0.49074074074074076,0.11800280256656097,0.05333333333333334,0.4379432624113475,0.1830798759781485,0.26881720430107525,0.3333333333333333,0.5857142857142857,0.1829043439781695,0.7311827956989247,0.4122448979591837,677.625,0.3877551020408163
Abilene Christian,6,Southeast Missouri State,away,1,2019-12-06,94.78097089738137,103.58032946325453,0.35502958579881655,0.4930779442442632,0.4770408163265306,0.48854961832061067,0.11671023038113185,0.05235602094240838,0.4408284023668639,0.1847013791846406,0.2702702702702703,0.35798816568047337,0.5468227424749164,0.18479119810345876,0.7297297297297297,0.431438127090301,822.75,0.3612040133779264
Abilene Christian,7,New Orleans,home,1,2019-12-19,95.75067917371469,101.71399334868252,0.3479381443298969,0.5079123388982544,0.4866666666666667,0.5290322580645161,0.12074699411614223,0.05652173913043478,0.45489690721649484,0.2009329027628274,0.2766798418972332,0.38917525773195877,0.5389048991354467,0.20056280378613456,0.7233201581027668,0.44668587896253603,976.35,0.3371757925072046
Abilene Christian,8,Nicholls State,away,1,2019-12-22,97.02354509107064,98.95810241631567,0.345372460496614,0.5212410501193318,0.48936170212765956,0.5621621621621622,0.12414098869430282,0.06818181818181818,0.4706546275395034,0.2079075966237228,0.2775800711743772,0.3837471783295711,0.5175438596491229,0.207492795389049,0.7224199288256228,0.46365914786967416,1126.625,0.3383458646616541
Abilene Christian,9,Wichita State,home,0,2019-12-29,95.97365429097894,100.68219242531168,0.3501006036217304,0.5198114409478914,0.4811643835616438,0.5485436893203883,0.12232415902140673,0.07236842105263158,0.46680080482897385,0.2117065903477477,0.273015873015873,0.38832997987927564,0.5230263157894737,0.2117148906139732,0.726984126984127,0.4692982456140351,1275.3249999999998,0.3333333333333333
Abilene Christian,10,Lamar,home,1,2020-01-04,96.99197624686296,99.54751131221721,0.3493761140819964,0.5194805194805195,0.4831288343558282,0.5384615384615384,0.12302036199095023,0.07079646017699115,0.4696969696969697,0.20783994910042064,0.28328611898017,0.37254901960784315,0.5198019801980198,0.20786199095022626,0.71671388101983,0.4594059405940594,1414.475,0.3287128712871287
Abilene Christian,11,McNeese State,away,0,2020-01-09,97.81504065040652,100.8949329596484,0.34775641025641024,0.5243802778534459,0.4752475247524752,0.5361216730038023,0.11720118475110673,0.06970509383378017,0.4735576923076923,0.20452235772357724,0.2776349614395887,0.3717948717948718,0.5326678765880217,0.20510207331443678,0.7223650385604113,0.47368421052631576,1572.1749999999997,0.32304900181488205
