<<<<<<< HEAD
Name,Game,Opponent,Site,Outcome,Date,ORtg,DRtg,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FTr,oeFG%,oTOV%,oDRB%,oFTr,Pace,o3PAr
Air Force,1,Northern Colorado,home,0,2009-11-21,70.3902065799541,106.10079575596818,0.3953488372093023,0.4155374887082204,0.43037974683544306,0.5,0.06062902614626753,0.09302325581395349,0.32558139534883723,0.2601377199693956,0.18421052631578946,0.6046511627906976,0.4745762711864407,0.257673361121637,0.8157894736842105,0.3559322033898305,131.325,0.2711864406779661
Air Force,2,Charleston Southern,home,1,2009-11-28,89.41176470588236,98.86078393512263,0.4065934065934066,0.4769874476987448,0.48484848484848486,0.6666666666666666,0.05406449121452018,0.06944444444444445,0.41208791208791207,0.21176470588235294,0.25333333333333335,0.6593406593406593,0.4411764705882353,0.20853446611314927,0.7466666666666667,0.3445378151260504,256.975,0.3949579831932773
Air Force,3,North Carolina Central,home,1,2009-12-02,94.01020682245502,94.29941395844433,0.3560606060606061,0.5234819024827999,0.5185185185185185,0.6842105263157895,0.05860415556739478,0.04950495049504951,0.4772727272727273,0.24711254364759602,0.27835051546391754,0.5606060606060606,0.4506172839506173,0.24507192328183272,0.7216494845360825,0.32098765432098764,373.85,0.3765432098765432
Air Force,4,Missouri State,away,0,2009-12-05,92.30132450331125,96.77751467105941,0.37575757575757573,0.5294396961063628,0.5128205128205128,0.6428571428571429,0.06589107381859365,0.056,0.47575757575757577,0.25662251655629137,0.2605042016806723,0.5818181818181818,0.45714285714285713,0.2553279110470504,0.7394957983193278,0.319047619047619,484.425,0.40476190476190477
Air Force,5,Prairie View,home,1,2009-12-08,99.04445367677607,92.22287194052294,0.39908256880733944,0.5562295846943537,0.5223880597014925,0.6836734693877551,0.07351098488012697,0.06338028169014084,0.5137614678899083,0.23265475695886997,0.25517241379310346,0.481651376146789,0.43452380952380953,0.23389858825494947,0.7448275862068966,0.3531746031746032,600.15,0.4365079365079365
Air Force,6,Washington State,away,0,2009-12-12,100.26023832351731,96.12488018622484,0.3978102189781022,0.5544614452355704,0.507537688442211,0.6693548387096774,0.0794194166780775,0.05056179775280899,0.5127737226277372,0.21366936036159428,0.24293785310734464,0.4306569343065693,0.4537953795379538,0.21361084485827744,0.7570621468926554,0.37623762376237624,730.2,0.41254125412541254
Air Force,7,Northern Arizona,home,0,2009-12-19,96.75366008911523,95.5536181342633,0.37770897832817335,0.5372405372405372,0.5074946466809421,0.6503496503496503,0.08369659982563209,0.07177033492822966,0.4984520123839009,0.21526532029396447,0.2347417840375587,0.43034055727554177,0.4666666666666667,0.21621621621621623,0.7652582159624414,0.391304347826087,862.15,0.39420289855072466
Air Force,8,UC Davis,home,1,2009-12-22,98.393777149207,95.12678489760658,0.37398373983739835,0.5460253391635834,0.5074626865671642,0.6488095238095238,0.08537019157477514,0.0778688524590164,0.5149051490514905,0.22022426507728055,0.2459016393442623,0.43902439024390244,0.4652605459057072,0.22155597337263072,0.7540983606557377,0.34987593052109184,986.925,0.3945409429280397
Air Force,9,Niagara,home,1,2009-12-28,100.59303518080887,95.58432346160667,0.3597122302158273,0.5543814812994544,0.5153970826580226,0.6701030927835051,0.0815747472956198,0.07664233576642336,0.5239808153477218,0.21759486333437375,0.2527075812274368,0.4628297362110312,0.4593147751605996,0.21635041674055686,0.7472924187725631,0.3511777301927195,1124.5749999999998,0.4132762312633833
Air Force,10,UTEP,away,0,2009-12-29,98.25520623944682,94.99562415466625,0.3665943600867679,0.5466583161850228,0.5125184094256259,0.6824644549763034,0.08115204073514203,0.06862745098039216,0.5162689804772235,0.22191846908418433,0.2435064935064935,0.44685466377440347,0.46116504854368934,0.2195878749303843,0.7564935064935064,0.3533980582524272,1250.2999999999997,0.4058252427184466
Air Force,11,Texas-Rio Grande Valley,home,1,2010-01-02,100.13194546254216,95.93507716832114,0.3592814371257485,0.5570053824824661,0.508843537414966,0.6638297872340425,0.08260270994855445,0.07878787878787878,0.5259481037924152,0.21551092215217713,0.23493975903614459,0.47105788423153694,0.4690265486725664,0.21302804144627202,0.7650602409638554,0.3504424778761062,1372.1499999999999,0.415929203539823
Air Force,12,TCU,away,0,2010-01-06,99.23509104447305,96.33242033535974,0.3522935779816514,0.5505896492150529,0.5093167701863354,0.6640316205533597,0.08150177032533903,0.08356545961002786,0.5201834862385321,0.21661138563595753,0.2396694214876033,0.46605504587155966,0.4658536585365854,0.2137751352795778,0.7603305785123967,0.36097560975609755,1487.1,0.416260162601626
Air Force,13,Colorado State,away,0,2010-01-09,98.00784313725491,98.10548510123718,0.35144312393887944,0.54624934429096,0.5045977011494253,0.6397058823529411,0.08185792688598803,0.08226221079691516,0.5186757215619694,0.22337254901960787,0.24120603015075376,0.44991511035653653,0.4742813918305598,0.22076834826827077,0.7587939698492462,0.3767019667170953,1603.1499999999999,0.4114977307110439
